policy,batch,chunk,request_index,adam,loss,optimized_target_chunk,frozen_reuse,stop,clamp_hits
I2,57,0,15,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,16,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,17,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,18,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,19,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,20,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,21,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,22,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,23,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,24,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,25,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,26,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,27,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,28,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,29,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,30,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,31,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,32,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,33,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,34,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,35,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,36,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,37,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,38,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,39,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,40,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,41,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,42,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,43,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,44,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,45,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,46,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,47,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,48,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,49,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,50,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,51,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,52,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,53,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,54,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,55,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,56,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,57,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,58,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,59,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,60,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,61,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,62,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,63,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,64,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,65,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,66,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,67,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,68,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,69,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,70,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,71,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,72,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,73,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,74,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,75,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,76,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,77,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,78,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,79,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,80,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,81,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,82,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,83,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,84,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,85,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,86,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,87,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,88,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,89,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,90,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,91,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,92,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,93,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,94,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,95,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,96,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,97,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,98,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,0,99,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,0,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,1,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,2,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,3,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,4,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,5,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,6,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,7,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,8,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,9,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,10,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,11,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,12,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,13,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,14,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,15,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,16,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,17,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,18,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,19,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,20,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,21,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,22,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,23,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,24,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,25,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,26,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,27,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,28,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,29,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,30,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,31,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,32,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,33,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,34,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,35,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,36,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,37,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,38,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,39,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,40,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,41,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,42,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,43,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,44,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,45,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,46,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,47,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,48,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,49,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,50,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,51,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,52,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,53,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,54,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,55,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,56,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,57,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,58,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,59,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,60,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,61,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,62,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,63,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,64,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,65,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,66,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,67,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,68,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,69,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,70,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,71,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,72,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,73,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,74,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,75,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,76,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,77,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,78,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,79,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,80,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,81,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,82,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,83,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,84,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,85,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,86,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,87,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,88,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,89,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,90,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,91,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,92,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,93,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,94,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,95,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,96,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,97,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,98,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,57,1,99,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,0,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,1,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,2,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,3,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,4,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,5,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,6,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,7,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,8,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,9,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,10,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,11,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,12,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,13,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,14,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,15,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,16,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,17,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,18,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,19,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,20,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,21,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,22,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,23,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,24,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,25,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,26,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,27,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,28,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,29,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,30,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,31,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,32,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,33,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,34,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,35,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,36,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,37,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,38,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,39,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,40,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,41,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,42,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,43,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,44,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,45,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,46,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,47,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,48,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,49,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,50,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,51,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,52,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,53,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,54,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,55,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,56,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,57,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,58,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,59,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,60,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,61,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,62,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,63,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,64,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,65,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,66,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,67,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,68,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,69,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,70,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,71,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,72,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,73,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,74,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,75,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,76,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,77,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,78,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,79,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,80,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,81,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,82,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,83,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,84,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,85,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,86,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,87,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,88,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,89,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,90,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,91,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,92,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,93,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,94,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,95,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,96,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,97,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,98,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,0,99,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,0,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,1,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,2,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,3,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,4,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,5,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,6,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,7,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,8,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,9,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,10,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,11,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,12,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,13,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,14,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,15,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,16,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,17,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,18,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,19,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,20,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,21,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,22,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,23,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,24,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,25,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,26,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,27,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,28,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,29,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,30,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,31,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,32,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,33,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,34,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,35,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,36,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,37,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,38,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,39,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,40,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,41,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,42,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,43,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,44,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,45,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,46,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,47,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,48,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,49,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,50,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,51,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,52,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,53,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,54,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,55,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,56,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,57,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,58,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,59,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,60,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,61,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
I2,58,1,62,12,13,True,False,CHUNK_QUOTA_EXHAUSTED,12
