KL_delta,TF_token_correct_delta,W0_top1_delta,after_strict,after_success,before_strict,before_success,bootstrap_repetitions,ci_high,ci_low,cluster_count,contrast,count,desired_margin_delta,desired_margin_delta_q01,desired_margin_delta_q05,desired_margin_delta_q50,desired_margin_delta_q95,desired_margin_delta_q99,desired_nll_delta,desired_nll_delta_q01,desired_nll_delta_q05,desired_nll_delta_q50,desired_nll_delta_q95,desired_nll_delta_q99,g_delta,g_delta_q01,g_delta_q05,g_delta_q50,g_delta_q95,g_delta_q99,gained,kind,lost,natural_nll_delta,natural_nll_delta_q01,natural_nll_delta_q05,natural_nll_delta_q50,natural_nll_delta_q95,natural_nll_delta_q99,new_nll_delta,new_nll_delta_q01,new_nll_delta_q05,new_nll_delta_q50,new_nll_delta_q95,new_nll_delta_q99,panel,seed,strict_gained,strict_lost,true_nll_delta,true_nll_delta_q01,true_nll_delta_q05,true_nll_delta_q50,true_nll_delta_q95,true_nll_delta_q99
,,,0,8,0,0,2000,-0.013350381249289183,-0.04837942890157046,79,BASE_ALPHAEDIT_s001_t050/dose_0p5 LOST_ONLY_auxiliary,291,0.03364802185202792,-0.37654757499694824,-0.18712878227233887,0.032347679138183594,0.2486271858215332,0.3300034523010256,-0.029865077066257645,-0.3408039569854736,-0.24855637550354004,-0.026902198791503906,0.1361076831817627,0.2416003227233891,0.03364802185202792,-0.37654757499694824,-0.18712878227233887,0.032347679138183594,0.2486271858215332,0.3300034523010256,8,N,0,,,,,,,0.003782944785770272,-0.4192286491394043,-0.15941929817199707,0.005452141165733337,0.18483495712280273,0.26171350479126065,N_diag1000,20260924,0,0,-0.029865077066257645,-0.3408039569854736,-0.24855637550354004,-0.026902198791503906,0.1361076831817627,0.2416003227233891
,,,15,149,15,148,2000,0.014567191922287745,-0.04143026773035672,256,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,256,-0.003899411160091404,-0.6423699021339416,-0.45246392488479614,0.003072977066040039,0.397790540009737,0.5973383665084837,-0.012607093245605938,-0.6366860628128052,-0.38835930824279785,-0.001750466413795948,0.3071470260620117,0.645626640319824,-0.003899411160091404,-0.6423699021339416,-0.45246392488479614,0.003072977066040039,0.397790540009737,0.5973383665084837,3,BASE,2,,,,,,,-0.016506504405697342,-0.6405693531036377,-0.3623998165130615,-0.010621309280395508,0.3471214771270752,0.4301341056823729,BaseEval256,20260924,0,0,-0.012607093245605938,-0.6366860628128052,-0.38835930824279785,-0.001750466413795948,0.3071470260620117,0.645626640319824
,,,2,14,1,14,2000,-0.01547988752524058,-0.21689122915267944,5,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,22,0.11205863952636719,-0.2100080966949463,-0.17551589012145996,0.04322957992553711,0.6084455490112305,0.6920218050479888,-0.10663418878208507,-0.6660367345809937,-0.6291141510009766,-0.07339644432067871,0.2779577255249023,0.31095904350280756,-0.11205863952636719,-0.6920218050479889,-0.6084455490112305,-0.04322957992553711,0.17551589012145996,0.21000809669494624,0,P,0,,,,,,,-0.10663418878208507,-0.6660367345809937,-0.6291141510009766,-0.07339644432067871,0.2779577255249023,0.31095904350280756,H_active_variants,20260924,1,0,0.005424450744282116,-0.1687006950378418,-0.16552891731262206,0.007946014404296875,0.33022241592407225,0.33022308349609375
,,,2,6,2,6,2000,0.22106145322322845,-0.019055151022397555,5,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,11,-0.0832689729603854,-0.24957610964775084,-0.24921950697898865,-0.1588428020477295,0.14225363731384277,0.1714690685272217,0.08180326223373413,-0.1771542549133301,-0.16124200820922852,0.06329697370529175,0.3681635856628418,0.40103063583374027,0.0832689729603854,-0.17146906852722169,-0.14225363731384277,0.1588428020477295,0.24921950697898865,0.24957610964775084,0,R,0,,,,,,,0.08180326223373413,-0.1771542549133301,-0.16124200820922852,0.06329697370529175,0.3681635856628418,0.40103063583374027,H_active_variants,20260924,0,0,-0.0014657107266512785,-0.18547677993774414,-0.18547677993774414,-0.10056114196777344,0.34876179695129395,0.4817377567291261
,,,71,152,65,147,2000,-0.2194422850132433,-0.31613934980667185,100,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,200,0.3595813740963058,-0.9313833935558796,-0.1323904752731323,0.33257055282592773,1.162627670168876,1.429739956259727,-0.2652244366040395,-1.414081392288208,-0.8734236240386962,-0.19918489456176758,0.09511842727661106,0.3144856786727896,-0.3595813740963058,-1.4297399562597275,-1.1626276701688767,-0.33257055282592773,0.13239047527313205,0.9313833935558773,5,P,0,,,,,,,-0.2652244366040395,-1.414081392288208,-0.8734236240386962,-0.19918489456176758,0.09511842727661106,0.3144856786727896,H_diag_B1_R100_P200,20260924,6,0,0.0943569374922663,-1.0918233156204225,-0.28291921615600585,0.048375844955444336,0.6958217620849608,0.9253333139419554
,,,53,85,50,84,2000,-0.2168414547933062,-0.34549502206942995,100,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,100,0.44521202047704717,-0.17774982694536448,-0.0574412252753973,0.38481030659750104,1.3686215724796056,1.8618161916732827,-0.2753354992473032,-1.1708747005462647,-0.8809121608734131,-0.15813785791397095,-0.00019987763662356945,0.03658543586730959,-0.44521202047704717,-1.8618161916732787,-1.3686215724796056,-0.38481030659750104,0.05744122527539726,0.17774982694536462,1,R,0,,,,,,,-0.2753354992473032,-1.1708747005462647,-0.8809121608734131,-0.15813785791397095,-0.00019987763662356945,0.03658543586730959,H_diag_B1_R100_P200,20260924,3,0,0.16987652122974395,-0.4960955762863159,-0.33051409721374514,0.14820992946624756,0.7165890932083128,1.3316766071319581
,,,134,635,134,623,2000,-0.01250600786940053,-0.05355662432973435,87,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,1000,0.04557741337828338,-0.7199052023887634,-0.38328074812889096,0.031513214111328125,0.5203704237937927,0.6777522873878479,-0.03237346022296697,-0.646116247177124,-0.41616333723068233,-0.01940441131591797,0.29320669174194325,0.5215101528167723,0.04557741337828338,-0.7199052023887634,-0.38328074812889096,0.031513214111328125,0.5203704237937927,0.6777522873878479,15,N,3,,,,,,,0.013203953155316412,-0.6784239959716797,-0.35410585403442385,0.017028093338012695,0.38915309906005857,0.6404526329040527,N_diag1000,20260924,4,4,-0.03237346022296697,-0.646116247177124,-0.41616333723068233,-0.01940441131591797,0.29320669174194325,0.5215101528167723
-0.014623061969969235,11,50,,,,,2000,-0.006108179281000049,-0.011004344542743637,128,BASE_ALPHAEDIT_s001_t050/dose_1 minus actual11,128,,,,,,,,,,,,,,,,,,,,GENERAL,,-0.008589748991653323,-0.06277750253677368,-0.035253727436065675,-0.004076123237609863,0.006141424179077144,0.009062240123748785,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,0,3,0,0,2000,0.03353714183682486,-0.06787089882862,84,BASE_ALPHAEDIT_s001_t050/dose_1 LOST_ONLY_auxiliary,84,0.036834076401733216,-0.45442139387130737,-0.3708436846733093,0.02555215358734131,0.3769262224435806,0.6255389833450321,-0.018704034033275786,-0.5967777156829834,-0.3210193395614624,-0.026411056518554688,0.3146673202514648,0.6706128501892091,0.036834076401733216,-0.45442139387130737,-0.3708436846733093,0.02555215358734131,0.3769262224435806,0.6255389833450321,3,BASE,0,,,,,,,0.01813004236845743,-0.3417287087440491,-0.2731530427932739,0.013287782669067383,0.3218108654022215,0.46720244884490986,BaseEval256,20260924,0,0,-0.018704034033275786,-0.5967777156829834,-0.3210193395614624,-0.026411056518554688,0.3146673202514648,0.6706128501892091
,,,0,0,0,0,2000,-0.13132762908935547,-0.13132762908935547,1,BASE_ALPHAEDIT_s001_t050/dose_1 LOST_ONLY_auxiliary,1,0.1666569709777832,0.1666569709777832,0.1666569709777832,0.1666569709777832,0.1666569709777832,0.1666569709777832,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.1666569709777832,-0.1666569709777832,-0.1666569709777832,-0.1666569709777832,-0.1666569709777832,-0.1666569709777832,0,P,0,,,,,,,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,-0.13132762908935547,H_active_variants,20260924,0,0,0.035329341888427734,0.035329341888427734,0.035329341888427734,0.035329341888427734,0.035329341888427734,0.035329341888427734
,,,0,0,0,0,2000,0.32707977294921875,0.32707977294921875,1,BASE_ALPHAEDIT_s001_t050/dose_1 LOST_ONLY_auxiliary,1,-0.14453792572021484,-0.14453792572021484,-0.14453792572021484,-0.14453792572021484,-0.14453792572021484,-0.14453792572021484,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.14453792572021484,0.14453792572021484,0.14453792572021484,0.14453792572021484,0.14453792572021484,0.14453792572021484,0,R,0,,,,,,,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,0.32707977294921875,H_active_variants,20260924,0,0,0.1825418472290039,0.1825418472290039,0.1825418472290039,0.1825418472290039,0.1825418472290039,0.1825418472290039
,,,0,0,0,0,2000,-0.04604816436767578,-0.058074951171875,2,BASE_ALPHAEDIT_s001_t050/dose_1 LOST_ONLY_auxiliary,2,0.0019001960754394531,-0.07598756790161133,-0.0696293830871582,0.0019001960754394531,0.0734297752380371,0.07978796005249024,-0.05206155776977539,-0.05795468330383301,-0.057473611831665036,-0.05206155776977539,-0.046649503707885745,-0.046168432235717774,-0.0019001960754394531,-0.07978796005249024,-0.0734297752380371,-0.0019001960754394531,0.0696293830871582,0.07598756790161133,0,P,0,,,,,,,-0.05206155776977539,-0.05795468330383301,-0.057473611831665036,-0.05206155776977539,-0.046649503707885745,-0.046168432235717774,H_diag_B1_R100_P200,20260924,0,0,-0.05016136169433594,-0.13394225120544434,-0.12710299491882324,-0.05016136169433594,0.02678027153015136,0.03361952781677246
,,,0,14,0,0,2000,-0.030067184446035542,-0.09890178429249549,79,BASE_ALPHAEDIT_s001_t050/dose_1 LOST_ONLY_auxiliary,291,0.07369689902297102,-0.7080306887626648,-0.3604269027709961,0.06667900085449219,0.5151982307434082,0.677065658569336,-0.06272973534987145,-0.6729583740234375,-0.4835338592529297,-0.057326316833496094,0.2640388011932373,0.43878974914550806,0.07369689902297102,-0.7080306887626648,-0.3604269027709961,0.06667900085449219,0.5151982307434082,0.677065658569336,14,N,0,,,,,,,0.010967163673099578,-0.8032221317291259,-0.32272982597351074,0.01708078384399414,0.3725614547729492,0.5636081218719491,N_diag1000,20260924,0,0,-0.06272973534987145,-0.6729583740234375,-0.4835338592529297,-0.057326316833496094,0.2640388011932373,0.43878974914550806
,,,16,152,15,148,2000,0.04369703308366294,-0.01545021043275483,256,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,256,0.004903663750155829,-0.575588321685791,-0.41516251489520073,-0.0082932710647583,0.4550586938858032,0.70365867614746,0.013564983768446837,-0.6528005599975586,-0.35053956508636475,-0.0004775524139404297,0.4222969561815262,0.7293845653533932,0.004903663750155829,-0.575588321685791,-0.41516251489520073,-0.0082932710647583,0.4550586938858032,0.70365867614746,4,BASE,0,,,,,,,0.018468647518602666,-0.4820908546447754,-0.36200976371765137,0.008523941040039062,0.38354378938674927,0.6457603454589834,BaseEval256,20260924,1,0,0.013564983768446837,-0.6528005599975586,-0.35053956508636475,-0.0004775524139404297,0.4222969561815262,0.7293845653533932
,,,1,14,1,14,2000,0.19895483553409576,0.005305856466293335,5,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,22,-0.11879383433948863,-0.6856572103500366,-0.6213414430618286,-0.08552205562591553,0.2431902647018432,0.3027694654464721,0.09229477969082919,-0.3086873960494995,-0.3056530714035034,0.06233954429626465,0.6283628702163696,0.6671372699737549,0.11879383433948863,-0.30276946544647215,-0.24319026470184327,0.08552205562591553,0.6213414430618286,0.6856572103500366,0,P,0,,,,,,,0.09229477969082919,-0.3086873960494995,-0.3056530714035034,0.06233954429626465,0.6283628702163696,0.6671372699737549,H_active_variants,20260924,0,0,-0.026499054648659447,-0.45811211585998535,-0.45810985565185547,0.010428428649902344,0.15221877098083494,0.15408706665039062
,,,2,6,2,6,2000,0.023868394749505178,-0.21203488111495972,5,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,11,0.06336504220962524,-0.16918625831604003,-0.16318440437316895,0.12209510803222656,0.27764031291007996,0.2806638181209564,-0.07597740671851418,-0.34329938888549805,-0.3227362632751465,-0.057249486446380615,0.1810469627380371,0.20663671493530275,-0.06336504220962524,-0.2806638181209564,-0.27764031291007996,-0.12209510803222656,0.16318440437316895,0.16918625831604003,0,R,0,,,,,,,-0.07597740671851418,-0.34329938888549805,-0.3227362632751465,-0.057249486446380615,0.1810469627380371,0.20663671493530275,H_active_variants,20260924,0,0,-0.012612364508888939,-0.4557989835739136,-0.32319676876068115,0.05735206604003906,0.22417020797729492,0.22417020797729492
,,,59,143,65,147,2000,0.32734293701710704,0.22763161354104522,100,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,200,-0.36318182224466,-1.5277672433853149,-1.2119425021111965,-0.2809314727783203,0.14691956639289824,0.8791635234653934,0.2748775296291569,-0.5443689060211182,-0.1453734114766121,0.21465688943862915,0.9079823493957513,1.2014700269699075,0.36318182224466,-0.879163523465395,-0.14691956639289855,0.2809314727783203,1.2119425021111956,1.5277672433853147,0,P,4,,,,,,,0.2748775296291569,-0.5443689060211182,-0.1453734114766121,0.21465688943862915,0.9079823493957513,1.2014700269699075,H_diag_B1_R100_P200,20260924,0,6,-0.08830429261550307,-1.0760236835479737,-0.6568730354309082,-0.04194140434265137,0.2958776712417597,0.8333212709426879
,,,48,82,50,84,2000,0.35007260669436074,0.22686214109876893,100,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,100,-0.4352228746749461,-1.6886004245281219,-1.2466255575418472,-0.3929109573364258,0.058740854263305636,0.1411857572360898,0.28415047148242595,-0.003062882865779104,0.0014026817167177798,0.2104153335094452,0.8373563289642331,1.1737802648544327,0.4352228746749461,-0.14118575723608956,-0.058740854263305664,0.3929109573364258,1.2466255575418472,1.688600424528123,0,R,2,,,,,,,0.28415047148242595,-0.003062882865779104,0.0014026817167177798,0.2104153335094452,0.8373563289642331,1.1737802648544327,H_diag_B1_R100_P200,20260924,0,2,-0.15107240319252013,-1.155609703063965,-0.7155597269535064,-0.08922028541564941,0.3254297971725464,0.4852987480163581
,,,134,629,134,623,2000,0.057197512098110345,0.01223890132831398,87,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,1000,-0.043627275839447976,-0.7685310654342175,-0.5096596717834473,-0.03360748291015625,0.3896288730204102,0.8139470386505127,0.033576745042577384,-0.5802068567276001,-0.3225592374801636,0.017030388116836548,0.4198901653289795,0.7336830902099609,-0.043627275839447976,-0.7685310654342175,-0.5096596717834473,-0.03360748291015625,0.3896288730204102,0.8139470386505127,10,N,4,,,,,,,-0.010050530796870589,-0.6046628022193908,-0.40194430351257326,-0.00970730185508728,0.36883158683776845,0.7601173257827758,N_diag1000,20260924,4,4,0.033576745042577384,-0.5802068567276001,-0.3225592374801636,0.017030388116836548,0.4198901653289795,0.7336830902099609
0.01676801509534772,-13,-35,,,,,2000,0.01273403918603435,0.007272828998975456,128,BASE_ALPHAEDIT_s001_t050/dose_minus1 minus actual11,128,,,,,,,,,,,,,,,,,,,,GENERAL,,0.010046046925708652,-0.010747873783111572,-0.0058427095413208004,0.005494594573974609,0.039602613449096664,0.06530445575714112,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,1,4,0,0,2000,0.05738143239702494,-0.05630898560796465,84,BASE_ALPHAEDIT_s001_t050/dose_minus1 LOST_ONLY_auxiliary,84,-0.008364570105359667,-0.552609486579895,-0.38632941246032715,-0.015270709991455078,0.44359067603945695,0.49764283061027526,0.00188388569014413,-0.7043236923217773,-0.3648070335388184,0.0013556480407714844,0.3680521249771115,0.710014181137085,-0.008364570105359667,-0.552609486579895,-0.38632941246032715,-0.015270709991455078,0.44359067603945695,0.49764283061027526,4,BASE,0,,,,,,,-0.006480684415215538,-0.4787136507034302,-0.3303668022155762,-0.01913309097290039,0.3003374338150024,0.3981296396255493,BaseEval256,20260924,1,0,0.00188388569014413,-0.7043236923217773,-0.3648070335388184,0.0013556480407714844,0.3680521249771115,0.710014181137085
,,,0,0,0,0,2000,0.0646209716796875,0.0646209716796875,1,BASE_ALPHAEDIT_s001_t050/dose_minus1 LOST_ONLY_auxiliary,1,-0.11939334869384766,-0.11939334869384766,-0.11939334869384766,-0.11939334869384766,-0.11939334869384766,-0.11939334869384766,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.11939334869384766,0.11939334869384766,0.11939334869384766,0.11939334869384766,0.11939334869384766,0.11939334869384766,0,P,0,,,,,,,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,0.0646209716796875,H_active_variants,20260924,0,0,-0.054772377014160156,-0.054772377014160156,-0.054772377014160156,-0.054772377014160156,-0.054772377014160156,-0.054772377014160156
,,,0,0,0,0,2000,-0.2795391082763672,-0.2795391082763672,1,BASE_ALPHAEDIT_s001_t050/dose_minus1 LOST_ONLY_auxiliary,1,0.12209510803222656,0.12209510803222656,0.12209510803222656,0.12209510803222656,0.12209510803222656,0.12209510803222656,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.12209510803222656,-0.12209510803222656,-0.12209510803222656,-0.12209510803222656,-0.12209510803222656,-0.12209510803222656,0,R,0,,,,,,,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,-0.2795391082763672,H_active_variants,20260924,0,0,-0.15744400024414062,-0.15744400024414062,-0.15744400024414062,-0.15744400024414062,-0.15744400024414062,-0.15744400024414062
,,,0,0,0,0,2000,0.16633224487304688,0.0611724853515625,2,BASE_ALPHAEDIT_s001_t050/dose_minus1 LOST_ONLY_auxiliary,2,-0.08656620979309082,-0.2184138536453247,-0.2076507806777954,-0.08656620979309082,0.034518361091613756,0.04528143405914306,0.11375236511230469,0.062224082946777344,0.06643047332763671,0.11375236511230469,0.16107425689697266,0.16528064727783204,0.08656620979309082,-0.04528143405914307,-0.03451836109161377,0.08656620979309082,0.2076507806777954,0.2184138536453247,0,P,0,,,,,,,0.11375236511230469,0.062224082946777344,0.06643047332763671,0.11375236511230469,0.16107425689697266,0.16528064727783204,H_diag_B1_R100_P200,20260924,0,0,0.027186155319213867,-0.05313320636749268,-0.046576523780822755,0.027186155319213867,0.10094883441925048,0.10750551700592041
,,,0,9,0,0,2000,0.08761534346642255,0.013023303115761421,79,BASE_ALPHAEDIT_s001_t050/dose_minus1 LOST_ONLY_auxiliary,291,-0.046887707048419006,-0.635524582862854,-0.44006800651550293,-0.06622314453125,0.3975358009338379,0.8359025359153758,0.0492078184671828,-0.5877948760986328,-0.30942821502685547,0.05015707015991211,0.4619414806365967,0.7342451095581056,-0.046887707048419006,-0.635524582862854,-0.44006800651550293,-0.06622314453125,0.3975358009338379,0.8359025359153758,9,N,0,,,,,,,0.0023201114187637963,-0.5145574092864991,-0.3830568790435791,0.0006347298622131348,0.31285929679870605,0.781885552406312,N_diag1000,20260924,0,0,0.0492078184671828,-0.5877948760986328,-0.30942821502685547,0.05015707015991211,0.4619414806365967,0.7342451095581056
,,,15,149,15,148,2000,0.012323284465128367,-0.012028265972730878,256,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,256,-0.011100401607109234,-0.3025866985321045,-0.21728694438934326,-0.011725075542926788,0.17447629570960999,0.2632442951202389,0.00036773121246369556,-0.2575695991516113,-0.14814794063568115,-0.0030202865600585938,0.16484767198562622,0.28367128372192346,-0.011100401607109234,-0.3025866985321045,-0.21728694438934326,-0.011725075542926788,0.17447629570960999,0.2632442951202389,2,BASE,1,,,,,,,-0.010732670394645538,-0.25630836486816405,-0.16765642166137695,-0.010683536529541016,0.14552879333496094,0.23779280185699456,BaseEval256,20260924,0,0,0.00036773121246369556,-0.2575695991516113,-0.14814794063568115,-0.0030202865600585938,0.16484767198562622,0.28367128372192346
,,,1,14,1,14,2000,0.05463330745697008,-0.020101679695977107,5,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,22,0.06166484681042758,-0.19504740238189697,-0.14178988933563233,0.06350326538085938,0.2411977410316467,0.2853325498104095,0.019471146843650124,-0.12138646364212036,-0.10195087194442749,-0.010564565658569336,0.2556805253028869,0.29530701637268064,-0.06166484681042758,-0.28533254981040956,-0.24119774103164673,-0.06350326538085938,0.14178988933563227,0.1950474023818969,0,P,0,,,,,,,0.019471146843650124,-0.12138646364212036,-0.10195087194442749,-0.010564565658569336,0.2556805253028869,0.29530701637268064,H_active_variants,20260924,0,0,0.0811359936540777,-0.026878082752227785,0.0012078285217285156,0.05415678024291992,0.15802383422851562,0.22037873864173882
,,,2,6,2,6,2000,0.026414854050828666,-0.0518215461210771,5,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,11,0.01999787308953025,-0.30244473814964296,-0.2195563018321991,0.050325870513916016,0.26354503631591797,0.2967817306518555,-0.014637963338331743,-0.1037955641746521,-0.08404892683029175,-0.025640487670898438,0.09904098510742188,0.17262725830078132,-0.01999787308953025,-0.2967817306518555,-0.26354503631591797,-0.050325870513916016,0.2195563018321991,0.302444738149643,0,R,0,,,,,,,-0.014637963338331743,-0.1037955641746521,-0.08404892683029175,-0.025640487670898438,0.09904098510742188,0.17262725830078132,H_active_variants,20260924,0,0,0.005359909751198508,-0.1321430206298828,-0.1321430206298828,0.021056175231933594,0.19635868072509766,0.19635868072509766
,,,65,147,65,147,2000,0.025999078311906485,-0.0068091557445150094,100,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,200,-0.007779911439574789,-0.4133206909894943,-0.21675105094909666,-0.001349031925201416,0.20832212343811987,0.407949811220169,0.00929077308595879,-0.25776437282562253,-0.17120208740234374,0.002845451235771179,0.17246336936950674,0.30780406951904266,0.007779911439574789,-0.40794981122016905,-0.2083221234381199,0.001349031925201416,0.2167510509490964,0.4133206909894943,0,P,0,,,,,,,0.00929077308595879,-0.25776437282562253,-0.17120208740234374,0.002845451235771179,0.17246336936950674,0.30780406951904266,H_diag_B1_R100_P200,20260924,1,1,0.0015108616463840009,-0.3776597785949707,-0.18803682327270507,-0.00414586067199707,0.19237236976623526,0.2977256727218623
,,,50,84,50,84,2000,0.023915517437693764,-0.016195844721616594,100,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,100,-8.00772017100826e-05,-0.3564754728972912,-0.26591818369925024,0.0029233694076538086,0.22107111662626266,0.3082895302772537,0.003330503553734161,-0.1939435911178589,-0.15403456687927244,-0.0001511639857199043,0.18315745592117305,0.30712201356887864,8.00772017100826e-05,-0.3082895302772522,-0.22107111662626266,-0.0029233694076538086,0.26591818369925024,0.3564754728972916,0,R,0,,,,,,,0.003330503553734161,-0.1939435911178589,-0.15403456687927244,-0.0001511639857199043,0.18315745592117305,0.30712201356887864,H_diag_B1_R100_P200,20260924,0,0,0.0032504263520240786,-0.2640689277648926,-0.19158527851104737,0.0025666356086730957,0.19699044227600093,0.26892435550689703
,,,132,629,134,623,2000,0.0039629194161203375,-0.014722352306706292,87,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,1000,0.005877560057677329,-0.2908718252182007,-0.1805412769317627,0.005550354719161987,0.18782907128334042,0.30392769481986753,-0.005750740909948945,-0.30363450050354,-0.16837766170501708,-0.00346185639500618,0.14741195440292354,0.235640230178833,0.005877560057677329,-0.2908718252182007,-0.1805412769317627,0.005550354719161987,0.18782907128334042,0.30392769481986753,7,N,1,,,,,,,0.00012681914772838353,-0.2564101219177246,-0.1674729585647583,0.0033633410930633545,0.14956061840057366,0.26330698013305665,N_diag1000,20260924,1,3,-0.005750740909948945,-0.30363450050354,-0.16837766170501708,-0.00346185639500618,0.14741195440292354,0.235640230178833
0.0006643183988675617,-1,0,,,,,2000,0.0003229724592529236,-0.001032497308915481,128,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 minus actual11,128,,,,,,,,,,,,,,,,,,,,GENERAL,,-0.00035087880678474903,-0.011861979961395264,-0.007603085041046142,8.630752563476562e-05,0.005460596084594725,0.007919890880584719,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,0,2,0,0,2000,0.023017588027176395,-0.01563120849785351,84,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 LOST_ONLY_auxiliary,84,-0.0010256064789635794,-0.3156867980957031,-0.22299069166183472,0.01340341567993164,0.17823390960693353,0.2537388706207276,0.003649828689438956,-0.17275712966918944,-0.13575286865234376,-0.013929367065429688,0.1729019165039062,0.23468034744262703,-0.0010256064789635794,-0.3156867980957031,-0.22299069166183472,0.01340341567993164,0.17823390960693353,0.2537388706207276,2,BASE,0,,,,,,,0.0026242222104753766,-0.18581754207611084,-0.15301661491394042,-0.008880853652954102,0.1821549654006956,0.2460171222686768,BaseEval256,20260924,0,0,0.003649828689438956,-0.17275712966918944,-0.13575286865234376,-0.013929367065429688,0.1729019165039062,0.23468034744262703
,,,0,0,0,0,2000,0.2622213363647461,0.2622213363647461,1,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 LOST_ONLY_auxiliary,1,-0.20806455612182617,-0.20806455612182617,-0.20806455612182617,-0.20806455612182617,-0.20806455612182617,-0.20806455612182617,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.20806455612182617,0.20806455612182617,0.20806455612182617,0.20806455612182617,0.20806455612182617,0.20806455612182617,0,P,0,,,,,,,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,0.2622213363647461,H_active_variants,20260924,0,0,0.05415678024291992,0.05415678024291992,0.05415678024291992,0.05415678024291992,0.05415678024291992,0.05415678024291992
,,,0,0,0,0,2000,-0.025640487670898438,-0.025640487670898438,1,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 LOST_ONLY_auxiliary,1,0.2219991683959961,0.2219991683959961,0.2219991683959961,0.2219991683959961,0.2219991683959961,0.2219991683959961,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.2219991683959961,-0.2219991683959961,-0.2219991683959961,-0.2219991683959961,-0.2219991683959961,-0.2219991683959961,0,R,0,,,,,,,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,-0.025640487670898438,H_active_variants,20260924,0,0,0.19635868072509766,0.19635868072509766,0.19635868072509766,0.19635868072509766,0.19635868072509766,0.19635868072509766
,,,0,0,0,0,2000,0.08440494537353516,-0.01776885986328125,2,BASE_ALPHAEDIT_s001_t050/rotation_2026092401 LOST_ONLY_auxiliary,2,-0.03832721710205078,-0.04624468803405762,-0.04559836387634277,-0.03832721710205078,-0.03105607032775879,-0.030409746170043946,0.03331804275512695,-0.016747121810913087,-0.01266016960144043,0.03331804275512695,0.07929625511169433,0.083383207321167,0.03832721710205078,0.030409746170043946,0.03105607032775879,0.03832721710205078,0.04559836387634277,0.04624468803405762,0,P,0,,,,,,,0.03331804275512695,-0.016747121810913087,-0.01266016960144043,0.03331804275512695,0.07929625511169433,0.083383207321167,H_diag_B1_R100_P200,20260924,0,0,-0.005009174346923828,-0.0629918098449707,-0.0582585334777832,-0.005009174346923828,0.04824018478393554,0.052973461151123044
