W_sha256,age,alias,arm,at_batch,at_write_success,at_write_success_now_failure,batch,case_id,cohort,controller_influence_count,input_identity_sha256,margin,new_nll,overwrite_candidate,previous_failure_now_recovery,prompt_index,state_sha256,strict,success,true_nll
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,17429,2,0,ce36f9090b781ac95edd0950a6b428bfb4a500f136a464af3ef32f7dca7e2157,12.986914712237194,0.0023736178409308195,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,12.989288330078125
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,138,2,0,165dbd185efbfc3a34363ca3bb6f10ed3d25800e48533e8a8e5ce68654b1bf32,14.189750369900139,0.00033504117163829505,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,14.190085411071777
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,14572,2,0,6041dac1431c8fe60b300cdb7e37f0249b9e7a3418f472163c6abe5d210976b4,10.606109618209302,0.007847786881029606,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,10.613957405090332
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,20675,2,0,f1c45012add9f73bace3a82926b47a53b2f7a9d1639207a2f254b02c4fb06f66,14.0885794430651,0.00023147765023168176,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,14.088810920715332
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10691,2,0,ac055f644ba53007ce85d991d9afea18aafe67d0d9b5f80a226b2e75c403b6db,13.1804524527397,0.0010794533882290125,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,13.18153190612793
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,14950,2,0,63ff5ec52e7f58fd28ffddbfd686c0bf7e9b03e0699e2efd9036f731a113af21,10.871184207149781,0.0015288818394765258,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,10.872713088989258
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,2586,2,0,d132635cedd1a2e1f736e45c17dbcc458c5f2e5113b257aa3a86261b68e9ed74,8.8766209713649,0.0004065402317792177,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,8.87702751159668
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,17603,2,0,52e84e2e1dc4d21b1aa47366b5460915a4eeb0c60da502b01d92ae67f290c7b6,13.927249763830332,0.000433112756581977,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,13.927682876586914
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10500,2,0,93bf6c7af08f16f1de95df79ac0c486e198d8ce4c81d69ffe0fc19f6537a07ca,14.058290774875786,0.0005900310934521258,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,14.058880805969238
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10020,2,0,41ed1c2a675d702af60abbc606c43f686139c4945d576898e9211d0cf41f4813,11.188346885959618,0.0008725888328626752,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,11.18921947479248
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,4377,2,0,dc1d5575539f641e46cd9adb64d3ad0469da7d35cb2aaec895bf7144735e09a6,10.21423303411575,0.00047434045700356364,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,10.214707374572754
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,1720,2,0,9b29df81199b983e6f0de27d9ed75440e520199047ddf8a24cdea8d7050ec5e7,24.00680269266013,0.0001705739414319396,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,24.006973266601562
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,9182,2,0,9cf676ce9eda10b0f799d017ca4d51cc570ba7c357c15229836152ca57399df9,15.949688096807222,0.0001991788885788992,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,15.9498872756958
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,7383,2,0,7352c793eeb1b8a87838eddef7c552918b0294ef4ef37be48da89688a22ba384,8.7945502451621,0.004378969315439463,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,8.798929214477539
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10779,2,0,cde17429950d044030cba11885babc8b22503db429d3a1e93765c050773da771,12.629474408269743,0.00011657988943625242,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,12.62959098815918
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,9097,2,0,e36f6a0197deaa972d10c74e90e04b22eee1d6b3f587a249f3b66c8d975c243c,10.470795512897894,0.0016194575000554323,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,10.47241497039795
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10944,2,0,15dd942f420d9481554cd107de86d6a17d35360c5fc12d78dc8467d4b710aa7c,16.05472898807784,8.05822346592322e-05,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,16.0548095703125
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,2003,2,0,a4d9cb9eba918be85c654266e32040646720a93b08befc9cd247d0f0aac1fa68,15.78074077909696,0.00028701478731818497,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,15.781027793884277
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,1472,2,0,9965cde045517b7ba47a61b6de74150e9735e7b885ab909df880bba0402afc32,18.265098052914254,0.0011601868318393826,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,18.266258239746094
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,9484,2,0,83cfd4776ccbc336a080434aab5331c640f50952c5f7f01de9cd53d5ba70b97f,12.562627725419588,0.0013313962845131755,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,12.563959121704102
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,10781,2,0,58fa75bdbed56136a34845a191a3b750cd958457cf52f10be19559ade1ac0932,21.87292153085582,0.0007776573766022921,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,21.873699188232422
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,21306,2,0,407d2402dd2a459d077b8792653d40f3cbf0735f55a3ddbd6d2c204a63388e3b,11.06366936507402,0.00028689560713246465,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,11.063956260681152
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,8181,2,0,a4111b674e46a22e32ed8c5a53a5b268e6d1fffc8f64f9d952082ec6c589d57b,20.108082908554934,0.0007160721579566598,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,20.10879898071289
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,0,llama3-8b-inst,O_NATIVE,2,True,False,2,15383,2,0,0d0d94ae43652d0b7e3e7249f5526d54886919e64a1c82a5b5e032a159acc828,17.82148922487977,0.00014125302550382912,False,False,0,50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,True,17.821630477905273
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,16186,1,0,7bf0e9ae537d130ecb87f995894e0a28e3ef4f74f42b9614223b544ed4cc1782,12.061118820332922,0.0012753218179568648,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.062394142150879
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,3743,1,0,b42175f79794baeed0618dba456a60e44f6b5ec91365cc9c8390e1f63fe23067,14.316139105940238,0.0009804924484342337,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,14.317119598388672
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,1481,1,0,7483bd16c2776da0c223382cde2a195ae1a28115adf0ae4d0c57c6d4b9fc23ae,17.373240316053852,0.001263773301616311,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,17.37450408935547
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,18140,1,0,e3f0d0a86a6a31f833f15041bc539012db7b0521060e43b62798d6098fc85e22,15.703006923664361,0.005243122112005949,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.708250045776367
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,5506,1,0,190b221f579d7a2673d138bc17fe7b8d5cef0f7a54f45e18dee672673b7500a7,11.026863406179473,0.0011536378879100084,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,11.028017044067383
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,14521,1,0,a3a45d2e0b7c7a3c5c9d0d82dd693b001eee1bfcd84b7e1d71777a0672cd471c,15.70815266459249,0.001206504413858056,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.709359169006348
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,14349,1,0,6187d1a9da5e7f216b8e46a1d084784cff359eaa40a684674016c7ea55805f76,8.265935149276629,0.0022218560334295034,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,8.268157005310059
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,16334,1,0,7c53cc71b8c742fa5b644d760b124f96ee77d7b26b5a693e18ea632ae18f391a,14.622419003630057,0.0011991222854703665,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,14.623618125915527
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6882,1,0,d1613d87621bef0815daa171ec2671efee7bbcb8958bb332cd87b08f6218353f,11.174606248096097,0.0007515705074183643,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,11.175357818603516
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6620,1,0,8261eca74682f2b73dd18a6709e70b319ad6d1837d920d76edc134b88cd056e8,10.960462006158195,0.0005498804384842515,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.96101188659668
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,5979,1,0,c602ccd85e0788b47e3c1b6be94944402672f95298f8efe37edd8573ec48c4d9,13.06133047840558,0.00028546550311148167,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.061615943908691
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,3620,1,0,b551f78ee82aea80095d52d8bd1cd3eefac500b4655ac4b5170ea19e84ba4950,7.938761109369807,0.001086359960027039,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,7.939847469329834
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,2115,1,0,c32e7e1110b049165aca4a0c0d41871c0ffe4d5f1af0fc1a4fcdfaf39704af9b,22.104956297494937,0.0005429700831882656,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,22.105499267578125
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,15503,1,0,a56a57318d17422ae9e6a856d39853c8470358a3f6a6dab255d24ca7f7d74b3c,17.601229724357836,0.001791897346265614,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,17.6030216217041
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,403,1,0,1e765c15ada201e05cddf6fe82f733dfee6d6340df6c153809590bd4338e400f,12.628158749750583,0.00034981805947609246,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.628508567810059
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,2879,1,0,56b3109a65ea7c1690d60ee3c54781163166229e1a3497de8cdf68b139371fbe,15.004286190174753,0.0002008474839385599,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.004487037658691
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,4592,1,0,370ccd212076a56d62798d91ccbbc56ec296dba742961dc57b55d19259857395,19.26028372044675,0.0026328444946557283,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,19.262916564941406
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,3098,1,0,d19d39b3550e9767b077511b2c11c2f5bfb3fd71b18bd0b9749d92b4604166f6,15.230560100171715,0.007776462938636541,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.238336563110352
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6827,1,0,861a19b203a9e6bd4d348bb25b672b4e6a00e6ed969a8733d1decbd125d18d3d,19.558563457190758,0.00045944625162519515,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,19.559022903442383
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,3557,1,0,9f60a698b3f06f24dbde28227352f850d20504d059611458ea8b062304ca57b3,10.503142416593619,0.0013369916705414653,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.50447940826416
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,983,1,0,63fb4f6c7b78c4f68aca88ac4d5a602855616931ba1808229784cc01b2d2e64b,13.943037118762732,0.00395575538277626,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.946992874145508
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,10695,1,0,1719b190a48983bc229b9eb26de8112fa796db53155df0d33909f01c041a34b5,10.846215740544721,0.002020343439653516,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.848236083984375
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,19830,1,0,89bbabf5df7f254c297bd58ad9cfd8fc4040dae9dc09cb6adef89aad81ea365d,13.727962389122695,0.0005169962532818317,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.728479385375977
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,9198,1,0,b3f89d24f633cb00f0231f3a097731f9d9d57371330164efe915db4159853efd,10.974662888562307,0.001536261523142457,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.97619915008545
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,19033,1,0,5b9a3e0414ec6c0ca7230f1130fdd9a5582e4a0865431cdea87a8498dd71be54,9.910701584070921,0.005199600011110306,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,9.915901184082031
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,15315,1,0,f643a2c98b515a8bada6cd8dc3d52f8eb41366ea791f51cc0846a9fa4f031219,7.495891749858856,0.21960526704788208,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,7.715497016906738
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,3664,1,0,a0ca6d9aa06cefd88eb7369519fbc799f82b1c386c75b83a76030d7252233736,17.906474609684665,0.00019691436318680644,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,17.90667152404785
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,17078,1,0,96dd660d159724fa32c2e4734f2b2d0175896c19db3c786a4770527bf50800a6,13.909486342396121,0.0005793085438199341,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.910065650939941
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,14779,1,0,58e24ba6a62d2fea6c2d3a7c7ac8ed6bfd64bba2713eb017633ef199e5682ed5,12.263086050719721,0.00042274597217328846,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.263508796691895
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,17394,1,0,61e119892a9dfabaac6d2456e8f922ee30a0cff7a6a3417ba975507f7d6974ef,18.96976073901169,0.0006353028584271669,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,18.970396041870117
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,20878,1,0,92d6ea7065eeb1ec84c274f3be5bb95a36744eb90c9b1643f28f0fec97283aa5,19.566214684768056,9.047575440490618e-05,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,19.56630516052246
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,9983,1,0,0a7892b296ad8a59af5de0356b7f9bbc2681f34a8437f655bd3630fe6eff4360,9.181510125286877,0.0021437061950564384,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,9.183653831481934
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6907,1,0,72a93277b3d20ac3a9996a9a622e59f34920187bdeb66c0c2d23b91e928c9321,21.769422499171924,0.000417741306591779,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,21.769840240478516
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6516,1,0,4e5122c7e8b4897eb67caa2ee6b5e56a9b0c2b7c8d92dc82f27d57d1d68cac3d,8.128246271924581,0.0009394046501256526,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,8.129185676574707
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,19189,1,0,f11591579cabd561e6784c5ec0a05bc7d52092d144fdbb3d16752a4711f8b0da,4.5064564403146505,0.01587432064116001,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,4.5223307609558105
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,9724,1,0,bd99ea28e24def0feedd93312f1eaaa2fbed86235065c76d947b0831fa37b78d,14.253668940160424,0.00026782741770148277,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,14.253936767578125
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,18132,1,0,ed758e6662f2d37d90b6c48e422f23fbccee43ed7c54c3b7b1c400d27b2f744c,12.856417286209762,0.0006727101281285286,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.85708999633789
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,18300,1,0,41962a5bde1a655390f22058fdc1808f3ca29037129808f0d98357a062e5f947,19.019391212204937,0.0008839037618599832,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,19.020275115966797
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,21629,1,0,5d3462dd405b9f7abb86d6338db1df68a3c25c4291e0704f493f55069cc6a20a,12.555989286163822,0.0018377096857875586,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.55782699584961
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,20095,1,0,a6709a7511bae3f37e0e4eb4aae90b4537193e35c85ffc63ed506a08ad20d153,10.137065778311808,0.000508417550008744,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.137574195861816
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,13443,1,0,ed33203564e60c826379634e210f9a2151a08e723c8f60dbdc01d1975b3a9698,12.632579346070997,0.0008683010237291455,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,12.633447647094727
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,7665,1,0,ae31e5b951b0e138af7c7674f4eb41fdc310b10e84a935bf7b24cc80440f152c,18.330382862244733,0.0005611990345641971,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,18.330944061279297
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,16343,1,0,86ab60d313e5df8e4b7425336a55a5771d18c794ecd25c75a9ee787dcaafb3c3,13.028842210769653,0.07306075096130371,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.101902961730957
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,7446,1,0,fd56a10f71a70e35c2986947ced177fff29bf567c9b6cfe2661b929b11d2b6b9,15.951569209981244,0.00014435203047469258,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.951713562011719
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,1399,1,0,23f2cb70a47f9e631c931463bf513a53fded4daaa08fb1b75ef6b57a622eb4b9,10.600938308401965,0.0011859057703986764,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,10.602124214172363
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,11858,1,0,a1bb39780de758a3180390bf302d5a23c4d922835b6d2865f9ad3f59d7dacfd2,17.989372621290386,0.0013881819322705269,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,17.990760803222656
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,6326,1,0,145fc67256dc82c8cd38bea9a5e68cf00efe9c4d08cdaad5c8c33f12ac90b3ad,15.462552612880245,0.0013412775006145239,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,15.46389389038086
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,15825,1,0,986b139173dbbe076be5a4a2f6979517cce55de67398ba4af2b64bb6265f2889,11.47305991628673,0.0017049076268449426,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,11.474764823913574
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,2,llama3-8b-inst,O_NATIVE,3,True,False,3,378,1,0,090e59e4f71361e3c9e4dc9281ee0a96957a4106cbcacaa60e941692bb435682,13.649759607971646,0.0006262486567720771,False,False,0,062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,True,True,13.650385856628418
