metric,case_id,prompt_index,identity,standalone_E4,standalone_E8,standalone_E48,signed_L4,signed_L8,interaction,signed_sum_residual,signed_sum_roundoff_bound
PS,7812,0,2ab6e107124d757f6548758f5076855d26befab21ce47b9b0c92074a0609bcf5,0.1816849708557129,4.029144152998924,3.741689920425415,-0.05288463085889816,3.794574551284313,-0.4691392034292221,0.0,1.4126511594767614e-14
PS,7812,1,979e7f086db87c1d2fe4b62853d31203022c981ef438ef3a94e2cab8b6c7f8f0,2.2184770107269287,4.786279549822211,4.573766142129898,1.0029818015173078,3.5707843406125903,-2.430990418419242,0.0,2.0567587993054982e-14
PS,821,0,a856dea4de58a248bfdb4c7de8b223b780c30d4eeef82d14c1b1d183fb9bc9ec,5.785327911376953,10.204765319824219,6.38455057144165,0.9825565814971924,5.401993989944458,-9.605542659759521,0.0,3.9745351547969005e-14
PS,821,1,389c3a65ebf07b2d3c9c51a95fdc3a9f34fb8653abce38675114bc7a75498eef,5.448420524597168,7.448448657989502,6.456385612487793,2.2281787395477295,4.2282068729400635,-6.440483570098877,0.0,3.4378286519886215e-14
PS,13931,0,c9353786d7c99d603e83c1a8c78bb0b062e6d5b5efef2575e943e79f8530f684,10.202554702758789,17.59079247713089,16.808743357658386,4.710252791643143,12.098490566015244,-10.984603822231293,0.0,7.92292285779227e-14
PS,13931,1,fd1eae917c6f1e98bad67ce54aac67b84552a689d5cacc1a29b673b58078280b,12.229001522064209,17.868485398590565,17.854627780616283,6.107571952044964,11.74705582857132,-12.24285914003849,0.0,8.518006691330814e-14
PS,11695,0,c2c9528713cceb2e1c0bde669970ef7078a7d37adf1260af972f0d5aee95daac,5.675295829772949,8.72381854057312,6.254653692245483,1.6030654907226562,4.651588201522827,-8.144460678100586,0.0,3.6688462157370965e-14
PS,11695,1,40842a6b3816f07f9eb8066e618bb5041d63cdefd40b6f51ace65f15edac9998,7.015615463256836,9.256649017333984,8.062281131744385,2.910623788833618,5.151657342910767,-8.209983348846436,0.0,4.3226836532169e-14
PS,9277,0,4baf5a3d768d5b094e4fa346d41633cccbcbe26e6c19d0f16d88f14341cbe9f0,4.673671305179596,4.862674355506897,5.008984237909317,2.409990593791008,2.598993644118309,-4.527361422777176,0.0,2.583769624670362e-14
PS,9277,1,3c11db3bae131f5177b1cc5d4045db7509ec038e13c89eed2333d230f9dc1108,9.271297961473465,9.453780584037304,9.473714843392372,4.645616110414267,4.8280987329781055,-9.251363702118397,0.0,5.009111949921266e-14
PS,19560,0,7f2a114237098e2d2612b87417f1fbdb799cffe9a7c5870c14c3dc76afba7f57,11.933768510818481,13.375167444348335,13.2654839605093,5.912042513489723,7.353441447019577,-12.043451994657516,0.0,6.85219346431085e-14
PS,19560,1,627c06d8c296db0c5c57169cae4d6fe859d90b608162eafe7eccf96f5778ad4a,8.598536729812622,11.279997780919075,11.284406632184982,4.301472790539265,6.982933841645718,-8.594127878546715,0.0,5.53565036350475e-14
PS,3,0,9bc6420ad27c1933e78420c9fc9c05bc06a378331bbdbb66ad539bf09e1a779e,3.099864959716797,5.1810173988342285,4.857197284698486,1.3880224227905273,3.469174861907959,-3.423685073852539,0.0,2.3337917630871473e-14
PS,3,1,3777c4d71ab4733bc678cf800d99856639ec6d968468dee0eb41ae81d4b9ace1,1.4397220611572266,0.39593982696533203,4.26039457321167,2.6520884037017822,1.6083061695098877,2.4247326850891113,0.0,1.0828771588461145e-14
PS,18963,0,08fc31ce497a476642be27d59e7bc1a9c9b0edb53fef6dc0e414f09c51e2a459,7.22408390045166,8.693487644195557,10.652326352894306,4.591461304575205,6.060865048319101,-5.265245191752911,0.0,4.719761985246422e-14
PS,18963,1,8aa6d848f1c083065ed4e2454190b839923d2e616c1ad369dbcff30392365216,4.828819990158081,7.174837708473206,7.789171572774649,2.721576927229762,5.067594645544887,-4.214486125856638,0.0,3.515912764734341e-14
PS,17689,0,2769f0a6e96fe4dd9c4c9b5c7976f6fd1b32e1117b4f4c1cf52d165c140a9a95,0.4351062774658203,-1.1733264923095703,0.7604026794433594,1.184417724609375,-0.4240150451660156,1.4986228942871094,0.0,4.207897051633491e-15
PS,17689,1,af3eeb451040f625476528a62cbb2b6b8a8c80e7252145d043dfd23070fa0bb7,-0.2151961326599121,0.8509221971035004,0.4224711060523987,-0.3218236118555069,0.7442947179079056,-0.21325495839118958,0.0,2.6442660253703763e-15
PS,7702,0,ba31646cdcc140309c2a3b5493a2b20c5f1ab4a9dc006814d9c740055dcf2d95,3.582597255706787,8.813604811672121,8.812251364346594,1.7906219041906297,7.021629460155964,-3.5839507030323148,0.0,3.767378130654731e-14
PS,7702,1,b7946218c672d35696c0bb23f84fb70fac30f80410badedcce0696ba843cd6d4,2.4290757179260254,7.458295866847038,7.4528787434101105,1.2118292972445488,6.241049446165562,-2.434492841362953,0.0,3.080247226738062e-14
PS,18857,0,5c6bb95915c813a717e2399d00f9a2aa2da7293c837ac7eede386af9d4b33858,4.057524919509888,3.735975503921509,5.436144709587097,2.878847062587738,2.557297646999359,-2.3573557138442993,0.0,2.3500570614875638e-14
PS,18857,1,7d24d1a316a7088dad7b2bcce1f096f555270d8058a38799e693cfe49bc67343,6.930320739746094,6.0886231660842896,7.252351298928261,4.0470244362950325,3.2053268626332283,-5.7665926069021225,0.0,3.600905388047452e-14
PS,3236,0,bbad637e7152dbad7818e57497e1859270f0e28cb256b56b5bd321becab2a063,4.8781280517578125,4.387894630432129,11.795620918273926,6.142927169799805,5.652693748474121,2.5295982360839844,0.0,3.7412994658694507e-14
PS,3236,1,b1f95c3b46102ebc591480764b87e325d26d41c97f58de74dbd5b2296b58d06c,8.424196243286133,7.768754959106445,16.029107213020325,8.342274248600006,7.686832964420319,-0.16384398937225342,0.0,5.723787384577311e-14
PS,5099,0,d252a8775568938ce01509bc03f0dcf9616b2cb651a1264d549b4674c64e3239,7.273624122142792,7.6899173855781555,7.438148081302643,3.5109274089336395,3.9272206723690033,-7.525393426418304,0.0,3.979339451558344e-14
PS,5099,1,2f99a064474f6e91cf99326444c7a111998228a9763a235887d34f5e8c23c3a1,10.337037205696106,10.290821194648743,10.847541594877839,5.446878802962601,5.400662791915238,-9.78031680546701,0.0,5.591154205437243e-14
PS,10315,0,a981b3bbb9742ed442c2e3fcefc2ef84ac60389424b2f479376eafd439631a69,0.2083568572998047,1.6136054992675781,1.7083649635314941,0.15155816078186035,1.5568068027496338,-0.11359739303588867,0.0,6.271121080379197e-15
PS,10315,1,3920148e16e414e312d4c901b8aca81f9f55782e0c8c98028bf70c47f0890971,3.0236854553222656,13.702166318893433,15.192170806229115,2.2568449713289738,12.93532583490014,-1.5336809679865837,0.0,5.6697797710904774e-14
PS,10098,0,b2bdbb8f2209b2ab6e21d280ac98592e54d5af1faa15a4f643cca268f061c211,8.961905419826508,1.704376220703125,9.528140902519226,8.392835050821304,1.1353058516979218,-1.1381407380104065,0.0,3.587250060208344e-14
PS,10098,1,cde0983131e7e1e96c0841ccd10615dd26cd7de1ddbb914860c47167659774ea,10.358361601829529,0.1815776824951172,11.51504849921912,10.845916209276766,0.669132289942354,0.9751092148944736,0.0,3.917752839218694e-14
PS,5617,0,c771c0640a9104985724c4f189ba255dab624012db10b7a5e0b9b06fb8b3487d,2.257242128252983,1.9650575518608093,2.3013605615124106,1.2967725689522922,1.0045879925601184,-1.9209391186013818,0.0,1.1588348488136196e-14
PS,5617,1,318abff0c567dbf58b338ed1bcfadc13883f45500ea5816cffafee0f01d85bb4,1.6357556320726871,1.0667468309402466,1.674959795549512,1.1219842983409762,0.5529754972085357,-1.0275426674634218,0.0,7.775935022213868e-15
PS,17308,0,9a9a998dfc090d0ffaa1bdaa67a9c83c1e20d82c0986e78ea21e39662f81ea58,5.6488600969314575,3.7324795722961426,6.620144844055176,4.268262684345245,2.3518821597099304,-2.7611948251724243,0.0,2.842434645572705e-14
PS,17308,1,0972d8a9a560b359a6e0731640130c0dbf1ada86506314a9cca08c543fd01f2b,5.229658603668213,5.768531084060669,7.354706346988678,3.407916933298111,3.946789413690567,-3.643483340740204,0.0,3.2601292394072274e-14
PS,16643,0,bebd88b30876e9600452d392d7d9aa2bb42fe1f28aeb44efe08104e565ef47e5,6.9222118854522705,-0.3215312957763672,6.514644622802734,6.879193902015686,-0.36454927921295166,-0.08603596687316895,0.0,2.443980627481212e-14
PS,16643,1,1eb5ef5805b49d5339ab8fee216e37f6378e9c94123e06d14ac687a4425762de,1.8344817161560059,-1.7397236824035645,4.655943065881729,4.11507423222065,0.5408688336610794,4.561185032129288,0.0,1.461968051408977e-14
PS,11354,0,3a7de4c49549c71925caf3ae5943c0eb6b23c2bdbba702e87b346aa65e0fe9dc,0.9200439453125,2.7566099166870117,0.6717462539672852,-0.5824098587036133,1.2541561126708984,-3.0049076080322266,0.0,7.724310286446462e-15
PS,11354,1,d1ee502cfc29a4dab2548fc6f6d466b7fc46b64561df2ada578a442043b851a4,1.7376289367675781,2.4616994857788086,4.235631942749023,1.7557806968688965,2.479851245880127,0.03630352020263672,0.0,1.4983499534962537e-14
PS,14683,0,460c04b40d9c5865c68f4192977fcecc5ce263abcaf7ffcb00fedf076e3cfb04,13.120519757270813,10.881053924560547,13.011866092681885,7.625665962696075,5.386200129985809,-10.989707589149475,0.0,6.574907689318587e-14
PS,14683,1,c2fdb8a4f300f943c92e68a1be0c068f17b5fa605623b98c8408a4a0853cb781,7.293488502502441,5.63507080078125,7.3611273765563965,4.509772539138794,2.8513548374176025,-5.567431926727295,0.0,3.60417237030221e-14
PS,11156,0,ea677336e739f705c09af5094c78d6cdb7026993267d46ea67964ae8547f6b1a,6.449387550354004,3.6322431564331055,5.927583694458008,4.372364044189453,1.5552196502685547,-4.154047012329102,0.0,2.843807749507675e-14
PS,11156,1,08ddea2fbc381b4e154de2be41f7b4dddbf1a754a5ceb5f5611f8e9b025c9667,9.42127776145935,0.7284402847290039,11.845856383442879,10.269346930086613,1.576509453356266,1.6961383372545242,0.0,3.9071989074612704e-14
PS,6225,0,5f491e906fa2c2cb592be3cdccdc68eb23a65450164c69859dce437e4e20a14e,3.660250186920166,-1.1517581939697266,2.8677854537963867,3.8398969173431396,-0.9721114635467529,0.35929346084594727,0.0,1.3642054303428849e-14
PS,6225,1,777da6e50fc48b39647e47f61b6f3d7a3758ccb760cb88479028f2ed27719a7d,-0.20727252960205078,-1.9168901443481445,2.350160598754883,2.0298891067504883,0.32027149200439453,4.474323272705078,0.0,7.947994747157378e-15
PS,18311,0,bf43c8775e372f9e2154f29ce39a699ff1980537d29e1a1dba90a5c84649244c,3.063321590423584,6.692109912633896,4.890981674194336,0.631096675992012,4.259884998202324,-4.864449828863144,0.0,2.6017256220093216e-14
PS,18311,1,b9a45b51280e7a14de1a7ffda0c489119d2bfe7a4911551302c104a0d82b3cef,2.2455811500549316,6.143048644065857,3.7506704330444336,-0.07339853048324585,3.8240689635276794,-4.637959361076355,0.0,2.1563728984057957e-14
PS,2827,0,5bcff671cbb45ef355b9c0b483bc43354511486fb09e00e6d7e75b7b1f5291f7,3.410330295562744,3.838515281677246,2.766289234161377,1.1690521240234375,1.5972371101379395,-4.482556343078613,0.0,1.7790453219748356e-14
PS,2827,1,f75a9bdda23207a0a48929445d63294466dbd19ee03b58fa30b4b6917ac7bdc3,-0.12334442138671875,0.3617115020751953,-0.6006488800048828,-0.5428524017333984,-0.057796478271484375,-0.8390159606933594,0.0,1.9285991532079494e-15
PS,13137,0,0f8e35cae21b9319e05dfc2fc123b3694b8420a798370ca892967a8c345cb4b5,4.542798042297363,5.378147602081299,5.230707168579102,2.197678804397583,3.0330283641815186,-4.6902384757995605,0.0,2.6914742102515567e-14
PS,13137,1,5762982b857d488cf8916b98f9487a266751b3ecd679ce7f9fd988aa50502f3c,10.751823663711548,12.38814327120781,11.812161684036255,5.087921038269997,6.724240645766258,-11.327805250883102,0.0,6.208745272387903e-14
PS,17628,0,c9b58c5b61bb1ba0983c9c87e7549f96175e3c2b88d95d7ceba49d7182fe0f0f,3.2957468032836914,-2.9806394577026367,10.234158992767334,8.255272626876831,1.978886365890503,9.91905164718628,0.0,2.932861998373266e-14
PS,17628,1,d048ca3fbe0e57e93f0838696e0b11008b7c9bb5fcedda54e709f295048b4b84,0.48489856719970703,-1.0914831161499023,3.8063127994537354,2.6913472414016724,1.114965558052063,4.412897348403931,0.0,9.561586158929715e-15
PS,6125,0,855d085d424a0616954b06bbf6897338644c18b1b3d1507110e7d818e642c7fe,4.148596286773682,1.282752513885498,5.365155458450317,4.1154996156692505,1.249655842781067,-0.0661933422088623,0.0,1.917844418228309e-14
PS,6125,1,c07c70c22177d280651e90a81e65c40f5929166eeec1e5fabaa5acf2e9651b81,4.837414890527725,-1.511216163635254,3.6042784452438354,4.976454749703407,-1.3721763044595718,0.27807971835136414,0.0,1.7679918861203018e-14
PS,17930,0,e94e2fe92b1a887fa1e729ab264984c6631f9822da18ac56dd964a68082ba447,4.05525016784668,3.6736273765563965,7.943065285682678,4.162344038486481,3.7807212471961975,0.21418774127960205,0.0,2.7838962832912547e-14
PS,17930,1,cb55a93f84a237d6772383692b8c110ad94375c6aca7ace0e3a9237be466ea26,3.6102166175842285,-0.13163137435913086,6.0368333756923676,4.8893406838178635,1.147492691874504,2.55824813246727,0.0,1.737042752771552e-14
PS,19191,0,edc2d7dcc3515a36aa5b1ce73bc1044903ae4e6881d232808b5a84749776df66,7.840532898902893,5.346980810165405,8.11694160103798,5.3052468448877335,2.8116947561502457,-5.070572108030319,0.0,3.784431489980427e-14
PS,19191,1,4211e43ad9ede873a6d891409053a7f4a6f2e597126b78209c50b992139fab13,8.789005547761917,6.496703624725342,8.936290666460991,5.614296294748783,3.321994371712208,-6.349418506026268,0.0,4.302691507786749e-14
PS,8223,0,800d1427a8cf9f04d3733bd60ca86325b6a2e904c4d889ce6475debd1e7efea7,3.491822272539139,-5.035915851593018,3.019142508506775,5.773440316319466,-2.7542978078126907,4.563236087560654,0.0,2.0511380385526457e-14
PS,8223,1,f82a935c871859a3f3703d1c32d34ba25a5afdd50194305755359f9a8cd10c0a,0.21739673614501953,-1.3907289505004883,0.3069009780883789,0.9575133323669434,-0.6506123542785645,1.4802331924438477,0.0,3.40177071353389e-15
PS,9627,0,10d92e0917258b59b989e2f01cd90ae1e955782e7836b0da9c4d3aac7be76a6f,0.11588478088378906,2.306905746459961,10.512919506058097,4.1609492702409625,6.351970235817134,8.090128978714347,0.0,2.2978436990331813e-14
PS,9627,1,9c248114cc50916c3c207302e011a22262064557a4a62a28ae1062782a9b8e9c,3.3359718322753906,-0.6903963088989258,11.677062985021621,7.851715563097969,3.8253474219236523,9.031487461645156,0.0,2.789489728306893e-14
PS,10783,0,f28b24da17831b8e4ab84c7360bbaa49cebf5129fd2f1084549967f05e216ba4,3.8098697662353516,7.500514984130859,7.044035911560059,1.6766953468322754,5.367340564727783,-4.266348838806152,0.0,3.2604000676042e-14
PS,10783,1,327359eef3450940da92e594ae9c27643f2e3d94bfff4f3db086f770f9e653c0,4.443836212158203,7.027480602264404,7.896355152130127,2.656355381011963,5.239999771118164,-3.5749616622924805,0.0,3.440389656104645e-14
PS,21630,0,67cac660edc5634de64049f152952c3868c95ff5a65bc307c8f5d5be7c503bec,9.791215896606445,8.5125150680542,10.53811126947403,5.908406049013138,4.629705220460892,-7.765619695186615,0.0,5.123340371350813e-14
PS,21630,1,34f5f391e956835bd1f60bea48545c4ef777fcc1a79b35620ab1d875dc27f06d,10.32106727361679,10.991383984684944,11.014403834939003,5.172043561935425,5.842360273003578,-10.298047423362732,0.0,5.7424030141179e-14
PS,3485,0,fb1c1c5c51bd036a25702c392b2cd32818691115fa3dda55319c6d25ff0ba0b1,10.738622084259987,9.775888919830322,10.860054217278957,5.911393690854311,4.948660526424646,-9.654456786811352,0.0,5.573242351418853e-14
PS,3485,1,30d5ab940a82afe1810a06efd1414c0d92b7b0a37330e5ef6e3f1a121a735f6f,6.519716739654541,5.047678470611572,8.238203704357147,4.855120986700058,3.3830827176570892,-3.329191505908966,0.0,3.5181811090409206e-14
PS,1684,0,281d8386a95efbee574a8307a5b51028da908e48d8403bcd7a2a7b6e8468eb21,3.8464837074279785,-1.0116949081420898,5.05909538269043,4.958636999130249,0.10045838356018066,2.224306583404541,0.0,1.7616617495016303e-14
PS,1684,1,f1220846df95296c769ce6dfd25a3832300267eb68639722f711932caf516d84,4.812198162078857,-2.5986328125,4.680616855621338,6.045723915100098,-1.3651070594787598,2.4670515060424805,0.0,2.1478726051427435e-14
PS,7580,0,e7efa4d21c139194d2a27194906fb753712b12a5df589acc102dae2ff9952452,3.9987549781799316,5.854079246520996,8.521991729736328,3.333333730697632,5.188657999038696,-1.3308424949645996,0.0,3.2640247756953854e-14
PS,7580,1,e44be91f5e665bc4c70351749837b410aa675d9fb0135451fe09869f164a1920,5.623960733413696,8.546286335214972,8.546183178201318,2.811928788200021,5.734254390001297,-5.624063890427351,0.0,4.0352486235715166e-14
PS,12727,0,358e083ce92aa271600663411799b6fc1c3ed9754d0c2e18f84c399b287c2056,8.20235413312912,0.2656440734863281,8.527401894330978,8.232055976986885,0.2953459173440933,0.059403687715530396,0.0,3.018989520765989e-14
PS,12727,1,4d6007b6895d42f097c238e42a4f5c0fc39b911f32339d6627ca19a8cd2a152e,10.238895952701569,0.38524627685546875,10.642585709691048,10.248117692768574,0.3944680169224739,0.018443480134010315,0.0,3.777729762654773e-14
PS,8776,0,abc102f4d47cc8930ff8f44085aa67e6d0458db7e0d8b0ac16f5026750fdd879,2.759082078933716,0.15770745277404785,2.62156343460083,2.611469030380249,0.010094404220581055,-0.2952260971069336,0.0,9.838091170714935e-15
PS,8776,1,3c19cb23843772bca3685c74e93f636cab162395b1c95814100a3a137a34d449,3.183497130870819,-5.663689136505127,3.2314942963421345,6.03934028185904,-2.807845985516906,5.711686301976442,0.0,2.1456046830291485e-14
PS,8823,0,dc80c424ab6162607c5f5681a1ee631199e4d8463c4dcad33d35f2e97f278bb9,3.146988868713379,2.4357857704162598,3.718395233154297,2.214799165725708,1.5035960674285889,-1.8643794059753418,0.0,1.6522196717055123e-14
PS,8823,1,4b992f04fb675df6e4b6315272a0d5a1172b240732a8df2c51518fa0365111e1,0.9392256736755371,3.2353627681732178,3.5640711784362793,0.6339670419692993,2.93010413646698,-0.6105172634124756,0.0,1.3746620944283866e-14
PS,5771,0,d523d5bd63f1024b85803c861cb6c0c8dee89e79d81b6b614f9a1e529a10ce6a,9.701804161071777,9.520349025726318,11.313870906829834,5.7476630210876465,5.5662078857421875,-7.908282279968262,0.0,5.424287524680681e-14
PS,5771,1,0a0f874936c08945f6301f54e247c654f43eca5ff84e17497534efc32d2286d3,4.366478204727173,6.5772375063970685,6.585981684271246,2.1876111913006753,4.398370492970571,-4.357734026852995,0.0,3.113899786092753e-14
PS,18565,0,7e74ad397afa0f0e2c9e509271fe12e7eb16afcf76b204fc3f3d20583dbace96,0.8996754884719849,-3.380123257637024,1.0830588340759277,2.6814287900924683,-1.5983699560165405,3.563506603240967,0.0,9.526348741290989e-15
PS,18565,1,c1d0649234b24cb588507ece72b4da7da2d74d271543e0147ca0277ee402d1fe,0.1674070581793785,-5.0877964198589325,0.21135003119707108,2.733276754617691,-2.52192672342062,5.131739392876625,0.0,9.710549714077711e-15
PS,7329,0,9565590b46d878b57693b6be956f78d72596fe4293c230bba7ea1ebc7fa3036e,-0.03415215015411377,-2.1414722204208374,0.14504694938659668,1.1261835098266602,-0.9811365604400635,2.320671319961548,0.0,4.1223403712137025e-15
PS,7329,1,b333d6664b5a7f3bec6ff950c939cca916bed299d421b7076d5f0c53bd9d3ef3,3.1558306217193604,1.732527256011963,3.7140841484069824,2.56869375705719,1.1453903913497925,-1.1742737293243408,0.0,1.5281006728674927e-14
PS,8098,0,bc06524e01477423d62c6676246e21d37cde6763054e64ffcc4f6422e5dc6a3a,3.5263030529022217,4.804248094558716,4.99980428814888,1.860929623246193,3.138874664902687,-3.3307468593120575,0.0,2.3679468049681804e-14
PS,8098,1,73b1b37b3684b16bf6bd57b999f4e4459dd0269f3627b13215d529fe68b1714d,4.108799934387207,1.7321419715881348,5.217594802379608,3.79712638258934,1.420468419790268,-0.6233471035957336,0.0,1.9643907315645048e-14
PS,14557,0,5c6efc55a8c2eb4dc06ad02269dd3d1a59070690d96af058892adabf3feb41a3,3.5819554328918457,4.26167106628418,2.281248092651367,0.8007662296295166,1.4804818630218506,-5.562378406524658,0.0,1.7985390229262408e-14
PS,14557,1,99c0d394bf0317375c54a90f32708d1a06fceba5734f9b133ee6d2e7e46f0311,4.257503509521484,3.596548080444336,5.842395305633545,3.2516753673553467,2.5907199382781982,-2.0116562843322754,0.0,2.432977711848026e-14
PS,16758,0,2cc78a6e20a0b58bd234395f409d1f4dbec5b33056fa7a273fb381e19c2d1b28,7.132748834788799,-5.029272556304932,7.20501958206296,9.683520486578345,-2.4785009045153856,5.101543303579092,0.0,3.440277569161177e-14
PS,16758,1,f16d056f255ddfb55ce80c7281125b97f89015e32249b2d864180cc19d3b4716,8.33428168296814,-3.8927183151245117,8.444505244493484,10.335752621293068,-1.8912473767995834,4.002941876649857,0.0,3.6719969718366016e-14
PS,14438,0,64582272a8014e1bfbd59d0ea7bc39ea6176c39d3d33f3fd7c37be5cfe227176,2.3186838626861572,-0.5215344429016113,3.1381222009658813,2.989170253276825,0.1489519476890564,1.3409727811813354,0.0,1.0619666047080134e-14
PS,14438,1,25bf3dad4cb5efab81f3162922d277ac4e1f8c03803acefcc28d996d5b67947a,4.986391365528107,1.0061912536621094,4.7862385511398315,4.383219331502914,0.4030192196369171,-1.2063440680503845,0.0,1.9147032706587992e-14
PS,3161,0,57abf3489da8e1609400adffb4ac3aaf6e1ae9b87e4eacafd1c859956c6a184a,3.199797749519348,4.623190341517329,4.627919861115515,1.602263634558767,3.025656226556748,-3.195068229921162,0.0,2.2117255497548514e-14
PS,3161,1,693aab5d3122baacbd08149890b80a966092a4b912c5300edec2d02a458a3b0a,3.5558767318725586,3.9007877558469772,3.9605627357959747,1.807825855910778,2.1527368798851967,-3.496101751923561,0.0,2.028106966547851e-14
PS,4180,0,d043030eb1b4ac4c08c4a9c64049e277cf63dc24ed94e54ade733c5e20fbbb92,8.759567737579346,3.2069597244262695,11.238596523180604,8.39560226816684,2.842994255013764,-0.7279309388250113,0.0,4.122058070021634e-14
PS,4180,1,17dbc8969fe0c5f3f015e917b6f58c39bd7f7b42b4f57bf153edcca3b4170145,10.250925302505493,2.6530723571777344,12.666111748665571,10.131982346996665,2.534129401668906,-0.23788591101765633,0.0,4.542163873173308e-14
PS,7171,0,12785df9050d9505ab8282f911f4d037781d5e0b3950ea4bdd9d0f5b124eea3f,4.103202939033508,0.6825556755065918,4.49510832130909,3.957877792418003,0.5372305288910866,-0.29065029323101044,0.0,1.6486131457059354e-14
PS,7171,1,37f068ad09060ff2bb6297428987107cf2243e23747becae44c6a3b448077957,1.866594910621643,2.123203992843628,2.2519091963768005,0.9976500570774078,1.2542591392993927,-1.7378897070884705,0.0,1.1087500872694405e-14
PS,17435,0,4cae585cfe6e8af891d7fe7145fba55f840dc2268f3dd970073b9ae4739511b7,6.986208617687225,3.175412178039551,7.7744196355342865,5.7926080375909805,1.981811597943306,-2.3872011601924896,0.0,3.1860808091830007e-14
PS,17435,1,3d3001e9179a4fa7a8b1887e2688891a82a49c0bc466816363e161ebeed39ad1,7.748286247253418,2.6205406188964844,8.12427282333374,6.626009225845337,1.4982635974884033,-2.244554042816162,0.0,3.2850344115124917e-14
PS,6391,0,7428b35b524f4829d8f2d99fca5b9b489ec73f644a29d96246b86c2e35dcfe61,7.431740388274193,-2.4804325103759766,7.486304998397827,8.699238948523998,-1.2129339501261711,2.534997120499611,0.0,3.0905905207575295e-14
PS,6391,1,79bbd50d6df9821dbaaa46861223eb8d1eef562053a05f7931f95e350ba19d11,6.780165821313858,-2.7924647331237793,6.662775963544846,8.117703258991241,-1.4549272954463959,2.675074875354767,0.0,2.883987540866159e-14
PS,17787,0,87a734b0f61e6d467c071543a50e030cb4c5d87ce4e7039d5df498d4a9a9b24b,2.534238636493683,-2.2429404258728027,2.2743090391159058,3.5257440507411957,-1.25143501162529,1.9830108284950256,0.0,1.2525959117017733e-14
PS,17787,1,26eb02166a2ec74cf7be784761fb78e5e87be0f6fbb97bc5a39962c9744aee05,3.346464166417718,-1.8412985801696777,3.3643847429193556,4.276073744753376,-0.91168900183402,1.8592191566713154,0.0,1.5191665684545e-14
PS,10515,0,2389d3c05314e359d96bfd98777363981b0bdb4bd4f0b25502173e618db14196,6.121583461761475,-0.8216648101806641,7.64581760764122,7.294532939791679,0.3512846678495407,2.3458989560604095,0.0,2.591538695565873e-14
PS,10515,1,6a5bff321cb7867c96ee756de2f5bad288b2592b6af41fa53ec812261cea724c,4.0681962966918945,1.2429442405700684,4.923316240310669,3.8742841482162476,1.0490320920944214,-0.38782429695129395,0.0,1.8180047294387392e-14
PS,11748,0,7aa547f72cf73746cf33a5033f139571c98371d9cf265fa6307b2eec05cd3769,6.705128192901611,6.487187385559082,11.347516059875488,5.782728433609009,5.5647876262664795,-1.844799518585205,0.0,4.359149776848913e-14
PS,11748,1,c1a760b4f46316ff8204bc81ea6dbd4ef5d467a968f0220ea573c3209446ac4a,7.093836784362793,6.529260158538818,10.453497886657715,5.509037256240845,4.94446063041687,-3.1695990562438965,0.0,4.2768623894956417e-14
PS,17389,0,9e0b3d3cbf5bc89541fe4a29d5ba44f7361dc5eac0af5949473bcefd99312af6,6.708947658538818,4.046623706817627,8.408074140548706,5.535199046134949,2.8728750944137573,-2.3474972248077393,0.0,3.404147276225649e-14
PS,17389,1,204db0776333ba6c475436e57621658fdf6b149cf08c352ea5f94d7026bec697,3.505631446838379,-0.7623262405395508,5.478522300720215,4.873239994049072,0.6052823066711426,2.7352170944213867,0.0,1.731322638693581e-14
PS,10070,0,b257299b6ae236459c63ae4ccf2f4b279cefe3e424203148f019df9b41daa2fc,0.9332642555236816,0.2220979928970337,1.2508877515792847,0.9810270071029663,0.26986074447631836,0.09552550315856934,0.0,4.274358644806853e-15
PS,10070,1,3a3cbfd44fa2b159903350cfa7adad04923d70788754c7be1bd322f368dfc03d,4.180432319641113,1.0170745849609375,6.272507905960083,4.717932820320129,1.5545750856399536,1.0750010013580322,0.0,2.0374839256764215e-14
PS,4792,0,64f3c5e2edf89bc81ac47ec9dd29d9e3ec6e24ee0d30571589d467092178c436,3.980360984802246,5.530129432678223,5.226126194000244,1.8381788730621338,3.3879473209381104,-4.284364223480225,0.0,2.6177489707423108e-14
PS,4792,1,4c9cc2d5a45412d17eafe2b3389c831419aea8edbe9fd888db1ac27c64c2f0b1,4.463559150695801,1.5406737327575684,4.987295627593994,3.9550905227661133,1.0322051048278809,-1.016937255859375,0.0,1.9524876846061835e-14
PS,13386,0,b22a2f304cf8bc2a38f874d18eb7b2d3440cf201b073f76922635ab7f9893373,2.025676727294922,-0.38152313232421875,5.034430027008057,3.7208149433135986,1.313615083694458,3.3902764320373535,0.0,1.3218990145395532e-14
PS,13386,1,17d32907637303aa07b48d3b730fdefb002e01c821e81dde4b52f207e2b939d6,4.824936389923096,-1.0369277000427246,7.7955127358436584,6.828688412904739,0.9668243229389191,4.007504045963287,0.0,2.426037473279315e-14
PS,11178,0,e092440930fc130132ca976b0c139249d65b7406822616f76c92ac94b554727d,-0.3508281707763672,-0.18729305267333984,-0.3086862564086914,-0.23611068725585938,-0.07257556915283203,0.22943496704101562,0.0,1.7763568394002505e-15
PS,11178,1,123e992fec4fea8d4d2c6b2c5225b66f7cf4c8992db87dbbc6d5e8c3562b01c1,0.6100711822509766,-3.1204776763916016,-1.8720664978027344,0.9292411804199219,-2.8013076782226562,0.6383399963378906,0.0,9.952244106950503e-15
