identity,case_id,prompt_index,before_success,after_success,lost,gained,new_nll_delta,true_nll_delta,desired_margin_delta
a45ec5dc733c801fad8dc014f7111f4c96e4a406721c2bd657fe81515a542230,983,4,True,True,False,False,0.0,0.0,0.0
dec14437f6764507cb2d37b8e74d24f9deb2555f4bbb9144d02aba3628c3d92f,983,5,False,False,False,False,0.0,0.0,0.0
6029122e5c763acd2391aec39c4efb6166a408a56f95a03904eb876b7f2e156f,983,6,True,True,False,False,0.0,0.0,0.0
6a3619ac65c078218f794d3c3e687276ac8ba9475280ca700cb36ad6d709e4d5,983,7,True,True,False,False,0.0,0.0,0.0
2de2e715304143a9da97aa93c4a7b2142a5d4bbd223437694156d547fc712a8c,983,8,True,True,False,False,0.0,0.0,0.0
95b6f6a8d14bd29b108356ee35d2697bc73e3fa8388742c93dc620bcb5c5ff53,983,9,True,True,False,False,0.0,0.0,0.0
d11d77218ab18a3bb115781e551b9181051c07dfffff5db2a995859e78ba33b1,10695,0,True,True,False,False,0.0,0.0,0.0
02ebdc8588ddf543d19ba29fdb82ef4a9d0674ef1934f208f3b2cffed4420299,10695,1,True,True,False,False,0.0,0.0,0.0
ecf4f8702bad8a22c7668c35a7c7c6a71782fbdb8b98dcdf7c627f6d56fdb358,10695,2,True,True,False,False,0.0,0.0,0.0
c451b05123abf056fa2bb8963d1776f26d239ced03b4ced700e6458491279f68,10695,3,True,True,False,False,0.0,0.0,0.0
d388d0cce177c2028272aeceb25c7db2d25a1c05dcd2381c6f889f2f57ba5bfc,10695,4,True,True,False,False,0.0,0.0,0.0
20005d5aa6c214b08a829b781d5d87f202837b7a1eb8b8516c595341893bff87,10695,5,True,True,False,False,0.0,0.0,0.0
1cfbd83e32e847a8a73805a1436efc776e4fa4c8d639e607b5a5c4a64fa2b311,10695,6,True,True,False,False,0.0,0.0,0.0
b3c9995c2aa49073e5447624f417da5833a569f2e103a7c801eddffc4daff3a5,10695,7,True,True,False,False,0.0,0.0,0.0
ed6a5d89c109c2d6f4fade1969e66065ad1cb52e950e2fef8e8eee8f3732c205,10695,8,False,False,False,False,0.0,0.0,0.0
197b3c30ba52d9cb735a80d36dfe1127dffa9c42583e2c5c950675beb5a07c30,10695,9,True,True,False,False,0.0,0.0,0.0
3cec4746acde02bd9084fc431e2737009eabc96d5e2e2c0519c7b3e189e0ec95,19830,0,True,True,False,False,0.0,0.0,0.0
fcf82ae75632aefecfbfd240b5969fc721372399e04d13c484b13f21a4995fad,19830,1,True,True,False,False,0.0,0.0,0.0
5514da6a24a5a161812b4004b4df1be38c88eea6ba8b740eb2e1a57b1778d5aa,19830,2,True,True,False,False,0.0,0.0,0.0
6d867f36aa3a92f0b134940e913d9f5a44e93c2e2137fbfefd6806d55fc645a6,19830,3,True,True,False,False,0.0,0.0,0.0
60a51e1e62f47a7824288304115282400dff468672b9aa41adcbce8e81acc625,19830,4,True,True,False,False,0.0,0.0,0.0
2f7200f97cb6eb36593f075fb71a7105d59dd3ea2eb06a1bcfff9d09ca1d0dfb,19830,5,True,True,False,False,0.0,0.0,0.0
a19924e00659d198208c017201701b2c62c9ee4a8db06a5500d1bce70fd54630,19830,6,True,True,False,False,0.0,0.0,0.0
7ebeeb96f186dcc4b46b3969369e2b3f35bcf94903fb629d0149b65182266ab5,19830,7,True,True,False,False,0.0,0.0,0.0
f136b35eeaa4611b43c9955f29238c1c442b1e939ba94133174ec09ded00f0ab,19830,8,True,True,False,False,0.0,0.0,0.0
1b6f3e5cd2cb74bd2be660e74af2373c18d0843aa755225f3bf757facf31358b,19830,9,True,True,False,False,0.0,0.0,0.0
8f0f8a261cb9db82d176dd91795d301f86d7589ec93ea613dc60f865ddf8c652,9198,0,True,True,False,False,0.0,0.0,0.0
10ae7dc72ac768703a26563b1e54bbe62f9366aa684345d3eff8891c607d6daf,9198,1,True,True,False,False,0.0,0.0,0.0
fa33c7521b56c2d543923410545c58525ae318b291799d95eb1e41f855eb4fb7,9198,2,True,True,False,False,0.0,0.0,0.0
2620dcb66c392cb4d8308ee144ccecb1a0eb9c1ec25360344939133d9444f4e5,9198,3,False,False,False,False,0.0,0.0,0.0
dd49a311855dfdebef3ad0ef96d5e84a75594af165650506c6ed9b67a1e52c30,9198,4,True,True,False,False,0.0,0.0,0.0
2747f0d096c468451b7f2d272abf7cf430df83abe9674d4692ed56cff70880b7,9198,5,True,True,False,False,0.0,0.0,0.0
87218824f94dcb7079e707ed31bfa7f1fa926c5b4a12800fabd78a3f0c044510,9198,6,True,True,False,False,0.0,0.0,0.0
e0af9b8f5bf6fbf9adab4e6837bbd12df9994d70cabf754913f439623387dad8,9198,7,True,True,False,False,0.0,0.0,0.0
61b16c3833e88409043892bd40eeecf33d44c9c38dab0829c9dbb33254b32cde,9198,8,True,True,False,False,0.0,0.0,0.0
c6ab0dea40e2928ba5870ecce465e8f471f6f8c5ba1c04220a85d0f41052afde,9198,9,True,True,False,False,0.0,0.0,0.0
e87173916a9982152c953d23f318d71627dc2a857257c9d6b7eae100a04494e4,19033,0,True,True,False,False,0.0,0.0,0.0
44a8514f80d31bdf3c9c8af81bb04529bb1032a968b709a5c4460df17ea3dde3,19033,1,True,True,False,False,0.0,0.0,0.0
69a1c21e8486c6c89a9e4f4477940106aed0caafe775f07763b6ea8798449129,19033,2,True,True,False,False,0.0,0.0,0.0
e47c1ea7e2f3cc11b58884d03752c66634f592021b314af5d936658ef79695ae,19033,3,True,True,False,False,0.0,0.0,0.0
30b78ceada490dc8d1c9a9ec3d28ed7559fd14c87ca71ca18904868fe5fa2566,19033,4,True,True,False,False,0.0,0.0,0.0
04922711f623186336443bcd39a3ad8c6141dc8be2ed80616461f5d226d7a03d,19033,5,True,True,False,False,0.0,0.0,0.0
b912bd43449bc7f2c21bc41810177812eeba38fcfcabc0a835644197ee4de8fa,19033,6,True,True,False,False,0.0,0.0,0.0
157f64be57e0ac8e4beeaf6dbe0d274e1db18f82395000af1469d11798f47b26,19033,7,True,True,False,False,0.0,0.0,0.0
5f4ce276b0a6887f7ac2d59c35b65e8fc313fdf95e61be41b6d660280836ac9e,19033,8,True,True,False,False,0.0,0.0,0.0
42b5ea04bf39b30d3f5a93a1a65f7e8340d175e16499620651e06c8e8330df14,19033,9,True,True,False,False,0.0,0.0,0.0
a0b2c57a03e55a7db1ce12248487dcd23aaae90ac38c3acee45de20e5af93d58,15315,0,True,True,False,False,0.0,0.0,0.0
701ca109d94a5aae454fcf830c442d9bed5c65a34963556acb968b22ed09a3d1,15315,1,True,True,False,False,0.0,0.0,0.0
30c03aa20a8a13259eb9d630db24fd2eaaf5d4668982c18d5339bbb094acb6d7,15315,2,True,True,False,False,0.0,0.0,0.0
0669566bfa08f4902ce586a52fd8d43c66ef39415bd8aace5ff645a7441d0560,15315,3,True,True,False,False,0.0,0.0,0.0
d49b782e7a349f28a91a7cd9431dc93cc4bf45c982abbee8c27d735cd52ad993,15315,4,True,True,False,False,0.0,0.0,0.0
3e3e35ea1e7c2312df5dab7b78688ee0c13d77503540d5f59d0acdffda3f0b30,15315,5,True,True,False,False,0.0,0.0,0.0
a317fe2917b7687155aa0abf46ae23a0ddb5c31d794f029d7920fc30c16a8cc0,15315,6,True,True,False,False,0.0,0.0,0.0
455ebebd94639deab1b41541fd8468db6e6487948e3a444ef912bf59b9fb4c0d,15315,7,True,True,False,False,0.0,0.0,0.0
58520264168b054d4fbbf04b115423a1af735c2a8a416a22602881a8dbed2f89,15315,8,True,True,False,False,0.0,0.0,0.0
9d40ae6fbd70ee022e519766c54840791ec13a1f82a87a1424316e3bf6a4b3fe,15315,9,True,True,False,False,0.0,0.0,0.0
86d14b7f231dca8868dff64415f92fc4aa84791a00d86ca2c142f923dc3b1661,3664,0,True,True,False,False,0.0,0.0,0.0
ca402f66a46499226be89ee4ac3fc5735dd5f51b11e93bac73bf223b7c3643e2,3664,1,True,True,False,False,0.0,0.0,0.0
bdd1a39203090427440d7babc1937aa94cfd6499dba8b95074999d0bcf52f3ef,3664,2,True,True,False,False,0.0,0.0,0.0
286469d9e8ef64b6a049e30c4c643c8389a07991493e012f9e320cccaee4916e,3664,3,True,True,False,False,0.0,0.0,0.0
01de8fa7453779a57ebf03d45da48669601d8014a1a05799048a99904c87f371,3664,4,True,True,False,False,0.0,0.0,0.0
689baf2fe524e9e9c1995a5fb641dc470d4dd29aeff929c4d365c7f54351370b,3664,5,True,True,False,False,0.0,0.0,0.0
2b9280c79c6894fd880837006b141dadd4e0f32761e738327e86589af288e623,3664,6,True,True,False,False,0.0,0.0,0.0
04ff5562dc66d91a4b5773f35557cfd1986463c7b7ae5f87a81ab6100d491caa,3664,7,True,True,False,False,0.0,0.0,0.0
7fd6c76fc2097511acd91be88cb79701f4c93db45483497113c0c9c40808e302,3664,8,True,True,False,False,0.0,0.0,0.0
d6deb11a0e60b24e12ff83672851e77d41338b8a6c0a33cf82f7583089168bb1,3664,9,True,True,False,False,0.0,0.0,0.0
3296c22451b7909300197e0a5e59196abcd92715f2a782c81b3135b536d56017,17078,0,True,True,False,False,0.0,0.0,0.0
0ef9d76708f482b7f7284cfe8da78832d121e69aeed83b946832d93b8f5c38c8,17078,1,True,True,False,False,0.0,0.0,0.0
34f93fa991ffbcc0b9b366fa945ccbae9d5f450c0a408f49b1938162d11cc908,17078,2,True,True,False,False,0.0,0.0,0.0
76e091acd55a881de6ffdd5ee392b5ad4875e56d3249d83882badc4c35f4037d,17078,3,True,True,False,False,0.0,0.0,0.0
e1c16c4e4325e6964cf80817cadfae1b0e7eacaf756a26c64dc511a4b4d3adbd,17078,4,True,True,False,False,0.0,0.0,0.0
7f5f3d2450a29e38877c88d0f9096f44bdfa0c461713421d651f6a751c0f087c,17078,5,True,True,False,False,0.0,0.0,0.0
de0ba0186860f6be0d05f6f23a41b284a636e4495012cdb5fde810b279b4c73f,17078,6,True,True,False,False,0.0,0.0,0.0
c0a44454f0bd06a1fa15c5cb3b99a36751f3a24593bc355255c4450df63d1c9d,17078,7,True,True,False,False,0.0,0.0,0.0
1f553172838c3f3cf3f6f72dddab85f1921ff2332a2a30743fb75c2facfd34d9,17078,8,True,True,False,False,0.0,0.0,0.0
414617aba3ab8ed285e81a10d7bd8469e354c285935d950e56d12a899d6df6c3,17078,9,True,True,False,False,0.0,0.0,0.0
293ddac09a3e1903372d302ae36b90c41ebc55c14aef390040d59757ded27324,14779,0,True,True,False,False,0.0,0.0,0.0
e2df2ced025ec261bb8495b17b1f067036549c5bdeeadcae65ccd39539771cd2,14779,1,True,True,False,False,0.0,0.0,0.0
aa84bde38cd6aba057bb3f57dbbff19af04c1b969ef81d4b5ec7330930addf0d,14779,2,True,True,False,False,0.0,0.0,0.0
9574319f2c6a15c9de08080519927920da5127e27750c8b52cb5ae57519b5f7f,14779,3,True,True,False,False,0.0,0.0,0.0
b0c063b5633cf5736107f5df1175c7071f8c453b10cbdbeb23d00bd1fbdabc86,14779,4,True,True,False,False,0.0,0.0,0.0
47c84457fa0df0d12f59718965457662e42a7461b754914ef7bffe9c36b49484,14779,5,True,True,False,False,0.0,0.0,0.0
a199bbe94eaed22404d35e77d1cb6c725a51442e2d2a93d048d521dd0a9bf9d2,14779,6,True,True,False,False,0.0,0.0,0.0
5a3612b1a55171e40782cc9b6980f6adf9f7599465ee423bebe9a3fe9cc6b457,14779,7,True,True,False,False,0.0,0.0,0.0
bd520b56788a5c0b7e3a68c12364a537410b95753f2b08e6766ae25260060375,14779,8,False,False,False,False,0.0,0.0,0.0
ac68e8ab6ebe981550eac97c6ed5ca7d7da4c2d93f2a9248e4da14f7b223c9dc,14779,9,True,True,False,False,0.0,0.0,0.0
0ec5073c7e2921613c64e7106899686dc09701ee5125a0ea65cd55d97192149b,17394,0,True,True,False,False,0.0,0.0,0.0
5686be15b8d05aef9eac54e1dce003b486777796ab5156ae540b45c3df6af985,17394,1,True,True,False,False,0.0,0.0,0.0
6791bd6e469317115590007571f6273693440d7286bb1676d921ba2910836742,17394,2,True,True,False,False,0.0,0.0,0.0
2571bb09c520ff09cb8084d8080e872690c8e739db417feb63d82475187e8066,17394,3,True,True,False,False,0.0,0.0,0.0
8becefc3ce007cfeada5d7a7c4c7aaa6d14a2e040856be32db609dfb740cc231,17394,4,True,True,False,False,0.0,0.0,0.0
c5671bed87b550f645a4c5d1e9d097e323509789eb02c290b8c812fe57c9b716,17394,5,True,True,False,False,0.0,0.0,0.0
0caac95b7b6e7fd954f9e80b12e5404ae6ea05d26358c72b3a5eb8286fb32e34,17394,6,True,True,False,False,0.0,0.0,0.0
be8c86429189bba5428423981dabc2ef9e1c208eb64b41019f42e7d6fc702c2c,17394,7,True,True,False,False,0.0,0.0,0.0
1c921f880d37c6f17dad504653ef9735511aa25a405dd07add807d4ad3512331,17394,8,True,True,False,False,0.0,0.0,0.0
c748a8ea0c014af8ee3151a5278fa7dbaaa1ce692c89084bc929c74f8601d8a1,17394,9,True,True,False,False,0.0,0.0,0.0
b1ced28b1b28e21ae47e3e8aff1aa0ee7a1708da6fc350a6dc49b3a816104656,20878,0,False,False,False,False,0.0,0.0,0.0
3bf9443c0e21f21dd633bfd01f5ac9b17edcbee014a3c16ce5fb8715ed776160,20878,1,False,False,False,False,0.0,0.0,0.0
5754fffdb42a7dfff29d95ec221fe74e0804ba77f5556c065c8b0715b94e1e01,20878,2,True,True,False,False,0.0,0.0,0.0
cd239f6d41f5b3671c6f61a26d2886da777c3793560538a60fc6e38be5843f63,20878,3,True,True,False,False,0.0,0.0,0.0
facc88ddee07028ce70c78a90fffca65f60f9decea458c15654b046812f61064,20878,4,True,True,False,False,0.0,0.0,0.0
c8509b3fecb909bf65929daa44ebfbf5f978d5f2f94b199b0e4690cc5837eecf,20878,5,False,False,False,False,0.0,0.0,0.0
35e225c380e448723981e5f98b56af8a92ce561ca9a11c8f0e1dca2ae60c4d27,20878,6,False,False,False,False,0.0,0.0,0.0
1922dcd7e7f49dd7e1976c47370a476a907844eee2a6b81f9848d3a03d1f7d78,20878,7,True,True,False,False,0.0,0.0,0.0
79dfdacc6cf1560ef3d0fbfe0c3b59b1857d82bbf4b62992a587a15de617b479,20878,8,True,True,False,False,0.0,0.0,0.0
66acb0795ebfd80b457cd93b0694914207b25631feee92e9604f8953f4162b68,20878,9,False,False,False,False,0.0,0.0,0.0
23e49c17067d4e17f99ff5a3da7a37e82fe365b1ef8f6c588f38478450d7bf33,9983,0,True,True,False,False,0.0,0.0,0.0
f71d01915631fc82c0d002272fd394cd97df20faff52f6099a8ddf36ba86a2aa,9983,1,True,True,False,False,0.0,0.0,0.0
61fd8bd249b5c99c6122721fe29c369ae51f2d8119d47946b64c3b3fecee2452,9983,2,True,True,False,False,0.0,0.0,0.0
f4314d50a21a59b25b900afe0cdb5166bc53b26c8317df2e531b304a91b7cc01,9983,3,True,True,False,False,0.0,0.0,0.0
d3af12a36ac502a5e0bc4686e115d5c3a8d98782ba85985ce6abd1a6bac708af,9983,4,True,True,False,False,0.0,0.0,0.0
6c58edf4e2aa9e1698172c2d482d5bc6fb69a5c38443e703def8db8c617cd60c,9983,5,False,False,False,False,0.0,0.0,0.0
b5dd0f44dc54ebe8aa213221bb719823656f9da7b96800f6d7b56fda81ba4aca,9983,6,True,True,False,False,0.0,0.0,0.0
78ff99acea6bb91d53e81689eaff0a1babbd450f3790ae1abe786a9397f1b3d7,9983,7,True,True,False,False,0.0,0.0,0.0
5d63bb2b52f9610458ef3e94d7931b712d2de8eb509e9a879cf7071cc99c150e,9983,8,True,True,False,False,0.0,0.0,0.0
830a8b331d651341e8ab774cafe2cdbbdd73470f016d0f8ca444f393d05a5d0d,9983,9,True,True,False,False,0.0,0.0,0.0
223295f3c13ee92025bba717411f5fd6c571510009e0770d742f0d92d5b99246,6907,0,False,False,False,False,0.0,0.0,0.0
0889e4527957644b53ad15ecbb4fb85b81857f42f15fb63ab215162c11bc2b97,6907,1,True,True,False,False,0.0,0.0,0.0
fea8e973e52faffa899c5a8e8b809045a8a8addbbe9d9c98494b0e62d2b57cdf,6907,2,False,False,False,False,0.0,0.0,0.0
74284d7b9b9448d295b11cf4c1532a17c068ef02e26c382da5b89c67e97553b7,6907,3,False,False,False,False,0.0,0.0,0.0
bc93513358e1b36dd71d35169701c701e4c38723cb9679752c81e2c0184ed864,6907,4,False,False,False,False,0.0,0.0,0.0
d7816a4583f666df44130a40c89d9ab120c15d02631f736e0d997467c8c7ac65,6907,5,False,False,False,False,0.0,0.0,0.0
2b22f58a34314837a3b704bb1a5f15fe6f9a94a02742f75c16f0000a753cf676,6907,6,False,False,False,False,0.0,0.0,0.0
ba4d8b4fcb4e3208e88f59b54c61b239163008299cfeb1c84f043086f5971f2e,6907,7,False,False,False,False,0.0,0.0,0.0
171bdbb51beb72425b5b72fc0c7a0006ef8c6ef863d0e4fbeb3fb81c6ad27d0f,6907,8,False,False,False,False,0.0,0.0,0.0
b6f0059c81619ffa720e2e9bf96df54a3c3bcbb9bf224c6b62d31672f2c55802,6907,9,False,False,False,False,0.0,0.0,0.0
cca619f80f74d623007d21c0fb0c539a23565fc5e158018639597712c34c4be2,6516,0,True,True,False,False,0.0,0.0,0.0
53e286ce014dc41bbc680db291bbf3f30e821daad0048c5e483842e99ee8ecb6,6516,1,True,True,False,False,0.0,0.0,0.0
de900e1639d70c2facd63b43600779b8da47e53d56ee8f04db133ba978a5e258,6516,2,False,False,False,False,0.0,0.0,0.0
e19280bb46c6b5846d8e6a411efee254f59e278fc3f9a01e0e045559caaa1495,6516,3,True,True,False,False,0.0,0.0,0.0
f8737f934047f8e82f2382abe435f044406338fae0d8ca32e5e90e74da9ae0e6,6516,4,False,False,False,False,0.0,0.0,0.0
ce7f0bfceee3473889e2defd5d2fb94decd01202aa13d4e36fe0b6564e41b2cd,6516,5,True,True,False,False,0.0,0.0,0.0
4efa52fcf1e1b91786e6a23b6e4c34a32bac92135c76d19f3bd9cd27ae8705b6,6516,6,False,False,False,False,0.0,0.0,0.0
8995a01a9319dbbdd95e367038926d4d556524f53e682b0a097ccea0a1656e43,6516,7,False,False,False,False,0.0,0.0,0.0
50e5cd1abe765dad32f201bc0de20b1627d90855b760d48ed79db999eb5ba4a4,6516,8,False,False,False,False,0.0,0.0,0.0
a7598a27fc92ceb15ea9bf6a3f1f4992ff7d502120ec697afae7789d3ba2fed4,6516,9,True,True,False,False,0.0,0.0,0.0
4c93d2ddf58df62fffc4391455a89f774b35542e7748434611db3ded33fc5227,19189,0,True,True,False,False,0.0,0.0,0.0
985c20d5981f375aa015aeea0e38adcacbe7f25599601fdeb3d18b389583f5ab,19189,1,True,True,False,False,0.0,0.0,0.0
f5db8914f2de4026808eea7a8a9f10d8ebe41e89674bf144cc6a9606ee577931,19189,2,True,True,False,False,0.0,0.0,0.0
13b3437e3262a1974875505ac13996702c714b53de98782d86d7c94db3480f6b,19189,3,True,True,False,False,0.0,0.0,0.0
2c2db3859337074a04c16e888fd10de36c237cb2327122515bde59074415232a,19189,4,True,True,False,False,0.0,0.0,0.0
3756126403f8d77e12889409062872fac3a4875e8484151a63c10959d1389fca,19189,5,True,True,False,False,0.0,0.0,0.0
8b319588e4377378bfe6f7cb1040c693649171f8e826384447532b54af15fde6,19189,6,True,True,False,False,0.0,0.0,0.0
ad4c17e1ff377ee3b9b145527733aef9992d3b0c770bcad82368b5d1bf4c1324,19189,7,True,True,False,False,0.0,0.0,0.0
11770393aa89ce91321f39383df5d10ff9b7023c6a8abf1c3e47a4fef5929419,19189,8,True,True,False,False,0.0,0.0,0.0
eaad105f1797b94d555a309027066ed45eb57e63cf71f4f09600cdf6b5074b6f,19189,9,True,True,False,False,0.0,0.0,0.0
5b96ece5795b41fb9fa4bfb85ce115f842a3a6b62a0e70c658a5dd8426ac7cce,9724,0,True,True,False,False,0.0,0.0,0.0
759cbf16d4dc4ddf70fc89546d056af336277aa06f571f92826230c4d360483e,9724,1,True,True,False,False,0.0,0.0,0.0
95dcbdc08c638cbfcb4b42dbc45390e3c5e589b37b515f56a38fa5d1d20716b0,9724,2,True,True,False,False,0.0,0.0,0.0
be65c359c02b759249ad6a10297416b16c17f55aac3cfcf5a0e8c5909803421b,9724,3,True,True,False,False,0.0,0.0,0.0
52a2fd879e6ec785fbc6561353ed68b60ecc1235a32bb9e2109f154049e00f63,9724,4,True,True,False,False,0.0,0.0,0.0
04a91ae2961ed9c64b6fd95914c5049c48ac9b5b0c09cca4f787bffed8fa537e,9724,5,True,True,False,False,0.0,0.0,0.0
05de9f3ea3435a3a7e4e31ce796f0be619cd13418a69f2253986a66328cd9744,9724,6,True,True,False,False,0.0,0.0,0.0
f710b36ab821412337d482f1cb0fc5defb6a3f2b869fe2ac44e825672f4ada5f,9724,7,True,True,False,False,0.0,0.0,0.0
42c0898b66f8a075af0cb27ab0c930cc4f7f7b1398def096621b194200d0a3af,9724,8,True,True,False,False,0.0,0.0,0.0
d57c69da70a538e0655ea94000d9b7a651de46618ced6ca3ad3f5515c76e0674,9724,9,True,True,False,False,0.0,0.0,0.0
780da4201a63a89913d2b0a7c874a3772330fe7e9576289efd6e01116369d01c,18132,0,True,True,False,False,0.0,0.0,0.0
a4b239e26ef71b77dbf38e0f10c44f9222f14f16d0357c7c09211b85448ca664,18132,1,True,True,False,False,0.0,0.0,0.0
8594c68a987fe518dbb4acba24bec691933cbc8ba5359f5fad2910bcd91e097e,18132,2,True,True,False,False,0.0,0.0,0.0
081c30e60cc0f134969b96cf380f7a57f2e73bb4a5386d783dcacfddea95adae,18132,3,True,True,False,False,0.0,0.0,0.0
5d314199432f6d4b1797d3c4a48c38458d2748bddbfd31efccc5e441a82d5f1f,18132,4,True,True,False,False,0.0,0.0,0.0
494445cff1fc67029a30fe6b813caf54e9cec5d276205d619727eab96deff652,18132,5,True,True,False,False,0.0,0.0,0.0
a85f223ff42a8f268b9eca80eb2bf60608335127c990567d224902bba52df481,18132,6,True,True,False,False,0.0,0.0,0.0
9babd82084a2e8f7bd9f6b792d9c8bec20d3b6620a577cb4f247142b33602453,18132,7,True,True,False,False,0.0,0.0,0.0
c08a183c05461c5f979ff17036dce5631f9758f7c54599680d50656fb6101393,18132,8,True,True,False,False,0.0,0.0,0.0
aa8c01d1ab436a26f1e7c243886bb40cb2c4b74dc08012489a76efc9d519df14,18132,9,True,True,False,False,0.0,0.0,0.0
5b0d85920d44284c3e389904ff158ef23cf02a3b6d44bf4c7900bdf7ab038978,18300,0,True,True,False,False,0.0,0.0,0.0
3c6be664706579f780d8e3939409240e65e5e727869ba23738f46b0f2d17db30,18300,1,True,True,False,False,0.0,0.0,0.0
51b71fd95386b443e0cd08328a66ef80fe2e56c4fc97708b4339fc41ee95e32b,18300,2,True,True,False,False,0.0,0.0,0.0
7edb28d6f35b0f952d3772b5d7661d5f01b9171421740701ee3bba02f46dbdce,18300,3,True,True,False,False,0.0,0.0,0.0
e7d8876e116f4cdf04faf154a3703ee93d5d7a83948b1e0d4e6ae4f46f6ba87c,18300,4,True,True,False,False,0.0,0.0,0.0
b04c86a7078db34bef60039786cb01a7c01e1b0dfc2af814a68125017401143d,18300,5,True,True,False,False,0.0,0.0,0.0
29cae7c20a286ce48d58101e8ad6464c3c367facc231cba9ab018cb14c229323,18300,6,True,True,False,False,0.0,0.0,0.0
b07b69beebfd8e1e24bcf1394199e18f9432ae86170a3098b0cbd5ee315ddd87,18300,7,True,True,False,False,0.0,0.0,0.0
a8346cff61efcc51560112d3d83af1076459131ed101086909d8e803f3b3070c,18300,8,True,True,False,False,0.0,0.0,0.0
f5d72a7eada82e6ffd7b3361a7bcce05c14cd818e223f8dfcc39be6a0674ad64,18300,9,True,True,False,False,0.0,0.0,0.0
ecb35a6ad1263db1e00cb5d91ec048fb2fcaa7c99c56a115165c9bcce6aff2c4,21629,0,True,True,False,False,0.0,0.0,0.0
8b5950a2f465724257dc7d5f216f9b27482b75b8160ab4e11dea843b1c697586,21629,1,True,True,False,False,0.0,0.0,0.0
964db3d091477256dcee728e9b3fc446c55d9c5e277ce0a2842952e6d34165d4,21629,2,True,True,False,False,0.0,0.0,0.0
82cf27f14f91a6c3a9ea393443e3cb33b3d7f0af536e93c6adde702d39a708f4,21629,3,True,True,False,False,0.0,0.0,0.0
945eda150e97b74afca504983fb4e39cc5f92ef5a93ff2737b76aa6cc1d45430,21629,4,True,True,False,False,0.0,0.0,0.0
4a75e2bba8df24ea6d4a06c0c564e7c264dff00af5085c558f7895d49d8df023,21629,5,True,True,False,False,0.0,0.0,0.0
14a73248785dbc4db797e6bc73c974773185d9b9f7d06d07effddbc41de7903f,21629,6,True,True,False,False,0.0,0.0,0.0
23e07f2bf177e280682bb82f97004788d958ade04f312c1f6500e6dc67243014,21629,7,True,True,False,False,0.0,0.0,0.0
e238151a3d499281ad1d7f85fb29631a0f97410f4e977d48277cb6e13e230627,21629,8,True,True,False,False,0.0,0.0,0.0
03154bf1e5d692e5ba791a0fce2c549090f9b294de3e96adbbad7063a9961caa,21629,9,True,True,False,False,0.0,0.0,0.0
0fdabd4cd2fdadb4e23c1c554cc9bb34e2ff2f85563926c6043509742fe11a99,20095,0,True,True,False,False,0.0,0.0,0.0
34b1cf693672bdab605ef02b319b28a8d58d7ccd44ee0edab328e14344060217,20095,1,True,True,False,False,0.0,0.0,0.0
e52709bf494a9c203bd81786c81ebae0d721f94e8cbe4efba4a45f3db4c8f39d,20095,2,True,True,False,False,0.0,0.0,0.0
5f44f8bfac71a762436abd0d5ab381f1a73b06cd4cc8a00e37a412bf9359dac3,20095,3,True,True,False,False,0.0,0.0,0.0
619ede0138d12bba4f0a2d74b6ae7cd0e746da819ae12c9de918d188b33d442e,20095,4,True,True,False,False,0.0,0.0,0.0
90f153332b690a3d8b7bd6553a71e45c8c333234d51d20729b833918e668986b,20095,5,True,True,False,False,0.0,0.0,0.0
593020fcaf368b510d979273948e4d6ceba8f2b64382a8f58a646656202eac10,20095,6,True,True,False,False,0.0,0.0,0.0
fa11a0f93d689f5e88955cdebd9af2949f92923877b2ce99db9c46d8aa98844d,20095,7,True,True,False,False,0.0,0.0,0.0
9f953975651197bd8f52023f62df78b0031809fbb809adc6065c4ca84c458424,20095,8,True,True,False,False,0.0,0.0,0.0
e88fe0030b4b04f4c602695b9881d3e8d2bb827f7ce979f730e5e1ea125c2d26,20095,9,True,True,False,False,0.0,0.0,0.0
f1a269e862e523f5f6be5d9f7e18c4e8f4b48737dce99159e456a563f96d9024,13443,0,True,True,False,False,0.0,0.0,0.0
9685e2ebf0b5d9ff8e50603ce130764fb36e8b7d25480b416f6d1df6005ab7fd,13443,1,True,True,False,False,0.0,0.0,0.0
d57c67d9c60e254a42adbe57af3708b0896fcf51fe686f3bdef531823aedd002,13443,2,True,True,False,False,0.0,0.0,0.0
6ee9322c4fbac7ff526ff09b0ec946e8b6f1fea378381a74b6ca39d76f0e5e42,13443,3,False,False,False,False,0.0,0.0,0.0
4feba34c41c97412a5c05ccea63bd050126eb9679d402acfadbbd6763648f2ce,13443,4,True,True,False,False,0.0,0.0,0.0
3c73570c48d28a9ac142343a87db370569af5108b21d8ada33beaec7770ef2c6,13443,5,True,True,False,False,0.0,0.0,0.0
fc64d4df1894dc50731d0aa415c904b335728b7050b75e7f2fa14f5dcd408029,13443,6,False,False,False,False,0.0,0.0,0.0
3506e5469d4b4152187bedbb09ad5df3deb5757d1a46d63caddde02412fca992,13443,7,True,True,False,False,0.0,0.0,0.0
b4fc3d230e96fad57e57cc9251973a526df8d4909aa02d5bd6c3f0d74e0ab18d,13443,8,True,True,False,False,0.0,0.0,0.0
e6b250e4290bd3f956e1a96fde437e707096cdfb4dc22ccf5b5a89dae52e9df3,13443,9,True,True,False,False,0.0,0.0,0.0
