dynamic_layer_visit_count,factor_build_count,history_append_count,native_compute_z_bypassed_with_shared_fixed_z,native_creg_action_status,physical_write_count,resolution_stable_path_frobenius_squared,schema,sum_step_action_frobenius_squared,terminal_net_frobenius,terminal_net_frobenius_squared,adapter_dynamic_z_count,adapter_fixed_z_compute_count,adapter_fixed_z_recompute_count,adapter_inner_cache_mutation_count,adapter_inner_history_append_count,adapter_key_capture_count,adapter_layer_factorization_count,adapter_official_endpoint_count,adapter_solve_count,adapter_terminal_capture_count,adapter_terminal_finalize_count,jvp_attention_backend_switch_count,jvp_finite_difference_forward_count,jvp_jvp_call_count,jvp_model_forward_invocation_count,jvp_physical_write_count,jvp_temporary_direction_hook_count,jvp_wall_seconds,cell,arm,batch,endpoint_status,wall_seconds,model_forward_invocation_count,semantic_request_strict_count,semantic_tie_count,first_hit_prefix,cache_entry_width,cache_exit_width,raw_path,anchor_active_request_count,anchor_zero_request_count,anchor_zero_semantic_miss_count,anchor_zero_semantic_miss_policy,first_hit,jvp_call_count,key_capture_count,materialization_count,nonzero_action_visit_count,physical_euler_path_frobenius_length,resolution_stable_path_frobenius,step_count,terminal_capture_count,terminal_status,zero_action_visit_count,q_terminal_n,q_terminal_mean,q_terminal_median,q_terminal_q25,q_terminal_q75,q_terminal_p90,q_terminal_max
,20,0,,TELEMETRY_WITHHELD,1,1.2719271103672864e-08,orbode.arm-telemetry.v1,3.179817775918216e-09,9.7065737675373171e-05,9.4217574304643592e-09,0,0,0,0,0,20,20,0,20,33,1,0,0,20,20,0,20,22.046566111966968,LM,ORBFH,9,HORIZON_SEMANTIC_MISS,247.71715426165611,460,4,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-ORBFH/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,12,0.0001664934763763678,0.00011277974598159399,20,12,HORIZON_SEMANTIC_MISS,8,100,0.99954670573233928,0.99999457410503956,0.9999938700763964,0.99999527402744781,0.99999624418925859,0.99999783199848691
,20,0,,TELEMETRY_WITHHELD,1,193.36544144404118,orbode.arm-telemetry.v1,48.341360361010295,12.401306988167239,153.79241501476557,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.084094786085188,LM,ORBFH,10,HORIZON_SEMANTIC_MISS,275.55732683930546,548,98,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-ORBFH/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,26.433243111326718,13.905590294699509,20,20,HORIZON_SEMANTIC_MISS,0,100,0.25074458246098147,0.24138771656925995,0.22044196622480144,0.27817725626575468,0.30554467825456577,0.37613409293033828
,20,0,,TELEMETRY_WITHHELD,1,105.51458950102941,orbode.arm-telemetry.v1,26.378647375257351,8.6589474360952181,74.977370701059954,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,24.650102284736931,LM,JAC,1,HORIZON_SEMANTIC_MISS,275.84737282525748,510,88,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,17.74978965957802,10.272029473333369,20,18,HORIZON_SEMANTIC_MISS,2,100,0.3364539929746701,0.32748732971468647,0.2951990297279975,0.37813941301315906,0.40907247711144218,0.48086328714898835
,20,0,,TELEMETRY_WITHHELD,1,112.52361629511792,orbode.arm-telemetry.v1,28.13090407377948,8.7825676478647381,77.133494489320356,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,21.992388056591153,LM,JAC,2,HORIZON_SEMANTIC_MISS,251.2589351888746,510,94,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,18.295766610638211,10.607714942206824,20,18,HORIZON_SEMANTIC_MISS,2,100,0.32213721412431723,0.32211681486641708,0.2791846193732973,0.35347397917696699,0.40143920226894841,0.45981846537152327
,20,0,,TELEMETRY_WITHHELD,1,124.5023829178475,orbode.arm-telemetry.v1,31.125595729461875,9.3612718412096214,87.633410485024172,0,0,0,0,0,20,20,0,20,24,1,0,0,20,20,0,20,27.081145517528057,LM,JAC,3,HORIZON_SEMANTIC_MISS,300.69571211189032,521,96,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,19.578344591790028,11.158063582801789,20,19,HORIZON_SEMANTIC_MISS,1,100,0.31762756132033088,0.3162024585190033,0.27493839562889866,0.34593910519256804,0.38937886768081226,0.51080201468948228
,20,0,,TELEMETRY_WITHHELD,1,130.8629540921805,orbode.arm-telemetry.v1,32.715738523045125,9.5717012018952534,91.617463898363042,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,24.654776567593217,LM,JAC,4,HORIZON_SEMANTIC_MISS,283.34063071757555,510,99,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,19.91632630802161,11.439534697363372,20,18,HORIZON_SEMANTIC_MISS,2,100,0.30895139137941124,0.30563628296458178,0.27468997912698234,0.33301430445979063,0.37661295960427776,0.44645310872880589
,20,0,,TELEMETRY_WITHHELD,1,141.79141824759978,orbode.arm-telemetry.v1,35.447854561899945,9.9745763406979862,99.492173176412024,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,24.713291560299695,LM,JAC,5,HORIZON_SEMANTIC_MISS,277.85548196174204,510,99,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,20.739994096956121,11.90762017565222,20,18,HORIZON_SEMANTIC_MISS,2,100,0.301999252718544,0.29876365245111786,0.27124459937667633,0.33107871135908901,0.37760188983426202,0.44579959944188363
,20,0,,TELEMETRY_WITHHELD,1,6.1871827500111747e-11,orbode.arm-telemetry.v1,1.5467956875027937e-11,4.5705068536134677e-06,2.088953289892768e-11,0,0,0,0,0,20,20,0,20,21,1,0,0,20,20,0,20,25.230574031360447,LM,JAC,6,HORIZON_SEMANTIC_MISS,276.75189130473882,488,1,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,1.1324711065455517e-05,7.8658647013606684e-06,20,16,HORIZON_SEMANTIC_MISS,4,100,1.0002613406024079,0.99999953480503212,0.99999923085356834,0.9999999030487644,1.0000001379543171,1.0261788715284812
,20,0,,TELEMETRY_WITHHELD,1,152.01046990816343,orbode.arm-telemetry.v1,38.00261747704085,10.351357809458159,107.15060849943043,0,0,0,0,0,20,20,0,20,24,1,0,0,20,20,0,20,21.761036184616387,LM,JAC,7,HORIZON_SEMANTIC_MISS,276.28482469916344,521,99,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,21.567101122828937,12.329252609471647,20,19,HORIZON_SEMANTIC_MISS,1,100,0.29755696622457867,0.29956214085034749,0.26405494275678709,0.32644499439758717,0.35547624708294978,0.41641636047970565
,20,0,,TELEMETRY_WITHHELD,1,178.13235380794723,orbode.arm-telemetry.v1,44.533088451986806,11.147791691057421,124.27325958720887,0,0,0,0,0,20,20,0,20,24,1,0,0,20,20,0,20,30.398623689077795,LM,JAC,8,HORIZON_SEMANTIC_HIT_OBSERVED,353.80685367062688,521,100,0,14,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-08.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,23.547565558016966,13.346623311083116,20,19,HORIZON_SEMANTIC_HIT_OBSERVED,1,100,0.28263756410510249,0.28668708910312973,0.2495650270970603,0.31178904187239892,0.33253848202465319,0.4348073725550739
,20,0,,TELEMETRY_WITHHELD,1,187.22930972724967,orbode.arm-telemetry.v1,46.807327431812418,11.47213689747325,131.60992499436716,0,0,0,0,0,20,20,0,20,24,1,0,0,20,20,0,20,21.959737439639866,LM,JAC,9,HORIZON_SEMANTIC_MISS,282.0918538896367,521,98,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,19,24.093174401490945,13.683176156406438,20,19,HORIZON_SEMANTIC_MISS,1,100,0.28649641594256275,0.28138351206511175,0.24811411089352575,0.32039026418974359,0.35636501609535282,0.51331912900070964
,20,0,,TELEMETRY_WITHHELD,1,225.07801089277618,orbode.arm-telemetry.v1,56.269502723194044,12.48975421824664,155.99396043220975,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,22.029146075248718,LM,JAC,10,HORIZON_SEMANTIC_MISS,258.8661993611604,510,99,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-0/arm-JAC/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,26.748190512852826,15.002600137735332,20,18,HORIZON_SEMANTIC_MISS,2,100,0.27404259249379453,0.26679893941192623,0.23877388846641504,0.30581045422674347,0.3337280780998208,0.41257123179078453
0,5,1,True,TELEMETRY_WITHHELD,1,96.413293034052487,orbode.official-bypass.v1,96.413293034052487,9.8190270920316998,96.413293034052487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,1,TERMINAL_VALID,95.096907787024975,242,99,0,,0,100,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-01.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,110.07002973081016,orbode.official-bypass.v1,110.07002973081016,10.49142648693733,110.07002973081016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,2,TERMINAL_VALID,93.187458730302751,242,98,0,,100,200,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-02.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,126.24695535457684,orbode.official-bypass.v1,126.24695535457684,11.235967041362166,126.24695535457684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,3,TERMINAL_VALID,98.120838803239167,242,99,0,,200,300,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-03.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,135.83054809932577,orbode.official-bypass.v1,135.83054809932577,11.654636334923786,135.83054809932577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,4,TERMINAL_VALID,94.477835812605917,242,100,0,,300,400,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-04.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,146.38261883329139,orbode.official-bypass.v1,146.38261883329139,12.098868493925016,146.38261883329139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,5,TERMINAL_VALID,93.149689284153283,242,99,0,,400,500,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-05.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,157.5988588790845,orbode.official-bypass.v1,157.5988588790845,12.553838412178346,157.5988588790845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,6,TERMINAL_VALID,93.842284064739943,242,100,0,,500,600,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-06.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,163.56455068474216,orbode.official-bypass.v1,163.56455068474216,12.789235734974243,163.56455068474216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,7,TERMINAL_VALID,88.986919849179685,242,100,0,,600,700,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-07.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,181.77813773045375,orbode.official-bypass.v1,181.77813773045375,13.482512292983595,181.77813773045375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,8,TERMINAL_VALID,98.936854332685471,242,100,0,,700,800,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-08.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,184.08655346219246,orbode.official-bypass.v1,184.08655346219246,13.567849994092375,184.08655346219246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,9,TERMINAL_VALID,97.145524981431663,242,100,0,,800,900,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-09.json,,,,,,,,,,,,,,,,,,,,,,
0,5,1,True,TELEMETRY_WITHHELD,1,196.13722867308022,orbode.official-bypass.v1,196.13722867308022,14.00490016648031,196.13722867308022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LA,O,10,TERMINAL_VALID,92.235172113403678,242,100,0,,900,1000,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-O/batch-10.json,,,,,,,,,,,,,,,,,,,,,,
,20,1,,TELEMETRY_WITHHELD,1,72.063204430934789,orbode.arm-telemetry.v1,18.015801107733697,7.5697667933753481,57.301369306088105,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,1,HORIZON_SEMANTIC_MISS,283.81086008157581,553,93,0,,0,100,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,15.381224301119357,8.489004914059997,20,20,HORIZON_SEMANTIC_MISS,0,100,0.21296188558368498,0.21313534567156675,0.19284519701790434,0.23197069642400983,0.24859998833045283,0.28549771568813681
,20,1,,TELEMETRY_WITHHELD,1,80.139724436710679,orbode.arm-telemetry.v1,20.03493110917767,7.9751986924674325,63.603794184334248,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,2,HORIZON_SEMANTIC_MISS,277.79882307630032,553,97,0,,100,200,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,16.097097847213153,8.9520793359258537,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20883464590120224,0.20889726729825348,0.18925361755018383,0.22667731200187383,0.2390302211206829,0.26229737810005649
,20,1,,TELEMETRY_WITHHELD,1,92.461793162262438,orbode.arm-telemetry.v1,23.11544829056561,8.5609983176839695,73.290692195387749,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,3,HORIZON_SEMANTIC_MISS,303.59571307525039,553,98,0,,200,300,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,17.312107905101094,9.6157055467741124,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20834506460786412,0.20794665460994821,0.19174029909532977,0.2237669227035966,0.23489780116481251,0.25289736121183459
,20,1,,TELEMETRY_WITHHELD,1,96.96595462911506,orbode.arm-telemetry.v1,24.241488657278765,8.7583701034853529,76.709046869626022,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,4,HORIZON_SEMANTIC_MISS,286.61870895791799,553,99,0,,300,400,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,17.736901988032699,9.847129258271929,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20510723111118664,0.20485250876678268,0.19271641355034733,0.21714125411073817,0.23165441120647065,0.24818411700152027
,20,1,,TELEMETRY_WITHHELD,1,104.69170626635571,orbode.arm-telemetry.v1,26.172926566588927,9.0890850075984897,82.611466275351631,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,5,HORIZON_SEMANTIC_MISS,291.3218701146543,553,99,0,,400,500,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,18.385310815574677,10.23189651366528,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20458367088643681,0.20541657880456846,0.19123261917714271,0.22025850367817404,0.23091811822034342,0.25256383402124033
,20,1,,TELEMETRY_WITHHELD,1,116.33865497198381,orbode.arm-telemetry.v1,29.084663742995954,9.5841930133096529,91.856755716373556,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,6,HORIZON_SEMANTIC_HIT_OBSERVED,308.37245642021298,553,100,0,20,500,600,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,19.279978169533752,10.786039818764985,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.20314860522456482,0.20281480658397721,0.18941151950669577,0.21786158961983404,0.22817824140801454,0.26557280741057732
,20,1,,TELEMETRY_WITHHELD,1,114.73945838927322,orbode.arm-telemetry.v1,28.684864597318306,9.5222280099688756,90.672826273835824,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,7,HORIZON_SEMANTIC_MISS,276.16798934713006,553,99,0,,600,700,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,19.166539438299388,10.711650591261519,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20225063607103733,0.20366126444933005,0.18521163589674874,0.21578101039549935,0.22834715410833853,0.26731186345700159
,20,1,,TELEMETRY_WITHHELD,1,128.69197112507908,orbode.arm-telemetry.v1,32.17299278126977,10.061041518896857,101.22455644496637,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,8,HORIZON_SEMANTIC_HIT_OBSERVED,312.06553918495774,553,100,0,15,700,800,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-08.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.224569080033358,11.344248371975954,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.20074830382008124,0.20220468237792738,0.18701684583602934,0.21162664100185441,0.22788816126905359,0.24195269098415126
,20,1,,TELEMETRY_WITHHELD,1,128.4260706535724,orbode.arm-telemetry.v1,32.106517663393099,10.059860398323744,101.20079123376235,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,9,HORIZON_SEMANTIC_MISS,288.74186856392771,553,99,0,,800,900,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.293502546999267,11.332522695921345,20,20,HORIZON_SEMANTIC_MISS,0,100,0.20287929508412905,0.20351156549978772,0.18681351718649294,0.22240174920877098,0.23042756904898609,0.23916716287435219
,20,1,,TELEMETRY_WITHHELD,1,133.46928871190013,orbode.arm-telemetry.v1,33.367322177975034,10.249877941123533,105.05999780793078,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,QCL,10,HORIZON_SEMANTIC_HIT_OBSERVED,277.40646494459361,553,100,0,20,900,1000,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-QCL/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.570212321065551,11.552890924435326,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.19846607807836114,0.19782889960095607,0.18511730409721205,0.21130809935787456,0.22150866578880751,0.25154605077092823
,20,1,,TELEMETRY_WITHHELD,1,241.64414889707487,orbode.arm-telemetry.v1,60.411037224268718,11.910498603326445,141.85997697984121,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,1,HORIZON_SEMANTIC_MISS,292.08270146138966,553,99,0,,0,100,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,30.365736545942173,15.544907490785363,20,20,HORIZON_SEMANTIC_MISS,0,100,0.15548430477176345,0.13865103960845526,0.10964111044055164,0.18450140894924424,0.21677960873364774,0.6142145017351851
,20,1,,TELEMETRY_WITHHELD,1,281.10797834541557,orbode.arm-telemetry.v1,70.276994586353894,12.707240922432637,161.47397186074667,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,2,HORIZON_SEMANTIC_HIT_OBSERVED,278.04049479123205,553,100,0,14,100,200,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,31.902909753957911,16.766275028920873,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.11876612923904578,0.11352743055783762,0.09123905399798464,0.1387803170555485,0.17070428287249167,0.23011800582252689
,20,1,,TELEMETRY_WITHHELD,1,347.46901460441222,orbode.arm-telemetry.v1,86.867253651103056,13.951095964962301,194.63307862358738,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,3,HORIZON_SEMANTIC_MISS,296.77016259357333,553,99,0,,200,300,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,34.497288982711012,18.640520770740615,20,20,HORIZON_SEMANTIC_MISS,0,100,0.099865458383514322,0.093112317221244356,0.07539380619251676,0.11506824669868881,0.14180608146658963,0.30138588047368842
,20,1,,TELEMETRY_WITHHELD,1,396.81330697338063,orbode.arm-telemetry.v1,99.203326743345158,14.71047441658091,216.39805756088145,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,4,HORIZON_SEMANTIC_HIT_OBSERVED,291.61007112264633,553,100,0,7,300,400,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,36.056968767877592,19.920173367051319,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.084623073914815397,0.076958046194421287,0.068506356478211877,0.098241507185446719,0.11370766093721903,0.24267968867042805
,20,1,,TELEMETRY_WITHHELD,1,473.37521840354515,orbode.arm-telemetry.v1,118.34380460088629,15.832931033422469,250.68170510911227,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,5,HORIZON_SEMANTIC_HIT_OBSERVED,293.0544013613835,553,100,0,6,400,500,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,38.502599890059024,21.757187741147639,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.069597651057844698,0.064996444127583319,0.05277968888863431,0.082057483563787073,0.099903772795094783,0.15921549587904502
,20,1,,TELEMETRY_WITHHELD,1,570.95443693500738,orbode.arm-telemetry.v1,142.73860923375184,17.164087877984475,294.60591268317359,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,6,HORIZON_SEMANTIC_HIT_OBSERVED,298.77332190424204,553,100,0,6,500,600,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,41.471835957762472,23.894652894214794,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.060047646453247443,0.057956853609135446,0.048233628401546949,0.070874325308860397,0.082148844098882665,0.10685580508020391
,20,1,,TELEMETRY_WITHHELD,1,661.92231582459078,orbode.arm-telemetry.v1,165.4805789561477,18.272521214573018,333.88503153702106,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,7,HORIZON_SEMANTIC_HIT_OBSERVED,283.00022588390857,553,100,0,5,600,700,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,43.875593495936741,25.727850975637097,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,17.050203190161639,0.050193155096959478,0.039751811025252069,0.061186520798657662,0.081882730435058365,1699.7272858231722
,20,1,,TELEMETRY_WITHHELD,1,812.04434002020673,orbode.arm-telemetry.v1,203.01108500505168,20.177714949660082,407.14018058973602,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,8,HORIZON_SEMANTIC_HIT_OBSERVED,318.25217317417264,553,100,0,5,700,800,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-08.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,47.99571608780537,28.496391701761237,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.047145887832922659,0.045097175150975978,0.03761375761984051,0.052095740212082541,0.06548352557606589,0.15075689599665765
