case_id,ordinal,birth_batch,cohort_id,cohort_index,update_start,anchor_batch,age_at_anchor,subject_relation_group,subject_sha256,relation_id,target_new_id,target_true_id,target_new_sha256,target_true_sha256,request_sha256,raw_record_sha256,repeated_group,same_batch_conflict,first_later_conflict_batch,active_at_anchor,active_at_100,analysis_group_fold,pilot_selected,pilot_rank_sha256
20095,39,1,U000_001,0,0,1,0,f07fb31bb5eddd216cc4a76ccb15f4c5a31fc288b4e61aef9779a2321e8823ed,50cf7a1e6701c41867001de56907bc0082decec1bc992a137b9d5caa8fdde491,P103,Q7411,Q150,4d09eacc80dd918f4013492d041b70f1624bf251e02e6c8a3f6c5e105e8f9dbe,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,d0f4dbb6162f57a7d26c47d9b05d0d9ecd2ec1b9cf5546e048df6d8a95d824e0,1246cdba1d00de98df89ce7a5ea0682f3a5200fb69469dcbe17cbc3fd3f3f1a0,False,False,,True,True,4,True,e2c90ae0dea17bdc377d23910f1d3eb0926182c911661c13388c7d25d60ce191
13443,40,1,U000_001,0,0,1,0,2496c30546a464759c6ea606249f394c2b6bb169d10eb86fd155c5004a027d45,396b6d2b1195989cf0de77dae5a025b888938120238fb0b1c788004ae0b11eee,P30,Q48,Q51,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,873b4ab35521da7e423ca9709fc6d03b793186696327e757dd4bc7bd0131c3a7,3f781403e51d22c67e6462b0693d09d382e127fff283489d96f7e60269186a24,False,False,,True,True,2,True,fd0fcc5d5ad66729afd6d28e683c5e86a3b1454df6ac22c832627472b14b0ba1
7665,41,1,U000_001,0,0,1,0,b26e4c7f03d41d7da11b9beaf8ee2dcd1a7221fd17c83e75657284a6c447d85e,7653317c13682b27376a8d73d10d46a12279d4e3cb9fb7aab1c77d011eb18ea4,P19,Q2575793,Q39,ca3951783f271a9cf84da6a58b4b858b84f422cb27c9cb8e6502178e0b238c79,b55e162be601422d5bf622b6c3844293e12a09cd58c2a7edbabe092b1265fe62,c33d481d941748a0e1ea52143b56e807aedea54fb3005d396d6c24612fe9a820,063d31dfa7198bbb2f6a9156a52e7b98e09678879a2173957dbe7db72f5defd2,False,False,,True,True,4,True,5e841662256f077eed5d2801342cb52d1bc0447cec3023d23d7520e39c449a19
16343,42,1,U000_001,0,0,1,0,4d736a3b35d31d3236b19ee66b2fdf82f59f9242c513bfff7dc2cd6b6161362b,a261c30c997b39ba831ad554ae83577db41e90e925c224afe30f9dea593996b3,P413,Q193592,Q1048902,41812b462ca56110447c979fafe37eb07484aab6cf4ca5d97a1da795cbbc82ff,dbdd4f257a013378d8da2bb803a8980f36da70d34212abf28056eb40a7f2f0aa,7f325125d8d0dacaab00203c1caeec7bc4ba88173b33697b2f7b00e52ce57900,06aabba30ee75ab02f5e04ff468f2ca211b7e8d42daccf8a6a62f4c0c9ca35fe,False,False,,True,True,4,True,f975243841a006d18ad136786d93604e412537785cc81d57d88d4abff71f9eb7
7446,43,1,U000_001,0,0,1,0,486116dfb38f8366a82b4763050a5c433a9bfb97e65f7ee81cb0f19192f41a73,e490811681e90fb591d4e6dde62e826f598deda3a97d77e8f7f4417df539d553,P937,Q649,Q84,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,317ef3f81109fbebe32b869a233c590e35f4428092adf64ab49b2e4e8135ec5f,f422f40cf8ec01295ee5261f9ae43d7776445cba3d3821a7f378068f9c61ea07,False,False,,True,True,0,True,a886b37d08362b3daf209b0f648310673d4fee574e5cad64a993a220b385242b
1399,44,1,U000_001,0,0,1,0,64ac43826291b7d8893499b8d8edce820bc5cae02fcf94ada00dde759034029a,8cd73a768e2e0875d101f325d0174c4b71676f7a2008371b3c5bc332f9a27855,P30,Q51,Q15,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,ce019742cb2e9d25f23f045bc650c297aa794c31eb0f2b8705250d6ee03e8158,238262779b06c181d9a9337cfc3c2f59521bb5642c947095bf78d834cdc75bfa,False,False,,True,True,3,True,5fb603a99bd3a9772113048d395c094160a00d5cffc25d4d2579d4e472113467
11858,45,1,U000_001,0,0,1,0,1d0e289ab555e2e3f7f4b0ced786d5fdbde5ab414b44000133dc0f03d83c9e09,26cf3158728ad8f776aea2d2031f1130a1a0a89fd30722ec89fcea481b9d0df1,P276,Q29,Q1191,74f85bf966f9048e0ecaa6d981cb32871925fdaf9eec0ad9646d5bece60a1db0,c28693e38ea767bc339f9787a6629a257e33261aaf002ab66c7539c0604ec8fc,d4eb358176be74a5d75abaa21e783456225a546331f3cdce460a0cdfcd92c851,5d5f89edc6e6bd2b3318f30b309f0cd8e34657195e97d1f772f2585d9deadba1,False,False,,True,True,1,True,62bfabf57e023c88573ec7fd0b07b40bb7855450616325faa266efda2a09d278
6326,46,1,U000_001,0,0,1,0,905770aaa87139b974a7e8e46f9282efb66c4d0ef6d35e480a3ab1de41520e13,6d843ada8371d808882162565de5e972cb9d4efcee591621a04a77c631e2fa05,P131,Q1370,Q829,95bae9ac07f7bf6040c00c131915634f3666de2403c01d62b8a06bde3b3e2617,d99999afe2252c09da03df84f98eaeac238fc49d02ec57ce7caa8ca2ddfed0d3,5e742cb264c33ab54c3f74662737185706fbf5d13389e9dd18ce7b9bb1900835,eaffa82ef145a89036d46b362ef6a3e8b785fa49c84617a6e2fc2e9220b66c9d,False,False,,True,True,4,True,57c6ee84887248d2cf183fe45c255595f1964c139b76f247c66233ee31f36a30
15825,47,1,U000_001,0,0,1,0,1da4fda81a35ae90dba6685860eb902a32a4a56d59e1267f8e21ae61843ef8fb,03e5016bf7c423ba1ad5590de8b5a61b0634e24a5abc9e7f2b696810c21d26cb,P103,Q652,Q5146,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,0dfa8587be9642b679524cdb9ef1720f66f1225749c422b419db5640bd6eea39,ddb0c0a6abd8d43954954a4f1a7705ed3d39caf1e32f6d4ed63d7ecb5d5a4080,a1838a2bd61ed854402ebeda889cd49c2151e25642a00e12d94e401cbd429ed8,False,False,,True,True,0,True,d25f73a91c14c632f59a86224922c92ef2ecfc54047d35302dcc534d2f9c4962
378,48,1,U000_001,0,0,1,0,88adca4c86365d86fc6ce0f9036841d5f4d2fb4f1a914c10ff7d6ede39e01194,6c581e97853d2769f724c5bd9e5ed2e823ccc20905a20ec398272636e9f76ecd,P449,Q13974,Q9531,3f27dcc590efebe0252472f01760569efa2dc5a0f19fd2b2e008dc0d427dae27,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a,6d458e8011cb7e29f502ce11598a4aba4bd1628a479db1bfd46bf0883d2772ed,7f3eaad74e2de435d9859f3de3bdcc83a37900f3d69c1a28ced1bdbf92586293,False,False,,True,True,0,True,c7ed495e36c3f6b86f862bd77f534687ed2a90b2bb464343c5b6e7fd60d6ba82
4737,49,1,U000_001,0,0,1,0,d0789170e23fe1b48e678c7bb5256abc03fd0c707ac1ea482733c7e5fd06a5e1,67d7991724bc834a2dbd88983e5b428fc007bd9919e4c7d4030dfeeebb621707,P131,Q1948,Q1061,f8ada8493de9ce6f5143b547c3d7b4ca10f25902caeedc853589e9b2a9e70eaf,0b478f05f822a9cafe3ec58deb77928255902c3844b3ecd18e8dd4342c117ab8,672d1e2b78cea8c11fb69562f4f8b57018cd1dd99de2f19f61ac2a1fd1c7f434,e3e7a160b916488d74e1725779fdcca676c92f6592dab522c065fcba80580643,False,False,,True,True,3,True,df098f1d290edaafc597ad438b9f7694aaf4f33fae75bc6d05b60ea5f9cb612a
10106,50,1,U000_001,0,0,1,0,e0e218decc9a436df161523b7d0354c0df1ea389fc7ebe75d58d741a8afb1595,2eb66785d264b2b278a8a016b4bb68bcf74122d09c47bc236f32b3ffe6f8f843,P39,Q30185,Q19546,9ca9ead0ec3c0f8623aa27b2cfb27b4b8931acefcdd8b5b92df714771eca0fd7,de977d77c20c3282d7e8b0d9b95cb673ca19d58706652afd9abf352962a2f09c,d1aab3ecc0c3ded8d3720c36196c9054b5a38dcd5aa34f42eb7bd0946e51c924,591751183303dee43f5cc9576452259a6dda38e27f687f08b73ed1c26d73cd89,False,False,,True,True,2,True,1f66a114471bb4a4c330ea2492b46f10dc95b28f4fa9dacfe17c9aa27a03fa38
11321,51,1,U000_001,0,0,1,0,b07f09fb337c59404649a577565badb89a8f7b26b9a3ac687ec6899481a277b2,ccdf8f291f07f863156087b6c80b6be48dfeef7017d6e41eb3501ba364b9f545,P101,Q165950,Q36192,ffba0cb014573398c9d2000e0b1289fd1426f2c7cbef6ef059b39158c9ecb9d6,2da16b15f02e1d780561344d33f2274b41fd48dcc425736abfee452d984b61e3,8d880f3b67f83210b2290e7c7a32acbf7d533811ff68f618fc76aff29946f339,ff328d6f9a6db5bb89faf4b9bc653d789132bd1486076d9e7a41932ed032fa51,False,False,,True,True,0,True,ee3a64ca7a1eb2f0e039ff71d7c46b88723f56cb496f509312d08627445bbaa4
8764,52,1,U000_001,0,0,1,0,33a8e16253a0f439805e3cb137f3873945daa366a571075d0ed955b473c31873,590a83fcc9ea865dfa32beb34b6d4c0395ee2393ef412cb04da1cff738790fc9,P20,Q365,Q100,40814ef46df66009bcc09ee1a19a795f6c251f940db6fd7d0891b9fab7ac3f24,55960b1b5d8ca8bc5d5cdfcd40d3115c40b405e97b8169c8198557a0fa6dbcd8,06f0b66e1c37aab5732af8214262df2c5e8d2e0623aee56fa999061edf3cd5b8,577b024883cdd71ba21f9a1f1d11b17353b81904c427a76ae8d2c4371229227b,False,False,,True,True,2,True,6dd21ace39edbe9c1bd434710549e71955d167d2a41a0a502572a673cd450a51
21830,53,1,U000_001,0,0,1,0,b4f2a9d0a29992528d115fbdee1e321da1fe80df9e0686d87d4ff2fa18c6db5e,16e81c5e1a1f8ed10563ef2bd6bb5d0bf57df1c871e17cc0020b0e3fc92d69eb,P131,Q1930,Q1227,91456ee275e0b0ec1a9ee23a399364ff11a0ac74ad776821782fdece96fb076d,c0c62d8b131a82794152ca8956cd835b811c8669a34702341489a1a2f3f3d5b9,2c182361dc7bf581e560410a7834b95d28e4e3e61ae7694a97ca5b19ed6e526b,458bd317f17549a25b1330df464a2c1f66153fd29f2cc7c1d777ceae792d7fd7,False,False,,True,True,2,True,ee914573b1ec40d5e2cceab1cbbb07a32c44f575a09de0f03ae0fe1bfa849715
4949,54,1,U000_001,0,0,1,0,f542cfee23942b83b95319b95244dc36cd3e6aab9786413c5c580bd840a7fd80,5eb05917c856c50e9679045ffdd2db22b4cfa9b3957a86ff1f715b4703c2236a,P17,Q96,Q38,431414830e9a1d6dfa4ebb7d361c4f5bbb4ec134e6ca35618218dfc770cb8b28,23087967bc5a97700a208bcdb04e5ca11a423d908ba2b610a39fc5c656806e35,ca4e2264127e0a64e5fc80801f8bd4f9b766208da17fb15b4d0212ed82c90bc5,6190d06e1dff3d94c70eb8ac43571039d2750f9423ac1a2b9733e220d26c6500,False,False,,True,True,0,True,3dc6f66d197fa10f31a76b576f86de64f7f75590ac2cd3e7fa6fcc321a0f94be
1888,55,1,U000_001,0,0,1,0,3370be34851efd23a7d98497b15fb5aace729eb7854de1fda3134bb2eb803012,e9b8f87cdca81dbcb42387c8465dae61076fa9b9c8adf30404bdaaebef3c35c2,P176,Q27597,Q6686,6fd42180ad342237604725bb97bb088f561141d5c9b0f5c60f114c244f008e8c,848ccee81b81734e577978fae3d8411f4bf78d76965592ba6ad13a1f8ae91a54,1180f3c9ac89f8d5557ca5fbae623a08ab1fc698bae84167f769fd8123a592ae,db5eb82d97e3c9757ea3c041c69235d78cb7446dd2b7c7f9a8e97e387f8c616e,False,False,,True,True,4,True,1c1c78d31f4a99fbd2495957b78267cfb6ff6bbbd735f72c7867f6c27e74df4e
13021,56,1,U000_001,0,0,1,0,273d678dd1840ae6b2bfb08283f179584f13ad7240ff00b4b3d9e6ee98ba2fe9,5ea78ab724331527ca0769892013f6e0decb093e7b26c1ba86d0f8e0d7653f26,P1412,Q9067,Q1860,761004d4e016984aa5b5ac37e98f72c1342c6256a611ac3cf6cd692fda729fa2,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,932db5201d5bbd72a325d6287f21b65fd448dbfe3e9df78f6777ba7b7a8dda13,585c68b3c3e1450d75a6872b5c6a2f99c7d06b87d8f41f79e9971a6a031433bb,False,False,,True,True,3,True,3f198c6c7471c5c5a66af9e9799dd92b69c0401f9505f42b31ce853212e61a73
6451,57,1,U000_001,0,0,1,0,3d8f66ab0bf4faedb74efd6dd363ef32c0122690f86cd7ca1e38c0c955f99a8f,4a159c855e403770e13da361ff0dc50ccadec4430f756daa60072c23e7bbfda8,P740,Q639408,Q23556,183c7e0b00007902ae9604878126546678810709a36447ddb1cecd5779987442,9a83c6999cfdb16dd87dd3474e42e43c9183e69a3abeeea5027b0558d18467bd,366aadec89d118cdd1f5a0679bb7add9780548e346f8ac0ec62fa72d27bc657e,eec726c94bcbf352ac0ac33d51e50f7bb6ee4f618924629684a3173834e9ba12,False,False,,True,True,2,True,be7bcf91b16c839a83dde42872da1097120ce05b36b683787bd1e3adac828944
55,58,1,U000_001,0,0,1,0,f57d537d72ba447523d7e409fe933ae960ac31f5f255275ee374e4831b640f91,de1e55b21fcc3b3407beb18fcd6030977ecd431c2d5d1f323d3ca93b5aae90bb,P101,Q9418,Q521,ae1ed8279fc92c297f18cb859469c0ce85cfa068b5187559265b34e2702fffc6,0353abac172153b43ca3a52fe31c4b7180ab95feccf48d553d85dae827783023,79c798eddf84d625285e20585746cf713a3b4c0903796a21eea8fa38a57cd2a1,3329a70d1ca0982d3527dcd456bf2e9cb5b736c4312083eb15a2602077b4ee7c,False,False,,True,True,4,True,103397a671b318e82ccc8ede5c59503506ebdfc52ed593794933845f6b8ee866
16855,59,1,U000_001,0,0,1,0,08f6bb05a577a262e734e5c4cf6548394f5d833ba57aa721230b069990cc09fd,1d355648067407d6833003c878a9aac5321607b07d24c6340905015405bb8479,P449,Q43359,Q43380,3070428f680dca4e4e59f2f18877b8a5e5127ff00d5687f44a317e2acaa1cf8b,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,73dc5899676adb67527e8fc7704adbda7a181415d33be3cc537cc3925c0da7ff,64c45ab7216dc1a38392b23aa0c9bb727aa31ac68546b38d485afce3a1dffa25,False,False,,True,True,4,True,bace6640a2a79818f55ed1caa741556b2e7b9e694c975c9cbf708a1ed9778114
21482,60,1,U000_001,0,0,1,0,fbe965fb18ef6b249c07df7fd22f91bf174aa8dc9ce56f7e977838031baa57b8,a30c59241e94b20193f084c690d6620817a7f8d5cd627800f22894bffba137d7,P176,Q181642,Q53268,9888132b025b4482db9288690d791ccae0fd3586912396fc65d8d402ae9d209b,df50b4d243ce3333a539734fc3944d34b1ef54393de3acbe7cfc920565fa08c4,828625ae4c7b5f05a31ac023ecbe7a2cedb12e9b1cfcae7827c14a421b8c9cad,a763b67c4b32ebd7b448220bf37939948c5d2908c4714947c1c76dea43ab05eb,False,False,,True,True,2,True,cc6d4201865a2add384a02517126b2163c401181f003f77e83cdd680dc7209e6
16417,61,1,U000_001,0,0,1,0,8d00fdb13b9628aa887e2552ef625ffc91949aa4d16baccc76bd8d0060ecc19d,7925d3df25012f827e1e0cc74c0732b3d17442636068c38c97b99ba27a549ff1,P449,Q23633,Q43380,45c558205ce27b011fcaefe011510e822528c24c5cbb93e0f678273cc82d4265,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,43cabeb8b6c2400a495c2423d98837520e2d9413e60dfddc8b77154b847c395c,77a6b1fe441917d43c841c031a4cc74028c96fcacc2e6faa35f223c6a6a62795,False,False,,True,True,0,True,777e2aecc40f3bfd42ef4b03522b6fc5b56d3d25c69862e0a174558cefdd9987
6540,62,1,U000_001,0,0,1,0,bcfa42ab2b90e8cecab4c9aded3c3a2cfaf3fa7b75f859479d1f53f53a383375,8487348f87f15925a7e2772f3185ba1bf344bec79ff3f2abf435d27c9f0d07e4,P176,Q20165,Q53268,28e1feb8b1ed56bb419e14b138ff1c518584d9d6dfede45e6ef428fe9313758a,df50b4d243ce3333a539734fc3944d34b1ef54393de3acbe7cfc920565fa08c4,329a158bd76a91289c32c56457f63cd623b6d6e9ef1efda13c5d1f6effae0cb1,40218fc90151798826082c7d7c4ef224f32b956b17126ff0a0c91e3a8fae964f,False,False,,True,True,2,True,2e7ccf5d5ae41c7e4766321eecf43d89bda215c053535bf96a33d65a6edb3570
3935,63,1,U000_001,0,0,1,0,d48b4d8f5958b73a1a6373762c21bfcee37010f44193a0cf8db5ca6b6e342e07,9fe6adb1c514f72dcfde81a4309d6552b643787ea3be76006035039798be2213,P276,Q649,Q84,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,f8d2cbad0d9092eb5358d0aeb71bd658b63530f0b7a80537a393a4f07526391b,77eef7a16db589767797ad3106969362c0d31e251307aa09d5a3144bc5f63348,False,False,,True,True,0,True,65ed6f9dc5158acda75dffcc23e439ddf65adcce21fb5d30d49c5ec84261404d
15909,64,1,U000_001,0,0,1,0,2c836426de30398ce1517bac716c4550dcbd05334ca0796b608a226086aed5c3,8a21efbdfc6485c4eafd6669598c1275dd38ba9cfc3b3944e30e2fb5f39c1e3d,P106,Q193391,Q33999,079c3f739655eee2f44817fc9c1382fcb0f3ff97537c8387ddeb3ab9262a8db6,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,fa730cdd7e61e5b56e94fb1215a0dcfbf7189426a22dfeadee5418c983602476,6cb934d5b05a551ee6ba244bdda439f05cf08abca7910e29772b378ad9f4b206,False,False,,True,True,3,True,38cc101654c69e4f8a940166ba3f8ef1f5c8acefd76726a3e622eb6d9887a7db
11954,65,1,U000_001,0,0,1,0,4f69b692fd48bc3929b319d031b7176c2353b52d02ebb2554c3ae901f3a832b9,7ff059a327ddf69fac000f553b7df78b3fffbed51555fdd10957373a0d1a8ea9,P37,Q9027,Q652,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,690ce4971656de92e78702359f9f8c720b0d7525542c7e1d7bb925e16c5a33f3,d5462fd0aafd5159131b82479376d8cab046283fe2341d0f906aec6431ee0501,False,False,,True,True,4,True,8eb1e41e1d75c3e6b1d061c267887714073f6d58cfcfef868b40415d75102397
21163,66,1,U000_001,0,0,1,0,5fab9571c56d2211702b0c2b2481f8a00f082e5b28b3e97819f221b5bb127268,55e2b0d7b57f4f68b91e75afa94e6f4b51f811f66840e807d878b86ec87a69ab,P17,Q31,Q17,e8562db8cab89901a86103d4986276cd7385a5b381a01a720e452b7b56f95df1,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835,9294e85a9ed13672bd606ae55cffebcdd580f204a6eaadaa338c5b68b3a08e1b,c62d8ff71654f787c911a742405b994135697c6e4a41360770e9100067a9add8,False,False,,True,True,1,True,24855354000c3e8722f268b0291424effbe9efc7fc926061fc101f2fc95f9d9f
5996,67,1,U000_001,0,0,1,0,df8cedafec412ad2f6f2b4f63a71ea5b335b706b875c78e23d47f56c5e0c75b8,b54e33748a15c283460e0f1826d2b56782953036f59ffcfeb91d799192391129,P30,Q828,Q51,a8ccade32c6e88b6a110444f3f66d8e4412a0b1f7cc8f152d57eae0b75a72f90,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,caa9d1262be4428a174843f5498ba0f7248546f923d32589dd88d48466d6ca20,ad11170b7a2b0b2835c044f25fb6813fee0a6f7dc487323a507eb7d1070b1485,False,False,,True,True,3,True,b5a001a2071862d843f5891bf7ce40300b7b9d5fd608a19f9d745b28bc2d95d2
20328,68,1,U000_001,0,0,1,0,e84c692b8c2711cb951aa4603886cdb5e171a2e7d53fc3ab4b602f1cd600871b,0aeaf5328446e710f40b50444bcd84af67b8f974db6f7b679d610eac90a3c574,P138,Q25322,Q37090,be7e70584438e0ff091319ccc535800c93b208d60b48230f0ed061f445b342aa,b01b87241e01241e534ff24d9cbd9dd8659b035e2214a89d41ec29b79d44e0f4,bf800a78743e2bf23ba71030493e14c8dcf244dadf2515861a2728a7c562eaea,921d2eae3a872a8fb73dac31c093c74ab7c34d533a20e7b5a35b606a955746ed,False,False,,True,True,2,True,33c8ec1dc5be055ba220a2025f96b74a2dfceeb872397aa554a504ada10945bf
5624,69,1,U000_001,0,0,1,0,cefe9c33710665a31cf99aeb66f1550bb8e107ddf981953acee69402b45f910d,b80ec6ad263678ab30813a9a101f656ef36f39ebbcff82edf1b2302d5c71cc8b,P136,Q1344,Q8341,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,0f7ac4e4d12b0ee69ec6536b6fa3f927ce9f05b94d93d46a5b05214c5ad193ef,04f9b6d877b8498005a6fb5d47ba65b207b646d66fec6790b410fde0f073f1bb,False,False,,True,True,3,True,2272b64b9f00007f5c71ddf0e39b601c15b0a8988cf625806a46f893e6fb40ad
2389,70,1,U000_001,0,0,1,0,3374201778b487b327ed37e2babd7bac088987d6d807118e52cca2f7e72d6e95,2d00c2315eb504f0c49f74eef2d2960f88ff9d4c57ef6a951a0fd3708ed7d20c,P17,Q794,Q16,c437b5ccdbb63ff001dbc5d9568c3450a9bc32c124171dadd5bf8670e2859fca,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,51d10976753a948bc33287dcb07eabe3d25b21511c497b4cfed67762ab74d7ef,b96955d53441d2014cde38033280bf9a472f423196ce8013c74ec42653b9a81d,False,False,,True,True,1,True,b737aaebefd5659cb008ee2c50057fad629a389c7c6d5114492ad4d0afc65a75
16762,71,1,U000_001,0,0,1,0,b8645da882e2b2dc70c4cf5666e76e93764f132fe9e78398090b9df9dfbb2662,c879f817abfcf640aee242112cada1502d5d6552b9608d6416013a1a3a5d43a8,P136,Q1344,Q8341,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,871492dc5e2d29fa196867c104075d734f6c7a73ad13edbf036a3fd7ed789f4c,b43849a764a8418eb963794302fb5ce25bf745c072d3756a1f1f07bd0074408b,False,False,,True,True,0,True,e8cc84fa70f428005f47af8f5c5f8ca50328460e465ef29c7d701b1724161b30
9485,72,1,U000_001,0,0,1,0,af93e006a627cd9bec7384a9591fd1b6939f94067f1638bc5af0125652aae81d,ded771d7850b77810620f0a94672d9885762859ac5b9a29be145ad64be81e3e9,P136,Q8341,Q1344,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,81acba3d528ad3bb32014aae42c98ede52c7694a2e8417d7973fb5ec2e87b3e4,946595daf9957a6a62b610cb45e8e79c484b4d7b33951d2f2103fdd0cba32b49,False,False,,True,True,4,True,08c72711156b1ef5c42f8422c126d6001dcdf8606e03085dc75ea59dd9ce1516
13529,73,1,U000_001,0,0,1,0,fa0399e2ccb0e2d3caaf1158d843031dba50b9fb3da2557952673e6bc001094e,62417e623cbbe1e6f14c954650f61585d335d3b53ce3bc229c3a9904ba4efdd0,P937,Q64,Q84,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,7d6ece77c12e8ea93511ed482ffc8a77bf84f5826f494033dee74b6faf325444,517531b99dff3ff0beba871df16e768ca4066f87bcb2d738e6c5a7af0afd0939,False,False,,True,True,3,True,6dd18d8e31046c377c87035b6bc0876fad314e7de721dcaa3de4b66b87ce466f
8319,74,1,U000_001,0,0,1,0,8122b22e1b20511e482d580cf76c308e6cc0cae8dcc40fabd609169c883d60a2,9d4f3288f899019b65441328e95fc602001577381e9306b501a9735de39c19dd,P740,Q16,Q24639,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,93c3da009295bf462f7c7f306bc20ee69ad500b043b224200d702170375e0db0,1b81ccca81367ad26f3c17a6638f2bec46df4116618b5a1e2563c2357ca4f116,50e112a364eff8ef3cf20a6c99397c47f8ace6da1822402b6ce96c0d6d32a068,False,False,,True,True,3,True,da7e85280425342f7efa8b1540c6d59d47772f1f7f4da0d5e2e4449e07ce3023
10914,75,1,U000_001,0,0,1,0,56127a95872c01e42eb168782bebc55ff6111556047ab4b19646493d041513ca,b8ba39290a50a5e5f9063c8d46d5ce623ec867e97de869fbb2bec7d5d86c7bf5,P30,Q46,Q51,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,bf7bfecc0797b6adf1eb20382b3c78ba023910e8c655ad620188ad6b86dce0f0,bd5678c62384f33e7d1b22c085a82801e4983dfe987a482df9fc59bdc2ee2193,False,False,,True,True,0,True,50906d442d21801d7824a44bbc3dc59e275330f6c866a57794ff17f046e88402
13874,76,1,U000_001,0,0,1,0,9aea48b5d0c706ac161e2f8360713f325d7eccd4298cc23a7b3b8cda79865466,7aaa417341d3ec3bb03365e1584c80cd03bd9b3ac93b6d12f494dc79e5549b8b,P127,Q910379,Q142,a560eccef76a77cb7bb495ca566577909a0da3d8ce557aac78a218508a30d484,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,cc64754bfbd25c9261bed5300ee7c470009770e3d5a4a70c1eeddb95f9f3bffc,51308fc8f6e34225fa1bb970cee4487cfa72274f1176ae0de5cb0ce9abd9ee91,False,False,,True,True,0,True,128946b102b585f704c7b35902120566a1fa3d26dd049cb378d57de35b3974d8
9482,77,1,U000_001,0,0,1,0,5d36b7dbc575c8533d603fe19073848c275092bbacc326bec7294cf9de4772d3,8c3ed31f85d827c3f9edb16753ec457d7068502b5ef040d0bf05084b81ce23a2,P106,Q33999,Q42973,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,d8ece8428e4ab31d12ea5c02723409a2a981b42c4b1431304fda8eb4538e0ce4,48ff1edb4259ee82e1de4646fd3d8aa40e0bd54487d12133f15658048cdb267b,11af06aaa8b69566feeba4072b62e69b3b91bb06e758116a476065cc0680d3cd,False,False,,True,True,4,True,3cfe36003bf1e2944c51af33e9b8b16c9011df87863a1a7af36d7193860dbae8
2809,78,1,U000_001,0,0,1,0,0b826ec38e2c7d8b2b5304311ded690e1e3c3441fca7160e0c6540a452a824f3,c3c9c26f16698ed3311b930159715f6b03a4d0279b287ff86459a6a38ae152d9,P108,Q64,Q312,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,6cd05aed0e7a3ab195691589f414383851bfa48e9c44cecebce99a6b3a94022b,c82a835b6ab1ce9c3016cbb8a00ae4e7042fd6e9c79a96cafeb3b62f2699b19c,620642e2e317193f34daf693db28b79e89de5088c3c73989043cc73cfeeb6d44,False,False,,True,True,0,True,b490326a265a12d9ec62bdad078b21ceea00a09b5d0be5ea64958e1fd1ba6be1
