branch,path,status,owner,reason,direct_merge_conflict,required_decision
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/ode_bf/p1r18_standard_baselines.py,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/ode_bf/tests/test_p1r18_standard_baselines.py,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/session05_r13_sameseal_baseline.py,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/session05_r13_sameseal_baseline.sbatch,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/session05_r13_sameseal_baseline_dry_plan.py,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/ode_bf/locks/source_manifest_s05_scalable_batched_runtime.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/ode_bf/p1_scalable_batched_runtime_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/ode_bf/scalable_batched_native.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/ode_bf/tests/test_scalable_batched_launch.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/ode_bf/tests/test_scalable_batched_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/session05_ode_bf_scalable_batched_runtime.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/session05_ode_bf_scalable_batched_runtime_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-scalable-batched-runtime-p1r23-a6-native-equivalence,project/run_scripts/session05_ode_bf_submit_scalable_batched_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/comparison-summary.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-ko.md,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/report-manifest.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/rooted-report-receipt.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/arm-summary.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/p1r52-joint-pc-c1-c2-pilot-tech-r6-factual-ko.md,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/report-manifest.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/rooted-report-receipt.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p1r52_joint_pc_c1_c2_b100_v1.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p1r52_joint_pc_c1_c2_b100_v1.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/p1r52_joint_pc_execution.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/p1r52_joint_pc_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/p1r52_joint_pc_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/p1r52_sequential_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/ode_bf/tests/test_p1r52_joint_pc_execution.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100_build_locks.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-c1-c2-main-integration-v1,project/run_scripts/session05_ode_bf_submit_p1r52_joint_pc_b100.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/comparison-summary.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-ko.md,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/report-manifest.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-baseline-comparison-v1/rooted-report-receipt.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/arm-summary.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/p1r52-joint-pc-c1-c2-pilot-tech-r6-factual-ko.md,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/report-manifest.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,local/odebf/reports/p1r52-joint-pc-c1-c2-pilot-tech-r6-v1/rooted-report-receipt.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p1r52_joint_pc_c1_c2_b100_v1.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p1r52_joint_pc_c1_c2_b100_v1.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/p1r52_joint_pc_execution.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/p1r52_joint_pc_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/p1r52_joint_pc_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/p1r52_sequential_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/ode_bf/tests/test_p1r52_joint_pc_execution.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100_build_locks.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/session05_ode_bf_p1r52_joint_pc_b100_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/p1r52-joint-pc-uniform-weight-off-pilot-v1,project/run_scripts/session05_ode_bf_submit_p1r52_joint_pc_b100.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/server2-multilayer-damage-compensation-b-v1,plans/updates/server1/2026-09-11-multilayer-joint-compensation-ab.md,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/__init__.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/banks.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/common_reference/prepare.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/contracts.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/evaluation.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/fixture.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/history.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/observations.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_a_native_geometry.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_a_planner.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_evaluation_binding.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_fixtures.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_history.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_observations.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/native_geometry.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/planner.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/prepare.slurm.sh,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,plans/updates/server1/2026-09-11-multilayer-joint-compensation-ab.md,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/__init__.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/banks.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/common_reference/prepare.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/contracts.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/evaluation.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/fixture.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/history.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
