accepted_z_rephrase_nll,accepted_z_rewrite_nll,case_index,cumulative_outer_entry_movement_norm,depth,global_target_update_ordinal,inner_index,inner_step_movement_norm,outer_step_index,request_index,target_objective_nll
"[0.038330078125, 0.016845703125]",0.00101470947265625,4,0.011894541429372813,IL8-FULL,43,3,0.0029074091977574455,5,1,0.0013870926341041923
"[0.005462646484375, 0.01141357421875]",0.00180816650390625,4,0.0,IL8-FULL,43,3,0.0,5,2,0.0030578530859202147
"[0.05078125, 0.007476806640625]",0.0004253387451171875,4,0.054602810588173914,IL8-FULL,43,3,0.012278857693086384,5,3,0.005728708114475012
"[4.4375, 1.7109375]",0.0031280517578125,4,0.022896308408465436,IL8-FULL,43,3,0.005510301100117957,5,4,0.0026605359744280577
"[0.11181640625, 2.125]",0.0042724609375,4,0.011757629633860782,IL8-FULL,43,3,0.003827657439671892,5,5,0.0018515733536332846
"[12.8125, 15.25]",0.00119781494140625,4,0.008039494849989523,IL8-FULL,43,3,0.0,5,6,0.003085344797000289
"[13.75, 15.1875]",0.00103759765625,4,0.006210654171933537,IL8-FULL,43,3,0.0,5,7,0.0009840605780482292
"[0.048828125, 1.109375]",0.0028839111328125,4,0.028601927129812278,IL8-FULL,43,3,0.006836171278639942,5,8,0.003252988448366523
"[0.01043701171875, 0.0021514892578125]",0.00136566162109375,4,0.004331273818380896,IL8-FULL,43,3,0.0,5,9,0.0019608400762081146
"[0.047119140625, 0.06640625]",0.000873565673828125,4,0.021747177674972657,IL8-FULL,44,4,0.005384141019456793,5,0,0.0024630199186503887
"[0.0390625, 0.0164794921875]",0.00099945068359375,4,0.014547981039143041,IL8-FULL,44,4,0.0028756951047096916,5,1,0.0013598473742604256
"[0.005462646484375, 0.01141357421875]",0.00180816650390625,4,0.0,IL8-FULL,44,4,0.0,5,2,0.0030578530859202147
"[0.049560546875, 0.00732421875]",0.0004825592041015625,4,0.0662759613254138,IL8-FULL,44,4,0.011876635994828447,5,3,0.005459949374198914
"[4.4375, 1.7109375]",0.0031280517578125,4,0.022896308408465436,IL8-FULL,44,4,0.0,5,4,0.0026605359744280577
"[0.11181640625, 2.125]",0.0042724609375,4,0.011757629633860782,IL8-FULL,44,4,0.0,5,5,0.0018515733536332846
"[12.8125, 15.25]",0.00119781494140625,4,0.008039494849989523,IL8-FULL,44,4,0.0,5,6,0.003085344797000289
"[13.75, 15.125]",0.0009765625,4,0.0082495202024282,IL8-FULL,44,4,0.002040132257425768,5,7,0.0009719080990180373
"[0.048828125, 1.109375]",0.0028839111328125,4,0.028601927129812278,IL8-FULL,44,4,0.0,5,8,0.003252988448366523
"[0.01043701171875, 0.0021514892578125]",0.00136566162109375,4,0.004331273818380896,IL8-FULL,44,4,0.0,5,9,0.0019608400762081146
"[0.047119140625, 0.06640625]",0.000873565673828125,4,0.021747177674972657,IL8-FULL,45,5,0.0,5,0,0.0024630199186503887
"[0.037841796875, 0.0164794921875]",0.000896453857421875,4,0.01725184685621862,IL8-FULL,45,5,0.0028562150173684487,5,1,0.0013224504655227065
"[0.005462646484375, 0.01141357421875]",0.00180816650390625,4,0.0,IL8-FULL,45,5,0.0,5,2,0.0030578530859202147
"[0.04736328125, 0.0074462890625]",0.0004787445068359375,4,0.07748827187932485,IL8-FULL,45,5,0.011468038765199405,5,3,0.00495085958391428
"[4.4375, 1.609375]",0.0030975341796875,4,0.02843484469137094,IL8-FULL,45,5,0.005588175166547811,5,4,0.002600207459181547
"[0.11181640625, 2.140625]",0.0042724609375,4,0.015622229230898073,IL8-FULL,45,5,0.0038890325900063348,5,5,0.0018165744841098785
"[12.8125, 15.25]",0.00119781494140625,4,0.008039494849989523,IL8-FULL,45,5,0.0,5,6,0.003085344797000289
"[13.75, 15.125]",0.0009765625,4,0.0082495202024282,IL8-FULL,45,5,0.0,5,7,0.0009719080990180373
"[0.050048828125, 1.03125]",0.002593994140625,4,0.03528566703815019,IL8-FULL,45,5,0.006832554629561053,5,8,0.00324227474629879
"[0.01043701171875, 0.0021514892578125]",0.00136566162109375,4,0.004331273818380896,IL8-FULL,45,5,0.0,5,9,0.0019608400762081146
"[0.047119140625, 0.06640625]",0.000873565673828125,4,0.021747177674972657,IL8-FULL,46,6,0.0,5,0,0.0024630199186503887
"[0.0390625, 0.01531982421875]",0.000896453857421875,4,0.019967015785012837,IL8-FULL,46,6,0.002841700289957282,5,1,0.0012736466014757752
"[0.005462646484375, 0.01141357421875]",0.00180816650390625,4,0.0,IL8-FULL,46,6,0.0,5,2,0.0030578530859202147
"[0.04833984375, 0.00714111328125]",0.0004100799560546875,4,0.08781339222170587,IL8-FULL,46,6,0.01063846301457508,5,3,0.00458745239302516
"[4.4375, 1.6171875]",0.0030975341796875,4,0.03400263287796331,IL8-FULL,46,6,0.005587350998065452,5,4,0.0024752216413617134
"[0.11083984375, 2.09375]",0.004119873046875,4,0.019394076141224403,IL8-FULL,46,6,0.0039034753787633185,5,5,0.001782864099368453
"[12.8125, 15.25]",0.00119781494140625,4,0.008039494849989523,IL8-FULL,46,6,0.0,5,6,0.003085344797000289
"[13.75, 15.125]",0.0009765625,4,0.0082495202024282,IL8-FULL,46,6,0.0,5,7,0.0009719080990180373
"[0.0498046875, 1.0625]",0.0025787353515625,4,0.042127013116514594,IL8-FULL,46,6,0.006967033857953068,5,8,0.00301525741815567
"[0.01043701171875, 0.0021514892578125]",0.00136566162109375,4,0.004331273818380896,IL8-FULL,46,6,0.0,5,9,0.0019608400762081146
"[0.047607421875, 0.060791015625]",0.000881195068359375,4,0.02286111209973964,IL8-FULL,47,7,0.0011162622156545498,5,0,0.0023747989907860756
"[0.03857421875, 0.0164794921875]",0.000896453857421875,4,0.020657134178219974,IL8-FULL,47,7,0.0007135646649793152,5,1,0.0012693814933300018
"[0.005462646484375, 0.01141357421875]",0.00180816650390625,4,0.0,IL8-FULL,47,7,0.0,5,2,0.0030578530859202147
"[0.04150390625, 0.0072021484375]",0.0004596710205078125,4,0.09766177483380879,IL8-FULL,47,7,0.010123576801967085,5,3,0.004158130846917629
"[4.4375, 1.6171875]",0.0030975341796875,4,0.03400263287796331,IL8-FULL,47,7,0.0,5,4,0.0024752216413617134
"[0.10009765625, 2.140625]",0.0040283203125,4,0.022536202231502045,IL8-FULL,47,7,0.0039344232105239536,5,5,0.0017460545059293509
"[12.75, 15.125]",0.001190185546875,4,0.014820322979565205,IL8-FULL,47,7,0.0068087312149136105,5,6,0.0029975720681250095
"[13.75, 15.125]",0.0009765625,4,0.0082495202024282,IL8-FULL,47,7,0.0,5,7,0.0009719080990180373
"[0.0498046875, 1.0625]",0.0025787353515625,4,0.042127013116514594,IL8-FULL,47,7,0.0,5,8,0.00301525741815567
"[0.01043701171875, 0.0021514892578125]",0.00136566162109375,4,0.004331273818380896,IL8-FULL,47,7,0.0,5,9,0.0019608400762081146
"[0.053955078125, 0.06591796875]",0.000858306884765625,4,0.005143074930839129,IL8-FULL,48,0,0.005143074930839129,6,0,0.002355115255340934
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,48,0,0.0,6,1,0.0011955989757552743
"[0.0057373046875, 0.01153564453125]",0.0018463134765625,4,0.006320837119074475,IL8-FULL,48,0,0.006320837119074475,6,2,0.003103034570813179
"[0.051513671875, 0.005889892578125]",0.00041961669921875,4,0.011349428476794944,IL8-FULL,48,0,0.011349428476794944,6,3,0.0049823313020169735
"[4.34375, 1.7109375]",0.0031280517578125,4,0.005121985604356531,IL8-FULL,48,0,0.005121985604356531,6,4,0.0024731517769396305
"[0.1025390625, 2.171875]",0.0035400390625,4,0.0034597362611590047,IL8-FULL,48,0,0.0034597362611590047,6,5,0.0016388006042689085
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,48,0,0.0,6,6,0.00294068967923522
"[13.6875, 15.25]",0.000904083251953125,4,0.0021019724107165074,IL8-FULL,48,0,0.0021019724107165074,6,7,0.0009437619592063129
"[0.046875, 1.015625]",0.0023040771484375,4,0.006530357079062916,IL8-FULL,48,0,0.006530357079062916,6,8,0.0029950232710689306
"[0.00927734375, 0.0021820068359375]",0.00138092041015625,4,0.004237782958086466,IL8-FULL,48,0,0.004237782958086466,6,9,0.0020701787434518337
"[0.053955078125, 0.06591796875]",0.000858306884765625,4,0.005143074930839129,IL8-FULL,49,1,0.0,6,0,0.002355115255340934
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,49,1,0.0,6,1,0.0011955989757552743
"[0.0057373046875, 0.0115966796875]",0.0018463134765625,4,0.012780780503029394,IL8-FULL,49,1,0.006467563893916466,6,2,0.003039425937458873
"[0.045654296875, 0.006103515625]",0.0004062652587890625,4,0.01638709746151745,IL8-FULL,49,1,0.005066384237658993,6,3,0.004762397613376379
"[4.4375, 1.6953125]",0.003082275390625,4,0.010261293636946896,IL8-FULL,49,1,0.005154716364435031,6,4,0.0024579549208283424
"[0.10205078125, 2.1875]",0.0035858154296875,4,0.006657635686425397,IL8-FULL,49,1,0.003415700361935583,6,5,0.0015623308718204498
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,49,1,0.0,6,6,0.00294068967923522
"[13.6875, 15.25]",0.000904083251953125,4,0.0021019724107165074,IL8-FULL,49,1,0.0,6,7,0.0009437619592063129
"[0.046875, 1.015625]",0.0023040771484375,4,0.006530357079062916,IL8-FULL,49,1,0.0,6,8,0.0029950232710689306
"[0.01043701171875, 0.0021514892578125]",0.00141143798828125,4,0.008343681678874879,IL8-FULL,49,1,0.00431481213667233,6,9,0.001992985140532255
"[0.04833984375, 0.059326171875]",0.00084686279296875,4,0.010106749438193464,IL8-FULL,50,2,0.004968847019876028,6,0,0.0023336615413427353
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,50,2,0.0,6,1,0.0011955989757552743
"[0.005126953125, 0.01165771484375]",0.001708984375,4,0.019184755440565845,IL8-FULL,50,2,0.0064126189628163225,6,2,0.003008024301379919
"[0.04443359375, 0.005889892578125]",0.000408172607421875,4,0.02638877495799008,IL8-FULL,50,2,0.010047765610565597,6,3,0.004636102356016636
"[4.4375, 1.703125]",0.0029754638671875,4,0.015396665939961942,IL8-FULL,50,2,0.00518582379351899,6,4,0.0023370201233774424
"[0.10205078125, 2.1875]",0.0035858154296875,4,0.006657635686425397,IL8-FULL,50,2,0.0,6,5,0.0015623308718204498
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,50,2,0.0,6,6,0.00294068967923522
"[13.6875, 15.25]",0.000904083251953125,4,0.0021019724107165074,IL8-FULL,50,2,0.0,6,7,0.0009437619592063129
"[0.04833984375, 1.0625]",0.0022125244140625,4,0.01256550672139985,IL8-FULL,50,2,0.006318937020293668,6,8,0.002982880687341094
"[0.00921630859375, 0.0019073486328125]",0.001220703125,4,0.012364334544814781,IL8-FULL,50,2,0.0042048190913651995,6,9,0.0019782704766839743
"[0.0546875, 0.0654296875]",0.000782012939453125,4,0.015058779432058552,IL8-FULL,51,3,0.004971788153798091,6,0,0.002245768904685974
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,51,3,0.0,6,1,0.0011955989757552743
"[0.00506591796875, 0.01165771484375]",0.00182342529296875,4,0.025579375258052307,IL8-FULL,51,3,0.0064084905007680965,6,2,0.0029962416738271713
"[0.04931640625, 0.00579833984375]",0.000400543212890625,4,0.03621996757236482,IL8-FULL,51,3,0.009877053594483987,6,3,0.004400080069899559
"[4.34375, 1.609375]",0.002899169921875,4,0.02035807794418602,IL8-FULL,51,3,0.004978939983581456,6,4,0.0021671676076948643
"[0.10888671875, 2.171875]",0.0040283203125,4,0.007249867134751805,IL8-FULL,51,3,0.0005976992483445335,6,5,0.001528951688669622
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,51,3,0.0,6,6,0.00294068967923522
"[13.75, 15.1875]",0.000850677490234375,4,0.004109605537125366,IL8-FULL,51,3,0.0020106522205152713,6,7,0.000934809329919517
"[0.048095703125, 1.0546875]",0.0023345947265625,4,0.01875554730487183,IL8-FULL,51,3,0.006354921295809346,6,8,0.0028298180550336838
"[0.00927734375, 0.0019073486328125]",0.001373291015625,4,0.016488061125342155,IL8-FULL,51,3,0.0042146373580800684,6,9,0.001950081787072122
"[0.0546875, 0.0654296875]",0.000782012939453125,4,0.015058779432058552,IL8-FULL,52,4,0.0,6,0,0.002245768904685974
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,52,4,0.0,6,1,0.0011955989757552743
"[0.005645751953125, 0.01153564453125]",0.00156402587890625,4,0.03208762756201144,IL8-FULL,52,4,0.006518037854459916,6,2,0.002837859559804201
"[0.0498046875, 0.005218505859375]",0.000396728515625,4,0.04560813314717619,IL8-FULL,52,4,0.009571956486365935,6,3,0.004111751914024353
"[4.34375, 1.609375]",0.002899169921875,4,0.02035807794418602,IL8-FULL,52,4,0.0,6,4,0.0021671676076948643
"[0.10888671875, 2.171875]",0.00347900390625,4,0.010536045839650947,IL8-FULL,52,4,0.003326085168727342,6,5,0.0015264900866895914
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,52,4,0.0,6,6,0.00294068967923522
"[13.6875, 15.1875]",0.000946044921875,4,0.006137644744961946,IL8-FULL,52,4,0.0020335897375768136,6,7,0.0009250479633919895
"[0.04345703125, 1.0625]",0.0023193359375,4,0.02482803139930876,IL8-FULL,52,4,0.006156002375614055,6,8,0.0027913153171539307
"[0.00933837890625, 0.00189971923828125]",0.00124359130859375,4,0.020650301775676505,IL8-FULL,52,4,0.004242215629986695,6,9,0.0018799458630383015
"[0.048095703125, 0.0595703125]",0.00075531005859375,4,0.019996345078576557,IL8-FULL,53,5,0.004959663522507696,6,0,0.0022073257714509964
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,53,5,0.0,6,1,0.0011955989757552743
"[0.00506591796875, 0.01165771484375]",0.00159454345703125,4,0.03834162057449445,IL8-FULL,53,5,0.00626727379436906,6,2,0.002824349096044898
"[0.0498046875, 0.005218505859375]",0.000396728515625,4,0.04560813314717619,IL8-FULL,53,5,0.0,6,3,0.004111751914024353
"[4.34375, 1.609375]",0.002899169921875,4,0.02035807794418602,IL8-FULL,53,5,0.0,6,4,0.0021671676076948643
"[0.1142578125, 2.1875]",0.0035247802734375,4,0.013898690815086443,IL8-FULL,53,5,0.003371178277839002,6,5,0.001461948617361486
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,53,5,0.0,6,6,0.00294068967923522
"[13.6875, 15.1875]",0.000946044921875,4,0.006137644744961946,IL8-FULL,53,5,0.0,6,7,0.0009250479633919895
"[0.044189453125, 1.015625]",0.0022125244140625,4,0.030540171791692366,IL8-FULL,53,5,0.006164482820986877,6,8,0.002785057295113802
"[0.0093994140625, 0.00191497802734375]",0.00121307373046875,4,0.024736430749889755,IL8-FULL,53,5,0.004151769693033669,6,9,0.0018393928185105324
"[0.048583984375, 0.059814453125]",0.000850677490234375,4,0.02484785153293262,IL8-FULL,54,6,0.004887027771179141,6,0,0.002105529885739088
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,54,6,0.0,6,1,0.0011955989757552743
"[0.00506591796875, 0.01031494140625]",0.0015411376953125,4,0.03990974267727149,IL8-FULL,54,6,0.0015717355604760196,6,2,0.0028043740894645452
"[0.0498046875, 0.005218505859375]",0.000396728515625,4,0.04560813314717619,IL8-FULL,54,6,0.0,6,3,0.004111751914024353
"[4.34375, 1.609375]",0.002899169921875,4,0.02035807794418602,IL8-FULL,54,6,0.0,6,4,0.0021671676076948643
"[0.1142578125, 2.1875]",0.00347900390625,4,0.01712449771295424,IL8-FULL,54,6,0.0032367595290260127,6,5,0.0014380004722625017
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,54,6,0.0,6,6,0.00294068967923522
"[13.6875, 15.1875]",0.000946044921875,4,0.006137644744961946,IL8-FULL,54,6,0.0,6,7,0.0009250479633919895
"[0.04833984375, 1.0546875]",0.0021820068359375,4,0.03648731837091475,IL8-FULL,54,6,0.00616613308685688,6,8,0.002712313085794449
"[0.00933837890625, 0.001922607421875]",0.00122833251953125,4,0.028480096588917075,IL8-FULL,54,6,0.004072427996589733,6,9,0.0017697685398161411
"[0.048583984375, 0.059814453125]",0.000850677490234375,4,0.02484785153293262,IL8-FULL,55,7,0.0,6,0,0.002105529885739088
"[0.0380859375, 0.01531982421875]",0.000896453857421875,4,0.0,IL8-FULL,55,7,0.0,6,1,0.0011955989757552743
"[0.005035400390625, 0.0103759765625]",0.00156402587890625,4,0.04616694278144422,IL8-FULL,55,7,0.0062684695480566275,6,2,0.0026887133717536926
"[0.0498046875, 0.005218505859375]",0.000396728515625,4,0.04560813314717619,IL8-FULL,55,7,0.0,6,3,0.004111751914024353
"[4.34375, 1.609375]",0.002899169921875,4,0.02035807794418602,IL8-FULL,55,7,0.0,6,4,0.0021671676076948643
"[0.1142578125, 2.1875]",0.00347900390625,4,0.01712449771295424,IL8-FULL,55,7,0.0,6,5,0.0014380004722625017
"[12.75, 15.3125]",0.00099945068359375,4,0.0,IL8-FULL,55,7,0.0,6,6,0.00294068967923522
"[13.6875, 15.1875]",0.000946044921875,4,0.006137644744961946,IL8-FULL,55,7,0.0,6,7,0.0009250479633919895
"[0.049072265625, 1.0078125]",0.002044677734375,4,0.04236344832627166,IL8-FULL,55,7,0.006062695596864642,6,8,0.002581770531833172
"[0.00830078125, 0.00168609619140625]",0.0010986328125,4,0.032364360941150264,IL8-FULL,55,7,0.003955869747736313,6,9,0.0017134123481810093
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,56,0,0.005020523172317691,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,56,0,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.010498046875]",0.00153350830078125,4,0.006488556900121546,IL8-FULL,56,0,0.006488556900121546,7,2,0.002731995191425085
"[0.048583984375, 0.005706787109375]",0.000392913818359375,4,0.010149094937649981,IL8-FULL,56,0,0.010149094937649981,7,3,0.004212833009660244
"[4.4375, 1.703125]",0.0030517578125,4,0.0053053570305970936,IL8-FULL,56,0,0.0053053570305970936,7,4,0.0022829975932836533
"[0.11376953125, 2.234375]",0.0032958984375,4,0.0033569736085975865,IL8-FULL,56,0,0.0033569736085975865,7,5,0.001415231148712337
"[12.75, 15.3125]",0.000843048095703125,4,0.007360991928225304,IL8-FULL,56,0,0.007360991928225304,7,6,0.00302315317094326
"[13.625, 15.125]",0.000774383544921875,4,0.00026513673704257136,IL8-FULL,56,0,0.00026513673704257136,7,7,0.000975168717559427
"[0.0419921875, 0.97265625]",0.00194549560546875,4,0.006012124090036333,IL8-FULL,56,0,0.006012124090036333,7,8,0.002501286566257477
"[0.00921630859375, 0.00168609619140625]",0.0012054443359375,4,0.004030530013052177,IL8-FULL,56,0,0.004030530013052177,7,9,0.0017153227236121893
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,57,1,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,57,1,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.0103759765625]",0.0015869140625,4,0.012693698737185597,IL8-FULL,57,1,0.00621399668533063,7,2,0.0026632873341441154
"[0.04736328125, 0.005462646484375]",0.0003910064697265625,4,0.01970672252021687,IL8-FULL,57,1,0.009582197049814115,7,3,0.004145392216742039
"[4.4375, 1.703125]",0.003021240234375,4,0.010477317178139172,IL8-FULL,57,1,0.005192738148913092,7,4,0.002152825705707073
"[0.109375, 2.3125]",0.002960205078125,4,0.0065036341978563774,IL8-FULL,57,1,0.0032189865510266085,7,5,0.0013818227453157306
"[12.75, 15.25]",0.00084686279296875,4,0.009973429887268018,IL8-FULL,57,1,0.0026317232361368604,7,6,0.0029760035686194897
"[13.6875, 15.25]",0.00084686279296875,4,0.002482845061856089,IL8-FULL,57,1,0.002218044554554122,7,7,0.0009238637867383659
"[0.0419921875, 0.97265625]",0.00194549560546875,4,0.006012124090036333,IL8-FULL,57,1,0.0,7,8,0.002501286566257477
"[0.00830078125, 0.0016632080078125]",0.001068115234375,4,0.00781455345276598,IL8-FULL,57,1,0.0039015475677696846,7,9,0.0016717438120394945
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,58,2,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,58,2,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.0103759765625]",0.0015869140625,4,0.012693698737185597,IL8-FULL,58,2,0.0,7,2,0.0026632873341441154
"[0.047607421875, 0.00555419921875]",0.0003814697265625,4,0.02906677248990018,IL8-FULL,58,2,0.009412397375431193,7,3,0.003891897853463888
"[4.4375, 1.703125]",0.003021240234375,4,0.010477317178139172,IL8-FULL,58,2,0.0,7,4,0.002152825705707073
"[0.109375, 2.3125]",0.002960205078125,4,0.0065036341978563774,IL8-FULL,58,2,0.0,7,5,0.0013818227453157306
"[12.625, 15.25]",0.000858306884765625,4,0.016695979301176063,IL8-FULL,58,2,0.006757231097860821,7,6,0.002923826687037945
"[13.6875, 15.25]",0.00084686279296875,4,0.002482845061856089,IL8-FULL,58,2,0.0,7,7,0.0009238637867383659
"[0.0419921875, 0.97265625]",0.00194549560546875,4,0.006012124090036333,IL8-FULL,58,2,0.0,7,8,0.002501286566257477
"[0.00823974609375, 0.00189971923828125]",0.001068115234375,4,0.01118769676566772,IL8-FULL,58,2,0.0037958105402612495,7,9,0.001669031917117536
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,59,3,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,59,3,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.01043701171875]",0.00156402587890625,4,0.018766434090618362,IL8-FULL,59,3,0.006084486181206403,7,2,0.0025263221468776464
"[0.046875, 0.005401611328125]",0.0003757476806640625,4,0.037904159178967604,IL8-FULL,59,3,0.008891345982163991,7,3,0.0038251616060733795
"[4.4375, 1.6484375]",0.003082275390625,4,0.015369913012730656,IL8-FULL,59,3,0.004918304723311424,7,4,0.002063706750050187
"[0.10791015625, 2.265625]",0.0029144287109375,4,0.009632851929612926,IL8-FULL,59,3,0.003156887524066811,7,5,0.0013197751250118017
"[12.625, 15.3125]",0.00092315673828125,4,0.019605301347517548,IL8-FULL,59,3,0.002929482507291459,7,6,0.0028287009336054325
"[13.625, 15.125]",0.000949859619140625,4,0.002679571599984434,IL8-FULL,59,3,0.00019703790404773064,7,7,0.000893375719897449
"[0.042236328125, 1.0546875]",0.00201416015625,4,0.010595850965075643,IL8-FULL,59,3,0.00571438734409699,7,8,0.0024783951230347157
"[0.00823974609375, 0.0016937255859375]",0.0010986328125,4,0.01224766888183207,IL8-FULL,59,3,0.001616572646601248,7,9,0.0015554589917883277
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,60,4,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,60,4,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.01043701171875]",0.00156402587890625,4,0.018766434090618362,IL8-FULL,60,4,0.0,7,2,0.0025263221468776464
"[0.04638671875, 0.0048828125]",0.0003795623779296875,4,0.046382934113847106,IL8-FULL,60,4,0.008587211516049948,7,3,0.0034424210898578167
"[4.375, 1.6484375]",0.0027923583984375,4,0.0199772250137845,IL8-FULL,60,4,0.004632866778135919,7,4,0.002061271807178855
"[0.10888671875, 2.25]",0.0029144287109375,4,0.010042612106108096,IL8-FULL,60,4,0.00041900444001867314,7,5,0.0013040769845247269
"[12.5625, 15.375]",0.000942230224609375,4,0.025882372236028416,IL8-FULL,60,4,0.006350227710956206,7,6,0.0028103995136916637
"[13.625, 15.125]",0.000949859619140625,4,0.002679571599984434,IL8-FULL,60,4,0.0,7,7,0.000893375719897449
"[0.042236328125, 1.0546875]",0.00201416015625,4,0.010595850965075643,IL8-FULL,60,4,0.0,7,8,0.0024783951230347157
"[0.00823974609375, 0.0016937255859375]",0.0010986328125,4,0.01224766888183207,IL8-FULL,60,4,0.0,7,9,0.0015554589917883277
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,61,5,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,61,5,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.01043701171875]",0.00156402587890625,4,0.018766434090618362,IL8-FULL,61,5,0.0,7,2,0.0025263221468776464
"[0.04638671875, 0.0048828125]",0.0003795623779296875,4,0.046382934113847106,IL8-FULL,61,5,0.0,7,3,0.0034424210898578167
"[4.375, 1.6953125]",0.002716064453125,4,0.02463989592776636,IL8-FULL,61,5,0.0047132142516836594,7,4,0.002007151488214731
"[0.10888671875, 2.25]",0.0029144287109375,4,0.010042612106108096,IL8-FULL,61,5,0.0,7,5,0.0013040769845247269
"[12.625, 15.4375]",0.0009918212890625,4,0.03218813976314706,IL8-FULL,61,5,0.006426132817624141,7,6,0.0026860523503273726
"[13.625, 15.125]",0.000949859619140625,4,0.002679571599984434,IL8-FULL,61,5,0.0,7,7,0.000893375719897449
"[0.04150390625, 1.0625]",0.00194549560546875,4,0.0162346246243778,IL8-FULL,61,5,0.0056669829733220906,7,8,0.0024645377416163683
"[0.00823974609375, 0.0016937255859375]",0.0010986328125,4,0.01224766888183207,IL8-FULL,61,5,0.0,7,9,0.0015554589917883277
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,62,6,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,62,6,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.01043701171875]",0.00156402587890625,4,0.018766434090618362,IL8-FULL,62,6,0.0,7,2,0.0025263221468776464
"[0.046875, 0.005401611328125]",0.00037384033203125,4,0.054003674739217446,IL8-FULL,62,6,0.007724703104820433,7,3,0.0033584991469979286
"[4.4375, 1.703125]",0.0028076171875,4,0.029123848557039193,IL8-FULL,62,6,0.004503999546362481,7,4,0.001956314779818058
"[0.10888671875, 2.25]",0.0029144287109375,4,0.010042612106108096,IL8-FULL,62,6,0.0,7,5,0.0013040769845247269
"[12.5625, 15.4375]",0.000797271728515625,4,0.038182248014286234,IL8-FULL,62,6,0.006027430825448858,7,6,0.00249256519600749
"[13.625, 15.125]",0.000949859619140625,4,0.002679571599984434,IL8-FULL,62,6,0.0,7,7,0.000893375719897449
"[0.04296875, 1.015625]",0.00191497802734375,4,0.021398111374495626,IL8-FULL,62,6,0.005530356742685066,7,8,0.0024310429580509663
"[0.00823974609375, 0.0016937255859375]",0.0010986328125,4,0.01224766888183207,IL8-FULL,62,6,0.0,7,9,0.0015554589917883277
"[0.04443359375, 0.05859375]",0.0007476806640625,4,0.005020523172317691,IL8-FULL,63,7,0.0,7,0,0.002032563555985689
"[0.037841796875, 0.016357421875]",0.00078582763671875,4,0.0,IL8-FULL,63,7,0.0,7,1,0.0011823977110907435
"[0.00518798828125, 0.01043701171875]",0.00156402587890625,4,0.018766434090618362,IL8-FULL,63,7,0.0,7,2,0.0025263221468776464
"[0.046875, 0.005401611328125]",0.00037384033203125,4,0.054003674739217446,IL8-FULL,63,7,0.0,7,3,0.0033584991469979286
