accuracy,case_index,comparison,delta_rephrase_w_minus_z_gap,delta_rewrite_w_minus_z_gap,delta_w_rephrase_nll,delta_w_rephrase_strict_success,delta_w_rewrite_nll,delta_w_rewrite_success,delta_z_rephrase_nll,delta_z_rephrase_strict_success,delta_z_rewrite_nll,delta_z_rewrite_success,pair_binding,request_index,request_sha256
NOT_RECORDED,10,IL8-FULL-IL3-FULL,-0.08203125,1.1444091796875e-05,-1.625,1,-0.00081634521484375,0,-1.54296875,1,-0.000827789306640625,0,same_stream_order_case_request,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328
NOT_RECORDED,10,IL8-FULL-IL3-FULL,0.0021376609802246094,8.58306884765625e-05,-0.011828899383544922,0,-0.008823394775390625,0,-0.013966560363769531,0,-0.008909225463867188,0,same_stream_order_case_request,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2
NOT_RECORDED,10,IL8-FULL-IL3-FULL,0.890625,-0.000335693359375,0.53125,0,-0.00182342529296875,0,-0.359375,0,-0.00148773193359375,0,same_stream_order_case_request,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43
NOT_RECORDED,10,IL8-FULL-IL3-FULL,0.04296875,-4.76837158203125e-05,-0.86328125,0,0.0001201629638671875,0,-0.90625,0,0.0001678466796875,0,same_stream_order_case_request,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1
NOT_RECORDED,10,IL8-FULL-IL3-FULL,-0.0755462646484375,-0.000583648681640625,-1.0589752197265625,0,-0.00054931640625,0,-0.983428955078125,0,3.4332275390625e-05,0,same_stream_order_case_request,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f
NOT_RECORDED,10,IL8-FULL-IL3-FULL,-0.1171875,3.0517578125e-05,-0.09765625,0,-0.0010528564453125,0,0.01953125,0,-0.0010833740234375,0,same_stream_order_case_request,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.02734375,-0.00038909912109375,-0.1484375,0,-0.0034027099609375,0,-0.12109375,0,-0.00301361083984375,0,same_stream_order_case_request,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.001861572265625,-0.0001678466796875,-0.008514404296875,0,-0.0012760162353515625,0,-0.00665283203125,0,-0.0011081695556640625,0,same_stream_order_case_request,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.0133056640625,-0.0006103515625,-0.0377197265625,0,-0.003936767578125,0,-0.0244140625,0,-0.003326416015625,0,same_stream_order_case_request,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.056640625,1.239776611328125e-05,-0.345703125,1,-0.00025177001953125,0,-0.2890625,1,-0.00026416778564453125,0,same_stream_order_case_request,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-7.62939453125e-05,-0.0001354217529296875,-0.002712249755859375,0,-0.00127410888671875,0,-0.002635955810546875,0,-0.0011386871337890625,0,same_stream_order_case_request,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd
NOT_RECORDED,1,IL10-FULL-IL3-FULL,0.0234375,-0.0001983642578125,-0.1796875,0,-0.00218963623046875,0,-0.203125,0,-0.00199127197265625,0,same_stream_order_case_request,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.02008056640625,-0.0013580322265625,0.15496826171875,0,-0.00421142578125,0,0.175048828125,0,-0.0028533935546875,0,same_stream_order_case_request,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8
NOT_RECORDED,1,IL10-FULL-IL3-FULL,-0.04669189453125,-0.00014495849609375,-0.13323974609375,0,-0.001155853271484375,0,-0.0865478515625,0,-0.001010894775390625,0,same_stream_order_case_request,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c
NOT_RECORDED,1,IL10-FULL-IL3-FULL,0.09716796875,-3.528594970703125e-05,-0.0634765625,0,-0.0009183883666992188,0,-0.16064453125,0,-0.0008831024169921875,0,same_stream_order_case_request,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb
NOT_RECORDED,1,IL10-FULL-IL3-FULL,0.03125,-0.000423431396484375,-0.1796875,0,-0.002361297607421875,0,-0.2109375,0,-0.0019378662109375,0,same_stream_order_case_request,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.029296875,7.62939453125e-05,-0.103515625,0,-0.000522613525390625,0,-0.07421875,0,-0.000598907470703125,0,same_stream_order_case_request,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.017578125,0.000202178955078125,-0.08203125,0,-7.62939453125e-05,0,-0.064453125,0,-0.000278472900390625,0,same_stream_order_case_request,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.01904296875,0.00091552734375,-0.01123046875,0,-0.0084228515625,0,0.0078125,0,-0.00933837890625,0,same_stream_order_case_request,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.078125,6.866455078125e-05,-0.109375,0,-0.00215911865234375,0,-0.03125,0,-0.002227783203125,0,same_stream_order_case_request,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.0093994140625,9.918212890625e-05,-0.46807861328125,0,-0.00254058837890625,0,-0.45867919921875,0,-0.0026397705078125,0,same_stream_order_case_request,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.0118408203125,-0.000751495361328125,-0.0194091796875,0,-0.00376129150390625,0,-0.007568359375,0,-0.003009796142578125,0,same_stream_order_case_request,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.04541015625,0.000171661376953125,-0.33050537109375,0,-0.00209808349609375,0,-0.28509521484375,0,-0.002269744873046875,0,same_stream_order_case_request,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.01171875,-0.00284576416015625,-0.14794921875,0,-0.00571441650390625,0,-0.13623046875,0,-0.00286865234375,0,same_stream_order_case_request,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.05859375,0.0001220703125,-1.30859375,1,-0.005584716796875,0,-1.25,1,-0.005706787109375,0,same_stream_order_case_request,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c
NOT_RECORDED,2,IL10-FULL-IL3-FULL,-0.0625,-0.0001583099365234375,-0.4375,0,-0.0007534027099609375,0,-0.375,0,-0.0005950927734375,0,same_stream_order_case_request,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d
NOT_RECORDED,3,IL10-FULL-IL3-FULL,0.1640625,0.0010986328125,-1.0546875,0,-0.00445556640625,0,-1.21875,0,-0.00555419921875,0,same_stream_order_case_request,0,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f
NOT_RECORDED,3,IL10-FULL-IL3-FULL,0.0009765625,-6.4849853515625e-05,0.187255859375,0,-0.0010986328125,0,0.186279296875,0,-0.001033782958984375,0,same_stream_order_case_request,1,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a
NOT_RECORDED,3,IL10-FULL-IL3-FULL,-0.087890625,-0.0005645751953125,-0.1904296875,0,-0.0020904541015625,0,-0.1025390625,0,-0.00152587890625,0,same_stream_order_case_request,2,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4
NOT_RECORDED,3,IL10-FULL-IL3-FULL,0.0,0.00022125244140625,0.109375,0,-0.00031280517578125,0,0.109375,0,-0.0005340576171875,0,same_stream_order_case_request,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185
NOT_RECORDED,3,IL10-FULL-IL3-FULL,-0.0274658203125,0.0002288818359375,-0.22607421875,0,-0.00099945068359375,0,-0.1986083984375,0,-0.00122833251953125,0,same_stream_order_case_request,4,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5
NOT_RECORDED,3,IL10-FULL-IL3-FULL,0.25390625,0.00070953369140625,0.0537109375,0,-0.0008544921875,0,-0.2001953125,0,-0.00156402587890625,0,same_stream_order_case_request,5,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771
NOT_RECORDED,3,IL10-FULL-IL3-FULL,0.08149909973144531,-0.008373260498046875,0.4989471435546875,0,-0.01903057098388672,0,0.4174480438232422,0,-0.010657310485839844,0,same_stream_order_case_request,6,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92
NOT_RECORDED,3,IL10-FULL-IL3-FULL,1.796875,0.000537872314453125,0.9375,-1,-0.002227783203125,0,-0.859375,0,-0.002765655517578125,0,same_stream_order_case_request,7,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc
NOT_RECORDED,3,IL10-FULL-IL3-FULL,-0.087890625,0.00055694580078125,-0.3046875,0,-0.0020599365234375,0,-0.216796875,0,-0.00261688232421875,0,same_stream_order_case_request,8,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428
NOT_RECORDED,3,IL10-FULL-IL3-FULL,-0.0361328125,0.000194549560546875,0.0009765625,0,-0.00103759765625,0,0.037109375,0,-0.001232147216796875,0,same_stream_order_case_request,9,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365
NOT_RECORDED,4,IL10-FULL-IL3-FULL,-0.0035400390625,3.4332275390625e-05,-0.048095703125,0,-0.001583099365234375,0,-0.0445556640625,0,-0.001617431640625,0,same_stream_order_case_request,0,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856
NOT_RECORDED,4,IL10-FULL-IL3-FULL,-0.001434326171875,-0.0004119873046875,-0.03521728515625,0,-0.002384185791015625,0,-0.033782958984375,0,-0.001972198486328125,0,same_stream_order_case_request,1,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea
NOT_RECORDED,4,IL10-FULL-IL3-FULL,0.0010833740234375,-6.866455078125e-05,-0.0050201416015625,0,-0.00225067138671875,0,-0.006103515625,0,-0.0021820068359375,0,same_stream_order_case_request,2,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6
NOT_RECORDED,4,IL10-FULL-IL3-FULL,-0.01186370849609375,0.000469207763671875,-0.1116943359375,0,-8.0108642578125e-05,0,-0.09983062744140625,0,-0.00054931640625,0,same_stream_order_case_request,3,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e
NOT_RECORDED,4,IL10-FULL-IL3-FULL,-0.01953125,-0.00103759765625,-0.30859375,0,-0.00469970703125,0,-0.2890625,0,-0.003662109375,0,same_stream_order_case_request,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14
NOT_RECORDED,4,IL10-FULL-IL3-FULL,0.048583984375,-0.0001220703125,0.0908203125,0,-0.009490966796875,0,0.042236328125,0,-0.009368896484375,0,same_stream_order_case_request,5,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24
NOT_RECORDED,4,IL10-FULL-IL3-FULL,0.03125,0.001461029052734375,-0.28125,0,-0.00307464599609375,0,-0.3125,0,-0.004535675048828125,0,same_stream_order_case_request,6,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e
NOT_RECORDED,4,IL10-FULL-IL3-FULL,-0.03125,-0.000476837158203125,0.375,0,-0.001285552978515625,0,0.40625,0,-0.0008087158203125,0,same_stream_order_case_request,7,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84
NOT_RECORDED,4,IL10-FULL-IL3-FULL,0.0499267578125,-5.340576171875e-05,-0.10791015625,0,-0.00402069091796875,0,-0.1578369140625,0,-0.00396728515625,0,same_stream_order_case_request,8,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea
NOT_RECORDED,4,IL10-FULL-IL3-FULL,0.000400543212890625,-0.0003662109375,-0.0088043212890625,0,-0.00246429443359375,0,-0.009204864501953125,0,-0.00209808349609375,0,same_stream_order_case_request,9,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.003509521484375,-0.000370025634765625,-0.0079345703125,0,-0.001251220703125,0,-0.004425048828125,0,-0.000881195068359375,0,same_stream_order_case_request,0,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-1.1865234375,-0.0002689361572265625,-2.0498046875,0,-0.0010890960693359375,0,-0.86328125,0,-0.000820159912109375,0,same_stream_order_case_request,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.01220703125,-0.000286102294921875,-0.113525390625,0,-0.0007476806640625,0,-0.101318359375,0,-0.000461578369140625,0,same_stream_order_case_request,2,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.0015411376953125,7.2479248046875e-05,-0.00342559814453125,0,-0.00112152099609375,0,-0.00188446044921875,0,-0.001194000244140625,0,same_stream_order_case_request,3,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.0632171630859375,-7.62939453125e-06,-0.108001708984375,0,-0.000385284423828125,0,-0.0447845458984375,0,-0.000377655029296875,0,same_stream_order_case_request,4,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b
NOT_RECORDED,5,IL10-FULL-IL3-FULL,0.00665283203125,-0.001861572265625,-0.1285400390625,0,-0.00439453125,0,-0.13519287109375,0,-0.002532958984375,0,same_stream_order_case_request,5,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.091796875,-0.00063323974609375,-0.7265625,0,-0.00135040283203125,0,-0.634765625,0,-0.0007171630859375,0,same_stream_order_case_request,6,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64
NOT_RECORDED,5,IL10-FULL-IL3-FULL,0.6953125,9.918212890625e-05,-2.625,0,0.00080108642578125,0,-3.3203125,0,0.000701904296875,0,same_stream_order_case_request,7,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48
NOT_RECORDED,5,IL10-FULL-IL3-FULL,0.005859375,-3.814697265625e-05,-0.1124267578125,0,-0.001171112060546875,0,-0.1182861328125,0,-0.001132965087890625,0,same_stream_order_case_request,8,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80
NOT_RECORDED,5,IL10-FULL-IL3-FULL,-0.0150146484375,5.7220458984375e-05,0.01800537109375,0,-0.000431060791015625,0,0.03302001953125,0,-0.00048828125,0,same_stream_order_case_request,9,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.03369140625,-0.00017547607421875,-0.1904296875,0,-0.00121307373046875,0,-0.15673828125,0,-0.00103759765625,0,same_stream_order_case_request,0,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.001026153564453125,-0.0017948150634765625,-0.004627227783203125,0,-0.0071468353271484375,0,-0.00360107421875,0,-0.005352020263671875,0,same_stream_order_case_request,1,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.00103759765625,-8.392333984375e-05,-0.01336669921875,0,-0.0010986328125,0,-0.0123291015625,0,-0.00101470947265625,0,same_stream_order_case_request,2,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.51171875,0.0010833740234375,-0.640625,0,-0.00197601318359375,0,-0.12890625,0,-0.00305938720703125,0,same_stream_order_case_request,3,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.08740234375,-0.00066375732421875,-0.74267578125,0,-0.0030975341796875,0,-0.6552734375,0,-0.00243377685546875,0,same_stream_order_case_request,4,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.0960693359375,-0.000823974609375,-0.2183837890625,0,-0.001094818115234375,0,-0.122314453125,0,-0.000270843505859375,0,same_stream_order_case_request,5,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.02710723876953125,-0.000110626220703125,-0.6540679931640625,0,-0.005512237548828125,0,-0.6269607543945312,0,-0.005401611328125,0,same_stream_order_case_request,6,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.00836181640625,2.002716064453125e-05,-0.171630859375,0,-0.0003757476806640625,0,-0.16326904296875,0,-0.00039577484130859375,0,same_stream_order_case_request,7,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.001583099365234375,-0.000377655029296875,-0.005115509033203125,0,-0.001018524169921875,0,-0.00353240966796875,0,-0.000640869140625,0,same_stream_order_case_request,8,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81
NOT_RECORDED,6,IL10-FULL-IL3-FULL,-0.015625,-0.0001983642578125,-0.54296875,0,-0.000732421875,0,-0.52734375,0,-0.0005340576171875,0,same_stream_order_case_request,9,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697
NOT_RECORDED,7,IL10-FULL-IL3-FULL,0.4451904296875,-0.00414276123046875,0.4197998046875,0,-0.00601959228515625,0,-0.025390625,0,-0.0018768310546875,0,same_stream_order_case_request,0,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f
NOT_RECORDED,7,IL10-FULL-IL3-FULL,0.1015625,7.62939453125e-06,-0.296875,0,-0.0023956298828125,0,-0.3984375,0,-0.00240325927734375,0,same_stream_order_case_request,1,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c
NOT_RECORDED,7,IL10-FULL-IL3-FULL,-0.00171661376953125,-8.392333984375e-05,-0.01371002197265625,0,-0.00231170654296875,0,-0.011993408203125,0,-0.002227783203125,0,same_stream_order_case_request,2,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10
NOT_RECORDED,7,IL10-FULL-IL3-FULL,-0.005859375,-0.0004730224609375,0.130859375,0,-0.0066986083984375,0,0.13671875,0,-0.0062255859375,0,same_stream_order_case_request,3,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234
NOT_RECORDED,7,IL10-FULL-IL3-FULL,-0.0031890869140625,-0.000469207763671875,-0.05035400390625,0,-0.0043792724609375,0,-0.0471649169921875,0,-0.003910064697265625,0,same_stream_order_case_request,4,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc
NOT_RECORDED,7,IL10-FULL-IL3-FULL,-0.004375457763671875,-0.0001430511474609375,-0.00749969482421875,0,-0.003742218017578125,0,-0.003124237060546875,0,-0.0035991668701171875,0,same_stream_order_case_request,5,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7
NOT_RECORDED,7,IL10-FULL-IL3-FULL,0.078125,0.00121307373046875,-0.390625,0,-0.00225830078125,0,-0.46875,0,-0.00347137451171875,0,same_stream_order_case_request,6,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec
NOT_RECORDED,7,IL10-FULL-IL3-FULL,-0.001312255859375,-0.000156402587890625,0.0009002685546875,0,-0.00043487548828125,0,0.0022125244140625,0,-0.000278472900390625,0,same_stream_order_case_request,7,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc
NOT_RECORDED,7,IL10-FULL-IL3-FULL,0.00072479248046875,-3.814697265625e-05,-0.01694488525390625,0,-0.001316070556640625,0,-0.017669677734375,0,-0.001277923583984375,0,same_stream_order_case_request,8,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58
NOT_RECORDED,7,IL10-FULL-IL3-FULL,0.0124359130859375,0.00019931793212890625,-0.01629638671875,0,-0.00045013427734375,0,-0.0287322998046875,0,-0.0006494522094726562,0,same_stream_order_case_request,9,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-0.0689697265625,-0.00098419189453125,-0.2239990234375,0,-0.0058441162109375,0,-0.155029296875,0,-0.00485992431640625,0,same_stream_order_case_request,0,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670
NOT_RECORDED,8,IL10-FULL-IL3-FULL,0.0625,-0.0048980712890625,0.01171875,0,-0.00908660888671875,0,-0.05078125,0,-0.00418853759765625,0,same_stream_order_case_request,1,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3
NOT_RECORDED,8,IL10-FULL-IL3-FULL,0.0517578125,-0.04583740234375,-0.06396484375,0,-0.11016845703125,0,-0.11572265625,0,-0.0643310546875,0,same_stream_order_case_request,2,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-0.064453125,-0.0043792724609375,-0.21875,0,-0.0099639892578125,0,-0.154296875,0,-0.005584716796875,0,same_stream_order_case_request,3,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-0.0333251953125,-0.000713348388671875,-0.0479736328125,0,-0.00112152099609375,0,-0.0146484375,0,-0.000408172607421875,0,same_stream_order_case_request,4,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509
NOT_RECORDED,8,IL10-FULL-IL3-FULL,0.1943359375,-0.00506591796875,0.36083984375,0,-0.00799560546875,0,0.16650390625,0,-0.0029296875,0,same_stream_order_case_request,5,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-0.070892333984375,-0.014251708984375,-0.1508636474609375,0,-0.026214599609375,0,-0.0799713134765625,0,-0.011962890625,0,same_stream_order_case_request,6,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7
NOT_RECORDED,8,IL10-FULL-IL3-FULL,0.0546875,-0.007049560546875,-0.125,0,-0.014373779296875,0,-0.1796875,0,-0.00732421875,0,same_stream_order_case_request,7,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-1.90234375,-0.00937652587890625,-1.78125,0,-0.01602935791015625,0,0.12109375,0,-0.00665283203125,0,same_stream_order_case_request,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03
NOT_RECORDED,8,IL10-FULL-IL3-FULL,-0.06640625,-0.001102447509765625,-0.28515625,0,-0.003662109375,0,-0.21875,0,-0.002559661865234375,0,same_stream_order_case_request,9,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.001567840576171875,1.71661376953125e-05,-0.0153045654296875,0,-0.00103759765625,0,-0.013736724853515625,0,-0.0010547637939453125,0,same_stream_order_case_request,0,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d
NOT_RECORDED,9,IL10-FULL-IL3-FULL,0.01416015625,-0.0001220703125,-0.032470703125,0,-0.006561279296875,0,-0.046630859375,0,-0.006439208984375,0,same_stream_order_case_request,1,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.0002593994140625,6.103515625e-05,-0.0057373046875,0,-0.003692626953125,0,-0.0054779052734375,0,-0.003753662109375,0,same_stream_order_case_request,2,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.0001373291015625,-0.0007781982421875,0.13996124267578125,0,-0.00279998779296875,0,0.14009857177734375,0,-0.00202178955078125,0,same_stream_order_case_request,3,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711
NOT_RECORDED,9,IL10-FULL-IL3-FULL,0.064453125,1.52587890625e-05,-0.470703125,0,-0.0011444091796875,0,-0.53515625,0,-0.00115966796875,0,same_stream_order_case_request,4,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde
NOT_RECORDED,9,IL10-FULL-IL3-FULL,0.00970458984375,0.000152587890625,-0.0107879638671875,0,-0.001861572265625,0,-0.0204925537109375,0,-0.00201416015625,0,same_stream_order_case_request,5,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230
NOT_RECORDED,9,IL10-FULL-IL3-FULL,0.09375,0.0002727508544921875,-0.83203125,0,6.866455078125e-05,0,-0.92578125,0,-0.0002040863037109375,0,same_stream_order_case_request,6,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.0732421875,-0.00032806396484375,0.3701171875,0,-0.0008544921875,0,0.443359375,0,-0.00052642822265625,0,same_stream_order_case_request,7,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.068756103515625,-0.00054931640625,-0.46514892578125,0,-0.003814697265625,0,-0.396392822265625,0,-0.003265380859375,0,same_stream_order_case_request,8,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d
