accuracy,case_index,depth,rephrase_w_minus_z_nll_gap,request_index,request_sha256,rewrite_w_minus_z_nll_gap,w_locality_nll,w_locality_success,w_rephrase_margin,w_rephrase_nll,w_rephrase_strict_success,w_rewrite_margin,w_rewrite_nll,w_rewrite_success,z_rephrase_margin,z_rephrase_nll,z_rephrase_strict_success,z_rewrite_margin,z_rewrite_nll,z_rewrite_success
NOT_RECORDED,6,IL8-FULL,0.007568359375,5,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,6.866455078125e-05,"[8.3125, 5.125, 10.9375, 6.84375, 6.9375, 6.125, 10.6875, 10.125, 4.71875, 9.125]",0,"[14.200927734375, 12.65234375]","[0.049072265625, 0.78515625]",1,19.374427795410156,0.00057220458984375,1,"[14.774658203125, 13.09375]","[0.037841796875, 0.78125]",1,20.749496459960938,0.0005035400390625,1
NOT_RECORDED,6,IL8-FULL,-0.000885009765625,6,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,-1.52587890625e-05,"[8.875, 13.625, 12.9375, 11.4375, 10.75, 5.84375, 13.375, 12.0625, 11.75, 11.125]",0,"[20.121185302734375, 15.24609375]","[0.003814697265625, 0.25390625]",1,21.87390899658203,0.00109100341796875,1,"[20.496368408203125, 15.244140625]","[0.003631591796875, 0.255859375]",1,21.99889373779297,0.00110626220703125,1
NOT_RECORDED,6,IL8-FULL,-0.0108642578125,7,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,-3.4332275390625e-05,"[7.25, 10.875, 5.375, 10.4375, 10.625, 11.9375, 12.0, 11.3125, 8.8125, 11.125]",0,"[11.85546875, 9.103515625]","[0.01953125, 0.458984375]",1,16.249805450439453,0.000194549560546875,1,"[11.726318359375, 9.2109375]","[0.023681640625, 0.4765625]",1,16.249771118164062,0.0002288818359375,1
NOT_RECORDED,6,IL8-FULL,-0.00012969970703125,8,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,-2.09808349609375e-05,"[12.5625, 14.1875, 13.4375, 14.5, 12.4375, 15.1875, 15.0625, 13.25, 13.5, 15.125]",1,"[16.99859619140625, 16.2481689453125]","[0.00140380859375, 0.0018310546875]",1,19.624706268310547,0.000293731689453125,1,"[16.998565673828125, 16.122940063476562]","[0.001434326171875, 0.0020599365234375]",1,19.499685287475586,0.0003147125244140625,1
NOT_RECORDED,6,IL8-FULL,-0.1015625,9,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,-3.814697265625e-06,"[10.3125, 13.375, 11.9375, 11.3125, 11.0, 10.0, 15.125, 8.125, 11.125, 12.1875]",1,"[5.3203125, 2.3125]","[1.3671875, 3.21875]",1,11.62469482421875,0.00030517578125,1,"[5.1796875, 2.125]","[1.4140625, 3.375]",1,11.562191009521484,0.000308990478515625,1
NOT_RECORDED,7,IL8-FULL,0.02685546875,0,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,0.00014495849609375,"[12.375, 10.5625, 11.0, 11.875, 11.6875, 9.0, 12.3125, 10.4375, 8.625, 9.5]",1,"[6.8740234375, 9.671875]","[0.1884765625, 3.890625]",1,16.74853515625,0.00146484375,1,"[7.068359375, 9.78125]","[0.181640625, 3.84375]",1,16.873680114746094,0.00131988525390625,1
NOT_RECORDED,7,IL8-FULL,0.0078125,1,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,7.62939453125e-06,"[7.71875, 7.6875, 10.75, 10.5625, 12.25, 2.84375, 2.0625, 7.34375, 1.6015625, 6.34375]",0,"[3.59490966796875, 1.90625]","[3.0625, 2.640625]",1,8.623126983642578,0.0019073486328125,1,"[3.5638046264648438, 1.953125]","[3.0625, 2.625]",1,8.623132705688477,0.00189971923828125,1
NOT_RECORDED,7,IL8-FULL,-0.0003509521484375,2,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,7.62939453125e-06,"[13.1875, 10.125, 10.8125, 9.0625, 13.5, 12.4375, 11.8125, 11.3125, 10.5625, 11.75]",0,"[17.11456298828125, 18.6204833984375]","[0.01043701171875, 0.0045166015625]",1,21.8736572265625,0.0013427734375,1,"[16.98876953125, 18.745574951171875]","[0.01123046875, 0.004425048828125]",1,21.74866485595703,0.00133514404296875,1
NOT_RECORDED,7,IL8-FULL,0.0703125,3,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,0.0005645751953125,"[12.1875, 15.875, 7.84375, 11.1875, 9.125, 11.0, 10.1875, 9.25, 11.25, 11.1875]",1,"[8.3515625, 11.734375]","[0.9609375, 1.015625]",1,13.059707641601562,0.0027923583984375,1,"[8.40625, 11.9453125]","[0.96875, 0.8671875]",1,13.060272216796875,0.002227783203125,1
NOT_RECORDED,7,IL8-FULL,4.57763671875e-05,4,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,0.0001373291015625,"[12.3125, 12.5, 13.125, 13.0625, 11.8125, 10.875, 12.5625, 10.4375, 13.8125, 7.96875]",1,"[11.2431640625, 9.973388671875]","[0.0068359375, 0.026611328125]",1,12.373916625976562,0.0010833740234375,1,"[11.118621826171875, 9.9105224609375]","[0.006378173828125, 0.0269775390625]",1,12.249053955078125,0.000946044921875,1
NOT_RECORDED,7,IL8-FULL,0.00146484375,5,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,1.52587890625e-05,"[6.28125, 6.125, 4.96875, 9.3125, 8.375, 7.3125, 8.5, 8.0625, 7.53125, 6.15625]",1,"[7.951171875, 13.810920715332031]","[0.048828125, 0.00157928466796875]",1,13.061691284179688,0.0008087158203125,1,"[7.9228515625, 13.873420715332031]","[0.0458984375, 0.00157928466796875]",1,13.18670654296875,0.00079345703125,1
NOT_RECORDED,7,IL8-FULL,0.015625,6,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,0.0004425048828125,"[12.1875, 11.9375, 13.625, 13.125, 12.5, 14.6875, 12.875, 8.4375, 11.75, 14.0]",1,"[6.484375, 5.765625]","[3.265625, 2.609375]",1,12.060546875,0.001953125,1,"[6.453125, 5.953125]","[3.296875, 2.546875]",1,12.060989379882812,0.0015106201171875,1
NOT_RECORDED,7,IL8-FULL,-0.0004119873046875,7,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,5.7220458984375e-06,"[12.125, 14.8125, 12.5, 15.375, 0.057373046875, 11.6875, 15.625, 14.5625, 11.1875, 14.875]",0,"[11.23992919921875, 10.68048095703125]","[0.01007080078125, 0.00701904296875]",1,15.499635696411133,0.0003643035888671875,1,"[11.114013671875, 10.555572509765625]","[0.010986328125, 0.006927490234375]",1,15.312141418457031,0.00035858154296875,1
NOT_RECORDED,7,IL8-FULL,7.62939453125e-05,8,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,-3.814697265625e-05,"[10.3125, 10.625, 10.625, 11.5625, 8.4375, 9.5, 7.84375, 8.3125, 9.0, 7.78125]",0,"[11.9091796875, 13.246749877929688]","[0.0283203125, 0.0032501220703125]",1,11.6864013671875,0.0010986328125,1,"[11.8468017578125, 13.309280395507812]","[0.0281982421875, 0.0032196044921875]",1,11.623863220214844,0.00113677978515625,1
NOT_RECORDED,7,IL8-FULL,0.00473785400390625,9,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,0.000152587890625,"[11.8125, 9.8125, 8.1875, 11.8125, 11.5, 11.3125, 7.0, 9.75, 8.0625, 7.4375]",0,"[11.68109130859375, 11.23980712890625]","[0.00640869140625, 0.01019287109375]",1,14.312202453613281,0.00029754638671875,1,"[13.435165405273438, 11.495208740234375]","[0.0023345947265625, 0.004791259765625]",1,15.624855041503906,0.00014495849609375,1
NOT_RECORDED,8,IL8-FULL,-0.006591796875,0,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,0.00040435791015625,"[13.6875, 16.0, 17.125, 17.5, 16.5, 12.625, 16.625, 10.9375, 12.9375, 16.75]",0,"[9.8837890625, 15.078125]","[0.1787109375, 0.046875]",1,18.248443603515625,0.001556396484375,1,"[9.763671875, 15.37255859375]","[0.173828125, 0.06494140625]",1,18.62384796142578,0.00115203857421875,1
NOT_RECORDED,8,IL8-FULL,0.0234375,1,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,0.0007781982421875,"[13.5625, 16.875, 9.3125, 14.0625, 10.0, 12.5, 12.1875, 10.25, 11.875, 15.875]",0,"[2.0625, -0.3125]","[1.78125, 5.0]",0,8.8094482421875,0.0030517578125,1,"[2.0625, -0.0625]","[1.859375, 4.875]",0,9.185226440429688,0.0022735595703125,1
NOT_RECORDED,8,IL8-FULL,0.0322265625,2,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,0.0106201171875,"[10.25, 7.03125, 8.625, 11.1875, 3.640625, 6.5625, 6.53125, 6.9375, 6.625, 6.28125]",0,"[4.5625, 10.7919921875]","[6.375, 0.2080078125]",1,7.0069580078125,0.0242919921875,1,"[4.625, 10.7939453125]","[6.3125, 0.2060546875]",1,7.298828125,0.013671875,1
NOT_RECORDED,8,IL8-FULL,0.068359375,3,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,0.000885009765625,"[5.5625, 4.28125, 11.6875, 3.0, 5.46875, 6.6875, 3.640625, 4.28125, 4.34375, 2.171875]",0,"[5.453125, 3.6875]","[0.515625, 8.1875]",1,10.558685302734375,0.003814697265625,1,"[5.43359375, 3.875]","[0.50390625, 8.0625]",1,10.8720703125,0.0029296875,1
NOT_RECORDED,8,IL8-FULL,-0.02294921875,4,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,5.340576171875e-05,"[6.9375, 8.9375, 5.15625, 4.96875, 6.375, 10.375, 8.1875, 5.875, 5.46875, 6.34375]",0,"[12.68701171875, 6.859375]","[0.06298828125, 1.015625]",1,18.12395477294922,0.00104522705078125,1,"[12.75830078125, 6.8046875]","[0.05419921875, 1.0703125]",1,18.374008178710938,0.0009918212890625,1
NOT_RECORDED,8,IL8-FULL,-0.105712890625,5,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,0.0009307861328125,"[12.25, 7.625, 4.5, 6.9375, 13.0625, 5.375, 5.78125, 13.0625, 6.53125, 5.75]",1,"[3.4375, 2.1259765625]","[6.5, 0.1552734375]",1,9.810134887695312,0.0023651123046875,1,"[3.1875, 2.49267578125]","[6.75, 0.11669921875]",1,10.123565673828125,0.001434326171875,1
NOT_RECORDED,8,IL8-FULL,0.0128631591796875,6,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,0.0021209716796875,"[12.5, 17.375, 10.9375, 10.0625, 15.625, 15.3125, 12.8125, 9.75, 14.75, 15.4375]",1,"[11.447998046875, 13.17706298828125]","[0.052001953125, 0.01043701171875]",1,12.61920166015625,0.00579833984375,1,"[12.09521484375, 13.868072509765625]","[0.02978515625, 0.006927490234375]",1,13.058822631835938,0.0036773681640625,1
NOT_RECORDED,8,IL8-FULL,-0.0625,7,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,0.00028228759765625,"[15.125, 16.75, 13.8125, 11.375, 14.5625, 11.875, 12.0625, 22.0, 15.25, 14.1875]",1,"[11.296875, 10.671875]","[2.515625, 3.953125]",1,11.7481689453125,0.0018310546875,1,"[11.40625, 10.8125]","[2.53125, 4.0625]",1,12.248451232910156,0.00154876708984375,1
NOT_RECORDED,8,IL8-FULL,1.90234375,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,0.00070953369140625,"[6.25, 5.53125, 4.5, 3.421875, 4.46875, 2.640625, 11.375, 4.40625, 10.1875, 1.8125]",0,"[1.8125, 1.9375]","[8.1875, 2.25]",1,10.622604370117188,0.0023956298828125,1,"[3.59375, 2.3046875]","[4.90625, 1.7265625]",1,10.748313903808594,0.00168609619140625,1
NOT_RECORDED,8,IL8-FULL,-0.03125,9,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,0.000286102294921875,"[8.6875, 11.4375, 11.3125, 11.3125, 13.4375, 12.1875, 11.25, 10.4375, 11.125, 12.0]",0,"[7.09375, 2.28125]","[2.09375, 6.40625]",1,13.498886108398438,0.0011138916015625,1,"[7.34375, 2.28125]","[2.09375, 6.46875]",1,14.18667221069336,0.000827789306640625,1
NOT_RECORDED,9,IL8-FULL,-0.0001125335693359375,0,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,-7.62939453125e-06,"[7.34375, 4.6875, 6.46875, 6.6875, 8.5, 9.5625, 4.625, 7.71875, 8.875, 3.40625]",0,"[5.113525390625, 10.561626434326172]","[0.042724609375, 0.000873565673828125]",1,12.93716812133789,0.000331878662109375,1,"[5.05078125, 10.6241455078125]","[0.04296875, 0.0008544921875]",1,12.93716049194336,0.000339508056640625,1
NOT_RECORDED,9,IL8-FULL,0.038818359375,1,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,-0.000579833984375,"[9.1875, 5.375, 11.875, 5.40625, 2.71875, 12.3125, 6.34375, 11.0625, 7.125, 4.15625]",0,"[3.62158203125, 4.5625]","[0.08154296875, 0.5]",1,8.745574951171875,0.004425048828125,1,"[3.75390625, 4.8203125]","[0.07421875, 0.4296875]",1,8.6199951171875,0.0050048828125,1
NOT_RECORDED,9,IL8-FULL,0.0004119873046875,2,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,-7.62939453125e-06,"[7.65625, 8.3125, 5.96875, 8.8125, 9.5625, 9.9375, 6.78125, 8.625, 8.3125, 7.65625]",0,"[14.679901123046875, 9.77392578125]","[0.007598876953125, 0.03857421875]",1,17.123634338378906,0.00136566162109375,1,"[14.61749267578125, 9.649658203125]","[0.00750732421875, 0.037841796875]",1,17.123626708984375,0.001373291015625,1
NOT_RECORDED,9,IL8-FULL,-0.031185150146484375,3,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,6.103515625e-05,"[11.5, 13.1875, 13.8125, 5.78125, 9.3125, 11.5625, 20.125, 8.1875, 9.4375, 13.4375]",1,"[11.37353515625, 7.28125]","[0.00146484375, 4.71875]",1,14.999298095703125,0.000701904296875,1,"[11.436164855957031, 7.21875]","[0.00133514404296875, 4.78125]",1,15.186859130859375,0.000640869140625,1
NOT_RECORDED,9,IL8-FULL,-0.017578125,4,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,3.0517578125e-05,"[8.125, 8.0, 7.5, 10.5625, 7.21875, 8.625, 7.34375, 7.6875, 7.125, 9.0]",1,"[5.046875, 6.9296875]","[1.609375, 0.6015625]",1,15.687110900878906,0.00038909912109375,1,"[5.0078125, 6.74609375]","[1.6171875, 0.62890625]",1,15.624641418457031,0.00035858154296875,1
NOT_RECORDED,9,IL8-FULL,0.000396728515625,5,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,0.000244140625,"[10.5625, 7.59375, 10.375, 11.125, 9.8125, 8.0, 8.4375, 10.25, 6.5625, 8.1875]",1,"[6.5550537109375, 3.374267578125]","[0.0074462890625, 0.047607421875]",1,9.99810791015625,0.00189208984375,1,"[6.55584716796875, 3.374267578125]","[0.00665283203125, 0.047607421875]",1,10.06085205078125,0.00164794921875,1
NOT_RECORDED,9,IL8-FULL,-0.03515625,6,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,7.62939453125e-06,"[8.125, 16.375, 11.5625, 8.3125, 12.75, 14.5, 11.25, 9.0625, 10.9375, 9.9375]",1,"[1.875, 1.8671875]","[1.6875, 1.6015625]",1,17.999857902526855,0.00014209747314453125,1,"[1.8828125, 1.8671875]","[1.6640625, 1.6953125]",1,18.249865531921387,0.00013446807861328125,1
NOT_RECORDED,9,IL8-FULL,-0.095703125,7,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,0.00022125244140625,"[11.0, 13.1875, 14.5625, 12.125, 6.9375, 13.0625, 0.004364013671875, 12.0625, 14.625, 8.875]",0,"[1.68359375, 1.87109375]","[0.97265625, 0.86328125]",1,17.873390197753906,0.00160980224609375,1,"[1.6875, 1.94140625]","[1.109375, 0.91796875]",1,18.498611450195312,0.0013885498046875,1
NOT_RECORDED,9,IL8-FULL,0.05474853515625,8,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,-0.0002899169921875,"[8.3125, 7.5, 10.625, 8.625, 8.3125, 10.625, 11.625, 8.4375, 9.0, 8.6875]",0,"[6.0479736328125, 3.6875]","[0.0145263671875, 1.4375]",1,9.996932983398438,0.0030670166015625,1,"[5.985595703125, 3.734375]","[0.014404296875, 1.328125]",1,9.68414306640625,0.00335693359375,1
NOT_RECORDED,9,IL8-FULL,-0.083984375,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,-0.0001220703125,"[10.0, 13.9375, 12.125, 15.375, 15.125, 13.125, 14.8125, 13.3125, 13.5625, 14.8125]",1,"[6.6875, 7.28125]","[0.1875, 6.03125]",1,13.748977661132812,0.0010223388671875,1,"[6.73828125, 7.1875]","[0.19921875, 6.1875]",1,13.623855590820312,0.0011444091796875,1
NOT_RECORDED,10,IL8-FULL,-0.03466796875,0,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,-8.392333984375e-05,"[13.0625, 15.3125, 9.9375, 5.40625, 8.5, 13.125, 12.75, 6.15625, 14.0625, 10.9375]",0,"[9.56640625, 9.87890625]","[0.12109375, 0.43359375]",1,15.998939514160156,0.00106048583984375,1,"[8.9521484375, 9.611328125]","[0.1728515625, 0.451171875]",1,15.623855590820312,0.0011444091796875,1
NOT_RECORDED,10,IL8-FULL,-0.00067138671875,1,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,-3.0517578125e-05,"[12.625, 7.5625, 5.53125, 5.375, 11.6875, 6.09375, 4.8125, 5.53125, 5.0625, 3.984375]",0,"[14.7939453125, 12.9144287109375]","[0.0185546875, 0.0230712890625]",1,15.687215805053711,0.0002841949462890625,1,"[15.0428466796875, 12.9141845703125]","[0.0196533203125, 0.0233154296875]",1,15.624685287475586,0.0003147125244140625,1
NOT_RECORDED,10,IL8-FULL,0.01361083984375,2,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,0.0010528564453125,"[15.375, 13.375, 0.04541015625, 14.6875, 12.9375, 13.5, 13.8125, 16.375, 15.6875, 14.9375]",0,"[7.7611083984375, 10.51806640625]","[0.0201416015625, 0.10693359375]",1,15.93499755859375,0.00250244140625,1,"[7.700927734375, 9.91796875]","[0.017822265625, 0.08203125]",1,16.123550415039062,0.0014495849609375,1
NOT_RECORDED,10,IL8-FULL,7.62939453125e-05,3,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,3.62396240234375e-05,"[8.875, 10.25, 15.3125, 10.9375, 9.25, 10.625, 9.5, 7.90625, 8.5, 0.62890625]",0,"[20.74462890625, 21.8651123046875]","[0.00537109375, 0.0098876953125]",1,23.124783515930176,0.00021648406982421875,1,"[20.744476318359375, 22.11541748046875]","[0.005523681640625, 0.00958251953125]",1,23.2498197555542,0.00018024444580078125,1
NOT_RECORDED,10,IL8-FULL,0.02734375,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,1.9073486328125e-05,"[6.25, 5.6875, 8.5, 7.15625, 4.90625, 9.1875, 7.09375, 1.640625, 6.78125, 7.1875]",0,"[6.421875, 3.546875]","[1.546875, 0.953125]",1,17.999282836914062,0.0007171630859375,1,"[7.1484375, 3.6875]","[1.4765625, 0.96875]",1,17.87430191040039,0.000698089599609375,1
NOT_RECORDED,10,IL8-FULL,0.0019087791442871094,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,8.58306884765625e-05,"[10.4375, 13.0625, 15.8125, 10.5625, 15.8125, 19.0, 13.5, 12.5, 15.75, 13.625]",1,"[7.4244384765625, 11.81229305267334]","[0.0130615234375, 0.00020694732666015625]",1,14.87448501586914,0.000514984130859375,1,"[7.80322265625, 12.812326431274414]","[0.00927734375, 0.0001735687255859375]",1,15.312070846557617,0.0004291534423828125,1
NOT_RECORDED,10,IL8-FULL,0.875,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,9.1552734375e-05,"[14.0, 15.25, 15.5, 15.125, 14.375, 11.625, 14.6875, 9.0, 11.4375, 13.3125]",1,"[-2.09375, -1.3828125]","[9.1875, 2.6875]",0,10.748847961425781,0.00115203857421875,1,"[-0.3125, 0.0]","[8.0625, 2.0625]",0,13.061439514160156,0.00106048583984375,1
NOT_RECORDED,10,IL8-FULL,0.05859375,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,-3.4332275390625e-05,"[15.5625, 12.875, 16.0, 14.0, 13.3125, 10.0625, 13.8125, 10.0625, 12.1875, 11.25]",1,"[10.8046875, 11.546875]","[0.9453125, 1.640625]",1,26.87461280822754,0.0003871917724609375,1,"[11.0625, 11.65625]","[0.875, 1.59375]",1,26.74957847595215,0.0004215240478515625,1
NOT_RECORDED,10,IL8-FULL,0.0591888427734375,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,-5.7220458984375e-05,"[13.75, 9.375, 16.5, 10.8125, 8.875, 8.8125, 10.8125, 9.625, 11.5625, 11.0625]",0,"[7.493865966796875, 5.8125]","[0.006134033203125, 1.8125]",1,14.311729431152344,0.00077056884765625,1,"[7.37005615234375, 5.9296875]","[0.00494384765625, 1.6953125]",1,14.81167221069336,0.000827789306640625,1
NOT_RECORDED,10,IL8-FULL,-0.03515625,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,6.103515625e-05,"[12.125, 8.4375, 11.9375, 10.125, 8.5, 7.90625, 9.0, 9.75, 10.5625, 8.5625]",1,"[8.546875, 8.6796875]","[3.078125, 0.8828125]",1,12.436233520507812,0.0012664794921875,1,"[8.484375, 8.921875]","[3.203125, 0.828125]",1,12.873794555664062,0.0012054443359375,1
NOT_RECORDED,1,IL10-FULL,0.00390625,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,-2.288818359375e-05,"[10.4375, 10.0, 9.375, 6.90625, 11.0625, 10.625, 7.5625, 9.25, 9.25, 13.0]",0,"[11.8203125, 7.0]","[0.4296875, 8.0]",1,16.499313354492188,0.0006866455078125,1,"[12.015625, 6.9375]","[0.421875, 8.0]",1,16.374290466308594,0.00070953369140625,1
NOT_RECORDED,1,IL10-FULL,0.000762939453125,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,-7.62939453125e-06,"[6.53125, 5.90625, 11.875, 6.21875, 6.6875, 10.6875, 7.71875, 10.3125, 9.6875, 8.3125]",0,"[13.48687744140625, 11.852294921875]","[0.01312255859375, 0.022705078125]",1,17.624544143676758,0.0004558563232421875,1,"[13.486328125, 12.1043701171875]","[0.013671875, 0.0206298828125]",1,17.499536514282227,0.0004634857177734375,1
NOT_RECORDED,1,IL10-FULL,0.0079345703125,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,-0.000152587890625,"[16.875, 15.0, 15.8125, 16.0, 15.875, 14.375, 15.8125, 16.5, 15.1875, 16.375]",1,"[15.083251953125, 8.03125]","[0.041748046875, 3.53125]",1,18.49822998046875,0.00177001953125,1,"[15.14599609375, 7.984375]","[0.04150390625, 3.515625]",1,18.498077392578125,0.001922607421875,1
NOT_RECORDED,1,IL10-FULL,-0.044921875,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,4.291534423828125e-05,"[9.5625, 13.0625, 9.4375, 12.3125, 8.125, 7.6875, 8.75, 10.4375, 9.125, 11.25]",1,"[0.5625, 0.9375]","[7.40625, 0.765625]",1,13.312213897705078,0.000286102294921875,1,"[0.5625, 0.94140625]","[7.5, 0.76171875]",1,13.499756813049316,0.00024318695068359375,1
NOT_RECORDED,1,IL10-FULL,-3.814697265625e-05,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,-5.7220458984375e-06,"[8.4375, 7.3125, 6.03125, 6.6875, 8.75, 9.0625, 15.9375, 6.0625, 16.75, 10.875]",0,"[20.8736572265625, 19.62383270263672]","[0.0013427734375, 0.00116729736328125]",1,22.87462615966797,0.00037384033203125,1,"[20.99860382080078, 19.623809814453125]","[0.00139617919921875, 0.001190185546875]",1,22.87462043762207,0.0003795623779296875,1
NOT_RECORDED,1,IL10-FULL,0.005859375,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,-0.0001220703125,"[12.9375, 12.5625, 12.375, 13.0, 11.5625, 11.875, 10.625, 11.1875, 15.125, 5.6875]",1,"[8.8046875, 3.90625]","[0.5078125, 4.21875]",1,14.124092102050781,0.00090789794921875,1,"[8.75390625, 4.09375]","[0.55859375, 4.15625]",1,13.998970031738281,0.00102996826171875,1
NOT_RECORDED,1,IL10-FULL,0.0087890625,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,1.52587890625e-05,"[20.125, 17.875, 14.875, 16.375, 19.0, 21.875, 21.125, 14.4375, 16.875, 18.0]",1,"[1.15625, 8.10107421875]","[6.4375, 0.08642578125]",1,13.747314453125,0.002685546875,1,"[1.1875, 8.43115234375]","[6.4375, 0.06884765625]",1,13.747329711914062,0.0026702880859375,1
NOT_RECORDED,1,IL10-FULL,-0.02398681640625,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,7.62939453125e-06,"[18.375, 14.625, 19.0, 16.875, 14.8125, 14.6875, 16.875, 16.5, 17.375, 14.375]",1,"[6.61328125, 13.1170654296875]","[0.54296875, 0.0079345703125]",1,16.49948501586914,0.000514984130859375,1,"[6.50390625, 12.928466796875]","[0.58984375, 0.009033203125]",1,16.499492645263672,0.000507354736328125,1
NOT_RECORDED,1,IL10-FULL,0.04296875,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,-2.765655517578125e-05,"[15.625, 11.0, 14.75, 8.4375, 11.375, 10.625, 9.6875, 12.375, 13.6875, 14.25]",1,"[2.203125, 2.6923828125]","[1.859375, 0.1982421875]",1,11.87475872039795,0.00024127960205078125,1,"[2.2578125, 2.9423828125]","[1.8046875, 0.1669921875]",1,11.812231063842773,0.0002689361572265625,1
NOT_RECORDED,1,IL10-FULL,0.0625,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,3.814697265625e-06,"[9.3125, 9.375, 7.65625, 8.25, 12.8125, 8.625, 10.875, 10.5625, 9.5, 10.5625]",1,"[3.84375, 5.875]","[5.71875, 1.75]",1,12.124034881591797,0.000965118408203125,1,"[4.03125, 5.8125]","[5.59375, 1.75]",1,12.186538696289062,0.0009613037109375,1
