case_id,current_conflicting_target,denominator_exclusion,entry,exact_neighbor_rewrite_overlap_count,later_conflicting_seen_target,ordinal,panel,semantic_conflict_detection,subject_relation_cluster,target_sha
15315,False,0,Early,0,False,25,Fixed100,False,d397677a072bff6e383c97fb0766e370332dbd7ed86498cd767e52379f9034f9,7a74734f8e72692d13bfa4bf51a6fc41c6991c0bcd22dc9c70f785b485b97ae1
3664,False,0,Early,0,False,26,Fixed100,False,4c1a8a87e4b48e3f8a99dd63b358057d88558917db9c8b3600779a7589f20cc4,82c57e3ca16028798baada2791164f3bc13dca477e879a39b86fd3aad28de999
17078,False,0,Early,0,False,27,Fixed100,False,979521aa1401046b5ce09a782990cf979ec534e5bd57c0bdd04a5b2e9074fe3a,752e2e4e9b96a179e1334a8a3a0e3b9dfcc9532401bc766159850de6f8168ef0
14779,False,0,Early,0,False,28,Fixed100,False,7a64e5fd000cebc6e5d917a22b9b35f49c97ab4eb8f2206d3e1014b7d8e1714e,e2e1a091d86b30d2e9b6dae8e4846bd88b8d4f435ead8f3de37d2fce9a9e7d12
17394,False,0,Early,0,False,29,Fixed100,False,5b4236b9386c25504851b2d1cbcff63ab20e3a8530b490a6bf4a2663235aac07,0f70832b8c7f6bb063d471ea645fcafcea1caf8191d0000c831df9dbc1caa3e1
20878,False,0,Early,0,False,30,Fixed100,False,10e19f699797b7105fc4790664cdbf1d1f7d5ab5724125c5482c3179c4105d80,5cf1bb9c8e87656de50440845d90e544c1ef8b542d49a6b7d5dee805d8922218
9983,False,0,Early,0,False,31,Fixed100,False,b3ca5fcf56dc6a6971bfae99ab1cb4c6fc81445621d766549c4b97873ab5024e,c6b2610fdc03b4a461de6de5b7523a958dbf96d005c2b117e8b0945cf1a5b252
6907,False,0,Early,0,False,32,Fixed100,False,aa2a2238fb43a0330d09bd7e411e8c42373822e17d9864b67b0639b169dea6f0,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
6516,False,0,Early,0,False,33,Fixed100,False,b6c3328f46fe111ce3b5f3736e50af57673431d7ad320967695f9845e42b7d8f,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
19189,False,0,Early,0,False,34,Fixed100,False,61252190a91a7def24d64178147015fdf0b219dc26d2fd3e375056eb688ef6ff,6949d667043bee0b3956062215f13454c6877f7bada74c9cee264e7035f428c2
9724,False,0,Early,0,False,35,Fixed100,False,660596b18a344c221aa2d033b46456c3c2c6e310f30b8553fa3823ebbef694bb,9e761c294bf242873faf41009d2d1d3720397090de07aa84d9f2b1a91ea8eae1
18132,False,0,Early,0,False,36,Fixed100,False,b01ae545d720d6a02cfd5457d8c209d00be19c27a57cc57054698772407f4e7c,1faca28894fd889f0ec27cd885b21980d1448b83481f86a85a73e8ae02c71fbc
18300,False,0,Early,2,False,37,Fixed100,False,575804e292d05572d5e661a4743e6c57b69824da7c10393e93be0a5191fa0b38,c9267a74433a1f531719acac15af303c0909e1baec2feac62e265525c4734ffd
21629,False,0,Early,0,False,38,Fixed100,False,7e5b1293eb6391018428647d2b794e31170785b456da22cad6934fad27af9740,9854af7cd211625c997c32cd77e475c9891320acf8dd19745b8a71a0f82ce5fb
20095,False,0,Early,0,False,39,Fixed100,False,6f07c7c541cbb87c78258b347ababb427092c86ba0edad575546053c8775aa8c,6949d667043bee0b3956062215f13454c6877f7bada74c9cee264e7035f428c2
13443,False,0,Early,0,False,40,Fixed100,False,b77cccf2e24e34b052b5cb2d233734dd5a28977f7ee6a9541fa6f6057adc67a5,c6b2610fdc03b4a461de6de5b7523a958dbf96d005c2b117e8b0945cf1a5b252
7665,False,0,Early,0,False,41,Fixed100,False,900ceba5266dae07943daaee992f14e7b6b838aee016b9748c8f8b7b0f46de65,d848134fe21cb9db0eceeee7c85707b6a28d170cd288c78326d9045b4d562c96
16343,False,0,Early,0,False,42,Fixed100,False,426454dfcbae9a74daa0d458fb4d062b72892970d3f6426bb4c1d8cf471d0ed0,5e7a85ff0649e7041ce378e9d821375a1ae8aa1320c70bf0d6a4e3d4d58bfcaa
7446,False,0,Early,0,False,43,Fixed100,False,a2b564257bcc1d3f3bd2bbe164373a17b57913d70fa1f960f9e34ab4d20debd3,c2366584430134347549e70ea59f2a8acd5185a0587a0794f80da19b224375e9
1399,False,0,Early,0,False,44,Fixed100,False,9e55c5a534e7bb4e3e52143265edc775bc85d9880b8e45c93727c2ab47f52355,54be24acda0d3ba2f88237fd160dec13353e02bfd46d33be3b13f3dd01244add
11858,False,0,Early,0,False,45,Fixed100,False,655a3610c340cf7fe06c3da71f3ce5cf30349061861a6f32687a342af47da7ff,b8c3e5de9ae1f3bb7a8be5ff9e9e4b45c26b68e58fbeffb7d0d2129f0710fa78
6326,False,0,Early,0,False,46,Fixed100,False,c32008f8a6408a5cece8b63f6251a5335744ac09dbad5e952db2a8a22ea3abcd,5effd14a16c3ba4c8138c0f2c60aef16263461a3e8e117c9c0b1ae644a9d5806
15825,False,0,Early,0,False,47,Fixed100,False,209646a391be8c56281621839a9bd01c60a80948f159cfa6ba2d3c19e32d1d94,e5777cab81802a685de3e4c40931f39b76b9acadaa7431159f1143c2276ed320
378,False,0,Early,0,False,48,Fixed100,False,1607d0e0c8f4011c79bb375692a09ae88fa214d2802b724d32e5836696223a53,581fbc1ed0df6f91ec6a9953ce3432ffc5e7484d9e4c5e9d2e7af3c5a5328669
4737,False,0,Early,0,False,49,Fixed100,False,4a436e24a4e4e6926f65d9747d44f0a818e8c6ac93a32dc5889da2783fc7de76,af7e09c8bfd03f7329cb2cc5ae2807129db274721fe8a0cf0e98d5461bf972e6
10106,False,0,Early,0,False,50,Fixed100,False,289ad78aaf2e7f4b955fc49716f0bb9d903f89c3bf837c4bd0864e6abdff0558,a041faa72971c8e04e5cc9c6d4249ef204c67b571501891614d9ce69d1c1c4c8
11321,False,0,Early,0,False,51,Fixed100,False,d6238dd4a492e8d53a249b77df0b7c25f5abbeaf14d107da414be67a33f67d1d,983210a8e629f39b5f1e94de65d28d5d76847c8ff6bcbef428d85334dfd9e846
8764,False,0,Early,0,False,52,Fixed100,False,e4a6d1a0b72fe8e575a55c9f55b588a2334c215ccf514ea6185f36c8cb6d1efc,f7070db8fc3f4a0480536296e553baf873730fcb44f765bce071b41e26f54019
21830,False,0,Early,0,False,53,Fixed100,False,f3ae5c99750653f4b94770e44e22529260e476b54b8de351fd0372d0c4eb029d,40f8c0f5283caa1f921ca9b3ec7719ac66669c065c43d23e36b6bd2daa95a59e
4949,False,0,Early,0,False,54,Fixed100,False,bbc1bd0c518b6d571bbc95e290916c1b9770b1a69995c8a5e3708bb7fe4f8444,1a814ff4d7452651c773f22cbc24164535ff1f45199237861c18be2a5bbf6943
1888,False,0,Early,0,False,55,Fixed100,False,2fba1707eee412562b19e3469387f02dad0c7420f6d050a257891828c0ae864c,22c7b804e615ce26658c66f2834f207ccf1ba4a0691be3d27ce49d5ea7b1f711
13021,False,0,Early,0,False,56,Fixed100,False,ac503ce9438ab5790f426b5b7f3864b371d0c1dc88f52937915586f7c18ddd51,a394ccf77467488c66c1a5e15cd5ab20e1d38bf0ad1d23552f3460c217129ecb
6451,False,0,Early,0,False,57,Fixed100,False,2128b1d42c54ce35e1236dd76be317f009712d238fb06714bc75b581230a776a,20a507b30d40da8be973ab64c1bfcb069ff4d4704d5d6c9988c3dfe551d5cad2
55,False,0,Early,0,False,58,Fixed100,False,7f3505fd5ab6a3d09a91f136293935d8ff1b0df0264ae834eaf81180949be9fe,aa7bbfca727aa773b6908c6ee93037f20dd26dc5d7c36664c23a3ed8016673f0
16855,False,0,Early,0,False,59,Fixed100,False,8fd3563b09806847be4e5625d0e4d331f8f47b7c2024ed8aa46f19caecd6bd8d,01b2cc29e44f9e18f8197a38fc8edf2d207f9fea5a965ea80f071c75381ac71f
21482,False,0,Early,0,False,60,Fixed100,False,ab0cd91311cad17c50a4fbba8ffaf765487aa60d44f3822d28938873b1119ffc,95f29546f5d24d3e10e2531df9fa9dcb85e754965e3712461d62af5ac72cba85
16417,False,0,Early,0,False,61,Fixed100,False,7bef28eb011f5ab178eec0693bdda8160cbc64eaa0ad0f9b85937ff784efcac0,e9fa3b4d24e24611c3d9054af97c69665530df81f8960345b4ef1e3b13819f5d
6540,False,0,Early,0,False,62,Fixed100,False,395e9b84667b440958c6722bbd699b59e0a2bef8e61eec52de299f9d0f0f69d3,44ea103e695dccba78d8ab9b705003aeed6cc1c017451caea7abfcf398004417
3935,False,0,Early,0,False,63,Fixed100,False,504d355cdc722164ceb60e6cf63de65e2149e69d79c8dfe26b5efa33c1429adb,c2366584430134347549e70ea59f2a8acd5185a0587a0794f80da19b224375e9
15909,False,0,Early,0,False,64,Fixed100,False,8a4b5cd7b965b665b513bd884a032bee8ff71f40c6f490fdd5f2e4baf5ac2841,2a1bf62b65198f0f3726bfd91ea0aa80595477656b6d35ee71ae87e5deb70efd
11954,False,0,Early,0,False,65,Fixed100,False,31d06bdb7dbfe8dd0741d88cbf75508bc591f657b1bafdfc02f4986d21cb9740,b200b4c4c280d618053081bbb82aa6a190d77dad8538b26ef46d5522ef7bd204
21163,False,0,Early,0,False,66,Fixed100,False,51f33a10c86c880fa958557245fc9931fefe038798e66725119b57ef0e3d8ce9,cc19b1425679bb84a9ca1edf427ed9d540754b9ea02c5568172bdd6cef9c8853
5996,False,0,Early,0,False,67,Fixed100,False,5a7a7fcf9bae7613f33c2984df7c66382682ee956af501848a566755785eb493,0b5316ba8a26b51687a15c978f90fca277a7320da05eb6f9c339314120c6fd64
20328,False,0,Early,0,False,68,Fixed100,False,5e727677f498a82fdc0edd913942476d79c4dae5d21d6b80ae4b9317b2302e0a,a829c6ad32a941b2ebbbc46bec71c129892d351417688064cd8322469622e97c
5624,False,0,Early,0,False,69,Fixed100,False,50166b02dcbc28b80fa960d9161596090650d1914627299c8691666813716827,345e70b972ad3e163f2fca72684a67c4bfd4c201974f1a2951e741d0d1d79e9a
2389,False,0,Early,0,False,70,Fixed100,False,92d1fa6b8d79418b1dd13ed73ed5b44917a0f46f07cd75f735903216e2f90c95,b5798dfe8101381b8949bb084e861f93056ff214b3a9a69ddf57e84bd2aa76f4
16762,False,0,Early,0,False,71,Fixed100,False,4319261cea6663b8d2094ed0ad72d94f0ef3384f6549c565a700b6bf53cd845f,345e70b972ad3e163f2fca72684a67c4bfd4c201974f1a2951e741d0d1d79e9a
9485,False,0,Early,0,False,72,Fixed100,False,44fcc1a4cb6b83debefb228c3ed157de99da8ea640a61fb5fa1f120b160e0884,05f9034aae29d7e851cc1c6bba6bdbc8aa4c51127063a79ef176cbb62dd9eb11
13529,False,0,Early,0,False,73,Fixed100,False,6920883404062a5c99fae9ea9dd421ed42195d87fb93694377de75382b8c0c2b,1ee6fa77ced117e6045bbb22bf6e7495c3f4721401ad9a2a9061be4ef515190e
8319,False,0,Early,0,False,74,Fixed100,False,7937cdcce30c1b10a33610c9675233b8eff163c8bd7ca45da9fbc11477c7afdd,52cc91afd91b06d3058da1419ccd12ad354772c89d0cdac8200b190b7b6053df
10914,False,0,Early,0,False,75,Fixed100,False,72e447c6edd20bb30be9483155d2cbbd0db689354ccbef42f2dc1253d75a3390,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
13874,False,0,Early,0,False,76,Fixed100,False,03333e96f187efba716d423b4863e18adb9da38764702e909babb0c5a510efcb,3534691510e16b6c48ff0129a46e06e5657a38f146750e6b233fe832e52bf16a
9482,False,0,Early,0,False,77,Fixed100,False,4690c21b556ae245c78208e6b35af9c5f0f2cba80e392042bdba6dfa08c407d6,28b343cb4e6278763f24c8c2e9a4a79427250538f4e5de2601fbef8996a31a14
2809,False,0,Early,0,False,78,Fixed100,False,2ba12c368b88f053d47ff31b0db5bd22fbaa4fe4f41e0f9cb41e536e41fe940b,1ee6fa77ced117e6045bbb22bf6e7495c3f4721401ad9a2a9061be4ef515190e
7367,False,0,Early,0,False,79,Fixed100,False,06a4b31278a4c6467c6ae9d60cc835d442bd28246ea7f9a219422d486332cdfd,28b343cb4e6278763f24c8c2e9a4a79427250538f4e5de2601fbef8996a31a14
13152,False,0,Early,0,False,80,Fixed100,False,22b338541b7586b94bfb9210aaa45147507324a56a4a997e0ab34d0321db259e,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
5827,False,0,Early,0,False,81,Fixed100,False,81855389f226150a047a67c4e39a62292df4610cf6bced1b50f9d6d2480ef2f9,0cb2b562740be9b5bedee38ee6976da72fb1e34d7b76ad6f415c2c5aac459908
6670,False,0,Early,0,False,82,Fixed100,False,ee3ebedf77878185b98703396d932c4fefaa0e0930e2e5890e67635bac9c37d4,0cb2b562740be9b5bedee38ee6976da72fb1e34d7b76ad6f415c2c5aac459908
5795,False,0,Early,0,False,83,Fixed100,False,002c712957940a8ff037a9f3f7b72c64045b32922c421a4769ce32613bb79266,255be0db0035432ea7dcdaa17de7c6c90648dda2695a8ca7dad83f499e898a20
17519,False,0,Early,0,False,84,Fixed100,False,ae7d61c624167a0cce53ecf86e17de719d7a0a35436e9626a279ae4416db9733,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
7348,False,0,Early,0,False,85,Fixed100,False,9b443e6f6de2ad970d6453a007725f5a9b958b045894655bbcefeaa95560100b,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
3913,False,0,Early,0,False,86,Fixed100,False,a5176e673df566236fce5f347efab3b00ec78dc0578410257d8848b7e778aa08,8753c4c9091fa5047486f9be21f7125f5b8f8be907e172eefebe9ac4c798bf8f
20112,False,0,Early,0,False,87,Fixed100,False,f8a5e2137e2655af973d4caf86166eca03dca8c9c83f7d9c9e7a8786eac68123,7edd7584ea875bb439545d48562bb8512c429b1a20783f68466d290240f58501
12141,False,0,Early,0,False,88,Fixed100,False,7be544db61506cf5f437b5ce4474e5a92d13241477817d058e73670912f6bde8,27f87e7a8d80d018a2c77bafe23496ac653c57730e4d94e0cd0cae606b197d9f
2888,False,0,Early,0,False,89,Fixed100,False,01acdd68e4d607ce1fc1c4b3472ec750b8e4638b92db2eab57c605dee454b974,7f1150ac2c9c6ef1f133f776407935a229c7544dd033b29e37e6e9f9de1420f9
6808,False,0,Early,0,False,90,Fixed100,False,a042a3c8f6a9c3f6c94b6288e2eaef0048c19177d2850b193b77c31fcc9e6ade,7f98747107125af89787220e452f9a25404394b8262cc581afa45f5901b4fb6a
2168,False,0,Early,0,False,91,Fixed100,False,358978349ffdf62dd4d40e44ea2d8c30c198ecade3d79b71544c63e1c8737f88,b200b4c4c280d618053081bbb82aa6a190d77dad8538b26ef46d5522ef7bd204
13717,False,0,Early,0,False,92,Fixed100,False,c5372334631dfe355680508c359923c69b40316998d470622029b1459e14c120,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
18642,False,0,Early,0,False,93,Fixed100,False,db935715c15badd5bc5cd20da5effc8a68747f7b9decf7af5cdbf7ba8cbe30ae,f7687e7983f137c01b3a5fe6429c885430c23c02b311ccafc64dab7e0662cc38
14566,False,0,Early,1,True,94,Fixed100,False,886e432aa37a23d70f8c4bbd2e291a8e88313e662eb2694e861b5b8ab6497e40,d655fffce8c4e94d0d58cbc97b9a62bf5ceefdde2a38a85b3d11bfaf14dfa321
15102,False,0,Early,0,False,95,Fixed100,False,3e7dd5d84a87c1d4dcf6e8c2b6923b4a6bca0a1684421d1b07f066d128d838ea,fe3cf19e1d749e2122e9640fec26c6dc364898759a502ce96e900c54a629b18e
19911,False,0,Early,0,False,96,Fixed100,False,eae1271e04ac73377cf6e3bfc5f3aeedb962f95733ed8d44b86496c7e5d1ed8e,95f29546f5d24d3e10e2531df9fa9dcb85e754965e3712461d62af5ac72cba85
21764,False,0,Early,0,False,97,Fixed100,False,c56d2d398d74c9574a8b6d6f6153926d98d2eeba57eb02886b0f9b0c0a1e43a9,0826fb9bd33ce43c400f51cb87c4936764392b50b03fb659f5fb4d8117dc34a5
11172,False,0,Early,0,False,98,Fixed100,False,5542303adc67cc4699b92f9e754e443387fbff6c67d7302d52e881c99928761a,4de6a32c0876f24f8fbd299a13b909dcb51416d90de3b89716a998df593c4cec
8631,False,0,Early,0,False,99,Fixed100,False,945ede8c9052eccbeabfd6be9592247c0db03ae4f6a95c576ea264a87c7afc88,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
2737,False,0,Early,0,False,119,Past100,False,b5cd610a0dd370a166397e85ebc6008b3bb26fc47dfd22cc24652acbaf0b9f3e,72599ab40caf26f33ceccef014ef3f9137ce9175b19222031d46111f40a96110
5300,False,0,Early,1,False,139,Past100,False,0960573c935b358330a79c4634675bf62fc268768370248b394aac26017aea54,22c7b804e615ce26658c66f2834f207ccf1ba4a0691be3d27ce49d5ea7b1f711
9152,False,0,Early,0,False,155,Past100,False,98fab841aef5e92e924391484ec4d0cc15095806a0beca4091b5079916d1b222,697991ce7a9e6b874225cd0dd229ac1480bd5bf24340212c51a5b541fd522e16
15423,False,0,Early,0,False,158,Past100,False,88a027fd7937301972004f51b79c5be20e6221a21312ddf65ba2047ffd0528c0,396b693154f6257ea461260df930599ddea041449ca11e0869ed72699bc4ef3c
8342,False,0,Early,0,False,162,Past100,False,64610df2b056ba6e1a13e53d0db254e20d2063e4f3c9b0295ccb4acfb0e19107,6949d667043bee0b3956062215f13454c6877f7bada74c9cee264e7035f428c2
3725,False,0,Early,0,False,168,Past100,False,61dbd2a4a6493dc21175488163031e632d782a64053cf016c16b3559a3f28857,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
17894,False,0,Early,0,False,170,Past100,False,e40b5e8416c7b1fc9acaf18c24826975516c4b872528cf1c4e456e5d59274c09,cbe85aa347a7d30aed769090999a4aacdc89f4837119af75849395b1f58a6ae6
4734,False,0,Early,0,False,175,Past100,False,5f259618dba48b2af66b7caab6e253663f10b7174f973ca765907ec7740c3e98,197b17865db4191a53e3a08c515ab600aff820208d868bc053a4effcdd38938b
9097,False,0,Early,0,False,191,Past100,False,04f8cc5f384d32eb90ea3a77c46a05d10be0586c033be41c53d79f4418005a00,05f9034aae29d7e851cc1c6bba6bdbc8aa4c51127063a79ef176cbb62dd9eb11
1472,False,0,Early,0,False,194,Past100,False,f687640d3dc89b53fce6708c1c695b1cfdcae41285daddf6a0b3650d36bd370d,ac8c913fe9fe58fed4f603b326916b771656d437f2b8fab45f1e3ae10b9b965b
21306,False,0,Early,0,False,197,Past100,False,555f83588ce09681333d2c0f1602d91916f845d73536aa141e86a5251b384036,cc19b1425679bb84a9ca1edf427ed9d540754b9ea02c5568172bdd6cef9c8853
11159,False,0,Early,0,False,203,Past100,False,4cee8eb26e8768cdff8ca9204288a07de9f0f2641a3d1414a4c3c4dd322018e6,6e36e9be37fd72568e933e2f3c2b51a98a769dd51b2560be58a2ac656e1767e1
14048,False,0,Early,0,False,209,Past100,False,e373a6f1ca32131b71ceb4b67085ccae42b940e9872be530a359d639126d3d3c,179dc5c83bde432e39c5c90dc23e08e5dfbd07d11b2f4cfe26ed6b5da3bc92f5
10681,False,0,Early,0,False,225,Past100,False,221dec8f4039759a2029ebca3970d40da2c5c44ec4803df89790b699a3989f50,45bfec61c3b37628c3019ebd9b6f990e25e7f3a770f8ec686e8f27a941c2ccb1
10368,False,0,Early,1,False,236,Past100,False,ce865ba4784a698a9f080e73d4f609d2867dd2ef735c6c4d5152e316edf69b5d,816f101f35d2c3145a0fd72f8091f717d2927f5243f7fabff09300103911d0fc
947,False,0,Early,0,False,237,Past100,False,c73cb046d84786e62e503b8d2377991586cbfc97f24d7cdae738072d8e0baa33,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
2528,False,0,Early,0,False,258,Past100,False,ff551be6c88119bf241d1cc81aee7f55c8eb4f861a388edd30e73e4ab6422eb8,c35870b23f6c8555b73fe54dfa36a3da80b9514cbafe27aa049e2938e862c065
20390,False,0,Early,0,False,262,Past100,False,32b5e98e85504028ef80ba17991f16d748a299e78a048fb871781f925de1cff2,e6e034d143cdeb74113c213e3cc611af2da4330bad83eb053a370813733c06ad
15756,False,0,Early,0,False,271,Past100,False,4315d4db7c91e1fc7bf7e7c3326fff38fc2b75f81e5854a06f4417f01a85f211,697991ce7a9e6b874225cd0dd229ac1480bd5bf24340212c51a5b541fd522e16
5487,False,0,Early,0,False,272,Past100,False,8f905429c4d59ba696948cd9a0958458dad1e1588b016938ebf462af30ff70d6,168a0a0d4515e231fb8220a4c9d25876d1c56045572f7a444db736c49338f1dc
3750,False,0,Early,0,False,289,Past100,False,86cb7487b423558894ac004afdb67b1eb1bda6bdbbae8e221456ae4d5abd6756,82932ddce217e2199c3cd9ba126ab94c5a0bca7f820ad501ad2f39d4dd9d90cd
14541,False,0,Early,0,False,311,Past100,False,21af664aa245c24a34fca0f6428fd5edef021b7421d5a418702a424c3b022c22,345e70b972ad3e163f2fca72684a67c4bfd4c201974f1a2951e741d0d1d79e9a
10493,False,0,Early,0,False,314,Past100,False,3b815fc4d731cbc513e40163b4f6b3c49f2fa16eaa863fb11fc12a14b4299a27,542fae80622159f5d5acb66cb2977a5fdc53ceb3a1a9c239e2a85a11d6dff6b9
16931,False,0,Early,0,False,317,Past100,False,01219de946f1f325a29a64c9990f678793c1856a56ab33706cf976b4f28cd190,c67acba8dc0f16132fbfc688c9e755d3038e7fee610e19dd64e91334f7ddc8ec
4819,False,0,Early,0,False,320,Past100,False,b1891ab057f247063e74daa7bb316a44d177fcdbc2dcc1ef9cac6d76857e7a62,e57814bb3066ba26d305b8d09428461c591c44bf565ef94eb1babfa8c33a0281
5322,False,0,Early,0,False,338,Past100,False,91943b9cffeac86dd9493c334611d408c96a0a73ffd40f7cf6bdcc5b108fcf83,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
10986,False,0,Early,0,False,343,Past100,False,fdcffceef6aea471988d88717a50a1beba7b1d7b9984700e5684bbd976a0880c,fd69e60b1fc1719546c9d7ac189d4d5d9a22db5f2e900778937ab77548a1c6f1
5400,False,0,Early,0,False,363,Past100,False,35ae0948d20e089099a1bec9142309e6938ae263672bd552c8b394125c355a28,51648db51d77b8c0c379b77dee2d7108da4baadf89ae31f2bd158e4f4ba99658
17021,False,0,Early,0,False,371,Past100,False,fad494fd077226610a9fd48d6310ad06bc992eea43535a7501f88035f2217f7c,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
2577,False,0,Early,0,False,375,Past100,False,1179246eb3adebe6ea97adefdbce6351a61f13ed9c534f33a15370bbcc795e20,9a638d930e8e64ec91311c812361c4a2a313a44a81bbeace36606af776a2a8da
21350,False,0,Early,0,False,376,Past100,False,69173e3f4b8167d314c6a41d9bccfb24adabe95d2fb01f46641651fd560b25e1,05f9034aae29d7e851cc1c6bba6bdbc8aa4c51127063a79ef176cbb62dd9eb11
6718,False,0,Early,0,False,377,Past100,False,c88ccf3d27268f970cae5b079ba1a29a804597b5d6a627eb83b9651571db04f7,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
2821,False,0,Early,0,False,390,Past100,False,0b99637286d323fc7d8a2f830f0a5a177b5e6e352326af2c2401231f6d93deef,697991ce7a9e6b874225cd0dd229ac1480bd5bf24340212c51a5b541fd522e16
569,False,0,Early,0,False,409,Past100,False,97d0fed8d44da1a38a21bdaad1e07197c16a28438bf2f8a83884ab3702f025c6,5e7a85ff0649e7041ce378e9d821375a1ae8aa1320c70bf0d6a4e3d4d58bfcaa
18487,False,0,Early,0,False,411,Past100,False,f39c6f893f3a86987ee3f22e2c35a76e8c48d8cbbbdad187e1707cd892e93cfd,10a53c5c8e6b1702cc0db87f882a6e22bcb4b6349322315d8f7e76f74b299ad2
18049,False,0,Early,0,False,432,Past100,False,e57edb8f69d38bcb011b260215747a45f8909cf1344c096604016c8a5e86b3f6,9057bb19fe354dcdc8ada02e9d239c320e98c8dc1e5e5a6f1cb9f69cfe0671fe
10706,False,0,Early,0,False,435,Past100,False,a7b74ff193a3f1427aa7fb5c615cfbc4c857eb7464b10c5ddbadf2ccc11d0c05,86d333f0839e83d5cb44c2764fac13bf0656424a5616de9e375dde2752ac49cb
14234,False,0,Early,0,False,442,Past100,False,7b42243863f41cbb1bd3e6b2fe12e825eec20bb34e22835243d298ef22893525,ed04fd2c3486eb450bc245c742d04c6d095a4ef04f92c52094af8bbc8bb0dd72
11622,False,0,Early,0,False,459,Past100,False,37fa888e638e015f0a48114e61034423a0b37783bb940e31db6fafcb81957e57,d32806bd6b9f16b109ee9a3ebe2f368e4b6858f57f160dc58d491d51d5ad4e54
7199,False,0,Early,0,False,468,Past100,False,6dbb3ead2546d6492affc329310e90454a9f53545077c402866787650d769525,291918e55d5787a273dba82da5b137f157308a9c015c6f191abcf50f4246d621
15412,False,0,Early,0,False,480,Past100,False,9c35f54a23152f80a8335d21fb2ab2cdf8c936b8a3cd14fbbda5cb829cac0be3,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
3320,False,0,Early,0,False,485,Past100,False,81ec6de675bb31bcedca72965d26b7cf5b2013302920ccefe80fad9f86e01563,009ab8de193b9586ea5948c795c9070b4285695358ba45355a4677231f26dfaf
14042,False,0,Early,0,False,492,Past100,False,80460f3b6619e14803e7cdd10c48975a5ccc78c5b91d082710f030670504be7c,355150d7754082ff89d6cd93753cdc52e2ba042ddb1e5ba827ca0a95ec8689b7
8549,False,0,Early,0,False,498,Past100,False,30a5dfdba69a97b997cc290a0db06095601ba33e54e905fb1765969935668a17,f0ced6a1cf723c6ecb0e93a33d484c0664c414ccaaf17597a13113f323a69778
13453,False,0,Early,0,False,512,Past100,False,ed4ec0d80d4f109ced1c66700b2c5a63453ee9f8318d2ccd11d0fa07061f3ece,34c35c30fbb42f485ed7ca6c5ec460db6eb53262486f3d375f33247ff15b8385
18673,False,0,Early,0,False,513,Past100,False,8bb4bc453a42fef9bae30a5507d2300da602cc1d56d7be7db6a722dd3e534178,745fd3ab09c557878eb817a04233f81bf31c8090c729e614a40d51676cb98eb3
12870,False,0,Early,0,False,516,Past100,False,40a9c345dc1b27db765c5a9bf555de4e364df24b517cfe1d79e05d34bb8a7077,d75b4129154f424844d6b7c50b666ca2421d73bf3a20bb9652b58c896f17831b
15766,False,0,Early,0,False,526,Past100,False,c181c8f5b21f4554aa85fdba9a235c82eb40dc85c0903af4a896c29c5db2da2b,7cc9c2149838e421d9d56cb738912ed779f8ed9aad0745b356722df0d2752f85
21661,False,0,Early,0,False,534,Past100,False,7e8a980d3713666d9964f2f0620326d00115616dc4a974d330733d3af560f090,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
4139,False,0,Early,0,False,542,Past100,False,76b5bd573c0190fc156e558497b191b022568caca9a24c0856111434dec488bb,d172f76216f9fcc0f5a71b572680f6039ceab643de0919b4df82ce65186cb1ba
446,False,0,Early,0,False,556,Past100,False,514cea03ed50d87ae22e2705813576b3d3bde7a42b5be120df0f6263e345ef29,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
2807,False,0,Early,0,False,557,Past100,False,6ba9108d0c6bd67c92793cddfc6002431fe2890c6d41702cf172d66eacf928e1,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
2882,False,0,Early,0,False,568,Past100,False,359d8eda851a9634053fbe294e058b8b68961c847139cfe2f794e6d950ba1fd5,f7687e7983f137c01b3a5fe6429c885430c23c02b311ccafc64dab7e0662cc38
