case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced,model,candidate,request_sha256
10337,NS,0,12.667603492736816,4.723358154296875,-7.944245338439941,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,1,7.117210388183594,5.556031227111816,-1.5611791610717773,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,2,12.420881271362305,7.776886940002441,-4.643994331359863,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,3,10.509346961975098,2.6767489910125732,-7.832597970962524,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,4,13.002756118774414,2.074152946472168,-10.928603172302246,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,5,6.255479335784912,3.912853717803955,-2.342625617980957,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,6,11.49644947052002,4.332507133483887,-7.163942337036133,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,7,17.97803497314453,5.347248077392578,-12.630786895751953,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,8,10.052359580993652,3.444493532180786,-6.607866048812866,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
10337,NS,9,7.991581916809082,7.084145545959473,-0.9074363708496094,1,False,llama3-8b-inst,JV-LAM-001,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
12391,NS,0,9.000164031982422,0.8295518159866333,-8.170612215995789,1,False,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,1,10.661067008972168,0.6386520862579346,-10.022414922714233,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,2,10.1792573928833,0.38153403997421265,-9.797723352909088,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,3,8.834474563598633,0.802121639251709,-8.032352924346924,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,4,6.151760101318359,0.5168397426605225,-5.634920358657837,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,5,8.945625305175781,0.48597806692123413,-8.459647238254547,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,6,2.4583511352539062,6.189907073974609,3.731555938720703,0,False,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,7,12.161905288696289,0.06861592084169388,-12.093289367854595,1,True,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,8,8.631758689880371,2.4891834259033203,-6.142575263977051,1,False,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
12391,NS,9,9.53182601928711,2.2317395210266113,-7.300086498260498,1,False,llama3-8b-inst,JV-LAM-001,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
3231,NS,0,12.66927719116211,2.6950011253356934,-9.974276065826416,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,1,13.437505722045898,9.322504997253418,-4.1150007247924805,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,2,9.318026542663574,0.48553937673568726,-8.832487165927887,1,True,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,3,12.898613929748535,3.4840195178985596,-9.414594411849976,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,4,11.787626266479492,2.2146310806274414,-9.57299518585205,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,5,13.60913372039795,1.116673231124878,-12.492460489273071,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,6,10.647634506225586,0.843663215637207,-9.803971290588379,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,7,13.225907325744629,1.7234569787979126,-11.502450346946716,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,8,13.849185943603516,5.420322418212891,-8.428863525390625,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
3231,NS,9,10.650786399841309,5.078550815582275,-5.572235584259033,1,False,llama3-8b-inst,JV-LAM-001,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
11590,NS,0,17.183137893676758,0.025801725685596466,-17.15733616799116,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,1,10.632089614868164,0.16068457067012787,-10.471405044198036,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,2,14.672805786132812,0.0183737650513649,-14.654432021081448,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,3,15.506702423095703,0.009641273878514767,-15.497061149217188,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,4,9.939385414123535,0.27183997631073,-9.667545437812805,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,5,14.817995071411133,0.10251541435718536,-14.715479657053947,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,6,11.897797584533691,0.24010410904884338,-11.657693475484848,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,7,13.17556095123291,4.4583282470703125,-8.717232704162598,1,False,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,8,7.884815216064453,0.8536359071731567,-7.031179308891296,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
11590,NS,9,10.711470603942871,0.5312754511833191,-10.180195152759552,1,True,llama3-8b-inst,JV-LAM-001,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
5190,NS,0,12.04826545715332,2.9254841804504395,-9.12278127670288,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,1,12.433073997497559,9.794554710388184,-2.638519287109375,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,2,12.911887168884277,3.1962122917175293,-9.715674877166748,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,3,10.529218673706055,5.168792247772217,-5.360426425933838,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,4,12.7177095413208,2.4572319984436035,-10.260477542877197,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,5,11.043791770935059,5.704937934875488,-5.33885383605957,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,6,10.465572357177734,4.041975498199463,-6.4235968589782715,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,7,15.14510726928711,7.8851118087768555,-7.259995460510254,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,8,11.30843448638916,1.955275535583496,-9.353158950805664,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
5190,NS,9,10.961267471313477,4.4634318351745605,-6.497835636138916,1,False,llama3-8b-inst,JV-LAM-001,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
17317,NS,0,2.389482259750366,1.672778844833374,-0.7167034149169922,1,True,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,1,9.505053520202637,5.089329719543457,-4.41572380065918,1,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,2,9.230377197265625,11.743325233459473,2.5129480361938477,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,3,5.268232345581055,8.14486026763916,2.8766279220581055,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,4,8.201665878295898,9.974557876586914,1.7728919982910156,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,5,6.168216228485107,7.907680511474609,1.739464282989502,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,6,8.403764724731445,10.175688743591309,1.7719240188598633,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,7,8.528437614440918,2.8026695251464844,-5.725768089294434,1,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,8,8.93486499786377,11.319552421569824,2.3846874237060547,0,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
17317,NS,9,13.776387214660645,5.266483783721924,-8.50990343093872,1,False,llama3-8b-inst,JV-LAM-001,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
20240,NS,0,11.525574684143066,0.8567923903465271,-10.66878229379654,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,1,8.030491828918457,1.8862135410308838,-6.144278287887573,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,2,9.182853698730469,3.7963600158691406,-5.386493682861328,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,3,6.389412879943848,2.867772102355957,-3.5216407775878906,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,4,15.523368835449219,6.5428595542907715,-8.980509281158447,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,5,12.508651733398438,2.6952884197235107,-9.813363313674927,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,6,11.241317749023438,4.498846054077148,-6.742471694946289,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,7,9.185650825500488,1.2206767797470093,-7.964974045753479,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,8,12.587157249450684,1.1445335149765015,-11.442623734474182,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
20240,NS,9,12.674517631530762,3.6658236980438232,-9.008693933486938,1,False,llama3-8b-inst,JV-LAM-001,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
9407,NS,0,1.2013307809829712,1.971015214920044,0.7696844339370728,0,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,1,6.648419380187988,6.4793314933776855,-0.16908788681030273,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,2,2.9537594318389893,2.6459343433380127,-0.30782508850097656,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,3,4.964206695556641,2.9592344760894775,-2.004972219467163,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,4,9.806546211242676,5.294079303741455,-4.512466907501221,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,5,6.278342247009277,3.6981210708618164,-2.580221176147461,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,6,2.7450079917907715,2.86851167678833,0.1235036849975586,0,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,7,8.88913631439209,5.703423976898193,-3.1857123374938965,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,8,5.003371238708496,0.607280969619751,-4.396090269088745,1,True,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
9407,NS,9,7.526364326477051,5.489357948303223,-2.037006378173828,1,False,llama3-8b-inst,JV-LAM-001,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
8215,RS,0,0.000535821367520839,14.305923461914062,14.305387640546542,1,True,llama3-8b-inst,JV-LAM-00316,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f
21618,RS,0,0.001019553979858756,10.80396842956543,10.802948875585571,1,True,llama3-8b-inst,JV-LAM-00316,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6
18193,RS,0,0.0007684853626415133,11.476215362548828,11.475446877186187,1,True,llama3-8b-inst,JV-LAM-00316,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f
1905,RS,0,0.0006576997111551464,11.714329719543457,11.713672019832302,1,True,llama3-8b-inst,JV-LAM-00316,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29
18032,RS,0,0.008544198237359524,7.8430585861206055,7.834514387883246,1,True,llama3-8b-inst,JV-LAM-00316,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e
8597,RS,0,0.0018693606834858656,8.083242416381836,8.08137305569835,1,True,llama3-8b-inst,JV-LAM-00316,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b
5379,RS,0,0.01089670229703188,7.553561210632324,7.542664508335292,1,True,llama3-8b-inst,JV-LAM-00316,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b
371,RS,0,0.0003106111544184387,10.471476554870605,10.471165943716187,1,True,llama3-8b-inst,JV-LAM-00316,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006
14488,RS,0,0.0008725888328626752,18.8865966796875,18.885724090854637,1,True,llama3-8b-inst,JV-LAM-00316,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745
12143,RS,0,0.002086249878630042,7.81503438949585,7.81294813961722,1,True,llama3-8b-inst,JV-LAM-00316,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36
12706,RS,0,0.0008143446175381541,9.893014907836914,9.892200563219376,1,True,llama3-8b-inst,JV-LAM-00316,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139
20568,RS,0,0.00030858523678034544,9.896326065063477,9.896017479826696,1,True,llama3-8b-inst,JV-LAM-00316,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3
13448,RS,0,0.0002277830062666908,17.577367782592773,17.577139999586507,1,True,llama3-8b-inst,JV-LAM-00316,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7
18674,RS,0,0.0036018514074385166,17.66815757751465,17.66455572610721,1,True,llama3-8b-inst,JV-LAM-00316,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426
14479,RS,0,0.0015278107021003962,11.598962783813477,11.597434973111376,1,True,llama3-8b-inst,JV-LAM-00316,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313
4745,RS,0,0.0027542298194020987,6.693305015563965,6.690550785744563,1,True,llama3-8b-inst,JV-LAM-00316,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109
16968,RS,0,0.0020794689189642668,13.649980545043945,13.647901076124981,1,True,llama3-8b-inst,JV-LAM-00316,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c
8251,RS,0,0.0006597793544642627,13.069357872009277,13.068698092654813,1,True,llama3-8b-inst,JV-LAM-00316,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61
17856,RS,0,0.0003103728231508285,15.581406593322754,15.581096220499603,1,True,llama3-8b-inst,JV-LAM-00316,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97
6029,RS,0,0.001963712740689516,13.99260139465332,13.99063768191263,1,True,llama3-8b-inst,JV-LAM-00316,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9
15108,RS,0,0.0014959108084440231,10.1551513671875,10.153655456379056,1,True,llama3-8b-inst,JV-LAM-00316,28c8f4bfd308290cd45de350f0b2f3a9556b7b38442bed67b2afd51c277fade1
2481,RS,0,0.0014148473273962736,7.9898810386657715,7.988466191338375,1,True,llama3-8b-inst,JV-LAM-00316,72df945e22ce0a9f2a1743dc993709c3cd635a202ee56289a2a71e64ea5862c5
2418,RS,0,0.0017802356742322445,15.596386909484863,15.594606673810631,1,True,llama3-8b-inst,JV-LAM-00316,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f
5160,RS,0,0.00032360086333937943,14.562134742736816,14.561811141873477,1,True,llama3-8b-inst,JV-LAM-00316,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d
20551,RS,0,0.004021534230560064,13.857364654541016,13.853343120310456,1,True,llama3-8b-inst,JV-LAM-00316,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8
11216,RS,0,0.00436852453276515,10.581253051757812,10.576884527225047,1,True,llama3-8b-inst,JV-LAM-00316,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b
9185,RS,0,0.014568384736776352,8.798340797424316,8.78377241268754,1,True,llama3-8b-inst,JV-LAM-00316,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64
19647,RS,0,0.0015460216673091054,7.4697465896606445,7.468200567993335,1,True,llama3-8b-inst,JV-LAM-00316,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98
20750,RS,0,0.007197759114205837,16.341686248779297,16.33448848966509,1,True,llama3-8b-inst,JV-LAM-00316,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695
11599,RS,0,0.0029584472067654133,11.96087646484375,11.957918017636985,1,True,llama3-8b-inst,JV-LAM-00316,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242
21721,RS,0,0.0012824652949348092,15.971702575683594,15.970420110388659,1,True,llama3-8b-inst,JV-LAM-00316,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897
15811,RS,0,0.0010414659045636654,19.144683837890625,19.14364237198606,1,True,llama3-8b-inst,JV-LAM-00316,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16
3592,RS,0,0.0012199586490169168,14.354118347167969,14.352898388518952,1,True,llama3-8b-inst,JV-LAM-00316,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719
3154,RS,0,0.004879353102296591,13.525588035583496,13.5207086824812,1,True,llama3-8b-inst,JV-LAM-00316,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd
2728,RS,0,0.0011127819307148457,17.999340057373047,17.998227275442332,1,True,llama3-8b-inst,JV-LAM-00316,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290
8900,RS,0,0.0036435427609831095,6.564960956573486,6.561317413812503,1,True,llama3-8b-inst,JV-LAM-00316,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34
21835,RS,0,0.0002022777043748647,14.331344604492188,14.331142326787813,1,True,llama3-8b-inst,JV-LAM-00316,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2
5618,RS,0,0.0012260308722034097,8.203207969665527,8.201981938793324,1,True,llama3-8b-inst,JV-LAM-00316,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52
6154,RS,0,0.00020525732543319464,20.09222984313965,20.092024585814215,1,True,llama3-8b-inst,JV-LAM-00316,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb
9592,RS,0,0.0006779517862014472,16.81511878967285,16.81444083788665,1,True,llama3-8b-inst,JV-LAM-00316,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d
20502,RS,0,0.0002889215829782188,20.255186080932617,20.25489715934964,1,True,llama3-8b-inst,JV-LAM-00316,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f
14475,RS,0,0.0009859706042334437,17.46394920349121,17.462963232886977,1,True,llama3-8b-inst,JV-LAM-00316,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c
9475,RS,0,0.0008205384365282953,9.450855255126953,9.450034716690425,1,True,llama3-8b-inst,JV-LAM-00316,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b
2617,RS,0,0.011034953407943249,11.540338516235352,11.529303562827408,1,True,llama3-8b-inst,JV-LAM-00316,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179
14787,RS,0,0.008917860686779022,13.825331687927246,13.816413827240467,1,True,llama3-8b-inst,JV-LAM-00316,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912
12466,RS,0,0.0003594706067815423,11.839700698852539,11.839341228245758,1,True,llama3-8b-inst,JV-LAM-00316,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e
16072,RS,0,0.00038985759601928294,19.531240463256836,19.530850605660817,1,True,llama3-8b-inst,JV-LAM-00316,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529
13455,RS,0,0.0004950728034600616,12.040144920349121,12.039649847545661,1,True,llama3-8b-inst,JV-LAM-00316,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3
6810,RS,0,0.001026341924443841,14.961665153503418,14.960638811578974,1,True,llama3-8b-inst,JV-LAM-00316,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac
10173,RS,0,0.0005706112715415657,11.376699447631836,11.376128836360294,1,True,llama3-8b-inst,JV-LAM-00316,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff
19281,RS,0,0.0014316319720819592,14.776966094970703,14.775534462998621,1,True,llama3-8b-inst,JV-LAM-00316,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0
2138,RS,0,0.0029223139863461256,10.991449356079102,10.988527042092755,1,True,llama3-8b-inst,JV-LAM-00316,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc
20900,RS,0,0.0005896736984141171,19.167722702026367,19.167133028327953,1,True,llama3-8b-inst,JV-LAM-00316,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02
11250,RS,0,0.0026410482823848724,12.405125617980957,12.402484569698572,1,True,llama3-8b-inst,JV-LAM-00316,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0
16090,RS,0,0.005101995076984167,5.069386005401611,5.064284010324627,1,True,llama3-8b-inst,JV-LAM-00316,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b
20530,RS,0,0.002575772814452648,13.15359115600586,13.151015383191407,1,True,llama3-8b-inst,JV-LAM-00316,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0
5862,RS,0,0.0003231241717003286,17.174562454223633,17.174239330051932,1,True,llama3-8b-inst,JV-LAM-00316,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f
5993,RS,0,0.000809818331617862,14.181925773620605,14.181115955288988,1,True,llama3-8b-inst,JV-LAM-00316,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e
19775,RS,0,0.000764896278269589,9.3458833694458,9.345118473167531,1,True,llama3-8b-inst,JV-LAM-00316,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59
