entry,batch_raw,batch_effective,arm,stage,bank,case_id,context_index,context_weight,harm,identity,kind,negative_kl_tokens,ordinal,raw,token_nll,token_raw,node
Early,100,100,BF8,actual,Past,4915,0,0.00390625,0.0,e2c3d69607e6a1a23ae1f69c5a7d03643a83028cfdf06d7b77fca4c9778fa6e4,Past,0,509,-0.001953823957592249,[0.003839622251689434],[-0.001953823957592249],6
Early,100,100,BF8,actual,Past,4915,1,0.00390625,0.0,4f7ef93f066052cd17247096935883f37e0e7442c66f562b7e0350cb18d583aa,Past,0,509,-0.004867494106292725,[0.5505221486091614],[-0.004867494106292725],6
Early,100,100,BF8,actual,Past,20099,0,0.00390625,0.0,f9ded40b31da447b700a44ca5c8f7807387c61555ee3f2d516b1a1b3be311422,Past,0,472,-7.19916497473605e-05,[0.0001134808044298552],[-7.19916497473605e-05],6
Early,100,100,BF8,actual,Past,20099,1,0.00390625,0.0,6a96efdb8ddb236de393d01f8cc56c53f43b61ab29190bd7d539b312834aeb1c,Past,0,472,-0.06902642548084259,[0.21246345341205597],[-0.06902642548084259],6
Early,100,100,BF8,actual,Past,14624,0,0.00390625,0.0,677ed3d3958eb3747cb4460e5e12f89865ab392261929d1eda8912d075bb7e61,Past,0,373,-2.3598535335622728e-05,[0.00019608005823101848],[-2.3598535335622728e-05],6
Early,100,100,BF8,actual,Past,14624,1,0.00390625,0.0,957e0dd47491c527875642e9654c5d67a80d4b28da55a84231988c31af034794,Past,0,373,-0.03082460816949606,[0.015188396908342838],[-0.03082460816949606],6
Early,100,100,BF8,actual,Past,15505,0,0.00390625,0.0,5ddbdc20b4537f99d086d9d3982ee01b519745c24200d9cef710df942cd4986c,Past,0,774,-2.6219116989523172e-05,[0.00025006983196362853],[-2.6219116989523172e-05],6
Early,100,100,BF8,actual,Past,15505,1,0.00390625,7.786258756892625e-06,53d2cc38ae68f64ec5aa755a88cbf393bf45ddb5f92713dcd85535a74aa79696,Past,0,774,0.0003946202923543751,[0.0013098479248583317],[0.0003946202923543751],6
Early,100,100,BF8,actual,Past,2612,0,0.00390625,0.0,932e1366d0b43aab736bd756bc88d2734b9a81a3ebf18db9d3c4d21177fe10d3,Past,0,251,-8.098373655229807e-06,[0.000964295701123774],[-8.098373655229807e-06],6
Early,100,100,BF8,actual,Past,2612,1,0.00390625,0.0,8047916593afec0b2dd73799ae42f85d3b887edc98da8d35c97ecb65287853e8,Past,0,251,-0.030666708946228027,[0.0785192996263504],[-0.030666708946228027],6
Early,100,100,BF8,actual,Past,21528,0,0.00390625,1.922405128714233e-06,6a35698fe831e4027212bd0b1db67f01cc94a08db604349fce85d239aa99e8dc,Past,0,833,0.00019608187722042203,[0.0007944526732899249],[0.00019608187722042203],6
Early,100,100,BF8,actual,Past,21528,1,0.00390625,0.0,f54fd77707709e7e804aab9e24277baa242de67f7eb245059528c0bde25fc06d,Past,0,833,-0.12433850765228271,[0.7919803857803345],[-0.12433850765228271],6
Early,100,100,BF8,actual,Past,21879,0,0.00390625,0.0,dd9dd421bc4668540f9a64c8290c788b3f35b276798e43e360e4e3d4a2eb0fa4,Past,0,926,-0.0002006281865760684,[0.0010926711838692427],[-0.0002006281865760684],6
Early,100,100,BF8,actual,Past,21879,1,0.00390625,0.0,77bd830af1cbf1ab127b87f6b464e5efa70443024ecc5fa6bbfa85e7ffdd1c8a,Past,0,926,-0.00219610333442688,[0.31722384691238403],[-0.00219610333442688],6
Early,100,100,BF8,actual,Past,11787,0,0.00390625,0.0,e6771d16024b8001d2aa1ad62601dabc34262b3a13f219df92ccabec21de13f4,Past,0,695,-0.00037355133099481463,[0.0005865760613232851],[-0.00037355133099481463],6
Early,100,100,BF8,actual,Past,11787,1,0.00390625,0.0,f865fd4600f1bacc774610bdb8007e9960be9671a17f2612367c91e46bfebef5,Past,0,695,-0.051858723163604736,[0.13051582872867584],[-0.051858723163604736],6
Early,100,100,BF8,actual,Past,9253,0,0.00390625,0.0,d0bed4b44c840112fe3b8cc65ce9d9055d708d65f92dae0b663908c34cd1815b,Past,0,204,-5.372206214815378e-05,[0.000742398202419281],[-5.372206214815378e-05],6
Early,100,100,BF8,actual,Past,9253,1,0.00390625,0.0,4477a26d9d77f2c8a06b3db6aa609c0cb9e6500538795e371c0cf3b03d9a0302,Past,0,204,-4.016383900307119e-05,[0.00022110878489911556],[-4.016383900307119e-05],6
Early,100,100,BF8,actual,Past,20894,0,0.00390625,0.0,e132bd84d2f46fa907eb3d8dcb28d7c681d8523711be9cf0299d503297efa862,Past,0,245,-0.0004737416747957468,[0.0017660749144852161],[-0.0004737416747957468],6
Early,100,100,BF8,actual,Past,20894,1,0.00390625,0.0,e9b53fc16ea5c5b4d0762affa27bf8696ffac980a8bddfd56f6e38e6463accff,Past,0,245,-0.39298105239868164,[3.893106460571289],[-0.39298105239868164],6
Early,100,100,BF8,actual,Past,8788,0,0.00390625,0.0,26f7fc03326b83739d2045bb6d74ffc2354d1ebeb9d31938eb43d14ffc26e157,Past,0,931,-0.0002027633599936962,[0.0005439232336357236],[-0.0002027633599936962],6
Early,100,100,BF8,actual,Past,8788,1,0.00390625,0.0,894cdcd35f2dd86332266593f3642af338f99f7bad5fb9ccfba8cdaf38e59be5,Past,0,931,-0.07919931411743164,[6.42284631729126],[-0.07919931411743164],6
Early,100,100,BF8,actual,Past,8792,0,0.00390625,3.757414640808977e-08,c2ff98372fbbf210b4ff1c85bf20e4a23bffbfd4a845c53d6243628dde546074,Past,0,133,2.7413188945502043e-05,[0.00019429226813372225],[2.7413188945502043e-05],6
Early,100,100,BF8,actual,Past,8792,1,0.00390625,0.0,f5046f47e9bfdb6d60bfdf75a6690087166178b664658d036cf0bd4debc604ac,Past,0,133,-0.009536013007164001,[0.033827874809503555],[-0.009536013007164001],6
Early,100,100,BF8,actual,Past,5424,0,0.00390625,0.0,01c08981428f47842056e4b2a36d82b5ef23ff8d417018d8bd847688ee803fbf,Past,0,744,-4.575959610519931e-05,"[0.00031418632715940475,0.0001494772732257843]","[-9.390301420353353e-05,2.383821993134916e-06]",6
Early,100,100,BF8,actual,Past,5424,1,0.00390625,0.0,ee8ac024ff1863098a7cadb64b864722fd8cd107b7cc5dbffefc9c465195e97a,Past,0,744,-0.005567155953031033,"[0.008584737777709961,0.0008822362869977951]","[-0.011014143005013466,-0.00012016890104860067]",6
Early,100,100,BF8,actual,Past,17133,0,0.00390625,1.614381329633548e-07,01906ada849afdb315341bbdd72bd57f29ab204880839d2a3fe137dba97cc2ab,Past,0,706,5.6822202168405056e-05,[0.0007434703293256462],[5.6822202168405056e-05],6
Early,100,100,BF8,actual,Past,17133,1,0.00390625,0.0,2a4f6b277cb863c411afbd4482261254aef15b18fa7fb2fd3c011afac5baaeb4,Past,0,706,-0.1270671784877777,[0.20516958832740784],[-0.1270671784877777],6
Early,100,100,BF8,actual,Past,4116,0,0.00390625,0.0,98a29f040bbfa9c01683e58e7191fda7ec8dca603de85ddc1680a94a0a9c4fb7,Past,0,643,-3.957213630201295e-05,[0.00011550712952157483],[-3.957213630201295e-05],6
Early,100,100,BF8,actual,Past,4116,1,0.00390625,0.0,2bd85556c6aefa168d002f77daf459512c965e754ba3cdb091f33e7f97edd3ca,Past,0,643,-0.005021905526518822,[0.008305888622999191],[-0.005021905526518822],6
Early,100,100,BF8,actual,Past,10870,0,0.00390625,2.7266527394463028e-05,8c8a655ea02c989487f9e5e600abd52699243b6938ca353243add68320c41fb1,Past,0,999,0.0007384649943560362,[0.003963591996580362],[0.0007384649943560362],6
Early,100,100,BF8,actual,Past,10870,1,0.00390625,0.0,d0f036dfef9781911104a0343f1664acdcc272b2432c885c6623352693045905,Past,0,999,-0.008058145642280579,[0.1500091254711151],[-0.008058145642280579],6
Early,100,100,BF8,actual,Past,6672,0,0.00390625,3.254758722806282e-07,d9c81ffcc7c214ae3dd8977957c9b83b63c2c0d7fa290726c75d532ca2a87158,Past,0,463,8.068158058449626e-05,[0.00032669928623363376],[8.068158058449626e-05],6
Early,100,100,BF8,actual,Past,6672,1,0.00390625,0.0,2d94bf3fdfad165c8e2590361ef3fdabbe92a5e04ebd35b0d6f41908cd8fd7d1,Past,0,463,-0.000589919276535511,[0.007434558123350143],[-0.000589919276535511],6
Early,100,100,BF8,actual,Past,12674,0,0.00390625,0.0,72de59d3bc9d69a497dad1bb71b604875a0458bf2f048d6cae882d06bae45536,Past,0,663,-0.00011673342669382691,[0.0007270314963534474],[-0.00011673342669382691],6
Early,100,100,BF8,actual,Past,12674,1,0.00390625,0.0,ee2ce988156f3e78e0a447b111e669743e9e8c0b81c8d7cf5ddae4378566d604,Past,0,663,-0.03081682324409485,[0.12865127623081207],[-0.03081682324409485],6
Early,100,100,BF8,actual,Past,18562,0,0.00390625,0.0,33c84b0c347ee14baa73ae6136da3cbc48f6770ff547f5d99e7185433aad048c,Past,0,856,-6.374550866894424e-05,[0.00046206763363443315],[-6.374550866894424e-05],6
Early,100,100,BF8,actual,Past,18562,1,0.00390625,0.0,045649cf1c9fff6fa142c74e1182f40f1d8d85eb64ede87626e9bd7226c03edd,Past,0,856,-0.24451875686645508,[4.042634963989258],[-0.24451875686645508],6
Early,100,100,BF8,actual,Past,18722,0,0.00390625,0.04536761349765584,d74c97f2ece5d1cbf4a33dde9f07ecbaf045a8eb6892f0529b2c1b02baf4960a,Past,0,998,0.05036761349765584,[0.05092225968837738],[0.05036761349765584],6
Early,100,100,BF8,actual,Past,18722,1,0.00390625,0.006045141145586967,1df8e4b97757664dffdab7d91c64b22be4e6f1e567353eb96066b89d4359173c,Past,0,998,0.011045141145586967,[0.03541191667318344],[0.011045141145586967],6
Early,100,100,BF8,actual,Past,5942,0,0.00390625,1.7646452791304952e-08,1e2d5ac1707c028178816c213b52e82192aeffbb8bb81e65ec19beba2e9aabae,Past,0,742,1.878640614449978e-05,[0.002600028645247221],[1.878640614449978e-05],6
Early,100,100,BF8,actual,Past,5942,1,0.00390625,0.0,d9246b5fad98c3f3225a20f25319c3cc96e1e24a84c52f6dec6cb05e0ec53f89,Past,0,742,-0.09425926208496094,[10.695355415344238],[-0.09425926208496094],6
Early,100,100,BF8,actual,Past,7092,0,0.00390625,0.0,f430453034184df6a182ca986294816e75195a231228d194f843db4e7840ad93,Past,0,864,-1.5614510630257428e-05,[0.00011395759065635502],[-1.5614510630257428e-05],6
Early,100,100,BF8,actual,Past,7092,1,0.00390625,0.6071664047241211,60edf20f20e78f9cd10e78878491d21886b61b9e178857e67f236d48e699c1c9,Past,0,864,0.6121664047241211,[7.3780412673950195],[0.6121664047241211],6
Early,100,100,BF8,actual,Past,21514,0,0.00390625,8.022570500743108e-07,fddf2de3eacfbb851396c8cfbf04ff86cfd37cd146a36465baa47e7ffcdcd5bb,Past,0,347,0.0001266694162040949,[0.0004583738627843559],[0.0001266694162040949],6
Early,100,100,BF8,actual,Past,21514,1,0.00390625,0.0,8b1385235f06324c1e495bfbc70fb88acd9d10d37c21d46f967fc59ffd25d109,Past,0,347,-0.04260784387588501,[0.2689138352870941],[-0.04260784387588501],6
Early,100,100,BF8,actual,Past,10993,0,0.00390625,2.334504255158952e-06,d5b0400c955f6572538cce9ba2c1be326ee4fecb8507da92b39e95cbd35e9107,Past,0,586,0.0002160788862966001,[0.0008793777669779956],[0.0002160788862966001],6
Early,100,100,BF8,actual,Past,10993,1,0.00390625,0.0,a120ecb5044d9f3b6772930ff70c66d86b5fd162292b829b67d73a441eea5d59,Past,0,586,-2.5187619030475616e-05,[0.00334251974709332],[-2.5187619030475616e-05],6
Early,100,100,BF8,actual,Past,1772,0,0.00390625,0.0,ec7f35f56539250db73aaa4772f0bf57dc77c35e630fd60bdb5e78679d932c18,Past,0,439,-0.0003735359641723335,[0.0009466695482842624],[-0.0003735359641723335],6
Early,100,100,BF8,actual,Past,1772,1,0.00390625,0.0,2f75a7a0a81464062d7d28277f780aaba9ebef32efb46e04de4ee01ff3f0ea6e,Past,0,439,-2.9910531044006348,[4.064653396606445],[-2.9910531044006348],6
Early,100,100,BF8,actual,Past,21704,0,0.00390625,0.0,11438ada00c1b776e1b858e97cbd79529b6d4e132be426341305d76f8ef7319f,Past,0,416,-0.00040953163988888264,[0.0014240134041756392],[-0.00040953163988888264],6
Early,100,100,BF8,actual,Past,21704,1,0.00390625,0.0,95a58d5afb044ff77f0b1c0dde0e224d5991af355c38929619907172fc0f4bcd,Past,0,416,-0.04540538042783737,[0.06020256131887436],[-0.04540538042783737],6
Early,100,100,BF8,actual,Past,1293,0,0.00390625,1.9504533676974623e-05,66e3d247e69e43b09adcb5de887cb5d778784f16f08f6f6e5a4a04e1ba9eef37,Past,0,334,0.000624572392553091,[0.005965997464954853],[0.000624572392553091],6
Early,100,100,BF8,actual,Past,1293,1,0.00390625,0.0,fd5b6eaec2978c5955a5dc61b0ffb4a17e36532554569f4864a3bf7e81357b11,Past,0,334,-0.005535881966352463,[0.03963759168982506],[-0.005535881966352463],6
Early,100,100,BF8,actual,Past,9866,0,0.00390625,6.45949673150982e-07,2c42548b0509b1cb05949476ac7583858adc94d01e24f78f36c9a1275133f922,Past,0,820,0.00011366175021976233,[0.0006188622792251408],[0.00011366175021976233],6
Early,100,100,BF8,actual,Past,9866,1,0.00390625,0.0014461068710159859,382353663060ff87e47e8ff7692e9bd4727e2764c467f62eb912df8eaa31b2a1,Past,0,820,0.005377930589020252,[0.01667947880923748],[0.005377930589020252],6
Early,100,100,BF8,actual,Past,20436,0,0.00390625,0.0,9f9e97641cd706d0affbd47a9440a04bef2e5bb934a78a7d30f171ed3a7e6194,Past,0,315,-0.0008596279658377171,[0.002190216211602092],[-0.0008596279658377171],6
Early,100,100,BF8,actual,Past,20436,1,0.00390625,0.0,189afb0f3bf93ca995b4adaaec2dde6b1e49a08834af720aec9edcdf841a0dca,Past,0,315,-0.23910284042358398,[4.554687976837158],[-0.23910284042358398],6
Early,100,100,BF8,actual,Past,15148,0,0.00390625,3.659355522610551e-08,859880c5fd216c50c575cbff6f944ca7f455371ccadd98f8b87dda10e17abce8,Past,0,912,2.7053116355091333e-05,[0.000286657246761024],[2.7053116355091333e-05],6
Early,100,100,BF8,actual,Past,15148,1,0.00390625,0.1715289306640625,0d8fba1788a660dfcc7669556ea1abde0f8b646a162367b5519206fb9f8a7b8f,Past,0,912,0.1765289306640625,[9.841926574707031],[0.1765289306640625],6
Early,100,100,BF8,actual,Past,20263,0,0.00390625,7.247622723734456e-07,c739b4eced36ccf7f6d16cc4b75a587be8a3e60dc59be248a1009b89743cc891,Past,0,399,0.00012039620196446776,[0.0010925520909950137],[0.00012039620196446776],6
Early,100,100,BF8,actual,Past,20263,1,0.00390625,0.0,85effedfc785e71eb53da1bc2436727adfd6d577ceecce5ec2f378ababcbcbc6,Past,0,399,-0.12331575155258179,[0.9182927012443542],[-0.12331575155258179],6
Early,100,100,BF8,actual,Past,21379,0,0.00390625,0.0,df12994bd39ee6acbe2f7850effc3a410a8013f799317be0c13d5ee4b159c535,Past,0,351,-0.00021324935369193554,[0.0005277194431982934],[-0.00021324935369193554],6
Early,100,100,BF8,actual,Past,21379,1,0.00390625,0.0,53a514fd14d269a055f2e218604d9bb976d6c330f54528b9975114666151be40,Past,0,351,-0.05334329605102539,[4.627675533294678],[-0.05334329605102539],6
Early,100,100,BF8,actual,Past,18686,0,0.00390625,2.2461046268858567e-06,9db02c25dc6cceb308bac520e37e9c736f3c2f7689e2f0be6a7e0641cf659092,Past,0,788,0.00021194832515902817,[0.000695463502779603],[0.00021194832515902817],6
Early,100,100,BF8,actual,Past,18686,1,0.00390625,0.0,4ec7bca5854e15a2978ede667e702da625d99a06c80c35132b529cbe5f55315b,Past,0,788,-0.19104382395744324,[0.3231200873851776],[-0.19104382395744324],6
Early,100,100,BF8,actual,Past,8941,0,0.00390625,0.0,2792000570a3a190f669511644b997687c14935dddd69648e0abc2d761749a2f,Past,0,765,-9.525101631879807e-07,[0.0012367465533316135],[-9.525101631879807e-07],6
Early,100,100,BF8,actual,Past,8941,1,0.00390625,0.0,9220b8e44a308ebfb5bee406ee11fceddf6f7164145a1644969ff5fc62d303e0,Past,0,765,-0.06261774897575378,[0.25308746099472046],[-0.06261774897575378],6
Early,100,100,BF8,actual,Past,12015,0,0.00390625,0.0,a26c7b83e5e429b5a5af498a6d3a773725d3a6ff1f60b9986940a8bccb82977d,Past,0,551,-0.0005383794195950031,[0.0012234115274623036],[-0.0005383794195950031],6
Early,100,100,BF8,actual,Past,12015,1,0.00390625,0.014430160522460937,a30d5c0a73b155d68308791a7d96d40303ae24dc68d74fb5c5cc0b086a4ede62,Past,0,551,0.019430160522460938,[5.296732425689697],[0.019430160522460938],6
Early,100,100,BF8,actual,Past,11968,0,0.00390625,1.1933272855129139e-09,84ee41705c1981fc68634f24a9fb0fa43995fbbdd7de0e57f54e8c3437d2edcb,Past,0,841,4.885339876636863e-06,[0.0004580163804348558],[4.885339876636863e-06],6
Early,100,100,BF8,actual,Past,11968,1,0.00390625,0.0,103a112c843713ddc7e68c6581b76f110ac3138f83c13b331de5a9742ff0772f,Past,0,841,-0.09487897157669067,[0.6039312481880188],[-0.09487897157669067],6
Early,100,100,BF8,actual,Past,3096,0,0.00390625,0.0,3a5e74bd96e1d2163c7c905dfe47ff3cef7607460102a4f62d8ccd1df8d7c012,Past,0,217,-0.00019512121798470616,[0.0006381620769388974],[-0.00019512121798470616],6
Early,100,100,BF8,actual,Past,3096,1,0.00390625,0.0,877407de22ab97c5c5e252f6b6d6c36dd0faaf5dba9039bd3bb283d065167dc4,Past,0,217,-0.12811660766601562,[8.064140319824219],[-0.12811660766601562],6
Early,100,100,BF8,actual,Past,2478,0,0.00390625,0.0,1e8af2823b1e0c4f517a587eba17f8fbfa2536de22b34a4eb3894890ee90855e,Past,0,623,-7.291475776582956e-05,[0.0005301024066284299],[-7.291475776582956e-05],6
Early,100,100,BF8,actual,Past,2478,1,0.00390625,0.0,fa87edeb055924c4e24c3af866ac95b1f4a8854d42edd542fcfbab0a3222e9c9,Past,0,623,-0.0004875240847468376,[0.008362988941371441],[-0.0004875240847468376],6
Early,100,100,BF8,actual,Past,8837,0,0.00390625,2.7323416977326903e-06,e633779ee1f603c0c402df2e736f3d407a1b31e6c45cb36df260617cf6b43ed9,Past,0,141,0.00023376662284135818,[0.0016574229812249541],[0.00023376662284135818],6
Early,100,100,BF8,actual,Past,8837,1,0.00390625,0.0,921199145ca45d60bfa5c70ad7e44ce0feb8dcd3953d8d4044eec6ad449dac7e,Past,0,141,-0.005883781239390373,[0.003947087563574314],[-0.005883781239390373],6
Early,100,100,BF8,actual,Past,21886,0,0.00390625,0.00020834510668340308,44f38bb41de96fe3d7b564aa9dc55e63b3c88732f23fa935c27944a29681dde0,Past,0,988,0.0020412991289049387,[0.0033736478071659803],[0.0020412991289049387],6
Early,100,100,BF8,actual,Past,21886,1,0.00390625,0.04016077041625977,3a68258729795ebf152dafabca234f2e407c18f455840fb1b814b727b1157aa8,Past,0,988,0.045160770416259766,[0.6232096552848816],[0.045160770416259766],6
Early,100,100,BF8,actual,Past,10500,0,0.00390625,0.0,30cb461700d337e1fa6e62257e8f8d95cfef4210d33425347f650f584d8a546d,Past,0,184,-7.849681423977017e-05,[0.0007516896002925932],[-7.849681423977017e-05],6
Early,100,100,BF8,actual,Past,10500,1,0.00390625,0.0,dd5eddc0feddd3cff23cd5c563c90184d15f41e3090cb4ebbce45ad43f2f3a64,Past,0,184,-0.0010348325595259666,[0.0032989149913191795],[-0.0010348325595259666],6
Early,100,100,BF8,actual,Past,10470,0,0.00390625,0.0,53f052bb713cb23f740051ddba016b286d35ad58ad434bacbac8d88223da43a5,Past,0,664,-0.0005717085441574454,[0.0007898071780800819],[-0.0005717085441574454],6
Early,100,100,BF8,actual,Past,10470,1,0.00390625,8.084423193778847e-06,a94b44a75c4af4b36ae0f4805ab62a493be84797a9c7420163f7567fb8fd895f,Past,0,664,0.00040210504084825516,[0.006966349668800831],[0.00040210504084825516],6
Early,100,100,BF8,actual,Past,5150,0,0.00390625,0.0,ed612aa304a921119e27353bc7fda70e6474c5fcd439337fa60ac2a72323b0ac,Past,0,846,-0.000448701495770365,[0.0008428120636381209],[-0.000448701495770365],6
Early,100,100,BF8,actual,Past,5150,1,0.00390625,0.0,6e700179784c75438ecd42cd794d050c2b01314fb3af3db6329dca4fae654816,Past,0,846,-0.000363275408744812,[0.0010071687866002321],[-0.000363275408744812],6
Early,100,100,BF8,actual,Past,9727,0,0.00390625,0.0,8353ff671bfd3d6700ab2f91a5faeb579da2696b23975b240afafd91bee1cf90,Past,0,228,-0.0009196924511343241,[0.001490435330197215],[-0.0009196924511343241],6
Early,100,100,BF8,actual,Past,9727,1,0.00390625,0.0,859ab1dcded1eed6a4fdec4644f1197c6dd0c714789ea4fee500b07bf35888fb,Past,0,228,-0.036354005336761475,[0.37283816933631897],[-0.036354005336761475],6
Early,100,100,BF8,actual,Past,13685,0,0.00390625,7.69021038679146e-07,318da518fba0f576043fa7242c4d1d8f5f7a54f7dde2de88b9420f0a93b7a81d,Past,0,656,0.0001240178244188428,[0.0006987990345805883],[0.0001240178244188428],6
Early,100,100,BF8,actual,Past,13685,1,0.00390625,0.0,2c9a463c3fa6e6a5803ab628a01b89c4e1ab334c45b741cb112fde633bc52676,Past,0,656,-0.00011379783973097801,[0.002448301063850522],[-0.00011379783973097801],6
Early,100,100,BF8,actual,Past,4651,0,0.00390625,0.0,6abf7ebe9e01a98efcfaf3608b3e68248c144d84be6253b54aaf44ea6752e251,Past,0,787,-0.00019739201525226235,[0.0005992047372274101],[-0.00019739201525226235],6
Early,100,100,BF8,actual,Past,4651,1,0.00390625,0.1332927894592285,c14f142a76657ec6f93b276765178ef48dc01b10507e91b49be0dddb01a8ac36,Past,0,787,0.13829278945922852,[2.0587873458862305],[0.13829278945922852],6
Early,100,100,BF8,actual,Past,8983,0,0.00390625,0.0,9dd8ba1fce32ff7c2f9f20c5b15cf48c49435f8088601830014db5b6e89e9702,Past,0,701,-3.645813558250666e-05,[0.0005274811992421746],[-3.645813558250666e-05],6
Early,100,100,BF8,actual,Past,8983,1,0.00390625,0.0,17f9a72c0bcada16a7a74b9fa0f43978a9298b49ab316782b4df74517a683739,Past,0,701,-0.4290826916694641,[0.26575738191604614],[-0.4290826916694641],6
Early,100,100,BF8,actual,Past,164,0,0.00390625,1.9024204263462687e-06,5cfb5f3b3c4d9f81df58a5bc805404182bbb422d7702504286fe6a1b8582393a,Past,0,937,0.00019506001262925565,[0.0005362979718483984],[0.00019506001262925565],6
Early,100,100,BF8,actual,Past,164,1,0.00390625,1.7936013950144505e-05,798c44b15b38551502d95e58279b5e4e56899adcac64b22ccf2b83354b83f2e9,Past,0,937,0.0005989326164126396,[0.0026430694852024317],[0.0005989326164126396],6
Early,100,100,BF8,actual,Past,4618,0,0.00390625,0.0,e07d47375d2aed26f8e31773723fd466aaec5ebb97722a60187c794a665a3b09,Past,0,111,-0.0001660175621509552,[0.002315342193469405],[-0.0001660175621509552],6
Early,100,100,BF8,actual,Past,4618,1,0.00390625,0.20196640014648437,d3a5dbe54bb2a8605013d2cf9332bfd10e882e2345afde09b84bdd036ef8d7fb,Past,0,111,0.20696640014648438,[8.069906234741211],[0.20696640014648438],6
Early,100,100,BF8,actual,Past,18105,0,0.00390625,0.0,2b2d402991f22adaf55485b26e19a4a0349aaa6752542dd98b2eeac37e07f9fd,Past,0,302,-0.0012958557344973087,[0.0028942623175680637],[-0.0012958557344973087],6
Early,100,100,BF8,actual,Past,18105,1,0.00390625,0.0,7ed4585354b2c45e6d44b1215f8c039ad1f4735b1ba74baaccc0be5e74b6e583,Past,0,302,-0.002927921712398529,[0.010507617145776749],[-0.002927921712398529],6
Early,100,100,BF8,actual,Past,8133,0,0.00390625,8.68840232523382e-05,bbee2ab926bbfd4c92001a96a53b202115dfc010eb1cc55ea95bf9545f58a709,Past,0,844,0.0013182110851630569,[0.0031918552704155445],[0.0013182110851630569],6
Early,100,100,BF8,actual,Past,8133,1,0.00390625,0.7148765277862549,c75d58c2b28bd2e2ee55c76b6219ada6d5a9f234a6373e165572799a24571ad5,Past,0,844,0.7198765277862549,[3.7888898849487305],[0.7198765277862549],6
Early,100,100,BF8,actual,Past,4020,0,0.00390625,1.889228358822881e-07,e65b2265349618587618194640a5ea53828aae354d70bb8347b1d1f4350cf31f,Past,0,511,6.146915256977081e-05,[0.0007279845303855836],[6.146915256977081e-05],6
Early,100,100,BF8,actual,Past,4020,1,0.00390625,0.1452084732055664,e0dbdd48ca4b8fd9bedd31469610764f097027933b3057da4c6320edeaaa6e7c,Past,0,511,0.1502084732055664,[4.591251373291016],[0.1502084732055664],6
Early,100,100,BF8,actual,Past,13772,0,0.00390625,0.0036779256412449238,85091eb4a410ce255b6b2a26bcbcdf6ea79c78d25068ccb48f5037a6e86c9ba7,Past,0,132,0.00857662595808506,[0.023789679631590843],[0.00857662595808506],6
Early,100,100,BF8,actual,Past,13772,1,0.00390625,0.009999687671661376,fd1152098ec67decd4111a9583ed438f768b51668502fe64f17b6c9dc56d3ce8,Past,0,132,0.014999687671661377,[0.060745224356651306],[0.014999687671661377],6
Early,100,100,BF8,actual,Past,14886,0,0.00390625,1.019225205864155e-06,d50c01fc12d4a525fc3a7ed247404d8b3c824d1b8a80aa23b8be069a6a9a13be,Past,0,404,0.00014277431182563305,[0.0011744751827791333],[0.00014277431182563305],6
Early,100,100,BF8,actual,Past,14886,1,0.00390625,0.002387683016586567,a0d04c3a5185294adab8558aecb3ab7d5c4a9eae1f8ebaa8c0503716c79a3a4d,Past,0,404,0.006910402327775955,[0.04049185290932655],[0.006910402327775955],6
Early,100,100,BF8,actual,Past,12147,0,0.00390625,5.95720596069133e-06,4f7e1f9824694d38549aaffa7438a86ff4e1ad284affd82e1b80c2b5c3e0307f,Past,0,801,0.00034517259337008,[0.0027533976826816797],[0.00034517259337008],6
Early,100,100,BF8,actual,Past,12147,1,0.00390625,0.018686885833740233,c0564c4bda341a6d118f67509cb34f7c84bc60307babb0f30405a285d304c0b4,Past,0,801,0.023686885833740234,[6.38857364654541],[0.023686885833740234],6
Early,100,100,BF8,actual,Past,249,0,0.00390625,3.7667007157724246e-06,eb79e81744c569283338cd36a2be8acf832ecca5bfc552b32dcdb312b17c9f08,Past,0,861,0.00027447042521089315,[0.0008211340173147619],[0.00027447042521089315],6
Early,100,100,BF8,actual,Past,249,1,0.00390625,0.0,2d0d679aa1b04fdf8766dfc5247161ad91e4a2115af400ee2c7874866b169693,Past,0,861,-0.02762886881828308,[0.3005236089229584],[-0.02762886881828308],6
Early,100,100,BF8,actual,Past,15006,0,0.00390625,0.0,adaa7a4ad74aaf8bd48e644c17bd5370c11b044410ac37df425051014625914e,Past,0,229,-0.00014928847667761147,[0.0004663571889977902],[-0.00014928847667761147],6
Early,100,100,BF8,actual,Past,15006,1,0.00390625,0.028552713692188262,060f324f215ae8ffb32836b0e9695846141216a91e482a0776a715ffac10abd5,Past,0,229,0.03355271369218826,[0.13018569350242615],[0.03355271369218826],6
Early,100,100,BF8,actual,Past,9208,0,0.00390625,0.00041138057239359545,b837d9f6c2c558ee13f1e82c1da0538273c90291d53c785778dba76055806668,Past,0,831,0.002868381328880787,[0.009351616725325584],[0.002868381328880787],6
Early,100,100,BF8,actual,Past,9208,1,0.00390625,0.0,ba4256414117567d38c664ca0757f5fcd5088b887a7efd30e666e0d86b1f53d5,Past,0,831,-0.311293363571167,[1.7778246402740479],[-0.311293363571167],6
Early,100,100,BF8,actual,Past,211,0,0.00390625,1.0191979310227663e-07,0b9f24b6968ae91601831759c7e54f587837bc16b778a270723dbb6087ca1bd9,Past,0,979,4.5148597564548254e-05,[0.0007250064518302679],[4.5148597564548254e-05],6
