entry,batch_raw,arm,bank,case_id,identity,new_nll,prompt_index,success,true_nll,entry_success,W0_success,inherited_success_change,additional_success_change,inherited_true_nll,additional_true_nll,entry_success_to_failure,entry_failure_to_success,W0_success_inherited_loss_recovered
Early,100,OS,BaseAudit,10806,19a87f28ee2c21f21d3f2b53ffc3b1aa8067718564472633f1f450a378160b0d,8.160513877868652,5,True,3.847172737121582,True,True,0,0,-0.5521659851074219,0.7140765190124512,False,False,False
Early,100,OS,BaseAudit,10806,d0b24a3f31c03794d884330f2decac7b0cc03869eb9ec852bb4606e7db1cd4f9,12.639073371887207,6,True,8.563672065734863,True,True,0,0,8.786140590906143,-0.5397520065307617,False,False,False
Early,100,OS,BaseAudit,10806,c16fe759f477b04682e5331a8a556051aaaaf9a3385401710c12355e4ffc994b,9.92512321472168,7,True,6.052756309509277,True,True,0,0,0.43810129165649414,-2.285325050354004,False,False,False
Early,100,OS,BaseAudit,10806,5d920a6c13b8549426b7d522fd9a67f0a40d4b0d0c61d3c8e3beb1c7c019e0fa,12.29433536529541,8,True,0.8963195085525513,True,True,0,0,1.0664639733731747,-0.1882692575454712,False,False,False
Early,100,OS,BaseAudit,10806,f8b14676e363f955f386a972e0a2e955b3d72a4abdb6f68d0d4cea59aaa41e34,12.329510688781738,9,True,3.989288330078125,True,True,0,0,0.4512057304382324,-0.17601394653320312,False,False,False
Early,100,OS,BaseAudit,10386,10d9d520125d4de9e2f35eb6c2e76e7392fcb7ff0a465eb3b65e0a4bf7b6e5b2,3.9086036682128906,0,True,1.9780516624450684,True,True,0,0,0.4208812713623047,0.005372047424316406,False,False,False
Early,100,OS,BaseAudit,10386,0b33d94ef607f9270c0e2b1775b0aa5b423c40a8034dab6415db1c748ca7b7f2,5.849111080169678,1,False,7.577418804168701,False,False,0,0,-1.9909520149230957,-0.10306739807128906,False,False,False
Early,100,OS,BaseAudit,10386,7675fbabc06cbc4d97c1b5384838f15ae19c85d6d57043f7268b508fec0be698,6.652060031890869,2,True,2.9928197860717773,True,True,0,0,1.1714670658111572,-1.772571086883545,False,False,False
Early,100,OS,BaseAudit,10386,ab6d470db8b76755eaed7ad9076f28505246f35347414920ed5d6f5908ce6b93,4.588936805725098,3,True,2.34009051322937,True,True,0,0,0.11691498756408691,0.5113711357116699,False,False,False
Early,100,OS,BaseAudit,10386,5879deca3455414a69854f6476475dbe70aa6d876bb1c3268e077401813506dd,6.652458667755127,4,False,8.687454223632812,False,False,0,0,-0.5023484230041504,1.457369327545166,False,False,False
Early,100,OS,BaseAudit,10386,b2b6e9c559780a4c5280d9486b698889a5735913f0b90df9fe8a35c27704bc30,4.731527805328369,5,True,4.665653705596924,False,False,0,1,-0.6654167175292969,-0.37264204025268555,False,True,False
Early,100,OS,BaseAudit,10386,b623568bacbab310235d397c65a588407924d4ae7bc145368678b313f5493256,2.9392733573913574,6,False,5.378507137298584,False,False,0,0,-0.5695199966430664,1.200507640838623,False,False,False
Early,100,OS,BaseAudit,10386,9dbd1ab0afd41c0c8d9250ecc3a435ca4a249ae77fc1b269e518969d7c1d85b2,5.430951118469238,7,True,2.225689172744751,True,True,0,0,-0.020934343338012695,1.7067769765853882,False,False,False
Early,100,OS,BaseAudit,10386,5d5de3acf08805dc9ca21c79dca16507f106d07e446cf81b7e16b8eca4f91d95,6.299411296844482,8,False,7.262632846832275,False,False,0,0,-1.5024123191833496,0.307861328125,False,False,False
Early,100,OS,BaseAudit,10386,d08ea332337b414e5f97cea2ba7b39d12dc6c9d2bf4a1fccd81d44052533e9e0,7.11450719833374,9,False,8.933667182922363,False,False,0,0,1.2635326385498047,-0.4616527557373047,False,False,False
Early,100,OS,BaseAudit,20554,cf9d4b8f558c3d5ccd405c104e962c93b1eb25efb8b8db00c3550ca833575233,7.734725475311279,0,True,0.4987720847129822,True,True,0,0,-0.20439976453781128,-0.32020866870880127,False,False,False
Early,100,OS,BaseAudit,20554,81f5ca309aa04806379f535377ce2ba806502d50627583ba8ad52f9593f249cd,9.114851951599121,1,True,7.820986747741699,True,True,0,0,-2.1945295333862305,-0.3873481750488281,False,False,False
Early,100,OS,BaseAudit,20554,27fcf5d86ed30791f862ed9bd69d4f0cd65e80b20a37faf4deefa217b6be9915,7.027461051940918,2,True,1.8986237049102783,True,True,0,0,-0.21073365211486816,-0.17072725296020508,False,False,False
Early,100,OS,BaseAudit,20554,538cbdacedf02a076d3af2fb82e4436aa36bd189f2efce5d21f348f4ce7a607a,7.88792610168457,3,True,0.8245619535446167,True,True,0,0,0.04675483703613281,0.2426917552947998,False,False,False
Early,100,OS,BaseAudit,20554,19aa6ec658343cf21fa8aa5d80734db2ceae2190953f0ea78f9e432020d1a474,9.186676979064941,4,True,0.22195829451084137,True,True,0,0,-0.7702792584896088,-0.06719614565372467,False,False,False
Early,100,OS,BaseAudit,20554,113e375835f9b022530d5e9634dbe483f7177e9cd33942af99b9feed4a234279,4.345125198364258,5,True,1.535365104675293,True,True,0,0,-0.024224519729614258,-0.3408712148666382,False,False,False
Early,100,OS,BaseAudit,20554,ca79302474d284c953f40d9c2738451e93b49872ea5af05b58fe4e381db23027,4.520057678222656,6,False,4.984739303588867,True,True,0,-1,4.8817760944366455,-1.0332450866699219,True,False,False
Early,100,OS,BaseAudit,20554,f09b2aff0de437a275a8eb90923c86f6ec757776a882b9c308b22cfb2ed04f8e,8.601945877075195,7,True,0.3100094497203827,True,True,0,0,-2.4604868292808533,-0.2619558274745941,False,False,False
Early,100,OS,BaseAudit,20554,b69940e2b173134f9704e76f6cbd5d2cde8c061aa5e263c4cb723c7ac28ba6ec,5.9565043449401855,8,True,5.047486782073975,True,True,0,0,0.9167089462280273,0.4776015281677246,False,False,False
Early,100,OS,BaseAudit,20554,ca4c097abd84d83b565b19c58ed49ca201cb02abe915ef976c4a185328ed821f,5.645266056060791,9,True,2.732077121734619,True,True,0,0,1.9119973182678223,-0.40929341316223145,False,False,False
Early,100,OS,BaseAudit,7057,c6228ca28771f60c30b1652a4a14ed6e2bad2c85a71edcef89d70fe69b6d0032,5.332392692565918,0,True,2.540592908859253,True,True,0,0,0.7152159214019775,-0.1058356761932373,False,False,False
Early,100,OS,BaseAudit,7057,3f50173805217111ccb7f002044ebbae3723a83d25e80aea4704d4501f8ac6fb,7.387322902679443,1,True,1.640944004058838,True,True,0,0,-0.3029218912124634,-0.12653839588165283,False,False,False
Early,100,OS,BaseAudit,7057,039e3ea63ee2e563174418678a4a585201e9e2c52b90c187a4cde398d16ba6b0,6.368177890777588,2,False,7.523831844329834,False,True,-1,0,5.0542649030685425,0.6404547691345215,False,False,False
Early,100,OS,BaseAudit,7057,1318b83339711a1904ce75ac405eb9112a2646dd5ccf7d19ca69066049522315,8.18246841430664,3,True,2.6722002029418945,True,True,0,0,-0.8461208343505859,-0.24945926666259766,False,False,False
Early,100,OS,BaseAudit,7057,02144cc0b42fb28e6e435f2d47ef075571ed7bf12976d988d04ec0511b67f25d,6.291703701019287,4,True,0.9597126245498657,True,True,0,0,0.37874841690063477,0.046823203563690186,False,False,False
Early,100,OS,BaseAudit,7057,bb6c80a23e52d7e150da2240b608d583969499fbb80aa3d316a6d2560bd7fe2d,3.975832462310791,5,False,4.928443431854248,False,True,-1,0,0.7199573516845703,-0.17110395431518555,False,False,False
Early,100,OS,BaseAudit,7057,659d9a88e8ababb4733103c84c3533d71a824e00f6022805156b3eb414ba1949,10.178829193115234,6,True,2.623669147491455,True,True,0,0,0.15116500854492188,-0.18186283111572266,False,False,False
Early,100,OS,BaseAudit,7057,9b8d2a1c04c87167141ea640ded14253b4cd066eef9fbceb1065b86b638e020a,5.679792404174805,7,True,4.722552299499512,True,True,0,0,2.2813634872436523,0.2514638900756836,False,False,False
Early,100,OS,BaseAudit,7057,e713af6e990c2d89155220b0ce7d74e555f9a98af02ec9f275d2442029b2068a,4.571722984313965,8,False,8.165445327758789,False,True,-1,0,0.18806934356689453,0.3801569938659668,False,False,False
Early,100,OS,BaseAudit,7057,f2bade391aae58e2b8e22349982d32723039877ed16fdcbdc0021985c23b95ba,7.694942474365234,9,False,10.870837211608887,False,True,-1,0,7.974513053894043,0.3106660842895508,False,False,False
Early,100,OS,BaseAudit,517,a1e7339a79a56f60831cb097144272f337210d21c110ba9acab6e76eaafac93f,11.633221626281738,0,True,4.492510795593262,True,True,0,0,-1.047192096710205,0.36396074295043945,False,False,False
Early,100,OS,BaseAudit,517,e90ee27eeedce9d92354394937c413d437be830a0fdabc39c498913b8030b9bb,8.428759574890137,1,True,8.30434799194336,False,False,0,1,-2.4848737716674805,-1.2179031372070312,False,True,False
Early,100,OS,BaseAudit,517,86924e1d1ff763a65ea46b16ebd36f2c84d5944b4b2a24330cb86b549103ab96,11.208521842956543,2,True,0.04509051889181137,True,True,0,0,0.06533174030482769,-0.0373261421918869,False,False,False
Early,100,OS,BaseAudit,517,fe8421fe9b9042baabc7880a9a2f96054b024c886789ac9fb745492c79b1433a,12.318406105041504,3,True,1.0291388034820557,True,True,0,0,-0.14168310165405273,-0.02098715305328369,False,False,False
Early,100,OS,BaseAudit,517,d5b12a90c4a5188889dc99ef2bd91aebcfb82753e8e7ea376ea44fca44df7086,5.989721298217773,4,True,0.4628857970237732,True,True,0,0,0.07122932374477386,0.20418164134025574,False,False,False
Early,100,OS,BaseAudit,517,0ae140425d3c93d70fec3042d04873d2b4e7f31cea0114a13eeff9e6bded9e7f,5.234291076660156,5,True,3.0561370849609375,True,True,0,0,-1.7660093307495117,0.5000948905944824,False,False,False
Early,100,OS,BaseAudit,517,f1a40a627a6070a571ea540f1952adfd1c7b0b24ea2ed87ce84e8800c9e68893,10.013799667358398,6,True,0.32077696919441223,True,True,0,0,0.15526901185512543,0.0009458661079406738,False,False,False
Early,100,OS,BaseAudit,517,27ac4e88d53f42c2d41e46819f8ef2f133513b8bba8fe8a012026779e761f042,9.907550811767578,7,True,0.06557593494653702,True,True,0,0,-0.06470983102917671,0.014724712818861008,False,False,False
Early,100,OS,BaseAudit,517,16d0cdf181b902f5161b9fafdec674c4ec275a0e298bef3129e9a917cbec96fe,6.186074733734131,8,True,0.8021268844604492,True,True,0,0,-0.2611593008041382,0.22628164291381836,False,False,False
Early,100,OS,BaseAudit,517,94a4498b8bc5617e4beec0495f761e61cc222cccf65d93f159bfdf53956472d3,8.795246124267578,9,True,0.10526582598686218,True,True,0,0,-0.030100449919700623,-0.0009030401706695557,False,False,False
Early,100,OS,BaseAudit,12153,df046a78516f3746a8a502c4b7b4662325730914a9caac18c8b58c93726ae6d7,12.695699691772461,0,True,7.756792068481445,True,True,0,0,0.8001155853271484,-0.45667171478271484,False,False,False
Early,100,OS,BaseAudit,12153,9771acd2d05b6fdedf80e04c15cf1d9860d4a53481910705b15ac1f012371e56,15.719198226928711,1,True,12.77669620513916,True,True,0,0,6.035581588745117,0.20149898529052734,False,False,False
Early,100,OS,BaseAudit,12153,a725faa689f05ccc391f558a7e51352ffcffed5ba3266185f8bc1f2f4798af95,11.22726058959961,2,True,3.2250847816467285,True,True,0,0,-1.8758878707885742,-0.9934811592102051,False,False,False
Early,100,OS,BaseAudit,12153,21bcd6e3973680537a10a634d89667ba66578927cdc26d0ede4d44b809e5434e,8.048206329345703,3,False,8.981685638427734,False,True,-1,0,-0.7219562530517578,0.4284515380859375,False,False,False
Early,100,OS,BaseAudit,12153,432aa1ec6fc00277ebdae51eb3d379b92081494a3e9bcb60f54f2a627128ab4a,13.203292846679688,4,True,6.415186882019043,True,True,0,0,0.6036195755004883,0.2911405563354492,False,False,False
Early,100,OS,BaseAudit,12153,9d37e5b93c404affbc04caa62209ad1dd4d3dc98878742feda018187e573e42b,11.121916770935059,5,True,5.406437873840332,True,True,0,0,0.8809995651245117,0.13863182067871094,False,False,False
Early,100,OS,BaseAudit,12153,77da434be75a3e3a1c384f8973fdb52f3c6d3bcf18f67665ae45762e0e8ba70d,14.667037010192871,6,True,7.948464393615723,True,True,0,0,2.513002872467041,0.8855447769165039,False,False,False
Early,100,OS,BaseAudit,12153,a10f255764e4d443ba448c62ec1fa26490c13e9a3f2825be079ce3884659652a,13.318721771240234,7,True,7.7689385414123535,True,True,0,0,0.6427412033081055,0.19262933731079102,False,False,False
Early,100,OS,BaseAudit,12153,99ca9ea378b5b51dfa94d8c51a2437a2cb28bd375d466ea41cd527f02ffb7f30,15.116480827331543,8,True,9.698405265808105,True,True,0,0,5.2394490242004395,0.3108339309692383,False,False,False
Early,100,OS,BaseAudit,12153,bcb2fafe8ee6c2a2c42eafa267a9f726e201ac57461fa3aa753689014f20a9e0,13.168839454650879,9,True,7.215282440185547,True,True,0,0,0.26517248153686523,0.059552669525146484,False,False,False
Early,100,OS,BaseAudit,21134,56aef67fe6df137cf4c3ab1d1bfdb814ada07fc41575214c65e097e32d829414,6.1429548263549805,0,True,3.803839921951294,True,True,0,0,1.2994585037231445,-0.395521879196167,False,False,False
Early,100,OS,BaseAudit,21134,dfe2a17c17fbca7021114853d42a4b3d026d22c388f6c254b951840df2568f6f,3.22420597076416,1,False,3.667485237121582,False,True,-1,0,0.5537881851196289,-0.665501594543457,False,False,False
Early,100,OS,BaseAudit,21134,7e759924c8c74ff31d2c70fcb5c6e7fa8853f19c2738a63c1d0f63c75dda2f96,3.707223415374756,2,True,1.6158326864242554,True,True,0,0,-0.017529964447021484,-0.4751514196395874,False,False,False
Early,100,OS,BaseAudit,21134,7b365cf0ae6ac9b0f4a52d43613ecf59d0b82719e52d9c7956795d9940b6f76f,4.714200019836426,3,True,2.7204558849334717,True,True,0,0,0.25313711166381836,-0.19237637519836426,False,False,False
Early,100,OS,BaseAudit,21134,d0e47c99b0a34a8093c5190548f8b0fe8f8acd92c987dc36aae3f51472a11350,2.386805534362793,4,False,3.421685218811035,False,True,-1,0,0.6547427177429199,-0.029924869537353516,False,False,False
Early,100,OS,BaseAudit,21134,0d2437609f87f728ca164d26b24307c1aff6fe4be6dff3cd18252012128b137b,5.922027587890625,5,True,2.0438807010650635,True,True,0,0,0.7465124130249023,0.018880605697631836,False,False,False
Early,100,OS,BaseAudit,21134,8512401bed7b09059e34ccd64f017c43ef1784df55e8fb6579e161b6fa34726a,5.681350231170654,6,True,1.385145664215088,True,True,0,0,-0.359838604927063,0.40815675258636475,False,False,False
Early,100,OS,BaseAudit,21134,0da14ac0272742ac94493ee927070c7bf7069a97db1fa35f476d8539f5631b12,2.3208675384521484,7,False,3.8457021713256836,False,True,-1,0,-2.9391121864318848,-0.4828052520751953,False,False,False
Early,100,OS,BaseAudit,21134,784562d6a885c55c641ce1a7033fbb96fbab87904508f1d452cdaea83109c27c,3.486569404602051,8,True,2.152099609375,True,True,0,0,-0.6064367294311523,-0.3335270881652832,False,False,False
Early,100,OS,BaseAudit,21134,f841cb49128364523e43c37ad0eb8afcdf6cc6d7c37e574c69400f592e0a2c89,2.9844679832458496,9,False,5.4709696769714355,False,True,-1,0,-1.5468392372131348,0.030940532684326172,False,False,False
Early,100,OS,BaseAudit,8627,f1d995fd97110ff83b337f05a411831ec409bf2bbd3c221ce2c7226aedb0fbcf,6.30849552154541,0,True,0.3118952512741089,True,True,0,0,-0.5548948645591736,-0.06416630744934082,False,False,False
Early,100,OS,BaseAudit,8627,3d82ebbecc8fbac960d7bcca9cd8ffd87c76f58ee24104a7a383f81b115e23bd,11.980100631713867,1,True,3.466458797454834,True,True,0,0,-0.19211578369140625,-0.16533732414245605,False,False,False
Early,100,OS,BaseAudit,8627,5a634fd1fb44d0f85038dd03ef9df0a5ebaddbbb542348da552d84c2b77304ef,10.466551780700684,2,True,7.774460315704346,True,True,0,0,2.5695443153381348,0.47643280029296875,False,False,False
Early,100,OS,BaseAudit,8627,bbff9720c2acc20928541f8adcc579ee38076c7cc526cb97540675b3e11d24f9,2.6097841262817383,3,True,0.4159785211086273,True,True,0,0,-0.16764652729034424,-0.013889819383621216,False,False,False
Early,100,OS,BaseAudit,8627,3911b0a8c8752a59d9ff867640be662a9567d2bf862c68c2dab39f1af328668d,5.636950492858887,4,True,1.3988696336746216,True,True,0,0,0.03890657424926758,-0.0032553672790527344,False,False,False
Early,100,OS,BaseAudit,8627,6668efbf0553b6b62b133312dc56fb1927244503da988a19dc8b5bf714f710a9,3.1358468532562256,5,True,2.584359884262085,True,True,0,0,-2.8079299926757812,-0.5322940349578857,False,False,False
Early,100,OS,BaseAudit,8627,cfb072bd48bc9e789d6557987ace46afd74707f495ecf5e585afa2bd6ff580c3,10.099085807800293,6,True,2.7292563915252686,True,True,0,0,-2.129715919494629,-0.05132794380187988,False,False,False
Early,100,OS,BaseAudit,8627,63c509745fad1a5c898934124f53df90b0f93ed4665e8a9cf107f4e3fba6ba12,11.86116886138916,7,True,9.404284477233887,True,True,0,0,-0.22119617462158203,-0.1670856475830078,False,False,False
Early,100,OS,BaseAudit,8627,b5d104bcd0c26aeb4620eeb1c2d1a65102c196903a6176357dfd3f78fcc22f22,1.8433605432510376,8,True,0.3561970293521881,True,True,0,0,0.212877556681633,0.009542524814605713,False,False,False
Early,100,OS,BaseAudit,8627,2ac052b4844f6152dc8fa78b6e66da8559944f1556c298d124b2950ad274e2d3,3.5634891986846924,9,True,2.5412800312042236,True,True,0,0,-2.497224807739258,-0.3914339542388916,False,False,False
Early,100,OS,BaseAudit,10091,fc64daeea5d7dda568fdeb0e36e25acbfb654da9fa76208570161b6b92e360c8,14.44182300567627,0,True,9.7377347946167,True,True,0,0,8.307381629943848,0.37819862365722656,False,False,False
Early,100,OS,BaseAudit,10091,3e01f26e366dde9346e6f18668e0a67ca3171d78532f983ee6365133d4ab333f,11.351312637329102,1,True,3.239703416824341,True,True,0,0,-0.22627496719360352,-0.18666911125183105,False,False,False
Early,100,OS,BaseAudit,10091,ab0ea702d6f75ea2d51e414fa402d6c1d03cef2609658e397af452c378eddc61,15.171076774597168,2,True,12.155655860900879,True,True,0,0,8.72877550125122,0.04404735565185547,False,False,False
Early,100,OS,BaseAudit,10091,9b834b6626a21294df089dc0f137e4854aeffc02fd146610a63a2fa8e3f4fec3,16.55769920349121,3,True,11.206888198852539,True,True,0,0,9.275764107704163,0.134368896484375,False,False,False
Early,100,OS,BaseAudit,10091,b9716bd3ade799a7cebcd432e09924eca48ef55e4ae7448a83abce8340c36d6b,12.574851989746094,4,True,9.180743217468262,True,True,0,0,-1.142319679260254,0.670863151550293,False,False,False
Early,100,OS,BaseAudit,10091,ba2ba060fcfa9e5f7b43e28ed26e8650581d0fc2d6e377c8cf958df314f82e05,14.115217208862305,5,True,8.999605178833008,True,True,0,0,6.615786075592041,0.13055038452148438,False,False,False
Early,100,OS,BaseAudit,10091,2d0011f4848c7274d585539463ea21cee94f3b24b749a43bf94654efdd7ad3c0,12.336362838745117,6,True,1.5953028202056885,True,True,0,0,-1.546800136566162,-0.16085410118103027,False,False,False
Early,100,OS,BaseAudit,10091,efa69136ff98f8b287a3a8e503257ed1e00826ffbd9cda92c080eca0a8ac4f78,14.876334190368652,7,True,10.681646347045898,True,True,0,0,8.927736282348633,0.30945491790771484,False,False,False
Early,100,OS,BaseAudit,10091,5bd57affb55ebcdf5c0d4d70fc14caa204e4bebef52f2e3a0e883915e85d20d0,13.330875396728516,8,True,9.658751487731934,True,True,0,0,7.158542156219482,0.40357398986816406,False,False,False
Early,100,OS,BaseAudit,10091,45677cc3d3f1352d7ea7aa863f420f650c2929f6dee8cfd701acf5ee6767264d,9.634008407592773,9,True,0.713660717010498,True,True,0,0,-0.7875062227249146,0.42114579677581787,False,False,False
Early,100,OS,BaseAudit,9909,88b5f8936c2e2a6810f15070d03043e1e3c8178914b731ffcbeeec84a93b21f5,7.9625749588012695,0,True,4.636435508728027,True,True,0,0,-0.11427974700927734,-0.04491615295410156,False,False,False
Early,100,OS,BaseAudit,9909,b4527f36d7c245c1a6554da3a1b45305849b93bf14015237f865d0b2c3e6e8ba,8.9584379196167,1,True,2.7660562992095947,True,True,0,0,-2.78117036819458,-0.20902657508850098,False,False,False
Early,100,OS,BaseAudit,9909,01895c29069b4b90209d56e2439e09164ada6ea98408f1cb130880ebcc1ae415,9.54599380493164,2,True,3.477278709411621,True,True,0,0,-1.9915034770965576,-0.335496187210083,False,False,False
Early,100,OS,BaseAudit,9909,14996453cc9a3d58fc1f7012febd48d5be16a211671da6943ccd69804c88ed19,15.132596969604492,3,True,7.3017964363098145,True,True,0,0,0.17561101913452148,-0.7141633033752441,False,False,False
Early,100,OS,BaseAudit,9909,c1d21c04484d000643da00dc6cb95366b220ffc2d12191d4c1d27d35d4f9c8c8,11.750872611999512,4,True,1.2886652946472168,True,True,0,0,-4.036155700683594,-0.46889686584472656,False,False,False
Early,100,OS,BaseAudit,9909,9b04ea7483e462bd1d4ef12b8ef89a4dd5e9811c8b376a9cd32b176db61c941b,9.502105712890625,5,True,3.8675193786621094,True,True,0,0,-0.7122373580932617,0.07162714004516602,False,False,False
Early,100,OS,BaseAudit,9909,2d4e2154015968b330f7ff2560774290813174f4687d3a825a5e998143491b3e,6.596033573150635,6,True,0.08871421217918396,True,True,0,0,0.0126115083694458,0.009790532290935516,False,False,False
Early,100,OS,BaseAudit,9909,eee4b937452286f2e9b0c02b1882bbcf004ddb5e4391255c19777687b55abb7d,8.613607406616211,7,True,0.03169773891568184,True,True,0,0,0.002542849164456129,0.027475806884467602,False,False,False
Early,100,OS,BaseAudit,9909,77a699cab4b82624798738f389036136242531c7601091ed09af5220c6148abb,9.866271018981934,8,True,7.609427452087402,True,True,0,0,-0.2919292449951172,-0.25685691833496094,False,False,False
Early,100,OS,BaseAudit,9909,28000ef52e50646364e00b02a20c451dad2c9d291dab190bebfaebb5dc0881c2,6.525882720947266,9,True,0.04309182986617088,True,True,0,0,0.023064540699124336,0.009390156716108322,False,False,False
Early,100,OS,BaseAudit,21902,298368a82d1e715cd6b044f7b88abe5e590be3bb4b7fc7664cc69df70bc7ac5c,8.2679443359375,0,True,4.723198890686035,True,True,0,0,-0.33515501022338867,-0.004217624664306641,False,False,False
Early,100,OS,BaseAudit,21902,76f1831131851531eae1367d1d137f012f32c135a39b8550eaa192e8331e2b38,1.8862226009368896,1,True,1.1160504817962646,True,True,0,0,-1.2217640280723572,0.21092575788497925,False,False,False
Early,100,OS,BaseAudit,21902,b77c470afe222bf23196bd23ef1aa1f48f96c767647abc71f680cafee7cac30c,6.238719940185547,2,True,0.0335838720202446,True,True,0,0,-0.0869654007256031,0.01625346764922142,False,False,False
Early,100,OS,BaseAudit,21902,bef49210ef446c45eb5c966ef286cd91bc7f967b8fed1f0c136e04d2a32ab6f4,11.599149703979492,3,True,8.913901329040527,True,True,0,0,-1.8561391830444336,-0.36609840393066406,False,False,False
Early,100,OS,BaseAudit,21902,233dd16183ee3b4722434eb9d1be9ffbbcb519a55097f215c3def2ffc0f8419e,3.7068910598754883,4,True,1.0457409620285034,True,True,0,0,0.5686097145080566,-0.4619722366333008,False,False,False
Early,100,OS,BaseAudit,21902,f2705a83d3a77e1df5b15c398b407046efa7de88bcf91ca5360b73258c34dbe8,5.727737903594971,5,True,4.498220920562744,True,True,0,0,-1.2893919944763184,-0.1971149444580078,False,False,False
Early,100,OS,BaseAudit,21902,3d0a13e7f2bfdd2bb7c0a77d9ccb02d3bcae8890d1b111c7ba899549f1f48301,8.502820014953613,6,True,0.11726601421833038,True,True,0,0,-0.10515383630990982,0.04540739208459854,False,False,False
Early,100,OS,BaseAudit,21902,d85da56e76743a83af1a20f275a9760c2233bf53cc08caa427a5bb7079bd300b,7.681868553161621,7,True,3.010125160217285,True,True,0,0,-1.1180579662322998,-0.2628476619720459,False,False,False
Early,100,OS,BaseAudit,21902,a18e34ad20c1ac435fb2fc953f9872707f58bb816a6a5634b85a20aff2cd4c70,8.921435356140137,8,True,4.3646559715271,True,True,0,0,-0.17165756225585938,-0.1152639389038086,False,False,False
Early,100,OS,BaseAudit,21902,fb239cfc99d2c345dca2c1e1915965c3668d3d7bb5c33e690b7167c155f7387d,16.366201400756836,9,True,8.924933433532715,True,True,0,0,-0.6660785675048828,-0.0819082260131836,False,False,False
Early,100,OS,BaseAudit,13385,3ff8346c037330ba0a4e76f65f200107a9efd2ce1adab9b969c300a5dcfe88ca,6.546976566314697,0,True,5.535701751708984,True,True,0,0,1.1702847480773926,-0.1299571990966797,False,False,False
Early,100,OS,BaseAudit,13385,8ea6aed378684037b0c778581ad21c7697e1b104b667c09f3529e0ba570c3212,5.826983451843262,1,True,3.367875337600708,True,True,0,0,-0.7003674507141113,-0.09357142448425293,False,False,False
Early,100,OS,BaseAudit,13385,b4e86e1d771a1c2ad99011fc9046a62fa034f876fa6c088794663abc914df363,6.424190998077393,2,True,4.766849994659424,True,True,0,0,0.9182724952697754,-0.06655597686767578,False,False,False
Early,100,OS,BaseAudit,13385,a0658468e718a3ca72b843a58e9a28208ec275ca89513503d7a72eec2c0319be,6.361025333404541,3,True,2.1199822425842285,True,True,0,0,-1.1881325244903564,-0.10562396049499512,False,False,False
Early,100,OS,BaseAudit,13385,eba363fe97ba84bbb5cc47692e27cb3cc9c20894283845f1623b1f2d1be3056a,3.3301379680633545,4,False,5.0366010665893555,False,True,-1,0,2.673980474472046,-0.41127490997314453,False,False,False
Early,100,OS,BaseAudit,13385,86632b721428f7a4fc6f6fa342ebee14fdcf4eef710758c183f093c1f9b7e811,6.539580345153809,5,True,3.650897979736328,True,True,0,0,-0.4005556106567383,-0.7785248756408691,False,False,False
Early,100,OS,BaseAudit,13385,1e90a8d8668294fffcacb2732bc0b6e4a45ca5a8c36458a97993df38292bedd8,6.804403781890869,6,True,6.477485179901123,True,True,0,0,0.9604873657226562,-0.1505141258239746,False,False,False
Early,100,OS,BaseAudit,13385,ebd7755fb63ba84cefe48ca72e46e2cff2a569c5728ee6750126837ed95c844b,5.198869228363037,7,True,4.657772064208984,True,True,0,0,-0.5608663558959961,-0.3736577033996582,False,False,False
Early,100,OS,BaseAudit,13385,570406aa8c9f795af2e7e43a3e20b5cc9414b2d2d99455aae5dd3d281e52cd4d,7.58417272567749,8,True,4.010748386383057,True,True,0,0,-0.7899785041809082,-0.7030839920043945,False,False,False
Early,100,OS,BaseAudit,13385,a318257cf98677f4d5852780868db5ebc8196ebf1ad12fe41bf7b6ddba59d642,6.464715480804443,9,True,5.5457963943481445,True,True,0,0,1.0765595436096191,0.3578004837036133,False,False,False
Early,100,OS,BaseAudit,8006,452865674c148e25f5cd869232cf6c81fdd0f784ce964dbbc12675c02a3a726e,2.0566678047180176,0,False,3.7943923473358154,False,False,0,0,-4.105331897735596,-0.2861144542694092,False,False,False
Early,100,OS,BaseAudit,8006,4fb5b848791c58a2cf67e3bb0fc28afaa879b56419c4c2d0a903a799fabc6ac7,2.7988996505737305,1,False,3.6867079734802246,False,True,-1,0,0.11750960350036621,-0.20587849617004395,False,False,False
Early,100,OS,BaseAudit,8006,eb911d51f9416d61d7b1d161d7655e3c9c862e32bb450936fb847e8f8f9bd34d,3.197756052017212,2,True,2.2529356479644775,True,True,0,0,0.28941917419433594,0.09686493873596191,False,False,False
Early,100,OS,BaseAudit,8006,bb54c92d8497a558aecac8d8074d474d70d4f75ae014b2147837c3a960bb2070,2.5983896255493164,3,True,1.8598883152008057,True,True,0,0,0.07565200328826904,-0.11608099937438965,False,False,False
Early,100,OS,BaseAudit,8006,3f61f78372dded4e0df713302ee412aa06a679e1c45b95c666095d523349085f,3.049387216567993,4,True,1.4714386463165283,True,True,0,0,-0.7473157644271851,-0.16936004161834717,False,False,False
Early,100,OS,BaseAudit,8006,c9201a3edb9ea0a3a67f592bff5468d963ea95cf5183dd292221438a055c4510,1.874139666557312,5,True,1.4043835401535034,True,True,0,0,-0.1068645715713501,-0.04383277893066406,False,False,False
