cell,outer_K,prompt,prompt_ordinal,Z1_target_new_nll,longer_target_new_nll,longer_minus_Z1,winner_lower_nll
Z15,8,rewrite,20,0.024727828800678253,0.009807024151086807,-0.014920804649591446,Z15
Z15,8,rewrite,21,0.010606229305267334,0.0033189947716891766,-0.007287234533578157,Z15
Z15,8,rewrite,22,0.008584265597164631,0.004208992701023817,-0.004375272896140814,Z15
Z15,8,rewrite,23,0.0047050719149410725,0.003341212635859847,-0.0013638592790812254,Z15
Z15,8,rewrite,24,0.0034364950843155384,0.00203390559181571,-0.0014025894924998283,Z15
Z15,8,rewrite,25,0.006557730957865715,0.003983539994806051,-0.0025741909630596638,Z15
Z15,8,rewrite,26,0.028927164152264595,0.01630491390824318,-0.012622250244021416,Z15
Z15,8,rewrite,27,0.01819116808474064,0.00934122409671545,-0.008849943988025188,Z15
Z15,8,rewrite,28,0.008227502927184105,0.005070920567959547,-0.003156582359224558,Z15
Z15,8,rewrite,29,0.01597651094198227,0.011188269592821598,-0.004788241349160671,Z15
Z15,8,rewrite,30,0.009150945581495762,0.0040315077640116215,-0.00511943781748414,Z15
Z15,8,rewrite,31,0.006409090012311935,0.004388582892715931,-0.0020205071195960045,Z15
Z15,8,rewrite,32,0.011912398040294647,0.0061357938684523106,-0.005776604171842337,Z15
Z15,8,rewrite,33,0.002761838026344776,0.0018047487828880548,-0.0009570892434567213,Z15
Z15,8,rewrite,34,0.02451067604124546,0.011213967576622963,-0.013296708464622498,Z15
Z15,8,rewrite,35,0.06343870609998703,0.02448473684489727,-0.03895396925508976,Z15
Z15,8,rewrite,36,0.013237803243100643,0.009110546670854092,-0.0041272565722465515,Z15
Z15,8,rewrite,37,0.007519394624978304,0.003252931870520115,-0.004266462754458189,Z15
Z15,8,rewrite,38,0.02961421012878418,0.016896462067961693,-0.012717748060822487,Z15
Z15,8,rewrite,39,0.009274376556277275,0.005457265302538872,-0.0038171112537384033,Z15
Z15,8,rewrite,40,0.008665104396641254,0.0032493670005351305,-0.005415737396106124,Z15
Z15,8,rewrite,41,0.005611618980765343,0.0023529245518147945,-0.003258694428950548,Z15
Z15,8,rewrite,42,0.004149399232119322,0.0024635223671793938,-0.001685876864939928,Z15
Z15,8,rewrite,43,0.009333902038633823,0.003773474832996726,-0.005560427205637097,Z15
Z15,8,rewrite,44,0.00369687145575881,0.0024717275518924,-0.0012251439038664103,Z15
Z15,8,rewrite,45,0.017394958063960075,0.01015567034482956,-0.007239287719130516,Z15
Z15,8,rewrite,46,0.0015650654677301645,0.0009634620510041714,-0.0006016034167259932,Z15
Z15,8,rewrite,47,0.0044069793075323105,0.003994700964540243,-0.00041227834299206734,Z15
Z15,8,rewrite,48,0.018522392958402634,0.010631588287651539,-0.007890804670751095,Z15
Z15,8,rewrite,49,0.004706851206719875,0.0028117666952311993,-0.001895084511488676,Z15
Z15,8,rewrite,50,0.001660517300479114,0.0009168949909508228,-0.0007436223095282912,Z15
Z15,8,rewrite,51,0.013167568482458591,0.0074804676696658134,-0.005687100812792778,Z15
Z15,8,rewrite,52,0.006336241960525513,0.003604939905926585,-0.0027313020545989275,Z15
Z15,8,rewrite,53,0.009038013406097889,0.007223560009151697,-0.0018144533969461918,Z15
Z15,8,rewrite,54,0.01748773828148842,0.009871003217995167,-0.007616735063493252,Z15
Z15,8,rewrite,55,0.006713335867971182,0.0038662224542349577,-0.002847113413736224,Z15
Z15,8,rewrite,56,0.0013948483392596245,0.0010405131615698338,-0.0003543351776897907,Z15
Z15,8,rewrite,57,0.005366087891161442,0.0027488800697028637,-0.002617207821458578,Z15
Z15,8,rewrite,58,0.0047836145386099815,0.0017863045213744044,-0.002997310017235577,Z15
Z15,8,rewrite,59,0.00750353978946805,0.003233563620597124,-0.004269976168870926,Z15
Z15,8,rewrite,60,0.010627814568579197,0.012510159984230995,0.0018823454156517982,Z1-REFINE
Z15,8,rewrite,61,0.00950371753424406,0.006990381050854921,-0.002513336483389139,Z15
Z15,8,rewrite,62,0.011151607148349285,0.005910300649702549,-0.005241306498646736,Z15
Z15,8,rewrite,63,0.030803794041275978,0.01733333244919777,-0.013470461592078209,Z15
Z15,8,rewrite,64,0.020898966118693352,0.008134922944009304,-0.012764043174684048,Z15
Z15,8,rewrite,65,0.02602742426097393,0.011984487064182758,-0.014042937196791172,Z15
Z15,8,rewrite,66,0.014310237020254135,0.008045408874750137,-0.006264828145503998,Z15
Z15,8,rewrite,67,0.0024403335992246866,0.00153840403072536,-0.0009019295684993267,Z15
Z15,8,rewrite,68,0.007710102014243603,0.004693206865340471,-0.0030168951489031315,Z15
Z15,8,rewrite,69,0.004702105652540922,0.0029277815483510494,-0.0017743241041898727,Z15
Z15,8,rewrite,70,0.012427041307091713,0.00901001412421465,-0.0034170271828770638,Z15
Z15,8,rewrite,71,0.0030288081616163254,0.0014485353603959084,-0.001580272801220417,Z15
Z15,8,rewrite,72,0.07385782152414322,0.034824125468730927,-0.03903369605541229,Z15
Z15,8,rewrite,73,0.010879485867917538,0.006648681126534939,-0.004230804741382599,Z15
Z15,8,rewrite,74,0.001600771676748991,0.0009344025747850537,-0.0006663691019639373,Z15
Z15,8,rewrite,75,0.004598993342369795,0.002025339985266328,-0.002573653357103467,Z15
Z15,8,rewrite,76,0.03209436684846878,0.014524679630994797,-0.017569687217473984,Z15
Z15,8,rewrite,77,0.00340679450891912,0.002211983548477292,-0.0011948109604418278,Z15
Z15,8,rewrite,78,0.016897281631827354,0.00974823534488678,-0.007149046286940575,Z15
Z15,8,rewrite,79,0.003378518857061863,0.002809864701703191,-0.0005686541553586721,Z15
Z15,8,rewrite,80,0.00388177833519876,0.001303419005125761,-0.002578359330072999,Z15
Z15,8,rewrite,81,0.015804152935743332,0.011114000342786312,-0.00469015259295702,Z15
Z15,8,rewrite,82,0.009678345173597336,0.004441516008228064,-0.005236829165369272,Z15
Z15,8,rewrite,83,0.008218162693083286,0.0013374679256230593,-0.006880694767460227,Z15
Z15,8,rewrite,84,0.0023850349243730307,0.0013585394481197,-0.0010264954762533307,Z15
Z15,8,rewrite,85,0.007072295527905226,0.0041683935560286045,-0.0029039019718766212,Z15
Z15,8,rewrite,86,0.00013505500101018697,0.00011646069469861686,-1.8594306311570108e-05,Z15
Z15,8,rewrite,87,0.0038064897526055574,0.0017309696413576603,-0.002075520111247897,Z15
Z15,8,rewrite,88,0.007430653553456068,0.005275614093989134,-0.002155039459466934,Z15
Z15,8,rewrite,89,0.0030840712133795023,0.0020111827179789543,-0.001072888495400548,Z15
Z15,8,rewrite,90,0.00386800360865891,0.0025227407459169626,-0.0013452628627419472,Z15
Z15,8,rewrite,91,0.004246860276907682,0.0025095418095588684,-0.001737318467348814,Z15
Z15,8,rewrite,92,0.021402589976787567,0.00849207304418087,-0.012910516932606697,Z15
Z15,8,rewrite,93,0.002435457892715931,0.0014582963194698095,-0.0009771615732461214,Z15
Z15,8,rewrite,94,0.012064933776855469,0.004895367659628391,-0.0071695661172270775,Z15
Z15,8,rewrite,95,0.026656391099095345,0.011037013493478298,-0.015619377605617046,Z15
Z15,8,rewrite,96,0.017366137355566025,0.008294183760881424,-0.0090719535946846,Z15
Z15,8,rewrite,97,0.0005278385942801833,0.00045813556062057614,-6.970303365960717e-05,Z15
Z15,8,rewrite,98,0.011396192945539951,0.006256162188947201,-0.0051400307565927505,Z15
Z15,8,rewrite,99,0.027217218652367592,0.019213400781154633,-0.00800381787121296,Z15
Z15,8,rephrase,0,0.08433134108781815,0.0768822655081749,-0.0074490755796432495,Z15
Z15,8,rephrase,1,9.134770393371582,9.203022003173828,0.0682516098022461,Z1-REFINE
Z15,8,rephrase,2,0.007261668331921101,0.004354044329375029,-0.002907624002546072,Z15
Z15,8,rephrase,3,0.010707780718803406,0.007077385671436787,-0.003630395047366619,Z15
Z15,8,rephrase,4,0.13311494886875153,0.07956428825855255,-0.053550660610198975,Z15
Z15,8,rephrase,5,3.753645896911621,3.7004551887512207,-0.05319070816040039,Z15
Z15,8,rephrase,6,5.603580474853516,5.833230495452881,0.22965002059936523,Z1-REFINE
Z15,8,rephrase,7,0.02551892027258873,0.024334315210580826,-0.001184605062007904,Z15
Z15,8,rephrase,8,0.023823438212275505,0.010729009285569191,-0.013094428926706314,Z15
Z15,8,rephrase,9,0.01104797888547182,0.004860490560531616,-0.006187488324940205,Z15
Z15,8,rephrase,10,0.5288978815078735,0.3597969114780426,-0.16910097002983093,Z15
Z15,8,rephrase,11,2.8663578033447266,2.9335901737213135,0.06723237037658691,Z1-REFINE
Z15,8,rephrase,12,2.6718709468841553,3.3249998092651367,0.6531288623809814,Z1-REFINE
Z15,8,rephrase,13,0.004813748877495527,0.06880100816488266,0.06398725928738713,Z1-REFINE
Z15,8,rephrase,14,0.6214946508407593,0.4661073684692383,-0.155387282371521,Z15
Z15,8,rephrase,15,0.018436262384057045,0.015186753123998642,-0.003249509260058403,Z15
Z15,8,rephrase,16,0.24971188604831696,0.19791798293590546,-0.0517939031124115,Z15
Z15,8,rephrase,17,0.33470362424850464,0.36679306626319885,0.032089442014694214,Z1-REFINE
Z15,8,rephrase,18,6.613251209259033,6.052877902984619,-0.5603733062744141,Z15
Z15,8,rephrase,19,0.04302171990275383,0.02010970003902912,-0.02291201986372471,Z15
Z15,8,rephrase,20,0.06620919704437256,0.14528881013393402,0.07907961308956146,Z1-REFINE
Z15,8,rephrase,21,0.13193581998348236,0.17597205936908722,0.04403623938560486,Z1-REFINE
Z15,8,rephrase,22,0.3140428066253662,0.3561314046382904,0.042088598012924194,Z1-REFINE
Z15,8,rephrase,23,1.6117655038833618,1.6568279266357422,0.04506242275238037,Z1-REFINE
Z15,8,rephrase,24,0.35536015033721924,0.23508408665657043,-0.1202760636806488,Z15
Z15,8,rephrase,25,7.67920446395874,7.295372486114502,-0.3838319778442383,Z15
Z15,8,rephrase,26,1.6089439392089844,1.609508752822876,0.0005648136138916016,Z1-REFINE
Z15,8,rephrase,27,4.364099502563477,4.313914775848389,-0.05018472671508789,Z15
Z15,8,rephrase,28,0.02411079593002796,0.01974896341562271,-0.0043618325144052505,Z15
Z15,8,rephrase,29,0.21270228922367096,0.20951774716377258,-0.0031845420598983765,Z15
Z15,8,rephrase,30,0.024334780871868134,0.015440567396581173,-0.00889421347528696,Z15
Z15,8,rephrase,31,0.15635956823825836,0.11939936876296997,-0.03696019947528839,Z15
Z15,8,rephrase,32,3.9714608192443848,3.95529842376709,-0.016162395477294922,Z15
Z15,8,rephrase,33,0.04315793886780739,0.027930647134780884,-0.015227291733026505,Z15
Z15,8,rephrase,34,0.9831990599632263,1.2390766143798828,0.2558775544166565,Z1-REFINE
Z15,8,rephrase,35,0.2790341079235077,0.11211702227592468,-0.166917085647583,Z15
Z15,8,rephrase,36,0.4086323380470276,0.2361854612827301,-0.17244687676429749,Z15
Z15,8,rephrase,37,1.9909294843673706,1.4446698427200317,-0.5462596416473389,Z15
Z15,8,rephrase,38,0.8804744482040405,0.9010791778564453,0.020604729652404785,Z1-REFINE
Z15,8,rephrase,39,0.20881910622119904,0.19881443679332733,-0.010004669427871704,Z15
Z15,8,rephrase,40,0.5981712341308594,0.34223613142967224,-0.25593510270118713,Z15
Z15,8,rephrase,41,4.039666175842285,3.6725330352783203,-0.36713314056396484,Z15
Z15,8,rephrase,42,11.199920654296875,11.223796844482422,0.023876190185546875,Z1-REFINE
Z15,8,rephrase,43,0.009093654341995716,0.006759160198271275,-0.0023344941437244415,Z15
Z15,8,rephrase,44,0.04155388101935387,0.027763469144701958,-0.013790411874651909,Z15
Z15,8,rephrase,45,0.11919612437486649,0.10981767624616623,-0.009378448128700256,Z15
Z15,8,rephrase,46,4.680787086486816,4.672933101654053,-0.007853984832763672,Z15
Z15,8,rephrase,47,3.3393330574035645,3.271048069000244,-0.06828498840332031,Z15
Z15,8,rephrase,48,0.021402472630143166,0.009570077992975712,-0.011832394637167454,Z15
Z15,8,rephrase,49,0.011395839974284172,0.004760598298162222,-0.00663524167612195,Z15
Z15,8,rephrase,50,0.033948641270399094,0.021845661103725433,-0.01210298016667366,Z15
Z15,8,rephrase,51,1.574062705039978,1.436279535293579,-0.13778316974639893,Z15
Z15,8,rephrase,52,1.7248567342758179,2.2157766819000244,0.49091994762420654,Z1-REFINE
Z15,8,rephrase,53,4.414377689361572,4.564103603363037,0.14972591400146484,Z1-REFINE
Z15,8,rephrase,54,2.093503475189209,1.9970873594284058,-0.09641611576080322,Z15
Z15,8,rephrase,55,10.037636756896973,10.023338317871094,-0.014298439025878906,Z15
Z15,8,rephrase,56,0.03844023868441582,0.027348531410098076,-0.011091707274317741,Z15
Z15,8,rephrase,57,0.04598226398229599,0.030229710042476654,-0.015752553939819336,Z15
Z15,8,rephrase,58,0.08710210025310516,0.07494905591011047,-0.01215304434299469,Z15
Z15,8,rephrase,59,0.02352679893374443,0.016463270410895348,-0.007063528522849083,Z15
Z15,8,rephrase,60,0.020383410155773163,0.013963858596980572,-0.006419551558792591,Z15
Z15,8,rephrase,61,0.03876734897494316,0.018411332741379738,-0.020356016233563423,Z15
Z15,8,rephrase,62,0.044169921427965164,0.04171568527817726,-0.002454236149787903,Z15
Z15,8,rephrase,63,0.13616487383842468,0.11726155877113342,-0.01890331506729126,Z15
Z15,8,rephrase,64,0.0096397390589118,0.00614124396815896,-0.00349849509075284,Z15
Z15,8,rephrase,65,0.016238216310739517,0.01084552425891161,-0.0053926920518279076,Z15
Z15,8,rephrase,66,0.04562083259224892,0.02470642887055874,-0.020914403721690178,Z15
Z15,8,rephrase,67,0.024207377806305885,0.016558483242988586,-0.007648894563317299,Z15
Z15,8,rephrase,68,4.090165138244629,4.3061909675598145,0.21602582931518555,Z1-REFINE
Z15,8,rephrase,69,1.397199034690857,1.2774149179458618,-0.11978411674499512,Z15
Z15,8,rephrase,70,0.15083914995193481,0.11027611047029495,-0.04056303948163986,Z15
Z15,8,rephrase,71,1.1293697357177734,0.5558817982673645,-0.5734879374504089,Z15
Z15,8,rephrase,72,9.476804733276367,9.942481994628906,0.46567726135253906,Z1-REFINE
Z15,8,rephrase,73,10.967240333557129,2.2357707023620605,-8.731469631195068,Z15
Z15,8,rephrase,74,2.1720123291015625,0.06013161689043045,-2.111880712211132,Z15
Z15,8,rephrase,75,0.06676211208105087,0.011784696951508522,-0.05497741512954235,Z15
Z15,8,rephrase,76,0.04814845323562622,0.037794191390275955,-0.010354261845350266,Z15
Z15,8,rephrase,77,0.8085002899169922,0.6815800070762634,-0.12692028284072876,Z15
Z15,8,rephrase,78,0.015252972021698952,0.009684012271463871,-0.005568959750235081,Z15
Z15,8,rephrase,79,0.00538067240267992,0.003830597037449479,-0.001550075365230441,Z15
Z15,8,rephrase,80,0.010810618288815022,0.0045359814539551735,-0.006274636834859848,Z15
Z15,8,rephrase,81,0.005967182572931051,0.0026360545307397842,-0.003331128042191267,Z15
Z15,8,rephrase,82,1.8220726251602173,1.8378764390945435,0.015803813934326172,Z1-REFINE
Z15,8,rephrase,83,0.6013227105140686,0.29337048530578613,-0.30795222520828247,Z15
Z15,8,rephrase,84,0.3824140429496765,0.3066767454147339,-0.07573729753494263,Z15
Z15,8,rephrase,85,0.1276864856481552,0.10115665942430496,-0.02652982622385025,Z15
Z15,8,rephrase,86,0.010302930139005184,0.004538829438388348,-0.0057641007006168365,Z15
Z15,8,rephrase,87,0.018162019550800323,0.007388646714389324,-0.010773372836411,Z15
Z15,8,rephrase,88,0.34078162908554077,0.268779456615448,-0.07200217247009277,Z15
Z15,8,rephrase,89,0.014180490747094154,0.009934977628290653,-0.004245513118803501,Z15
Z15,8,rephrase,90,0.02454080432653427,0.023178357630968094,-0.0013624466955661774,Z15
Z15,8,rephrase,91,2.9648141860961914,2.712851047515869,-0.25196313858032227,Z15
Z15,8,rephrase,92,0.1760130524635315,0.2919749617576599,0.11596190929412842,Z1-REFINE
Z15,8,rephrase,93,3.142467975616455,3.8653149604797363,0.7228469848632812,Z1-REFINE
Z15,8,rephrase,94,5.603718280792236,2.3149516582489014,-3.288766622543335,Z15
Z15,8,rephrase,95,0.08730946481227875,0.11012236028909683,0.022812895476818085,Z1-REFINE
Z15,8,rephrase,96,0.15367713570594788,0.13362427055835724,-0.020052865147590637,Z15
Z15,8,rephrase,97,0.1113995760679245,0.08827339112758636,-0.023126184940338135,Z15
Z15,8,rephrase,98,0.35345491766929626,0.3329002261161804,-0.020554691553115845,Z15
Z15,8,rephrase,99,0.00939743872731924,0.004758225288242102,-0.004639213439077139,Z15
Z15,8,rephrase,100,5.3689351081848145,5.933936595916748,0.5650014877319336,Z1-REFINE
Z15,8,rephrase,101,0.09981665760278702,0.1181812733411789,0.018364615738391876,Z1-REFINE
Z15,8,rephrase,102,0.016644775867462158,0.009606798179447651,-0.007037977688014507,Z15
Z15,8,rephrase,103,0.003671098267659545,0.0027759848162531853,-0.0008951134514063597,Z15
Z15,8,rephrase,104,0.012875636108219624,0.008207876235246658,-0.004667759872972965,Z15
Z15,8,rephrase,105,1.2343591451644897,1.1468347311019897,-0.0875244140625,Z15
Z15,8,rephrase,106,6.822554588317871,6.811856746673584,-0.01069784164428711,Z15
Z15,8,rephrase,107,3.4994957447052,3.3008720874786377,-0.1986236572265625,Z15
Z15,8,rephrase,108,5.532243728637695,5.4799418449401855,-0.052301883697509766,Z15
Z15,8,rephrase,109,0.597069501876831,0.47720909118652344,-0.11986041069030762,Z15
Z15,8,rephrase,110,0.08020812273025513,0.05323309823870659,-0.026975024491548538,Z15
Z15,8,rephrase,111,0.383164644241333,0.37889352440834045,-0.004271119832992554,Z15
Z15,8,rephrase,112,0.028343142941594124,0.024454839527606964,-0.0038883034139871597,Z15
Z15,8,rephrase,113,1.8813755512237549,2.8680408000946045,0.9866652488708496,Z1-REFINE
Z15,8,rephrase,114,0.02179993875324726,0.015694433823227882,-0.006105504930019379,Z15
Z15,8,rephrase,115,0.37509483098983765,0.28433939814567566,-0.09075543284416199,Z15
Z15,8,rephrase,116,0.08430942893028259,0.017488207668066025,-0.06682122126221657,Z15
Z15,8,rephrase,117,0.049727458506822586,0.004653813783079386,-0.0450736447237432,Z15
Z15,8,rephrase,118,2.791287660598755,2.416013240814209,-0.3752744197845459,Z15
Z15,8,rephrase,119,4.024993419647217,3.907787561416626,-0.11720585823059082,Z15
Z15,8,rephrase,120,0.0870303139090538,0.16704989969730377,0.08001958578824997,Z1-REFINE
Z15,8,rephrase,121,3.2596161365509033,1.3133814334869385,-1.9462347030639648,Z15
Z15,8,rephrase,122,8.043850898742676,7.535610198974609,-0.5082406997680664,Z15
Z15,8,rephrase,123,6.814553260803223,5.364333152770996,-1.4502201080322266,Z15
Z15,8,rephrase,124,0.02469130977988243,0.010849062353372574,-0.013842247426509857,Z15
Z15,8,rephrase,125,0.0458093099296093,0.024113470688462257,-0.02169583924114704,Z15
Z15,8,rephrase,126,1.0389130115509033,1.0634489059448242,0.0245358943939209,Z1-REFINE
Z15,8,rephrase,127,0.5574769973754883,0.4622097611427307,-0.09526723623275757,Z15
Z15,8,rephrase,128,0.01616913080215454,0.006869390141218901,-0.00929974066093564,Z15
Z15,8,rephrase,129,0.06661657989025116,0.020854486152529716,-0.04576209373772144,Z15
Z15,8,rephrase,130,0.033508021384477615,0.01928531751036644,-0.014222703874111176,Z15
Z15,8,rephrase,131,0.007127099204808474,0.0029343189671635628,-0.004192780237644911,Z15
Z15,8,rephrase,132,4.575623035430908,4.54139518737793,-0.034227848052978516,Z15
Z15,8,rephrase,133,2.3809916973114014,2.4786856174468994,0.09769392013549805,Z1-REFINE
Z15,8,rephrase,134,0.021552518010139465,0.01686704158782959,-0.0046854764223098755,Z15
Z15,8,rephrase,135,0.014191421680152416,0.004610859323292971,-0.009580562356859446,Z15
Z15,8,rephrase,136,0.12960687279701233,0.10006659477949142,-0.029540278017520905,Z15
Z15,8,rephrase,137,0.006431831978261471,0.004025333561003208,-0.0024064984172582626,Z15
Z15,8,rephrase,138,1.7741296291351318,2.4086198806762695,0.6344902515411377,Z1-REFINE
Z15,8,rephrase,139,0.03309788182377815,0.01928520016372204,-0.013812681660056114,Z15
Z15,8,rephrase,140,0.014357946813106537,0.007895687595009804,-0.006462259218096733,Z15
Z15,8,rephrase,141,0.33749815821647644,0.04846911132335663,-0.2890290468931198,Z15
Z15,8,rephrase,142,0.35496285557746887,0.29575231671333313,-0.05921053886413574,Z15
Z15,8,rephrase,143,2.034406900405884,1.825298547744751,-0.2091083526611328,Z15
Z15,8,rephrase,144,5.493504524230957,5.891926288604736,0.3984217643737793,Z1-REFINE
Z15,8,rephrase,145,1.287949562072754,0.825606107711792,-0.4623434543609619,Z15
Z15,8,rephrase,146,0.1965331882238388,0.12474662065505981,-0.07178656756877899,Z15
Z15,8,rephrase,147,7.84145450592041,7.7032012939453125,-0.13825321197509766,Z15
Z15,8,rephrase,148,0.14673122763633728,0.08281079679727554,-0.06392043083906174,Z15
Z15,8,rephrase,149,0.8732030391693115,0.8737985491752625,0.0005955100059509277,Z1-REFINE
Z15,8,rephrase,150,2.038572072982788,1.8852344751358032,-0.15333759784698486,Z15
Z15,8,rephrase,151,0.08031725138425827,0.05906881019473076,-0.02124844118952751,Z15
Z15,8,rephrase,152,0.35191822052001953,0.14412684738636017,-0.20779137313365936,Z15
Z15,8,rephrase,153,0.07343023270368576,0.03350329399108887,-0.03992693871259689,Z15
Z15,8,rephrase,154,3.1087162494659424,2.9614646434783936,-0.14725160598754883,Z15
Z15,8,rephrase,155,4.113363742828369,4.315096378326416,0.20173263549804688,Z1-REFINE
Z15,8,rephrase,156,4.046665668487549,4.058243751525879,0.011578083038330078,Z1-REFINE
Z15,8,rephrase,157,1.524591088294983,1.3301897048950195,-0.19440138339996338,Z15
Z15,8,rephrase,158,1.6330653429031372,1.5349013805389404,-0.09816396236419678,Z15
Z15,8,rephrase,159,1.2080191373825073,1.1447947025299072,-0.0632244348526001,Z15
Z15,8,rephrase,160,0.05091376230120659,0.02951548807322979,-0.0213982742279768,Z15
Z15,8,rephrase,161,0.009683304466307163,0.0029443029779940844,-0.006739001488313079,Z15
Z15,8,rephrase,162,0.019030489027500153,0.013290387578308582,-0.00574010144919157,Z15
Z15,8,rephrase,163,0.1897808462381363,0.21296995878219604,0.023189112544059753,Z1-REFINE
Z15,8,rephrase,164,0.008952124044299126,0.005687601864337921,-0.0032645221799612045,Z15
Z15,8,rephrase,165,0.043362632393836975,0.03494039922952652,-0.008422233164310455,Z15
Z15,8,rephrase,166,0.0012484145117923617,0.0009054613183252513,-0.0003429531934671104,Z15
Z15,8,rephrase,167,5.333459854125977,5.947876930236816,0.6144170761108398,Z1-REFINE
Z15,8,rephrase,168,0.12835197150707245,0.10137954354286194,-0.02697242796421051,Z15
Z15,8,rephrase,169,0.3742009699344635,0.40691497921943665,0.032714009284973145,Z1-REFINE
Z15,8,rephrase,170,0.007211488205939531,0.00464111752808094,-0.002570370677858591,Z15
Z15,8,rephrase,171,0.007314923219382763,0.005219523329287767,-0.0020953998900949955,Z15
Z15,8,rephrase,172,0.003246515290811658,0.004422051832079887,0.0011755365412682295,Z1-REFINE
Z15,8,rephrase,173,0.01429836731404066,0.015303806401789188,0.0010054390877485275,Z1-REFINE
Z15,8,rephrase,174,0.6816467046737671,2.098419666290283,1.4167729616165161,Z1-REFINE
Z15,8,rephrase,175,1.1356202363967896,2.3882594108581543,1.2526391744613647,Z1-REFINE
Z15,8,rephrase,176,0.009398265741765499,0.005431063007563353,-0.0039672027342021465,Z15
Z15,8,rephrase,177,1.6117076873779297,1.2996903657913208,-0.3120173215866089,Z15
Z15,8,rephrase,178,0.9236391186714172,0.8224685192108154,-0.1011705994606018,Z15
Z15,8,rephrase,179,4.348813533782959,4.296906471252441,-0.05190706253051758,Z15
Z15,8,rephrase,180,0.0281264279037714,0.02784358337521553,-0.00028284452855587006,Z15
Z15,8,rephrase,181,0.38847097754478455,0.1249718889594078,-0.26349908858537674,Z15
Z15,8,rephrase,182,0.025078753009438515,0.01973213255405426,-0.0053466204553842545,Z15
Z15,8,rephrase,183,0.06570744514465332,0.054109033197164536,-0.011598411947488785,Z15
Z15,8,rephrase,184,0.027235662564635277,0.01657946966588497,-0.010656192898750305,Z15
Z15,8,rephrase,185,0.024088218808174133,0.013468706980347633,-0.0106195118278265,Z15
Z15,8,rephrase,186,0.002709529362618923,0.002147155813872814,-0.000562373548746109,Z15
Z15,8,rephrase,187,0.008270302787423134,0.005521048791706562,-0.002749253995716572,Z15
Z15,8,rephrase,188,0.1763576865196228,0.13307498395442963,-0.043282702565193176,Z15
Z15,8,rephrase,189,0.048933498561382294,0.03763244301080704,-0.011301055550575256,Z15
Z15,8,rephrase,190,0.017034996300935745,0.014577900990843773,-0.0024570953100919724,Z15
Z15,8,rephrase,191,0.026744255796074867,0.038569167256355286,0.011824911460280418,Z1-REFINE
Z15,8,rephrase,192,5.777926921844482,5.696107387542725,-0.08181953430175781,Z15
Z15,8,rephrase,193,0.31213322281837463,0.23760075867176056,-0.07453246414661407,Z15
Z15,8,rephrase,194,0.0016991952434182167,0.0017592919757589698,6.009673234075308e-05,Z1-REFINE
Z15,8,rephrase,195,0.0012236495967954397,0.0010177677031606436,-0.00020588189363479614,Z15
Z15,8,rephrase,196,0.002973066410049796,0.002806892851367593,-0.0001661735586822033,Z15
Z15,8,rephrase,197,0.21510331332683563,0.1332533061504364,-0.08185000717639923,Z15
Z15,8,rephrase,198,5.4777703285217285,5.819836616516113,0.34206628799438477,Z1-REFINE
Z15,8,rephrase,199,1.9882562160491943,2.849010467529297,0.8607542514801025,Z1-REFINE
Z20,1,rewrite,0,10.274020195007324,3.5848355293273926,-6.689184665679932,Z20
Z20,1,rewrite,1,6.815540790557861,0.2925441861152649,-6.522996604442596,Z20
Z20,1,rewrite,2,7.601445198059082,1.927694320678711,-5.673750877380371,Z20
Z20,1,rewrite,3,9.036478996276855,1.9177916049957275,-7.118687391281128,Z20
Z20,1,rewrite,4,2.1089563369750977,0.4359350800514221,-1.6730212569236755,Z20
Z20,1,rewrite,5,7.315792560577393,1.2991585731506348,-6.016633987426758,Z20
Z20,1,rewrite,6,9.76264762878418,3.782543659210205,-5.980103969573975,Z20
Z20,1,rewrite,7,4.8528876304626465,0.3162385821342468,-4.5366490483284,Z20
Z20,1,rewrite,8,14.7185640335083,1.994348406791687,-12.724215626716614,Z20
Z20,1,rewrite,9,9.840048789978027,2.410654067993164,-7.429394721984863,Z20
Z20,1,rewrite,10,4.043056011199951,1.201869249343872,-2.841186761856079,Z20
Z20,1,rewrite,11,6.49678373336792,2.2840957641601562,-4.212687969207764,Z20
Z20,1,rewrite,12,13.461668014526367,4.862765312194824,-8.598902702331543,Z20
Z20,1,rewrite,13,2.760652542114258,0.3123576045036316,-2.448294937610626,Z20
Z20,1,rewrite,14,7.153114318847656,1.2260452508926392,-5.927069067955017,Z20
Z20,1,rewrite,15,9.657853126525879,2.7117044925689697,-6.946148633956909,Z20
Z20,1,rewrite,16,3.730541944503784,0.4016381800174713,-3.328903764486313,Z20
Z20,1,rewrite,17,12.252281188964844,3.205822467803955,-9.046458721160889,Z20
Z20,1,rewrite,18,13.949687004089355,3.5885982513427734,-10.361088752746582,Z20
Z20,1,rewrite,19,6.52898645401001,1.934866189956665,-4.594120264053345,Z20
Z20,1,rewrite,20,4.431385040283203,1.4985735416412354,-2.9328114986419678,Z20
Z20,1,rewrite,21,6.182796955108643,2.730518102645874,-3.4522788524627686,Z20
Z20,1,rewrite,22,4.941462516784668,1.4344007968902588,-3.507061719894409,Z20
Z20,1,rewrite,23,8.587918281555176,0.5534922480583191,-8.034426033496857,Z20
Z20,1,rewrite,24,10.674758911132812,5.485119819641113,-5.189639091491699,Z20
Z20,1,rewrite,25,9.27779483795166,4.0494608879089355,-5.228333950042725,Z20
