path,bytes,sha256,title,evidence
experiment-reports/servers/server4/sequential-local-z-allocation-seq1000-2026-09-17-v2/preparation-submission-ko.md,5928,553ad999085dbc84268c3bce5ed5cca738ad5ebd0f9daad1c3712abb8f834a7e,Sequential Local-z Allocation v2 — 준비·제출 사실 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/sequential-local-z-allocation-seq1000-2026-09-17-v2/resume-main-r1/main-initial-handoff-ko.md,8902,cf48b42ca377887dee26912c0f5a9c03f5fc201e60d105e5edd390236b3ac377,Sequential Local-z Allocation v2 — 본실험 초기 gate 재개 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/metadata-repair-M-r1/submission/report-ko.md,4198,8d095a4308d7fac69b4a8ed3c710fc6f8cbb2171026888b9632884c2a33cab6b,ENFC M 저장 메타데이터 기술 수리·재제출 submission,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/metadata-repair-M-r1/two-batch-override-ko.md,1940,ad790aa06c36c27b5889418288c35b5fc457bf440d4dbc4bbd7932b7085e67db,최신 사용자 override: M B1·B2만 유지,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/sequential-four-r1/en-f-completed-review-r1/README.md,1963,5f9bda92a50a3f6382e408e05734cfa0743a7a05c9e0e04577334ced56deb7dd,EN-F sequential 완료 리뷰 재현,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/sequential-four-r1/en-f-completed-review-r1/diagnostic-report-ko.md,33217,903a7b159c5157b1c5707fca64ebb5d50870a151fd137ac7bba4664c2f480954,Sequential EN-F 50071_1 완료 상세 사실 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/sequential-four-r1/initial/diagnostic-report-ko.md,5081,8aaa2aa82bb08fce398c4dd8cb9ae20b6bc965b9688dbfd549b358015d36ee9d,ENFC 네 정책 sequential — initial,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/sequential-four-r1/submission/diagnostic-report-ko.md,5115,19d80b980990880cec0c230a947a10986b200415928579f29d203be30dfee4b5,ENFC 네 정책 sequential — submission,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/skip-t-all-m-r1/resource-blocked-ko.md,3661,58759653cf7fe28054b01eddd694e65d3c7cc332e6cfc4117777b799d1996554,ENFC T 생략 / M 전체 재제출: 저장공간 부족으로 미제출,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-edit-preserving-correction-2026-09-18-v1/submission-and-paired-stop-ko.md,5577,702eeedd54c2a8eac2224908db8145fb733765eaa4caf0c8004d1c8ef93f3647,ENFC M-only — T 오류 연동 M 중단 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/completed-b1-review-20260920-v1/report-ko.md,33713,f1b15aa5103923be7228863a124237f471ce8537808732a99352a9b7586e1064,Single-layer mechanism-first B1 완료 상세 리뷰 — 51058,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/completed-b1-review-20260920-v1/reproduce.md,3638,6daa0e5de6abf54178091b9c28ca3e7c8f0ed988812f7f46187b09347e6a8ed4,CPU 리뷰 재현,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/dependency-program-preparation-ko.md,4253,2a2e70205e814dc80733da7032ea97de792a62a4808eae9fa6ed8fa86bcdf52f,최대 B10 dependency 실행기 준비 — actual 결과 미관측,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/repair-r1/repair-and-gate-policy-ko.md,9355,62400c296465155a0a0b69090255aabd308cecae3a0cea924d991632cf551d17,Native z hook 실패 수리 및 사용자 진단-gate 정정,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/repair-r2/cleanup-repair-ko.md,6678,ab3219c6c8ddc3a23d27d4b1c7edd5c9354b1d79ead1c066b8f633310d6d965f,50983 교체 및 51055 정리 오류 수리,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/single-layer-mechanism-first-20260919-v1/repair-r3/diagnostic-report-ko.md,3332,c8c2fec14acd07ab62972c581051d5cd35520406e79cdb3c298de2349a20a934,B1 r3: T0 완료 증거와 FD 미확립,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
