arm,model,method,accepted_edit_count,category,prompt_denominator,strict_numerator,strict_rate,token_denominator,token_accuracy,request_cluster_nll_n,request_cluster_nll_mean,request_cluster_nll_median,request_cluster_nll_p90,request_cluster_nll_max,request_cluster_min_margin_n,request_cluster_min_margin_mean,request_cluster_min_margin_median,request_cluster_min_margin_p90,request_cluster_min_margin_max,prompt_nll_n,prompt_nll_mean,prompt_nll_median,prompt_nll_p90,prompt_nll_max,prompt_margin_n,prompt_margin_mean,prompt_margin_median,prompt_margin_p90,prompt_margin_max
LA,llama3-8b-inst,alphaedit,7500,rephrase_target_new,15000,1399,0.09326666666666666,15250,NOT_RECORDED_EVALUATOR_SCHEMA,7500,8.567421650914092,8.788135290145874,13.410215711593628,20.578332901000977,7500,-8.55312222105662,-8.772467136383057,-2.6070666313171382,10.364543914794922,15000,8.567421650914092,8.85050106048584,14.015617847442629,25.498153686523438,15000,-6.743940963172912,-7.000641107559204,-0.2382088661193818,13.059528350830078
LA,llama3-8b-inst,alphaedit,7500,rephrase_target_true,15000,152,0.010133333333333333,15166,NOT_RECORDED_EVALUATOR_SCHEMA,7500,9.965916201691082,9.952353239059448,13.972643756866455,22.80685329437256,7500,-10.098237256113688,-9.855364799499512,-5.434664773941038,2.9230384826660156,15000,9.965916201691082,9.983234405517578,14.556742286682129,26.60926055908203,15000,-8.420511223204931,-8.211946487426758,-3.442726802825928,4.152324676513672
LA,llama3-8b-inst,alphaedit,7500,locality_target_true,75000,1256,0.016746666666666667,75830,NOT_RECORDED_EVALUATOR_SCHEMA,7500,9.731154206031562,9.749507212638855,13.003002576828004,18.706530380249024,7500,-14.005645076624553,-13.85464859008789,-9.159555244445801,-3.0300369262695312,75000,9.731154206031562,9.689512252807617,14.706060314178467,30.895174026489258,75000,-8.328894011793137,-8.127582550048828,-3.0111441612243652,5.133223533630371
LA,llama3-8b-inst,alphaedit,10000,rewrite_target_new,10000,2013,0.2013,10165,NOT_RECORDED_EVALUATOR_SCHEMA,10000,7.848452995000142,8.677352905273438,13.673690795898438,24.250869750976562,10000,-5.1719887400150295,-6.15656042098999,4.180446720123291,18.50145721435547,10000,7.848452995000142,8.677352905273438,13.673690795898438,24.250869750976562,10000,-5.1719887400150295,-6.15656042098999,4.180446720123291,18.50145721435547
LA,llama3-8b-inst,alphaedit,10000,rewrite_target_true,10000,59,0.0059,10120,NOT_RECORDED_EVALUATOR_SCHEMA,10000,10.831303707531095,10.869920253753662,15.021545505523683,32.47736358642578,10000,-8.997253121995925,-8.74740982055664,-4.323519849777221,4.360769271850586,10000,10.831303707531095,10.869920253753662,15.021545505523683,32.47736358642578,10000,-8.997253121995925,-8.74740982055664,-4.323519849777221,4.360769271850586
LA,llama3-8b-inst,alphaedit,10000,rephrase_target_new,20000,1727,0.08635,20330,NOT_RECORDED_EVALUATOR_SCHEMA,10000,9.156975424058242,9.625243902206421,13.520347404479981,20.402796745300293,10000,-8.392255249214172,-8.670390129089355,-3.1992465496063227,11.494794845581055,20000,9.156975424058242,9.721200942993164,13.955623722076417,26.662622451782227,20000,-6.7287156106472015,-7.185932874679565,-0.585893917083739,13.068163871765137
LA,llama3-8b-inst,alphaedit,10000,rephrase_target_true,20000,113,0.00565,20240,NOT_RECORDED_EVALUATOR_SCHEMA,10000,10.627681069007423,10.65828561782837,14.040923833847046,22.968926429748535,10000,-9.97464833960533,-9.80009126663208,-5.902027654647826,0.5544633865356445,20000,10.627681069007423,10.761411666870117,14.585005569458009,31.15506935119629,20000,-8.464715001678467,-8.378697872161865,-3.998500108718872,4.644595146179199
LA,llama3-8b-inst,alphaedit,10000,locality_target_true,100000,1413,0.01413,101200,NOT_RECORDED_EVALUATOR_SCHEMA,10000,10.406529326865874,10.462404656410218,13.361116771697999,19.0953800201416,10000,-13.0088924929142,-12.805022239685059,-9.101197338104248,-1.2668390274047852,100000,10.406529326865874,10.615734100341797,14.593180179595947,29.563556671142578,100000,-8.275944484932422,-8.202597618103027,-3.6110877990722656,7.432855606079102
QM,qwen2.5-7b-inst,memit,1000,rewrite_target_new,1000,930,0.93,1019,NOT_RECORDED_EVALUATOR_SCHEMA,1000,0.39745480413830225,0.029650879092514515,0.5983155071735383,14.34988784790039,1000,4.3201547012329105,4.735401630401611,7.340288543701172,10.319852828979492,1000,0.39745480413830225,0.029650879092514515,0.5983155071735383,14.34988784790039,1000,4.3201547012329105,4.735401630401611,7.340288543701172,10.319852828979492
QM,qwen2.5-7b-inst,memit,1000,rewrite_target_true,1000,2,0.002,1010,NOT_RECORDED_EVALUATOR_SCHEMA,1000,12.648665793061257,12.327365398406982,18.696574592590334,30.25710678100586,1000,-12.54943339395523,-12.277348041534424,-6.5984820365905765,0.47058868408203125,1000,12.648665793061257,12.327365398406982,18.696574592590334,30.25710678100586,1000,-12.54943339395523,-12.277348041534424,-6.5984820365905765,0.47058868408203125
QM,qwen2.5-7b-inst,memit,1000,rephrase_target_new,2000,1400,0.7,2038,NOT_RECORDED_EVALUATOR_SCHEMA,1000,1.5141644095423907,0.6319782822392881,4.241343435645104,13.855774402618408,1000,-0.24726000881195068,0.44387197494506836,4.675985336303712,8.529609680175781,2000,1.5141644095423907,0.297550693154335,5.087861061096191,17.03708267211914,2000,1.4551194441318511,2.204864501953125,6.03318681716919,9.876863479614258
QM,qwen2.5-7b-inst,memit,1000,rephrase_target_true,2000,11,0.0055,2020,NOT_RECORDED_EVALUATOR_SCHEMA,1000,11.49365855525434,11.401623725891113,16.565230512619017,27.94992160797119,1000,-12.620337993621826,-12.486220359802246,-6.7637204170227045,-0.8217697143554688,2000,11.49365855525434,11.279707431793213,17.15250759124756,29.934654235839844,2000,-11.078551302671432,-10.84791088104248,-5.1302490234375,3.4693164825439453
QM,qwen2.5-7b-inst,memit,1000,locality_target_true,10000,1235,0.1235,10100,NOT_RECORDED_EVALUATOR_SCHEMA,1000,5.843777853382984,5.474806156754493,9.377796144485474,15.31267557144165,1000,-9.44413980102539,-9.157718181610107,-4.867260789871216,-0.945343017578125,10000,5.843777853382984,5.403226613998413,10.897402858734134,24.359418869018555,10000,-4.528944211101532,-4.236644744873047,0.4199350357055666,6.772258758544922
QM,qwen2.5-7b-inst,memit,1500,rewrite_target_new,1500,840,0.56,1533,NOT_RECORDED_EVALUATOR_SCHEMA,1500,2.5634719030017634,1.1242083311080933,7.17983798980714,19.501806259155273,1500,0.07590347035725911,0.6909446716308594,5.141533660888673,11.023709297180176,1500,2.5634719030017634,1.1242083311080933,7.17983798980714,19.501806259155273,1500,0.07590347035725911,0.6909446716308594,5.141533660888673,11.023709297180176
QM,qwen2.5-7b-inst,memit,1500,rewrite_target_true,1500,31,0.020666666666666667,1517,NOT_RECORDED_EVALUATOR_SCHEMA,1500,8.482497103646397,8.176867961883545,13.692798709869386,26.786725997924805,1500,-7.601875226020813,-7.316514253616333,-2.0570099830627395,3.1416425704956055,1500,8.482497103646397,8.176867961883545,13.692798709869386,26.786725997924805,1500,-7.601875226020813,-7.316514253616333,-2.0570099830627395,3.1416425704956055
QM,qwen2.5-7b-inst,memit,1500,rephrase_target_new,3000,1115,0.37166666666666665,3066,NOT_RECORDED_EVALUATOR_SCHEMA,1500,4.100603516201571,3.516792118549347,8.533210372924808,19.4733247756958,1500,-3.840632561683655,-3.692021131515503,1.7246082305908204,7.962981224060059,3000,4.100603516201571,3.1320611238479614,9.630830192565918,22.45309829711914,3000,-1.9254847277005513,-1.57039213180542,3.7285637855529767,9.762224197387695
QM,qwen2.5-7b-inst,memit,1500,rephrase_target_true,3000,61,0.02033333333333333,3034,NOT_RECORDED_EVALUATOR_SCHEMA,1500,8.609828028912345,8.490230560302734,12.83172550201416,24.443578720092773,1500,-9.053452222506206,-8.786334037780762,-4.199430751800536,1.4170637130737305,3000,8.609828028912345,8.395825386047363,13.481168556213378,25.13164710998535,3000,-7.411687133471171,-7.236087322235107,-2.4434967994689964,3.182657241821289
QM,qwen2.5-7b-inst,memit,1500,locality_target_true,15000,1192,0.07946666666666667,15170,NOT_RECORDED_EVALUATOR_SCHEMA,1500,6.399064302586764,5.981469905376434,10.148779969215393,15.068604755401612,1500,-9.295039404233297,-9.111557483673096,-4.977699947357177,-0.71136474609375,15000,6.399064302586764,6.064630508422852,11.264842987060547,23.05983543395996,15000,-4.840039692385991,-4.51850700378418,-0.3378997802734374,5.516012191772461
QM,qwen2.5-7b-inst,memit,2000,rewrite_target_new,2000,534,0.267,2040,NOT_RECORDED_EVALUATOR_SCHEMA,2000,5.515024633625693,5.383422613143921,11.221877861022952,19.658424377441406,2000,-3.127178699016571,-3.355469226837158,3.9448463439941475,12.769878387451172,2000,5.515024633625693,5.383422613143921,11.221877861022952,19.658424377441406,2000,-3.127178699016571,-3.355469226837158,3.9448463439941475,12.769878387451172
QM,qwen2.5-7b-inst,memit,2000,rewrite_target_true,2000,34,0.017,2019,NOT_RECORDED_EVALUATOR_SCHEMA,2000,8.474606795177795,8.258056640625,13.074188804626466,22.35100555419922,2000,-6.956009767770767,-6.674329519271851,-2.191984462738037,4.767110824584961,2000,8.474606795177795,8.258056640625,13.074188804626466,22.35100555419922,2000,-6.956009767770767,-6.674329519271851,-2.191984462738037,4.767110824584961
QM,qwen2.5-7b-inst,memit,2000,rephrase_target_new,4000,786,0.1965,4080,NOT_RECORDED_EVALUATOR_SCHEMA,2000,6.49050020624407,6.5103596448898315,11.611464405059813,16.91250228881836,2000,-5.941381043672561,-6.1262547969818115,0.6970630645751962,10.254806518554688,4000,6.49050020624407,6.455334424972534,12.218186950683593,20.575401306152344,4000,-4.3233712552785875,-4.504391193389893,2.3804578781127925,11.841817855834961
QM,qwen2.5-7b-inst,memit,2000,rephrase_target_true,4000,57,0.01425,4038,NOT_RECORDED_EVALUATOR_SCHEMA,2000,8.977340279311873,8.800294876098633,13.093173265457153,21.2322940826416,2000,-8.81664005112648,-8.677068710327148,-4.390380620956421,3.072114944458008,4000,8.977340279311873,8.782933712005615,13.654114818572996,24.775409698486328,4000,-7.336090896248818,-7.050233364105225,-2.6736644268035894,5.049571990966797
QM,qwen2.5-7b-inst,memit,2000,locality_target_true,20000,624,0.0312,20190,NOT_RECORDED_EVALUATOR_SCHEMA,2000,8.15810215048194,7.981112667918206,11.671141147613529,16.765494918823244,2000,-10.90776715040207,-10.705635070800781,-6.433116912841795,-0.7566738128662109,20000,8.15810215048194,7.920800685882568,12.824595832824711,23.341171264648438,20000,-6.314115360963345,-6.068809509277344,-1.7258834362029971,3.7222843170166016
QM,qwen2.5-7b-inst,memit,3000,rewrite_target_new,3000,46,0.015333333333333332,3054,NOT_RECORDED_EVALUATOR_SCHEMA,3000,12.3452495974442,12.688110828399658,15.778146743774414,19.65978240966797,3000,-9.519433490355809,-9.78139352798462,-4.683295345306399,7.318351745605469,3000,12.3452495974442,12.688110828399658,15.778146743774414,19.65978240966797,3000,-9.519433490355809,-9.78139352798462,-4.683295345306399,7.318351745605469
QM,qwen2.5-7b-inst,memit,3000,rewrite_target_true,3000,1,0.0003333333333333333,3026,NOT_RECORDED_EVALUATOR_SCHEMA,3000,12.924837661087514,13.094531059265137,16.04906177520752,21.431304931640625,3000,-10.125586655139923,-10.141782283782959,-5.7689220905303955,1.1862573623657227,3000,12.924837661087514,13.094531059265137,16.04906177520752,21.431304931640625,3000,-10.125586655139923,-10.141782283782959,-5.7689220905303955,1.1862573623657227
QM,qwen2.5-7b-inst,memit,3000,rephrase_target_new,6000,38,0.006333333333333333,6108,NOT_RECORDED_EVALUATOR_SCHEMA,3000,12.936438961699604,12.979932308197021,15.750215148925781,19.69436550140381,3000,-11.552328400452932,-11.65492582321167,-8.205648708343507,4.976649284362793,6000,12.936438961699604,13.146425724029541,16.0027738571167,20.980926513671875,6000,-10.178141228874525,-10.354976177215576,-5.918391799926756,7.410518646240234
QM,qwen2.5-7b-inst,memit,3000,rephrase_target_true,6000,7,0.0011666666666666668,6052,NOT_RECORDED_EVALUATOR_SCHEMA,3000,13.274976902802786,13.362422943115234,15.92001338005066,20.917424201965332,3000,-11.858346206347148,-11.952239036560059,-8.488549518585206,0.08315372467041016,6000,13.274976902802786,13.41991901397705,16.227334403991698,21.639188766479492,6000,-10.525024043917655,-10.59215784072876,-6.42601671218872,1.0134506225585938
QM,qwen2.5-7b-inst,memit,3000,locality_target_true,30000,19,0.0006333333333333333,30260,NOT_RECORDED_EVALUATOR_SCHEMA,3000,13.1386782027781,13.106152200698851,15.367024011611939,19.19411907196045,3000,-13.867133534908294,-14.036136627197266,-10.615794277191162,-6.395943641662598,30000,13.1386782027781,13.274816036224365,16.203455734252934,21.677583694458008,30000,-10.377264056428274,-10.39804983139038,-6.03477725982666,2.356569290161133
QM,qwen2.5-7b-inst,memit,5000,rewrite_target_new,5000,1,0.0002,5089,NOT_RECORDED_EVALUATOR_SCHEMA,5000,15.529173140060902,15.379104137420654,19.21866855621338,29.4299259185791,5000,-14.699449619340896,-14.801796436309814,-10.045083141326904,1.612762451171875,5000,15.529173140060902,15.379104137420654,19.21866855621338,29.4299259185791,5000,-14.699449619340896,-14.801796436309814,-10.045083141326904,1.612762451171875
QM,qwen2.5-7b-inst,memit,5000,rewrite_target_true,5000,0,0.0,5056,NOT_RECORDED_EVALUATOR_SCHEMA,5000,15.767925546550751,15.565693378448486,19.35191593170166,30.601593017578125,5000,-14.929588987255096,-15.017548561096191,-10.283754730224608,-1.5236234664916992,5000,15.767925546550751,15.565693378448486,19.35191593170166,30.601593017578125,5000,-14.929588987255096,-15.017548561096191,-10.283754730224608,-1.5236234664916992
QM,qwen2.5-7b-inst,memit,5000,rephrase_target_new,10000,1,0.0001,10178,NOT_RECORDED_EVALUATOR_SCHEMA,5000,16.01718088488579,15.87683629989624,19.338404560089113,26.0603666305542,5000,-16.840772537612914,-16.777326583862305,-13.259823036193843,-6.1493659019470215,10000,16.01718088488579,15.85596513748169,19.74577808380127,29.345497131347656,10000,-15.456158577394486,-15.529603481292725,-11.206521701812743,0.09030914306640625
QM,qwen2.5-7b-inst,memit,5000,rephrase_target_true,10000,0,0.0,10112,NOT_RECORDED_EVALUATOR_SCHEMA,5000,16.22239327840805,16.015169143676758,19.52620496749878,26.643760681152344,5000,-17.05039696969986,-16.85163974761963,-13.373984146118163,-7.727090835571289,10000,16.22239327840805,15.997593402862549,19.997033882141114,28.21377944946289,10000,-15.649707593011856,-15.63563871383667,-11.390362548828122,-1.7967796325683594
QM,qwen2.5-7b-inst,memit,5000,locality_target_true,50000,0,0.0,50560,NOT_RECORDED_EVALUATOR_SCHEMA,5000,15.959318346185686,15.68597378730774,18.971268491744997,25.789379501342772,5000,-18.923281912231445,-18.725388526916504,-15.360033130645752,-10.382399559020996,50000,15.959318346185684,15.701479434967041,19.834095001220703,29.906179428100586,50000,-15.1642583309412,-15.21271276473999,-10.472042083740234,-0.8145112991333008
QM,qwen2.5-7b-inst,memit,7500,rewrite_target_new,7500,1,0.00013333333333333334,7625,NOT_RECORDED_EVALUATOR_SCHEMA,7500,14.900808788919448,14.28664255142212,18.89886379241944,34.986602783203125,7500,-13.257269904836019,-12.660871505737305,-8.576912117004392,0.7669219970703125,7500,14.900808788919448,14.28664255142212,18.89886379241944,34.986602783203125,7500,-13.257269904836019,-12.660871505737305,-8.576912117004392,0.7669219970703125
QM,qwen2.5-7b-inst,memit,7500,rewrite_target_true,7500,0,0.0,7583,NOT_RECORDED_EVALUATOR_SCHEMA,7500,15.079824752616883,14.456904888153076,18.994277572631837,37.92354202270508,7500,-13.430398115444182,-12.848290920257568,-8.679316425323487,-3.437992572784424,7500,15.079824752616883,14.456904888153076,18.994277572631837,37.92354202270508,7500,-13.430398115444182,-12.848290920257568,-8.679316425323487,-3.437992572784424
QM,qwen2.5-7b-inst,memit,7500,rephrase_target_new,15000,1,6.666666666666667e-05,15250,NOT_RECORDED_EVALUATOR_SCHEMA,7500,14.594736206944784,14.213670015335083,18.163287019729616,30.07911968231201,7500,-14.454117050043742,-13.60020112991333,-9.435680484771728,-3.966522693634033,15000,14.594736206944784,13.939834594726562,18.93358535766602,33.043582916259766,15000,-12.602932634973525,-11.864264011383057,-7.825058412551879,0.49001407623291016
QM,qwen2.5-7b-inst,memit,7500,rephrase_target_true,15000,0,0.0,15166,NOT_RECORDED_EVALUATOR_SCHEMA,7500,14.731021020062764,14.272300720214844,18.344163703918458,31.728233337402344,7500,-14.59651768767039,-13.722515106201172,-9.627010631561278,-4.02537202835083,15000,14.731021020062764,14.045576572418213,19.137586402893067,33.282920837402344,15000,-12.73110126786232,-11.985414981842041,-7.941805028915405,-2.6725692749023438
QM,qwen2.5-7b-inst,memit,7500,locality_target_true,75000,0,0.0,75830,NOT_RECORDED_EVALUATOR_SCHEMA,7500,15.169729338556925,14.889156055450439,18.153304491043095,28.362629699707032,7500,-18.978262856547037,-18.03414535522461,-13.680189228057861,-7.657952308654785,75000,15.169729338556925,14.525318622589111,19.255138397216797,35.5341796875,75000,-13.52326152697563,-12.934554100036621,-8.719199180603027,-2.6994705200195312
QM,qwen2.5-7b-inst,memit,10000,rewrite_target_new,10000,0,0.0,10165,NOT_RECORDED_EVALUATOR_SCHEMA,10000,18.1170836751461,16.431018829345703,26.522850036621094,46.767784118652344,10000,-16.684348787879944,-15.07767105102539,-9.050896644592285,-3.065699577331543,10000,18.1170836751461,16.431018829345703,26.522850036621094,46.767784118652344,10000,-16.684348787879944,-15.07767105102539,-9.050896644592285,-3.065699577331543
QM,qwen2.5-7b-inst,memit,10000,rewrite_target_true,10000,0,0.0,10120,NOT_RECORDED_EVALUATOR_SCHEMA,10000,18.172775603151322,16.465970039367676,26.588273048400882,50.37535858154297,10000,-16.714184997749328,-15.084033012390137,-9.129546546936034,-2.803980827331543,10000,18.172775603151322,16.465970039367676,26.588273048400882,50.37535858154297,10000,-16.714184997749328,-15.084033012390137,-9.129546546936034,-2.803980827331543
QM,qwen2.5-7b-inst,memit,10000,rephrase_target_new,20000,0,0.0,20330,NOT_RECORDED_EVALUATOR_SCHEMA,10000,18.50740152759552,17.80919313430786,25.018456077575685,42.54469680786133,10000,-20.46391480512619,-20.13541889190674,-11.88160972595215,-5.7399444580078125,20000,18.50740152759552,16.90108585357666,27.27659225463868,46.24835968017578,20000,-17.173601577222346,-15.54692268371582,-9.366094112396237,-3.266709327697754
QM,qwen2.5-7b-inst,memit,10000,rephrase_target_true,20000,0,0.0,20240,NOT_RECORDED_EVALUATOR_SCHEMA,10000,18.577894807314873,17.875319957733154,24.978030586242678,41.898000717163086,10000,-20.504161283063887,-20.1425838470459,-11.973745822906494,-5.473043441772461,20000,18.577894807314873,16.971325874328613,27.445434951782232,44.35171890258789,20000,-17.2304295566082,-15.586766719818115,-9.45833911895751,-3.4459266662597656
QM,qwen2.5-7b-inst,memit,10000,locality_target_true,100000,0,0.0,101200,NOT_RECORDED_EVALUATOR_SCHEMA,10000,18.3532625799942,17.596561908721924,23.16261362075806,41.9380744934082,10000,-26.096273723220826,-25.209503173828125,-18.19216442108154,-10.974418640136719,100000,18.3532625799942,16.55796241760254,27.23274040222168,48.99460983276367,100000,-16.925413805611132,-15.247790336608887,-9.135515022277833,-2.6633377075195312
QA,qwen2.5-7b-inst,alphaedit,1000,rewrite_target_new,1000,988,0.988,1019,NOT_RECORDED_EVALUATOR_SCHEMA,1000,0.09968382961705356,0.013550621457397938,0.09312075451016429,14.877029418945312,1000,5.402030993461609,5.522712230682373,7.625758647918701,10.423420906066895,1000,0.09968382961705356,0.013550621457397938,0.09312075451016429,14.877029418945312,1000,5.402030993461609,5.522712230682373,7.625758647918701,10.423420906066895
QA,qwen2.5-7b-inst,alphaedit,1000,rewrite_target_true,1000,0,0.0,1010,NOT_RECORDED_EVALUATOR_SCHEMA,1000,14.32966661787033,14.27438497543335,19.997100257873537,32.524620056152344,1000,-14.345666852474213,-14.318650245666504,-8.639036464691161,-0.713923454284668,1000,14.32966661787033,14.27438497543335,19.997100257873537,32.524620056152344,1000,-14.345666852474213,-14.318650245666504,-8.639036464691161,-0.713923454284668
QA,qwen2.5-7b-inst,alphaedit,1000,rephrase_target_new,2000,1402,0.701,2038,NOT_RECORDED_EVALUATOR_SCHEMA,1000,1.479787545275367,0.5592197142541409,4.052107436489314,12.884917736053467,1000,-0.20571120309829713,0.6943883895874023,4.548422527313233,8.587356567382812,2000,1.479787545275367,0.27643993496894836,4.928877496719361,17.231536865234375,2000,1.5192674510478974,2.300253391265869,6.132865333557129,10.655329704284668
QA,qwen2.5-7b-inst,alphaedit,1000,rephrase_target_true,2000,2,0.001,2020,NOT_RECORDED_EVALUATOR_SCHEMA,1000,12.062024067774415,11.826519966125488,17.180019474029542,28.161096572875977,1000,-13.219069059848785,-12.795296669006348,-8.07405071258545,-3.035907745361328,2000,12.062024067774415,11.809762477874756,17.632658195495605,31.496917724609375,2000,-11.669727169513703,-11.38620662689209,-6.057396697998042,1.8538827896118164
QA,qwen2.5-7b-inst,alphaedit,1000,locality_target_true,10000,948,0.0948,10100,NOT_RECORDED_EVALUATOR_SCHEMA,1000,6.535734188300604,6.272606635093689,9.797422196865082,16.77508964538574,1000,-10.61328404712677,-10.436617851257324,-5.921192502975464,-0.6786317825317383,10000,6.535734188300604,6.180295944213867,11.534016132354736,24.851436614990234,10000,-5.271406346511841,-5.013408184051514,-0.07942638397216797,5.942569732666016
QA,qwen2.5-7b-inst,alphaedit,1500,rewrite_target_new,1500,1473,0.982,1533,NOT_RECORDED_EVALUATOR_SCHEMA,1500,0.13101186498851167,0.01552830683067441,0.13218591958284398,14.389122009277344,1500,5.229680543899536,5.309470176696777,7.628415775299074,11.923534393310547,1500,0.13101186498851167,0.01552830683067441,0.13218591958284398,14.389122009277344,1500,5.229680543899536,5.309470176696777,7.628415775299074,11.923534393310547
QA,qwen2.5-7b-inst,alphaedit,1500,rewrite_target_true,1500,1,0.0006666666666666666,1517,NOT_RECORDED_EVALUATOR_SCHEMA,1500,13.885146089474361,13.78849458694458,19.36850872039795,30.424076080322266,1500,-13.903028353055317,-13.843469619750977,-8.28719654083252,1.9865684509277344,1500,13.885146089474361,13.78849458694458,19.36850872039795,30.424076080322266,1500,-13.903028353055317,-13.843469619750977,-8.28719654083252,1.9865684509277344
QA,qwen2.5-7b-inst,alphaedit,1500,rephrase_target_new,3000,2143,0.7143333333333334,3066,NOT_RECORDED_EVALUATOR_SCHEMA,1500,1.4128213515050139,0.5590886117424816,4.065078324079514,12.827075958251953,1500,-0.038502334912618,0.7629055976867676,4.573971176147461,9.123542785644531,3000,1.4128213515050139,0.2490043044090271,4.658359956741332,14.342317581176758,3000,1.6535943822860717,2.4157466888427734,6.136736583709716,11.879783630371094
QA,qwen2.5-7b-inst,alphaedit,1500,rephrase_target_true,3000,6,0.002,3034,NOT_RECORDED_EVALUATOR_SCHEMA,1500,11.750714918673038,11.63592267036438,16.598827266693117,26.215389251708984,1500,-12.9104559618632,-12.655628204345703,-7.533289909362792,-1.2904376983642578,3000,11.750714918673038,11.6011643409729,17.37445640563964,30.65662384033203,3000,-11.37317540216446,-11.204450607299805,-5.687998008728027,2.34877872467041
QA,qwen2.5-7b-inst,alphaedit,1500,locality_target_true,15000,1179,0.0786,15170,NOT_RECORDED_EVALUATOR_SCHEMA,1500,6.966430896717,6.757726955413818,10.34690884590149,17.274984931945802,1500,-11.210690904299419,-11.129011154174805,-6.766841983795162,-1.9131669998168945,15000,6.966430896716999,6.701698541641235,12.17215347290039,23.963485717773438,15000,-5.76538523457845,-5.589964389801025,-0.46055040359496996,6.0836591720581055
QA,qwen2.5-7b-inst,alphaedit,2000,rewrite_target_new,2000,1936,0.968,2040,NOT_RECORDED_EVALUATOR_SCHEMA,2000,0.20992786731778415,0.019096627831459045,0.1846458539366723,14.995781898498535,2000,4.962151487112045,5.150613307952881,7.556528949737549,12.618613243103027,2000,0.20992786731778415,0.019096627831459045,0.1846458539366723,14.995781898498535,2000,4.962151487112045,5.150613307952881,7.556528949737549,12.618613243103027
QA,qwen2.5-7b-inst,alphaedit,2000,rewrite_target_true,2000,2,0.001,2019,NOT_RECORDED_EVALUATOR_SCHEMA,2000,13.603804702311754,13.51247787475586,19.277818107604983,31.99920082092285,2000,-13.581402771234512,-13.498347282409668,-7.914692497253418,2.79116153717041,2000,13.603804702311754,13.51247787475586,19.277818107604983,31.99920082092285,2000,-13.581402771234512,-13.498347282409668,-7.914692497253418,2.79116153717041
QA,qwen2.5-7b-inst,alphaedit,2000,rephrase_target_new,4000,2800,0.7,4080,NOT_RECORDED_EVALUATOR_SCHEMA,2000,1.4739788411681007,0.5873339921236038,4.079520326480272,13.94441556930542,2000,-0.1190686595439911,0.601935863494873,4.508680438995362,9.982283592224121,4000,1.4739788411681007,0.2730564773082733,4.8248045444488525,17.628864288330078,4000,1.551863610982895,2.2855653762817383,6.072461509704589,12.153263092041016
QA,qwen2.5-7b-inst,alphaedit,2000,rephrase_target_true,4000,9,0.00225,4038,NOT_RECORDED_EVALUATOR_SCHEMA,2000,11.686635579146445,11.653367519378662,16.650484991073608,26.776408195495605,2000,-12.803425502538682,-12.593737125396729,-7.614696693420408,-0.6777725219726562,4000,11.686635579146445,11.584167003631592,17.171220970153808,31.380184173583984,4000,-11.284143574357033,-11.184825897216797,-5.671686840057373,4.263070106506348
QA,qwen2.5-7b-inst,alphaedit,2000,locality_target_true,20000,1401,0.07005,20190,NOT_RECORDED_EVALUATOR_SCHEMA,2000,7.421265390324872,7.169901904463767,10.85134394645691,15.757032871246338,2000,-11.893543367862701,-11.7230224609375,-7.417398262023926,-2.1224794387817383,20000,7.421265390324872,7.214127779006958,12.67969560623169,26.35344886779785,20000,-6.255704395532608,-6.128934383392334,-0.71299657821655,6.922582626342773
QA,qwen2.5-7b-inst,alphaedit,3000,rewrite_target_new,3000,2630,0.8766666666666667,3054,NOT_RECORDED_EVALUATOR_SCHEMA,3000,0.8622337276252529,0.029619650915265083,2.314223289489742,20.18445587158203,3000,3.693931767940521,4.6625075340271,7.406478881835936,11.883909225463867,3000,0.8622337276252529,0.029619650915265083,2.314223289489742,20.18445587158203,3000,3.693931767940521,4.6625075340271,7.406478881835936,11.883909225463867
QA,qwen2.5-7b-inst,alphaedit,3000,rewrite_target_true,3000,13,0.004333333333333333,3026,NOT_RECORDED_EVALUATOR_SCHEMA,3000,12.847410181848332,12.795615196228027,18.72599296569824,33.7840690612793,3000,-12.677756188869477,-12.735771656036377,-6.803034973144531,5.63591194152832,3000,12.847410181848332,12.795615196228027,18.72599296569824,33.7840690612793,3000,-12.677756188869477,-12.735771656036377,-6.803034973144531,5.63591194152832
QA,qwen2.5-7b-inst,alphaedit,3000,rephrase_target_new,6000,3337,0.5561666666666667,6108,NOT_RECORDED_EVALUATOR_SCHEMA,3000,2.8710577222001024,1.862790398299694,7.542794961575417,16.41151189804077,3000,-2.5300996157328286,-1.9841599464416504,3.7346851348876946,8.832893371582031,6000,2.8710577222001024,0.86545729637146,8.905091667175293,22.856290817260742,6000,-0.29102327656745913,0.7749872207641602,5.479398250579834,10.392597198486328
QA,qwen2.5-7b-inst,alphaedit,3000,rephrase_target_true,6000,47,0.007833333333333333,6052,NOT_RECORDED_EVALUATOR_SCHEMA,3000,10.78029530369956,10.740830421447754,15.389715099334717,24.47426986694336,3000,-11.794609503587086,-11.78292989730835,-6.599411773681641,3.705150604248047,6000,10.78029530369956,10.74133014678955,15.989151000976566,26.520906448364258,6000,-10.118877129793168,-10.105873584747314,-4.4445152282714835,5.099275588989258
