path,relative_path,bytes,sha256,verification
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-031-rewrite_target_new.json,compute/part-031-rewrite_target_new.json,245,7bf8b3fceec885d0d363285d993c168980031e0c958ff6fbd9096e75e2894639,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-031-rewrite_target_true.json,compute/part-031-rewrite_target_true.json,246,087a948e1865ef6fc27f7122293ee8d74ba0dcad4e832b6f8bc780031804f7f4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-cumulative.json,compute/part-032-cumulative.json,837,981846206716b44bb0c4dbf9504384822a277fef557a0515238cd7f3181946ba,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-locality_target_new.json,compute/part-032-locality_target_new.json,250,27afbbbe29600519be31eefd07a3c848df66dc5d46b0cb2f258e63d146658d0f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-locality_target_true.json,compute/part-032-locality_target_true.json,250,b5e5b04984094158fb5b093b5d8efd39383793d469214a08cd1c503fbcec9544,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-rephrase_target_new.json,compute/part-032-rephrase_target_new.json,247,6425e7b038fb4d827975869ba587bf0f3d709b58e34e5f07c5cd0cec78c00987,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-rephrase_target_true.json,compute/part-032-rephrase_target_true.json,248,2068255981c3abc2d38cd5990b0d09c2bf4aba269b428015352c6a8b8dea949b,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-rewrite_target_new.json,compute/part-032-rewrite_target_new.json,244,029b1b4f4d0ea448796d05e2d17af8e6d0c0ae6e205d59ccedf0925af56c9976,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-032-rewrite_target_true.json,compute/part-032-rewrite_target_true.json,246,d33b7856204828b735416ebd5807a7df5068cebb23fb92c5f377f6365956b155,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-cumulative.json,compute/part-033-cumulative.json,837,cb98ce512da99c19d9ac0939e9845972530eda1b79761f14cbdbc6760ca18092,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-locality_target_new.json,compute/part-033-locality_target_new.json,249,fa3cc8983dcfef6240ce6074ce746fae1fa3da554e756f25ca56dfa9434f7c31,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-locality_target_true.json,compute/part-033-locality_target_true.json,249,2da1eeae64e7e7b055920b2e7922f7caf261d1c9f48cbe2a9d4d054b5f039be9,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-rephrase_target_new.json,compute/part-033-rephrase_target_new.json,247,606c96880f4d37285ae9231445d11bf404e56de36243dd9db08e144b520a6b99,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-rephrase_target_true.json,compute/part-033-rephrase_target_true.json,248,28929395c70165a95e33f3e7cbc098d49feda1e6e6e6ffeefa8607ee2eefd6d8,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-rewrite_target_new.json,compute/part-033-rewrite_target_new.json,245,254cfcda00e9acf1fe65f739b2f0541f9f9f83c046144857a4200db0efcf3458,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-033-rewrite_target_true.json,compute/part-033-rewrite_target_true.json,246,b1344687772b5f65b274abab803a7e62d35da00a75beadc70b1a90f738706dce,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-cumulative.json,compute/part-034-cumulative.json,837,e7e7c748912fa0ea2b6f7d868738ad1fe51e37d8f90930b62c7ef3c98c1d7055,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-locality_target_new.json,compute/part-034-locality_target_new.json,250,888e3143604ad542d6585709e14adb9ae915e14d8f59d606203b2b632357a105,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-locality_target_true.json,compute/part-034-locality_target_true.json,251,36d91f9c10c3483a0d80ffc52946f8d2013747d165eaf00a221fa0017b384c13,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-rephrase_target_new.json,compute/part-034-rephrase_target_new.json,247,31d0d96a09c7d2b0f395e40d535f158cf4fcfee64cf1bf77e283e97f3d737b78,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-rephrase_target_true.json,compute/part-034-rephrase_target_true.json,247,42cedf51a1645c3dcc9bf5275c59bfbe7d4d5655e754a5c9e625613257e96ef9,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-rewrite_target_new.json,compute/part-034-rewrite_target_new.json,245,e135ecbff19ccce451d6689962ad2d728534ffe9775a353ce5e98e0f113a33ef,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-034-rewrite_target_true.json,compute/part-034-rewrite_target_true.json,246,db40ca80b99f1b8f71cd25104879be2c01d4f90d0f9fa02427f26825dad34cce,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-cumulative.json,compute/part-035-cumulative.json,837,253cf852c48a3384b1e70816e328ac838653b507227db8ca45d2d1a604a6654e,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-locality_target_new.json,compute/part-035-locality_target_new.json,249,62b6a5ef4f3c01b0dd5ccd682bffb102b8bad0007c5d02a53670742650db31c8,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-locality_target_true.json,compute/part-035-locality_target_true.json,251,6570d1a273b733b166f190d9af4188e3504c1407708adb6d928978f9be92094e,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-rephrase_target_new.json,compute/part-035-rephrase_target_new.json,247,700e1a4b32c38fcb2d79167cd56cf0076b161c46faff693ed1a4efb0278c612a,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-rephrase_target_true.json,compute/part-035-rephrase_target_true.json,248,6ea66d54cf740181f9fe85882e9832f2efae0db6d3d001fcb8be8d40d27798e0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-rewrite_target_new.json,compute/part-035-rewrite_target_new.json,245,4f761fa9a9d7c15a1414cd96e167687954928d758c64a15adf205a185ac2c3e5,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-035-rewrite_target_true.json,compute/part-035-rewrite_target_true.json,245,7893ed1332aeb75a3e3a5129f47bfbf1a7f1c3a69b6046bc603d1b0b3e4e9055,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-cumulative.json,compute/part-036-cumulative.json,837,ae097d8bf1af933d2a7ea286bd16e5595013c18b607482a0b3e8b11d2db721ba,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-locality_target_new.json,compute/part-036-locality_target_new.json,249,c186032e620bb9fbffc3243cf102861d434dce5afb71875706658f4a88952598,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-locality_target_true.json,compute/part-036-locality_target_true.json,250,a9852926964c0bf8dcd47ecefe8be9c164255931360091c2f017d88c09f33a90,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-rephrase_target_new.json,compute/part-036-rephrase_target_new.json,247,2bbebe3b1dba45e6e0399de6b540b4523be26bf41fdc58569d184acd973e9df1,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-rephrase_target_true.json,compute/part-036-rephrase_target_true.json,248,e85dd202a09ad693a07e9a0edc23e42a9199fc34d03b4a66b9e52fcab565f5e4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-rewrite_target_new.json,compute/part-036-rewrite_target_new.json,245,ac68c19d44dc3dee4265f453c6e87d6ced4b8b7cafea805671e880a425dcafa0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-036-rewrite_target_true.json,compute/part-036-rewrite_target_true.json,244,0b015ad1ac6b2ba9eba953aff88ee97ca7348037618c8eb53b2f4d8fd062ff12,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-cumulative.json,compute/part-037-cumulative.json,838,46b665d4945d27f6613dab36d6eaaf315ec5155f4c1c6a06aa3ee3c657cecfe0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-locality_target_new.json,compute/part-037-locality_target_new.json,249,237e32caa2cc2afa4b0e30c0d18989ac5d78daca6ec74a4f9e4c45d02dfb4b39,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-locality_target_true.json,compute/part-037-locality_target_true.json,250,6d4c2a38ba30b1df8943e09cc5e7fe9e4806f715cb9d790941a866157cd74148,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-rephrase_target_new.json,compute/part-037-rephrase_target_new.json,248,d355753b05f324ba71fc4f15a4efdc624b57ee81455ea02fd7578cf80ad2867f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-rephrase_target_true.json,compute/part-037-rephrase_target_true.json,249,25c4c9c7f1139537cd2bcb1a14ce68bef50384aecd6a424d49fa9f7a101d7c96,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-rewrite_target_new.json,compute/part-037-rewrite_target_new.json,245,d35240d3afedae94bec2370339bf84c1424f25c1edd3cd6a59294b5b4282d01a,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-037-rewrite_target_true.json,compute/part-037-rewrite_target_true.json,246,36bf608c472dc75cf7a5c088be46e53a7e376c0143b1eea95187aef21d8525fc,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-cumulative.json,compute/part-038-cumulative.json,839,ba4291282cf29330f20f1d3cee0b15f25f454fa41d8e665791c79ebf659eaa6f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-locality_target_new.json,compute/part-038-locality_target_new.json,250,69175911783c8188dafaa9e18c184ec73803c6250ae6ccd8082a1a0d20c1eb7f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-locality_target_true.json,compute/part-038-locality_target_true.json,251,515f97180cb6a1444d05f792b20bae30267ae12cdd605959614a40310213bcef,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-rephrase_target_new.json,compute/part-038-rephrase_target_new.json,247,5e9c779078ddc583612970adbfa532b507a9e9037995939b56bb3b1f6cbd9cbb,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-rephrase_target_true.json,compute/part-038-rephrase_target_true.json,247,bcbffc57a7a6f8ed8e6c389eede60ec39878189c600b6790674392993371136c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-rewrite_target_new.json,compute/part-038-rewrite_target_new.json,245,c72d0aa767da0e3a1a051acad9109f8c9f512a4d87cb0a68b123d792cca0b2f9,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-038-rewrite_target_true.json,compute/part-038-rewrite_target_true.json,246,cb200a3f6d8f83feaa8fc74e0ed8d53473b75075fd153d09fdaf28e17de97c27,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-cumulative.json,compute/part-039-cumulative.json,840,c049bf34b3a1bfc42ad0a781a1f2188bbb45fcee673fd92cef27750644f0efeb,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-locality_target_new.json,compute/part-039-locality_target_new.json,250,e9d05dff39b8525c4322e92b076d7ce4d9ccfe5eb769535db6dd3911d87945fb,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-locality_target_true.json,compute/part-039-locality_target_true.json,251,7624611cd383c6d1d1edba50fa9a388cb94c070a8800fdd5c2b714fdeda8f3d1,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-rephrase_target_new.json,compute/part-039-rephrase_target_new.json,248,899e89e3b3bccf4341f3d0fb71392ba76706b63412a9f8b52a2fb6907e950ac0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-rephrase_target_true.json,compute/part-039-rephrase_target_true.json,249,09dc652be4e94208e43996f201dfbebf1599ba6b80174e4eabce225ead58f700,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-rewrite_target_new.json,compute/part-039-rewrite_target_new.json,245,0bcce43daedc4a49c6d18ef79fea361308862e34f52773e8e99a2a1ea92648ca,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-039-rewrite_target_true.json,compute/part-039-rewrite_target_true.json,246,2c6725d6167fb1958f7a773fefcf47df1343ee0330426262cbbc4bf61871e59d,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-cumulative.json,compute/part-040-cumulative.json,840,560b59ee63e16c44f86caf60e7b0a52772e99cf04a2ba5174d33a2fdee0c81de,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-locality_target_new.json,compute/part-040-locality_target_new.json,249,bfe4ada2d787063cc0d4aabbfa1f1ee014bc18ae22d16194f498471f3bdfa0f7,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-locality_target_true.json,compute/part-040-locality_target_true.json,251,935794fc795960a73cd9a0510f3eb850fa20f1ad0b0bf50ef55e9b7683e4d055,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-rephrase_target_new.json,compute/part-040-rephrase_target_new.json,246,8b4031a3bb65cb4aa31cc30b782f644012a342387ed07b31e668956cc906900c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-rephrase_target_true.json,compute/part-040-rephrase_target_true.json,248,335b791ec7ad746bf9bb61c9f531f23dbd1481449bd888251f0a0055a8b85a18,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-rewrite_target_new.json,compute/part-040-rewrite_target_new.json,244,153147168c65c334451370fcb6cd72819b62b18b4e14096195f40b74f3ce40b6,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-040-rewrite_target_true.json,compute/part-040-rewrite_target_true.json,246,1cee565add94a12ec740d9464874dedb7417d357c72a2d152402d61b09b5be18,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-cumulative.json,compute/part-041-cumulative.json,840,3dd0012590946c493b121001f8800d62d300c36cc6e93cad3e448f76eafbcd42,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-locality_target_new.json,compute/part-041-locality_target_new.json,250,39aecfbf90dbac06f1971f4c8608197edc13098401d2a59ecb736e43c88333ba,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-locality_target_true.json,compute/part-041-locality_target_true.json,251,d8cf3a88acc7c3e06d3337509e9dcb7ff4dbd04b0e619d32d2afeed838a4d12b,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-rephrase_target_new.json,compute/part-041-rephrase_target_new.json,247,8ed50448e788119738069c5d96404a509d14b8332ef5fa2c4f7658eece5b4466,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-rephrase_target_true.json,compute/part-041-rephrase_target_true.json,248,48197daeca6da963df260ce10e6c66b27392907b2a6df360e43b1d3442f2f1bb,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-rewrite_target_new.json,compute/part-041-rewrite_target_new.json,245,cd5ecffd2c25c9146cf5f019e55349e9e249065a6d507d82554c2a781440363f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-041-rewrite_target_true.json,compute/part-041-rewrite_target_true.json,246,8e99970901d8f80d1908257f50bf54f6cc8f0fa8bea6de448e2acbf3f568400b,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-cumulative.json,compute/part-042-cumulative.json,840,969c426737ba49158926a3ab6ec79b33d0656fc40a4e55b490fa319059585c91,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-locality_target_new.json,compute/part-042-locality_target_new.json,250,4dc6d55716b615bf1cbec2701cb3dbc0cf52ed9a4ab9794bbcad7318bbbbfc0d,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-locality_target_true.json,compute/part-042-locality_target_true.json,251,34738e6d9544bbbdf0f4e86c07c307c1a7991f6f3c70617a68a3fdbdf31dc185,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-rephrase_target_new.json,compute/part-042-rephrase_target_new.json,248,4498f710ecfa1bd49bdbb532570e5b0ab14518c1eabc4c919abf364d11e84cc6,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-rephrase_target_true.json,compute/part-042-rephrase_target_true.json,247,705605c3c849f46639f9da0cd5564edfa9e261747d7365be07e09849582ebf12,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-rewrite_target_new.json,compute/part-042-rewrite_target_new.json,244,aa280246558e73050624d6d664fe734116fc4d336207a5f4c1ce77de6e7cf3fc,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-042-rewrite_target_true.json,compute/part-042-rewrite_target_true.json,246,5bca0db1003fb57ee297a809f2e8e096ef49a709b6529530f03de86c968f5d25,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-cumulative.json,compute/part-043-cumulative.json,840,d136f36ae905b85a04bd9cc7a2e1975ffaa9c3cc0ff6d43cec9e04d7ee8fbab0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-locality_target_new.json,compute/part-043-locality_target_new.json,250,4fcbbb6ae055e96af0d09e7f82432f364d3dd9a482a1eb83dd0f35eb0f4b0c2d,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-locality_target_true.json,compute/part-043-locality_target_true.json,251,e66f573390da8254523640ee3bb1a80726f07bfa45fb810d358962db5e4de133,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-rephrase_target_new.json,compute/part-043-rephrase_target_new.json,247,ab226dcaad6c9cdf74e766c53f3c912e25d1901b6a75b44a28e6db46becc5558,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-rephrase_target_true.json,compute/part-043-rephrase_target_true.json,248,708170a1a9199bda368e61f90088bfb89ace5fcac21939c9160f9902c8c963c8,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-rewrite_target_new.json,compute/part-043-rewrite_target_new.json,245,3ce3f654a85dde12edec9661a86354d3b66c068fc9bf6bb92206767b9448259c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-043-rewrite_target_true.json,compute/part-043-rewrite_target_true.json,246,4f0fae213a9bac678583e9de204ae496565d265b2feac0b29929bad988723e7e,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-cumulative.json,compute/part-044-cumulative.json,840,57bb7f64b62d44f23996b7e27033d62fed460fdc1979372beba3c1d3bb1ed7f2,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-locality_target_new.json,compute/part-044-locality_target_new.json,249,41a989b920e2ee46272b44569d8a7114c64b99e4ff95528ed4b138f8055ec4e6,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-locality_target_true.json,compute/part-044-locality_target_true.json,250,816a7c399ebfeefe0961126cd9b833a2d86e24959fc70028f134cab460a5ba0d,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-rephrase_target_new.json,compute/part-044-rephrase_target_new.json,247,3d7408e8a8e28aaf8ecf35ea3651b237e9f886471690463eef335fc39c99aad1,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-rephrase_target_true.json,compute/part-044-rephrase_target_true.json,248,adb262755e87f5be997015142cfee1615ce0f7baf2217037287b3c36fa88d80f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-rewrite_target_new.json,compute/part-044-rewrite_target_new.json,245,5fca8879cb9842b0bd05eedd972c4eb1e7c04081cc06735eb419ae07dc7297b3,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-044-rewrite_target_true.json,compute/part-044-rewrite_target_true.json,246,23a8e964a019f548d2b592acb756b43aa796481f6faf81022b48dbc60affac1a,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-045-cumulative.json,compute/part-045-cumulative.json,840,494759efc79cd151e0b50347d9855ed48ee70cd8f712dec945b191c8e8df24dd,RECALL_INDEPENDENT_FULL_SHA_PASS
