arm,batch,contrast,future_batches,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed
REFIT4,9,ATWRITE_TO_W10,1,NS,1000,832,823,-0.8999999999999999,14,5,818,163,832,168,-0.0883383398988808,-0.05997288227081299,0.3322267532348634,0.4762830734252926,0.9032543563842771,-4.2190046310424805,4.972017288208008,-0.011791261441772803,-0.0017359256744384766,0.3025091171264649,0.5046789407730101,1.4271097981929755,-3.872816562652588,6.733974456787109,-0.076547078457108,-0.03742977138608694,0.4271220035851002,0.5915058732032772,1.3382659554481497,-7.876788139343262,4.473886013031006,486
REFIT4,10,ATWRITE_TO_W10,0,RS,100,100,100,0.0,0,0,100,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
REFIT4,10,ATWRITE_TO_W10,0,PS,200,192,192,0.0,0,0,192,8,192,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
REFIT4,10,ATWRITE_TO_W10,0,NS,1000,813,813,0.0,0,0,813,187,813,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L75,1,ATWRITE_TO_W10,9,RS,100,100,100,0.0,0,0,100,0,100,0,0.1723617898298653,1.5489058569073677e-05,0.002682048152200883,0.008762526931241152,0.18551488019989568,-0.023798353970050812,17.242866874195897,-0.14361082077026366,-0.0894618034362793,0.8643880844116213,1.2165012836456288,1.8616636085510272,-3.338134765625,2.1958675384521484,-0.315972610600129,-0.10236516680015484,0.8053326425899291,1.2060084851691488,1.8638736493870982,-16.046163917042577,2.1981379706412554,53
L75,1,ATWRITE_TO_W10,9,PS,200,189,189,0.0,3,3,186,8,189,11,-0.03776675866203732,-0.006132012233138084,0.2080594539642334,0.6743417024612419,2.1996750950813064,-3.0425047874450684,15.058158142492175,0.09551208183169364,0.0756220817565918,1.1543419837951658,1.6505790710449186,3.2375710678100553,-5.854840278625488,3.711461067199707,0.13327884049373095,0.1997161004692316,1.4840261220932007,2.180156952142715,4.047329992111771,-12.426723701879382,6.2762837409973145,75
L75,1,ATWRITE_TO_W10,9,NS,1000,863,837,-2.6,49,23,814,114,863,137,-0.8445218839161098,-0.6079869270324707,1.0126001358032228,1.584943675994873,5.00484209537506,-15.52848482131958,7.187007427215576,0.045777965056302494,-0.1459808349609375,1.7774133682250985,3.3082166284322705,7.620943226814269,-8.424237251281738,13.42780590057373,-0.8902998489724123,-0.39110279083251953,1.1862921476364139,1.91257894039154,4.929208733737468,-23.148457050323486,7.798435211181641,416
L75,2,ATWRITE_TO_W10,8,RS,100,100,100,0.0,0,0,100,0,100,0,0.005397888524312293,4.771281965076923e-07,0.0030295681208372155,0.007033644919283683,0.032106650033968745,-0.06560559198260307,0.6196950916200876,-0.1444803833961487,0.004221439361572266,0.9007109642028815,1.267903995513916,2.5249723148346024,-7.375903129577637,3.9859657287597656,-0.14987827192046096,0.0042569026845740154,0.9013788303942426,1.2668593579524894,2.531006514136687,-7.995598221197724,3.995634043123573,50
L75,2,ATWRITE_TO_W10,8,PS,200,191,190,-0.5,3,2,188,7,191,9,-0.1768283960426197,-0.016001153737306595,0.18887138962745667,0.31102566719055164,1.2326120758056627,-8.410757541656494,2.0013149976730347,0.17122455313801765,0.09335494041442871,1.3396430015563965,1.7697786569595313,3.279235339164726,-2.0012874603271484,4.333610534667969,0.3480529491806374,0.16109633445739746,1.4788522757589817,2.266292964457534,5.188811877965923,-3.809182047843933,8.717031747102737,67
L75,2,ATWRITE_TO_W10,8,NS,1000,868,835,-3.3000000000000003,48,15,820,117,868,132,-0.8882590665551834,-0.6349635124206543,0.8593610763549805,1.4456752300262445,3.317633447647091,-14.477622300386429,9.80781102180481,0.11296792364428984,-0.09744894504547119,1.6004542350769042,3.4097728967666567,8.188251684904094,-7.467258423566818,21.199565529823303,-1.0012269901994733,-0.4033416509628296,1.0546560049057014,1.6434745311737053,3.269646921157834,-27.054583121091127,8.258727312088013,427
L75,3,ATWRITE_TO_W10,7,RS,100,100,100,0.0,0,0,100,0,100,0,0.010038823095237603,-4.065240500494838e-05,0.0021506213583052263,0.020055250031873584,0.26925482742894263,-0.019237156957387924,0.7455354933026683,-0.03694277286529541,0.14195966720581055,1.1246241569519047,1.5734664916992185,2.5176701641082806,-12.181720733642578,3.3640904426574707,-0.046981595960533015,0.14360990771092474,1.1329272051749288,1.5744453066596178,2.52272630331689,-12.927256226945246,3.3824154384201393,42
L75,3,ATWRITE_TO_W10,7,PS,200,186,185,-0.5,1,0,185,14,186,14,-0.09005736330669606,-0.0026068681618198752,0.3062776684761046,0.6179111480712884,1.586597161293028,-4.023034572601318,3.5777482986450195,0.13173700720071793,0.08383913338184357,0.9724024772644043,1.5997792482376076,2.818646621704098,-3.483046054840088,5.314215660095215,0.221794370507414,0.1629655361175537,1.1895747661590559,1.8829517409205416,3.2704411692731075,-2.9094168078154325,3.828640516847372,82
L75,3,ATWRITE_TO_W10,7,NS,1000,869,815,-5.4,66,12,803,119,869,131,-0.6692581932789763,-0.41486644744873047,0.7988540649414063,1.590038156509399,3.905123753547665,-16.718029812909663,8.938884377479553,0.24387397907537525,-0.04751595854759216,1.6871512413024905,3.1628894209861738,9.672451434135438,-4.032495021820068,17.997614361345768,-0.9131321723543515,-0.33333277702331543,0.8858113288879395,1.4419068336486816,2.6924478769302356,-29.12014372739941,4.778363466262817,453
L75,4,ATWRITE_TO_W10,6,RS,100,100,100,0.0,0,0,100,0,100,0,-0.0003990335816342849,-0.00010569836922513787,0.0011750530393328542,0.0031456886325031516,0.005577146287541862,-0.012092863209545612,0.010484354570508003,0.09103854656219483,0.03985118865966797,0.7723112583160405,1.2782697200775146,1.6837196636199967,-1.9322824478149414,1.9814090728759766,0.0914375801438291,0.03973138290166389,0.774816841562279,1.2787158230545173,1.6838261649204302,-1.9427668023854494,1.982323756266851,39
L75,4,ATWRITE_TO_W10,6,PS,200,194,195,0.5,0,1,194,5,194,6,-0.09563845313066849,-0.003685416653752327,0.1969875440001487,0.29280486181378246,0.638522033691402,-3.9979247599840164,2.0931363999843597,0.058635671809315684,0.07210767269134521,0.9871240615844725,1.1578596234321594,1.7527155877649767,-2.2770557403564453,2.395811080932617,0.1542741249399842,0.16722911037504673,1.1062132775550706,1.329042641073465,3.3556166441738418,-4.370192140340805,5.472630545496941,70
L75,4,ATWRITE_TO_W10,6,NS,1000,828,771,-5.7,67,10,761,162,828,172,-0.5214927873325287,-0.3253355026245117,0.7323092460632326,1.316180086135863,4.011291990280149,-13.045819237828255,10.767974853515625,0.267861674844753,0.008129052817821503,1.585295772552491,3.0403910160064678,7.741152234077451,-9.142704010009766,18.000040885061026,-0.7893544621772817,-0.27136993408203125,0.8211881458759308,1.4258418798446655,3.17946768760681,-28.211366559378803,6.063186168670654,513
L75,5,ATWRITE_TO_W10,5,RS,100,100,100,0.0,0,0,100,0,100,0,-0.0007973204962036107,-5.6029806728474796e-05,0.002282283548265697,0.00351345541421324,0.007091671731323036,-0.02563546597957611,0.013391626998782158,0.11523186445236205,0.045267581939697266,0.7476039409637452,0.9411252021789548,1.6419784927368175,-1.783203125,1.8385705947875977,0.11602918494856568,0.04616152215749025,0.7498881954699756,0.9422941649099809,1.6427143335848824,-1.7867137808352709,1.8385838195099495,43
L75,5,ATWRITE_TO_W10,5,PS,200,192,192,0.0,1,1,191,7,192,8,-0.05613424180966831,-0.001574177760630846,0.24947376251220701,0.3800494313240036,0.762621458768844,-3.2053403854370117,1.1319465637207031,0.06212442338466644,0.11172771453857422,0.7644274711608886,0.8938611745834348,1.4735173511505093,-2.602081298828125,2.1614489555358887,0.11825866519433476,0.1243625283241272,0.8100147962570189,1.1891970643773666,2.2026924137026067,-2.6360809979960322,3.680306911468506,85
L75,5,ATWRITE_TO_W10,5,NS,1000,853,826,-2.7,41,14,812,133,853,147,-0.41800660382118077,-0.28395700454711914,0.7466268539428714,1.406234788894653,3.0938445949554443,-9.869093179702759,13.4248685836792,0.1922533189933747,-0.0297548770904541,1.1781579673290257,2.2147768288850784,7.237020142078396,-3.4986839294433594,16.988407962024212,-0.6102599228145554,-0.18441617488861084,0.8593778833746912,1.448671507835387,2.470839322879908,-16.87048613280058,7.311285972595215,465
L75,6,ATWRITE_TO_W10,4,RS,100,100,100,0.0,0,0,100,0,100,0,0.00021631957242789212,-4.037185863126069e-05,0.0023960230872035033,0.0032773564802482716,0.016765576247125866,-0.007071984466165304,0.01712464541196823,0.09722780227661133,0.08088207244873047,0.6134031295776373,1.0059585571289062,1.2635400104522712,-1.6014604568481445,1.3799266815185547,0.09701148270418343,0.08024665247648954,0.6136636163690133,1.0060314910246233,1.267496118638083,-1.6182224061340094,1.3811497529386543,43
L75,6,ATWRITE_TO_W10,4,PS,200,193,195,1.0,0,2,193,5,193,7,-0.05774115120992065,-0.009171012789011002,0.14281194210052486,0.285681915283203,0.6651487350463866,-2.417264699935913,2.2296371459960938,0.0809471708536148,0.09514045715332031,0.5980402946472168,0.8235715031623828,1.5794387102127074,-1.4280433654785156,1.6006288528442383,0.13868832206353546,0.1337238196283579,0.7800371646881101,1.038768616691231,1.6134968936722716,-1.5824880599975586,2.007802367210388,71
L75,6,ATWRITE_TO_W10,4,NS,1000,813,805,-0.8,21,13,792,174,813,187,-0.18425921921478586,-0.11941671371459961,0.7656176567077637,1.1832246541976923,2.718109949827193,-11.428342830389738,8.378318786621094,0.09801389251207002,-0.0283307246863842,0.9749004364013673,1.7778541073203054,3.894866790771483,-3.6363325119018555,13.199760437011719,-0.2822731117268559,-0.06818842887878418,0.7611927986145022,1.1419740080833427,2.035184528529641,-23.50878907367587,4.144757270812988,452
L75,7,ATWRITE_TO_W10,3,RS,100,100,100,0.0,0,0,100,0,100,0,0.0021896010926866437,-2.7404006686992943e-05,0.003495817247312518,0.0049196885433048,0.05722691394388726,-0.021396417170763016,0.15382131189107895,-0.04089565277099609,0.030982017517089844,0.47472472190856946,0.5905546665191649,1.2927094268798873,-2.6326560974121094,2.1527318954467773,-0.04308525386368274,0.030971592117566615,0.476836356939748,0.5943427270918616,1.2956074613705322,-2.6361284487647936,2.1600748761557043,44
L75,7,ATWRITE_TO_W10,3,PS,200,193,194,0.5,0,1,193,6,193,7,-0.008962584966616305,0.00015402023564092815,0.13011183142662047,0.35403128163889036,0.69488953590393,-1.1525821685791016,0.8737292289733887,0.026082043312489988,0.047525882720947266,0.5703468322753905,0.7338371038436876,1.2358111405372605,-3.080197334289551,2.0408754348754883,0.03504462827910629,0.038717031478881836,0.593117331713438,0.8872130016796287,1.568213809985314,-3.433741671964526,2.426190495491028,102
L75,7,ATWRITE_TO_W10,3,NS,1000,853,842,-1.0999999999999999,21,10,832,137,853,147,-0.17361144639073608,-0.1371012181043625,0.5845097541809082,1.082611942291259,2.280401020050046,-10.999546334147453,7.71776008605957,0.11380640696897172,-0.02345798909664154,0.7699995279312135,1.3311213135719278,4.360871181488035,-4.601764500141144,13.698151588439941,-0.2874178533597078,-0.08917033672332764,0.6540980644524097,1.0329676195979103,2.02282811447978,-22.411975742194045,6.192799389362335,453
L75,8,ATWRITE_TO_W10,2,RS,100,100,100,0.0,0,0,100,0,100,0,0.14556111429043084,6.256532287807204e-06,0.0019109378103166835,0.004188024066388607,0.15999139582425564,-0.006218111142516136,14.529858030989999,-0.10055745601654052,-0.00450897216796875,0.29705686569213874,0.35386133193969727,0.7613252449035648,-8.751964569091797,0.8186702728271484,-0.24611857030697137,-0.005303771904436871,0.30267776865512136,0.3561927281785756,0.7613292779665792,-23.281822600081796,0.8217630544677377,50
L75,8,ATWRITE_TO_W10,2,PS,200,193,193,0.0,0,0,193,7,193,7,0.009912017977694632,3.329219180159271e-05,0.15167524814605712,0.33853545486927,0.8581627099215972,-0.7863378524780273,1.427651205653092,0.01986100722104311,0.06230759620666504,0.5487136840820312,0.7034709215164172,1.079550127983092,-9.56784439086914,1.2346858978271484,0.009948989243348479,0.0665682926774025,0.5577801179140804,0.8465606927871698,1.1114935597032296,-10.995495596522233,1.2994513660669327,100
L75,8,ATWRITE_TO_W10,2,NS,1000,846,834,-1.2,22,10,824,144,846,154,-0.12772578580095434,-0.06642603874206543,0.40859766006469733,0.6288582801818838,1.5376173400878905,-7.242060899734497,17.997007831931114,-0.002733224826399237,-0.029804345220327377,0.4548657298088074,0.7455643653869618,2.2117441093921646,-2.029309034347534,7.125938773155212,-0.12499256097455509,-0.012471117079257965,0.5736989021301271,0.8523045182228084,1.5269241142272942,-14.206725001335144,16.462923511862755,420
L75,9,ATWRITE_TO_W10,1,RS,100,100,100,0.0,0,0,100,0,100,0,0.0011000946368903896,-2.490473707439378e-05,0.0007301357109099629,0.0012492430862039296,0.01828202543780258,-0.012902393937110901,0.11585065349936485,0.07189560413360596,0.007314205169677734,0.33085975646972665,0.39230070114135734,1.244100275039683,-0.5229578018188477,3.2285537719726562,0.07079550949671556,0.007195025391411036,0.3312385034514592,0.3926994859968544,1.2462322880234666,-0.5234691430814564,3.1127031184732914,38
L75,9,ATWRITE_TO_W10,1,PS,200,196,198,1.0,0,2,196,2,196,4,-0.04225124648175552,-5.8820005506277084e-05,0.11953404545783994,0.1605640172958371,0.4498789262771602,-6.512405872344971,0.5887031555175781,0.009561076015233993,0.025878190994262695,0.28641033172607416,0.4373452186584459,0.7108271193504287,-4.490065574645996,2.3475223779678345,0.051812322496989506,0.0414714515209198,0.30287078619003294,0.4495267858263093,1.305806588828557,-1.4375102519989014,4.937721461057663,96
L75,9,ATWRITE_TO_W10,1,NS,1000,840,831,-0.8999999999999999,16,7,824,153,840,160,-0.06639636610407615,-0.04663980007171631,0.28513941764831546,0.481507587432861,1.015689608156681,-5.684211730957031,3.9296836853027344,-0.018844627382466568,-0.014682870358228683,0.31569371223449716,0.5383192539215088,1.2346307134628292,-4.669825077056885,4.915268898010254,-0.04755173872160958,-0.03651702404022217,0.4111140787601471,0.6124704837799069,1.2602892747521397,-10.599480628967285,7.518146991729736,452
L75,10,ATWRITE_TO_W10,0,RS,100,100,100,0.0,0,0,100,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L75,10,ATWRITE_TO_W10,0,PS,200,188,188,0.0,0,0,188,12,188,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L75,10,ATWRITE_TO_W10,0,NS,1000,831,831,0.0,0,0,831,169,831,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T75,1,ATWRITE_TO_W10,9,RS,100,100,98,-2.0,2,0,98,0,100,0,0.24611268941895104,0.0009257219498977065,0.05169200791860966,0.23351173868868466,6.985944824053461,-0.00227260310202837,10.92448655195767,-1.5550390911102294,-1.207024097442627,0.31417074203491246,1.1116133213043211,1.722853784561181,-9.724174499511719,6.331107139587402,-1.8011517805291806,-1.237738966185134,0.31275713390059573,1.1128175927326083,1.723180449265079,-16.336907690914813,6.3333227299153805,86
T75,1,ATWRITE_TO_W10,9,PS,200,190,189,-0.5,5,4,185,6,190,10,0.06179677629996149,0.0007939999632071704,1.2541693806648244,2.114056286215779,3.8908260679244964,-7.2308642864227295,8.119366183876991,-0.35882502868771554,-0.25500285625457764,1.6303775787353514,2.4758419990539533,3.9143353128433147,-7.417503356933594,5.119194030761719,-0.42062180498767704,-0.26697777211666107,1.8406501114368434,3.022426798962988,4.386114214062682,-11.928611293435097,6.839978456497192,108
T75,1,ATWRITE_TO_W10,9,NS,1000,862,753,-10.9,131,22,731,116,862,138,-1.7182766684221569,-1.410517692565918,1.6700223445892337,2.96388018131256,5.920079790353773,-15.643904105760157,9.186591148376465,0.6188634575693286,0.19635319709777832,4.695819592475892,6.291385328769683,10.455835989415645,-8.392303466796875,13.287095069885254,-2.3371401259914855,-1.497577428817749,1.651600790023804,2.66396335363388,4.395749222040176,-21.852526084519923,8.463451862335205,546
T75,2,ATWRITE_TO_W10,8,RS,100,100,100,0.0,0,0,100,0,100,0,0.19012191775664178,0.0005170011427253485,0.013324223773088423,0.27392373784678054,4.374053816400727,-0.004576850478770211,9.373712319880724,-1.1177460050582886,-1.0774903297424316,1.2364531517028823,1.625719833374023,3.494027242660547,-10.692954063415527,8.254284858703613,-1.3078679228149304,-1.1174039810721297,1.0164012446293802,1.5475229239003963,1.9667976399450307,-15.016506278770976,8.2555930367962,78
T75,2,ATWRITE_TO_W10,8,PS,200,187,190,1.5,2,5,185,8,187,13,0.07360185610294138,-0.0003442079068918247,0.7648812532424922,1.623081627488129,4.089847266674033,-4.266878128051758,5.23209285736084,-0.1758215019106865,-0.19774675369262695,1.6497642040252676,2.6591995239257775,4.759761789441106,-4.617204666137695,6.033625602722168,-0.2494233580136279,-0.2261592352297157,1.6122998680919398,2.54927580822259,4.9459678936004625,-6.802269697189331,8.838476836681366,97
T75,2,ATWRITE_TO_W10,8,NS,1000,849,729,-12.0,146,26,703,125,849,151,-1.3218791783828054,-1.0453782081604004,1.8506385326385502,2.977631473541257,5.348485198020934,-16.29901683330536,11.476804852485657,0.8709113606481697,0.24583815038204193,4.494715302065015,6.767298072576517,12.264259314537043,-7.864865638315678,21.183063864707947,-2.192790539030975,-1.4072037935256958,1.7030484318733217,2.8621237993240336,4.736578141115604,-29.097627109847963,7.878337144851685,581
T75,3,ATWRITE_TO_W10,7,RS,100,100,99,-1.0,1,0,99,0,100,0,0.06513612182738143,0.0002908820752054453,0.004729059184319342,0.008147609976003833,0.11438720648180163,-0.009756960265804082,6.296758320182562,-0.5932898187637329,-0.4128403663635254,1.1493829727172853,1.4852508544921872,3.2078367710113667,-5.154259204864502,5.945047378540039,-0.6584259405911144,-0.41351469251094386,1.1493682640455518,1.485319885769422,3.2081443702306713,-11.17337765917182,5.954804338805843,68
T75,3,ATWRITE_TO_W10,7,PS,200,194,194,0.0,2,2,192,4,194,6,0.02290637535195856,0.0005183542962186038,0.5165643215179443,1.01558662354946,2.170422177314753,-2.3694690577685833,2.8352489471435547,-0.10186250858008862,-0.18897676467895508,1.7740117549896237,2.3754157304763748,4.489368810653685,-5.868996620178223,4.993476867675781,-0.12476888393204717,-0.14244741201400757,1.8571001454256475,2.4609745811874717,4.767143019497159,-6.3336818921379745,6.4473686926066875,111
T75,3,ATWRITE_TO_W10,7,NS,1000,841,731,-11.0,139,29,702,130,841,159,-1.0888291889684625,-0.716763973236084,1.7016922950744637,2.838760042190551,6.378108372688293,-13.234514951705933,13.791210412979126,0.8591693301370833,0.29429376358166337,4.065299320220948,5.343180298805234,11.060637354850769,-7.0076258182525635,16.128320932388306,-1.9479985191055458,-1.2398865222930908,1.4367130637168886,2.4808788299560547,5.008327932357786,-28.37491111131385,9.332926750183105,593
T75,4,ATWRITE_TO_W10,6,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006817745569060208,0.00012681914085987955,0.0020218852892867306,0.0028380184492561964,0.011675227531231975,-0.0020336367888376117,0.01834051194600761,-0.4329297685623169,-0.4275975227355957,1.0342970848083504,1.4028883457183836,1.921680688858039,-5.28971004486084,3.2485008239746094,-0.4336115431192229,-0.42780401796335354,1.0343404602732342,1.402556566572275,1.9236812156939482,-5.291927291764296,3.247223465470597,73
T75,4,ATWRITE_TO_W10,6,PS,200,195,195,0.0,1,1,194,4,195,5,-0.0069983985960061544,-0.00033760402584448457,0.41807947605848295,0.795473170280456,2.224637550413607,-4.533956527709961,2.5777206420898438,-0.06458789497613907,-0.11011695861816406,1.6224959850311278,1.9812892913818319,3.469747133254986,-9.394658088684082,5.782581329345703,-0.057589496380132915,-0.02769678831100464,1.7459472713991997,2.4398656578734492,3.6365375149133587,-9.976530396437738,5.471408870071173,95
T75,4,ATWRITE_TO_W10,6,NS,1000,781,681,-10.0,131,31,650,188,781,219,-0.9534882509100134,-0.6565372943878174,1.5856942176818851,2.6529853105545036,5.126851954460142,-14.59783647954464,11.929134607315063,0.7255289674650413,0.2184264212846756,3.7224372625350965,5.59896626472473,9.935786483287812,-6.64246279001236,14.598903566598892,-1.6790172183750547,-0.9414931386709213,1.7068864587694406,2.4420884311199176,4.841838500499724,-21.740191362798214,7.1967750787734985,576
T75,5,ATWRITE_TO_W10,5,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006451850168014061,0.00014392586308531463,0.0020571170607581743,0.003269113512942567,0.010619230219163016,-0.0030004754662513733,0.013542195782065392,-0.3852364158630371,-0.17534685134887695,0.8060136795043948,1.0078491687774656,1.2328099441528375,-3.9257068634033203,2.2835330963134766,-0.3858816008798385,-0.17606519564287737,0.8075920162373226,1.0070533105637876,1.2336333677411366,-3.9288789657875896,2.283662036701571,70
T75,5,ATWRITE_TO_W10,5,PS,200,195,194,-0.5,1,0,194,5,195,5,-0.0438237441633828,-0.00034397176932543516,0.2891513884067531,0.7358219921588885,1.3669761225581163,-2.586599349975586,2.5686497688293457,-0.08522632613778114,-0.09651124477386475,1.0636002540588378,1.4398819923400874,2.319473967552175,-3.7597618103027344,3.8244361877441406,-0.04140258197439835,-0.013576372060924768,1.3087089657783506,1.7283831063657993,2.56028108413003,-3.840129643678665,3.827126107280492,91
T75,5,ATWRITE_TO_W10,5,NS,1000,791,707,-8.4,120,36,671,173,791,209,-0.6255790215381422,-0.44324660301208496,1.6835187911987306,2.4728507280349725,4.583901205062864,-9.24889324605465,8.71800947189331,0.7719472389878937,0.2511070966720581,3.4144333600997925,5.167935949563977,10.583276802301405,-6.007810831069946,14.34203314781189,-1.397526260526036,-0.7914934158325195,1.4979673698544507,2.145668029785156,3.615527836689724,-17.5884823333472,7.462717524729669,606
T75,6,ATWRITE_TO_W10,4,RS,100,100,100,0.0,0,0,100,0,100,0,0.00039202206360641864,9.896158735500649e-05,0.0011333240196108826,0.002830264755175446,0.005343759717652596,-0.0031339814886450768,0.009577435906976461,-0.4611263132095337,-0.4522719383239746,0.45467228889465355,0.706339693069458,2.1231715297698983,-5.264627456665039,2.309894561767578,-0.4615183352731401,-0.4524566999352828,0.45707498984702416,0.7063471732355537,2.1232977403490088,-5.269664793100674,2.313028543256223,70
T75,6,ATWRITE_TO_W10,4,PS,200,194,195,0.5,0,1,194,5,194,6,0.0013940725271822884,-0.0006594705337192863,0.3795154064893722,0.760891175270079,1.8175192260742177,-2.670132637023926,1.9698742181062698,-0.1411830186843872,-0.12740135192871094,0.9189265727996824,1.136921834945678,1.843105945587157,-3.777130126953125,2.072175979614258,-0.1425770912115695,-0.07439077366143465,0.980986888380721,1.3162619529291986,2.082191731361671,-5.747004345059395,2.7498421669006348,90
T75,6,ATWRITE_TO_W10,4,NS,1000,731,671,-6.0,81,21,650,248,731,269,-0.2771426155867521,-0.23351025581359863,1.4952695369720463,2.1429578781127927,4.467444963455193,-7.464344024658203,8.351637840270996,0.42386771812243385,0.15919697284698486,2.447064185142518,3.4558139085769626,5.76052792549133,-5.1088714599609375,9.962334610521793,-0.701010333709186,-0.47681713104248047,1.4549781781621278,2.024438691139221,3.288934850692749,-10.620858430862427,7.05548882484436,569
T75,7,ATWRITE_TO_W10,3,RS,100,100,100,0.0,0,0,100,0,100,0,0.023722160875759072,4.664325388148427e-05,0.0010510600055567924,0.0017005053625325653,0.034597336091113096,-0.003272616770118475,2.3414657190442085,-0.24405695915222167,-0.14540815353393555,0.8748474121093752,1.015142250061035,1.477843141555789,-3.464146614074707,2.050731658935547,-0.26777912002798077,-0.15951694345994838,0.8749543892830846,1.0155383316479853,1.4805018194363249,-3.4700617409544066,2.0510459159268066,62
T75,7,ATWRITE_TO_W10,3,PS,200,199,198,-0.5,1,0,198,1,199,1,0.03827097988847527,-0.0005278935859678313,0.2969126403331755,0.7230783373117443,1.9805478012561784,-1.7218384742736816,2.1955751329660416,0.0006514126062393188,-0.030185222625732422,1.0071775436401367,1.3065729379653925,1.8256130504608143,-4.224041938781738,2.233048439025879,-0.03761956728223595,0.025100012309849262,0.9486363879404961,1.3136316251009692,2.0100225835293486,-6.202978014945984,2.9481139183044434,90
T75,7,ATWRITE_TO_W10,3,NS,1000,786,748,-3.8,52,14,734,200,786,214,-0.1554587220804533,-0.12445425987243652,1.3680903911590578,2.319381546974182,5.192501516342157,-12.320212749764323,8.346731185913086,0.47956031998340043,0.20078259706497192,2.0299618244171143,3.0951459169387814,8.340252537503837,-4.637965679168701,14.299911499023438,-0.6350190420638537,-0.3910236358642578,1.238661766052246,1.8627260565757748,3.7660309100151053,-20.65847315452993,6.688482284545898,610
T75,8,ATWRITE_TO_W10,2,RS,100,100,100,0.0,0,0,100,0,100,0,0.10389038737677765,5.408911965787411e-05,0.0008436480071395649,0.0019134649191983044,0.47455227921692683,-0.0033126530470326543,9.99038060606108,-0.36157683372497557,-0.09816551208496094,0.5721023559570314,0.8767870903015134,1.2660102081298852,-17.508779525756836,1.7112579345703125,-0.46546722110175326,-0.09852530717034824,0.5751083325827495,0.876827048801351,1.265950692455956,-27.499160131817916,1.711536325281486,62
T75,8,ATWRITE_TO_W10,2,PS,200,196,195,-0.5,1,0,195,4,196,4,0.045951165881269844,0.0006585030350834131,0.23339773714542375,0.4921321257948858,1.0680213163839194,-1.949045181274414,7.647424091701396,-0.24681431114673613,-0.0923302173614502,0.5842417240142821,0.9018830895423872,1.4614232158660871,-13.710238456726074,2.14384126663208,-0.292765477028006,-0.07670043630059808,0.7579624474048613,1.1480924871750173,1.6002308417111617,-21.29844032705296,2.7111668586730957,108
T75,8,ATWRITE_TO_W10,2,NS,1000,755,717,-3.8,61,23,694,222,755,245,-0.21901756320369895,-0.19373130798339844,1.1751695632934571,1.6630290210247027,3.6372661638259833,-6.466767102479935,17.131099953257944,0.07526926461560651,0.012340545654296875,1.6072707653045657,2.2848457479849453,3.4851305770874013,-16.54445743560791,9.881615996360779,-0.2942868278193055,-0.21918535232543945,1.2364976406097412,2.055048274993896,3.5961273299902645,-10.687089204788208,33.675557388865855,507
T75,9,ATWRITE_TO_W10,1,RS,100,100,100,0.0,0,0,100,0,100,0,0.0003374575384077616,9.530456736683846e-06,0.0003268743617809378,0.001327637600479647,0.005082261534407957,-0.017385432496666908,0.04812057642266154,-0.040533623695373534,-0.06220436096191406,0.6106262207031259,1.1319588184356688,1.3170100975036623,-1.7602500915527344,1.3580970764160156,-0.040871081233781296,-0.0622849487917847,0.610840954229935,1.1316589759037015,1.3172628568077929,-1.7602741693262942,1.358066224376671,58
