arm,model,method,accepted_edit_count,age_stratum,request_denominator,metric,numerator,denominator,rate,tie_count,bit_vector_sha256,prompt_order_sha256,ordered_nll_pair_sha256,target_new_nll_n,target_new_nll_mean,target_new_nll_median,target_new_nll_p90,target_new_nll_max,target_true_nll_n,target_true_nll_mean,target_true_nll_median,target_true_nll_p90,target_true_nll_max,nll_advantage_n,nll_advantage_mean,nll_advantage_median,nll_advantage_p90,nll_advantage_max
LM,llama3-8b-inst,memit,7500,EARLY_FIRST_20PCT,1500,NS,7588,15000,0.5058666666666667,0,bee508f6c75b95c91b48d6fa6ea439e804769c99aeb80ce5118be87c95617871,65e0c7b61c139c4a55852f50e5973c85d6aec486a4b56392f43b18b4ac63b73f,ead55c4a4b754f1ce13b7e62f9dea405db73a439fbdc0e1624cd6e6cbe277510,15000,11.408631453789274,11.797318935394287,15.124888229370118,24.702024459838867,15000,11.38341840060198,11.859032154083252,15.166162300109864,24.773269653320312,15000,0.025213053187293312,0.04218864440917969,3.9448466300964355,17.249693397432566
LM,llama3-8b-inst,memit,7500,MIDDLE_60PCT,4500,RS,3008,4500,0.6684444444444444,0,600006d7d3b264e9b86b1fb026cd34367ebdaad150751dd28b795a50d6360756,55e7a249e328be93ad06d339540f3fbafc635642e76d06b64a2c8e2ed0e613b7,e5e4b5cef21b4741e6aac22586b61512f3e4898ab445c9d4c9bb46b216af44dc,4500,9.562696321303905,10.045202732086182,14.007090091705322,22.564563751220703,4500,11.186929135780368,11.541598320007324,14.923798370361329,22.808500289916992,4500,1.624232814476463,1.415916919708252,6.213279867172242,16.878032743930817
LM,llama3-8b-inst,memit,7500,MIDDLE_60PCT,4500,PS,5289,9000,0.5876666666666667,0,b30d162513ead62d3ba1864489f1b8e5b9a1b8639b0070415a04df90b5965c92,e44d92da2b4b3007932573b502bac339f71f5ed9537ea4be48962f9b07c81917,a5ee0c0bde2565e1f55d880e26d47c425dfbfc352e58c14b8fd0b465a17428b1,9000,10.987118362906699,11.38158130645752,14.625543022155762,27.36659812927246,9000,11.774002519236257,12.006011486053467,15.030261611938478,26.978485107421875,9000,0.7868841563295573,0.6364927291870117,4.655752086639405,15.939713656902313
LM,llama3-8b-inst,memit,7500,MIDDLE_60PCT,4500,NS,22348,45000,0.49662222222222224,0,0b1c262bce028267225955d06d97b25802111ac4c840ff3727ca1d1b818a357b,94bc0137f760830f5085e2c4032de7ed5824adc07da380149a0c5435c83127df,a37eccb4f5900c2eedafea4cbb36057941a762530a2dfc8b4f973cb759b8b684,45000,11.288691431537472,11.735604763031006,15.165906715393067,25.464513778686523,45000,11.398417443158818,11.821060180664062,15.223544311523435,24.773269653320312,45000,-0.1097260116213467,-0.025269746780395508,3.872220468521118,14.934661388397217
LM,llama3-8b-inst,memit,7500,RECENT_LAST_20PCT,1500,RS,1266,1500,0.844,0,61bded3ee1dda92bf2c9bc78b5e6abee1d3590bea50e0ec16192c68902a26a7e,ff8bdd7eae7fb9020715eadf8fab0ae435af71e1403e42a4612881c6910218c0,30a22963ac426d4673f134bbbbf19707961c6ca39ea604b0dc71f8010b63764e,1500,6.283498943349095,6.12925386428833,12.197563266754152,20.74608039855957,1500,10.726257258256277,10.97907018661499,14.526687240600587,22.468618392944336,1500,4.4427583149071825,4.161967039108276,10.531393814086915,19.07823933311738
LM,llama3-8b-inst,memit,7500,RECENT_LAST_20PCT,1500,PS,2066,3000,0.6886666666666666,0,35208f18d11fc345fca5c29b1abe37192c753fb1fca71ece1eeb7e257d7bf32d,de79d1f86034225b52e9bc4ecfbea3da30aa206a2037c048bc00652e39826040,002d2e4484c9875fe4dc811c8e66ee7cc02122ea162dcb169f1327adf965e2f1,3000,9.462635227953127,10.082642555236816,13.990875434875488,21.0002384185791,3000,11.44643998003006,11.68751335144043,14.791052818298338,22.34819984436035,3000,1.9838047520769324,1.5815606117248535,6.712598419189451,17.685691962120472
LM,llama3-8b-inst,memit,7500,RECENT_LAST_20PCT,1500,NS,7753,15000,0.5168666666666667,0,a2da681e7a2333030c9f31d28d78925fc1bf77b8c9629b26b118f7218191f124,076e23e050e761ff74fdf3bfcd634af5c647001f239d1cde4b101cc78187c177,36e08706888bf2f7b7a117ac2ffdefd3d783b1d990d6350941fce96832cfdc2a,15000,11.117879882532854,11.630694389343262,15.143092823028567,24.99384307861328,15000,11.115667017464029,11.515444278717041,15.033564472198487,24.773279190063477,15000,0.002212865068825583,0.13873958587646484,4.031022071838379,14.042191036511213
LM,llama3-8b-inst,memit,10000,EARLY_FIRST_20PCT,2000,RS,1017,2000,0.5085,0,ad8e14ac60738b5143142c2f792e74e161727780d692b9e535212e5c6393915c,1e0c040b7134be97c6e034081f8178c9b5b80b66a60c47b8c6f423cce7f8c3e1,2947fe0cd878487dda8bdf376b30f947d4b517cad0286a00eed10d5a4b4d81e4,2000,12.068970436322969,12.184205532073975,16.301969337463383,28.07003402709961,2000,12.30484983611107,12.308091640472412,16.341215896606446,29.912986755371094,2000,0.23587939978810027,0.0539240837097168,4.758367824554444,16.28157377243042
LM,llama3-8b-inst,memit,10000,EARLY_FIRST_20PCT,2000,PS,1965,4000,0.49125,0,99e5110ffb1b125acc1e87d9f61258c30c291131b94f7db9a07e62b923df6a64,f83d126bca05d945b96ad6fd6be3fbe62a3ebf92da6f6fe471840f846b3fd3f4,a5726f7763cd64495596e4788992dff0c678d68eb81fc5dc6f94052b34646650,4000,12.153388008832932,12.310718059539795,15.574498748779297,27.282487869262695,4000,12.237054385736585,12.312313079833984,15.709201526641845,27.8734073638916,4000,0.08366637690365314,-0.05521869659423828,3.9996570587158202,18.21622124314308
LM,llama3-8b-inst,memit,10000,EARLY_FIRST_20PCT,2000,NS,10225,20000,0.51125,0,061b1b9ad42c4583208687c25577fc32f21d8ded4c4e237dead8a65c08b7bcb8,6e15cc2ce5b3712143bf064d6a400eae5ead013895912a97e522613521ec6acf,3e94038d7f399a7194b68951150dc8d2d1ac0893af0dd16f7adde45282cb5ba5,20000,12.337549444552977,12.370668411254883,16.550823402404784,33.022518157958984,20000,12.356537083996832,12.47055435180664,16.516519165039067,33.35633087158203,20000,-0.018987639443855734,0.07425642013549805,4.418812465667725,15.236709594726562
LM,llama3-8b-inst,memit,10000,MIDDLE_60PCT,6000,RS,3461,6000,0.5768333333333333,0,170199bbf8f5ea2f4de44131896626aa616be9f6c038fc65f9dba8b791706afa,a836bd5f8292c94e15bc763a4c1c1af159ecb4fd05051e19b77ab163bc6c564f,42f921db8765527f95634a7eb61c78829e463e1891274a4d7532c43e0945a421,6000,11.318151644935039,11.637859344482422,15.72072620391846,26.300304412841797,6000,12.172066095498701,12.281733512878418,16.262375831604004,32.03446960449219,6000,0.8539144505636632,0.5718770027160645,5.687164402008057,24.212801694975497
LM,llama3-8b-inst,memit,10000,MIDDLE_60PCT,6000,PS,6384,12000,0.532,0,41ddf594a3693a2d6083959d66feb1b5a368e3d26f89b94fd08b3f178661793c,b8bbbb375226e9d33c1516eb9c8f35164ab29e2093b56782e6791e0d86d1483c,8453fb3798b3fc3526afff6fcd594e63f74e3db251787904998672afc13febf6,12000,11.788844287299163,12.048069953918457,15.433229923248291,27.408164978027344,12000,12.206697992693012,12.300382614135742,15.665360927581787,29.810829162597656,12000,0.4178537053938489,0.21147489547729492,4.575704097747804,18.649722758680582
LM,llama3-8b-inst,memit,10000,MIDDLE_60PCT,6000,NS,29989,60000,0.4998166666666667,0,9d2610c4972816e2587a86342bc0afa306b7e855254de9883b20f022b0a30845,dd3ffedb3949797a1f573491fd337fe9b7f376279166e50d09fdf6960e950009,26e44767f1bcec9dca108617d2319e2139c62299c8f846ad447f62fd66b9ab0c,60000,12.176477500238324,12.270993709564209,16.47568244934082,34.904048919677734,60000,12.32848645029459,12.431285381317139,16.51064109802246,33.713924407958984,60000,-0.1520089500562676,-0.0019130706787109375,4.386873340606689,17.776465892791748
LM,llama3-8b-inst,memit,10000,RECENT_LAST_20PCT,2000,RS,1543,2000,0.7715,0,9475b862062765c47a1813df69b682fb4b396cad1e33cd538c3cacbade72c428,0e4b28bb750278964998ec6f1cf62f4dd9d95e89de3d8ed618c31bc573ecc2de,f4d8c6ab741d121b12519faf05d1fd8b9798878554812caef480ea54f83a9918,2000,8.56253973057685,9.00139331817627,13.935778141021734,26.182064056396484,2000,11.925911119535565,12.071835994720459,15.697591781616213,26.973134994506836,2000,3.3633713889587162,2.6858129501342773,9.800784015655518,21.904450193076627
LM,llama3-8b-inst,memit,10000,RECENT_LAST_20PCT,2000,PS,2632,4000,0.658,0,8cede90e35fcaa092b074fb18e988c10ff3261f39d6732a4aeb7182f355d8449,ac17348c2319c3936cd1794e4cd245f420e493c3ed7d5fd38c9b0f7e8007a4f6,75110c19dfb7ede1ef188ccb638b4c1f00d228c48a3f17d78fd7c0aa94ad7e78,4000,10.631785995860088,11.022346496582031,14.772721862792968,29.713342666625977,4000,12.133620253488422,12.300726413726807,15.47630681991577,28.281707763671875,4000,1.5018342576283321,1.0997672080993652,6.118288373947143,21.13226817327086
LM,llama3-8b-inst,memit,10000,RECENT_LAST_20PCT,2000,NS,9681,20000,0.48405,0,a8d4280675e11836be01d45ac611cee35446614c600897c06c930104ebea321b,b9024dd246e3637e7261373d9a6564a93d622d2417a710558e870ada4c3e2e41,1e602678465de936988bfd37ecf81395c522a7c1b3cacbfb962e25c325af743d,20000,12.208271992525086,12.293683528900146,16.638965415954594,31.77462387084961,20000,12.499022456790508,12.61382532119751,16.63169746398926,33.713924407958984,20000,-0.29075046426542106,-0.12947368621826172,4.2447394847869875,15.236709594726562
LA,llama3-8b-inst,alphaedit,1000,EARLY_FIRST_20PCT,200,RS,199,200,0.995,0,1cef97641cf44dc28641c7fd41b72454e7ae9fd2fe7477172b320697288bdefe,7c847772552a0e205ec228c158d169f6b7671906497a366d68664872a9006145,5d1b75a9104d7b1046a2edaf8bb02180f632228a75cbd71cee13aadc08fdae69,200,0.06774066360703727,0.0012163272476755083,0.008522697258740662,5.013789653778076,200,13.664046440124512,13.031559467315674,20.019672393798828,27.49456214904785,200,13.596305776517475,13.028565835556947,20.019485375660587,27.494554519682424
LA,llama3-8b-inst,alphaedit,1000,EARLY_FIRST_20PCT,200,PS,362,400,0.905,0,cdce3d5d4bcfed097995c8b1c1aa227b151c0d6959feb9041f6b13000e291ff8,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,130e6084f59b7cb148730e5c43cb0824f791786465dcd47ae4c105cb86355ef7,400,2.0368956585478006,0.414713978767395,6.596939992904663,15.503081321716309,400,9.073318132553249,8.92262887954712,15.23802537918091,21.11720085144043,400,7.036422474005449,7.463449373841286,14.457957778684797,21.113748556002975
LA,llama3-8b-inst,alphaedit,1000,EARLY_FIRST_20PCT,200,NS,1551,2000,0.7755,0,35c76a1aa772f4a04663eef9f5413f5b9214ac31c34f4eca22f3a76d11d44a8c,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,5fe19ae24ecb51bf58baf65c98e7b16eaa86d317aa307f7c7db4974a9ea47a96,2000,8.515694627829479,8.598329544067383,13.556078243255618,20.57988929748535,2000,4.933677603803939,4.30634331703186,10.45377950668335,19.798006057739258,2000,3.5820170240255393,3.5466936826705933,9.68972942829132,18.201168473809958
LA,llama3-8b-inst,alphaedit,1000,MIDDLE_60PCT,600,RS,600,600,1.0,0,951058ef6bf0195fda03ec96c1022e0fc7adbe11f2d8d07f2fee20e308f2b85e,2e182c8507c5318a157ccbe037c4764fe27866cf99b8082a722cbd85879cf259,6c75b791586167d05f4cbc0304a15c4fb5c0abb364484fa0952e243af4c54d94,600,0.02696633840902905,0.0009573881980031729,0.004111991450190544,9.978955268859863,600,14.734556890328726,14.460424900054932,20.042268180847167,27.755861282348633,600,14.707590551919695,14.45790296519408,20.041215103142896,27.755034669244196
LA,llama3-8b-inst,alphaedit,1000,MIDDLE_60PCT,600,PS,1157,1200,0.9641666666666666,0,61f446e93675c13172a3f3ebedce45848bb64c8a606eb7abb592202f97288db8,6f0baff1a67b31cfcccdd78c8f9567de6664b87e28bd6f482242846131100fb2,6f4a84a1f79330e5b8eb328b7eedcf9f9ccf0cb9886de7d032f42a3812266e22,1200,1.2527123095786707,0.10087819769978523,4.411499214172364,15.474702835083008,1200,10.174134882815803,9.965801239013672,15.733266544342042,24.21246910095215,1200,8.921422573237132,9.027940576896071,15.394484443147668,24.210269606905058
LA,llama3-8b-inst,alphaedit,1000,MIDDLE_60PCT,600,NS,4588,6000,0.7646666666666667,0,fee05b7f0eca944f00bc10c663dcea336f745c09b2fedf9c11c86ec6982c8a99,ba5c0391e6a3de6b1d90791bc8de7f859f7bb1bc9de379c0015076aab635c970,05c8906d85d60a47db82582ce6626a2e22129cac1f1e0ba7429c1b00478473e9,6000,8.641409271179965,8.668437480926514,14.015937042236331,22.382549285888672,6000,4.805167650956399,4.185358285903931,10.116467380523682,20.757984161376953,6000,3.8362416202235665,3.9914825409650803,10.69661373794079,20.698237001895905
LA,llama3-8b-inst,alphaedit,1000,RECENT_LAST_20PCT,200,RS,200,200,1.0,0,8fec771a7f38946b499599d9c9af61d08ed9d261a8c7085d351842645cd111ae,3acab8da8547523ba34278c463c315215de2658507ba7b2eb7b1f0929f4edf27,8607be33693e44fc691c795de781618b6b4e1acaf54517f97d9b55dbe29f4433,200,0.0022517730891740938,0.001233353279531002,0.005507403379306198,0.029278650879859924,200,14.702892878055572,14.664957046508789,19.447509765625,27.509511947631836,200,14.7006411049664,14.663702560181264,19.44696934678359,27.5092809467169
LA,llama3-8b-inst,alphaedit,1000,RECENT_LAST_20PCT,200,PS,394,400,0.985,0,8c6b784df43be5a5c979af15be455adf3a11c03428c26e60594f236c9d850872,27a2e0c598278920f434561a629bb43e7b9b68667a04802b22c3d77334fefe98,81e67da9d9115af9424e9e30711eeca00527637efa1c2b80c6e66ed94a4419fd,400,0.9233886622697719,0.0471842959523201,3.564668846130375,12.171260833740234,400,10.992392249107361,11.050659656524658,16.438476181030275,25.406253814697266,400,10.069003586837589,9.972984552383423,16.267124808346853,25.40463614242617
LA,llama3-8b-inst,alphaedit,1000,RECENT_LAST_20PCT,200,NS,1641,2000,0.8205,0,6f9b424031c0ec13e051478f8c864b18b112aee79fe86bcf390eb09b19da5d93,c80ab13114bfd346b1356209a49bb94351a269443e83c9f9630689102f308c70,674a8ff84550a7ab70e4794262a6bacf4c9d343d2b7781262eceb0dd5504ea41,2000,9.019168673833716,9.173638820648193,14.26567363739014,26.22224235534668,2000,4.699990899398421,4.101562023162842,9.908227729797364,21.731904983520508,2000,4.319177774435295,4.309795379638672,10.732706552743913,22.60180550068617
LA,llama3-8b-inst,alphaedit,1500,EARLY_FIRST_20PCT,300,RS,299,300,0.9966666666666667,0,efbc295dbed2eaa3394578a232287bec82bd8cf2d7277a36faa916c8f07e2406,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,fe8b04c9c0ed863ed65e28221f43a51eae7fec839881adb31fc05c6b2d62aaa2,300,0.0883354527902217,0.0016311801737174392,0.020160200260579634,5.580092430114746,300,13.139395737250647,12.445591926574707,19.188194847106935,26.491313934326172,300,13.051060284460425,12.440058433094237,19.187544760014863,26.491304993669473
LA,llama3-8b-inst,alphaedit,1500,EARLY_FIRST_20PCT,300,PS,535,600,0.8916666666666667,0,e42cb1910ae84d0d814bdd1a7ef3ced8f935a876a884b8b76c6c670b644e05ca,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,49fc1d41d934e3da0eb5e9d9d976c42489a24a1f6e83d37b2bc0d846793943d1,600,1.9897335490950596,0.4528215676546097,6.242183494567873,15.767385482788086,600,8.875243681569895,8.772956371307373,14.483845710754398,21.258037567138672,600,6.885510132474835,7.207497542258352,13.744210310745984,21.256026384420693
LA,llama3-8b-inst,alphaedit,1500,EARLY_FIRST_20PCT,300,NS,2207,3000,0.7356666666666667,0,16d2a3d49bc8ebf7e915f6fa71c79a29804456e3be0a2eececc65f0362931a8a,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3a08f5607c404545f3f24778afd9ce3f8f8299f085ef23232c428a6d764ae7ed,3000,8.019799936719075,8.062857627868652,13.231745147705077,30.79486656188965,3000,4.939463854391904,4.3015124797821045,10.425863265991211,25.823848724365234,3000,3.08033608232717,3.0455307960510254,9.274791705235838,20.00791271775961
LA,llama3-8b-inst,alphaedit,1500,MIDDLE_60PCT,900,RS,896,900,0.9955555555555555,0,cea72ecf0299b7ca0a67c37a74768aba89e52e2c4f320cb14dbef19f22a097b9,5839eb5e42348ae710625b8ab52419813b05cb3a542feff0f2988075acf67531,8b406ae4ca557fd4cef1d587f2f42c9996b6a10b520cfb29b88bc2d310952f29,900,0.045719274044529606,0.0014415121404454112,0.007878548186272387,12.104925155639648,900,14.34816738261117,14.228414058685303,19.861235046386717,28.61012840270996,900,14.302448108566638,14.22740141209215,19.85739543272648,28.60793509380892
LA,llama3-8b-inst,alphaedit,1500,MIDDLE_60PCT,900,PS,1742,1800,0.9677777777777777,0,c9941e96f1518b9c34179f4994796d13bb93283a79f3b62ce7bf2b0ddb046124,7a05e95cc657e9a2168493366437f9c5a06b5d8ee6b021c0b231f7f5a0073031,6e3741605a97aedfca4ddabddd987e51ef7d1ceece79d56231442425916276ed,1800,1.0485235108225384,0.09037023410201073,3.874449419975283,15.79012393951416,1800,10.295135385464462,10.171743392944336,15.873822593688967,25.546142578125,1800,9.246611874641925,9.234646871685982,15.70837534312159,25.54037923645228
LA,llama3-8b-inst,alphaedit,1500,MIDDLE_60PCT,900,NS,6861,9000,0.7623333333333333,0,3f1036090a1e8ed86656ea7e53277c5797e97c96a1a4aad71858e896c2c567d2,a3dd7a2ef897b3518eaa57a54d803666378e89b6d043adc2a795f4f32b5475ec,b537b292b90ab5baa30d977d47ae99736bc137863854673cdf35c785932c79e5,9000,8.564118604858075,8.573721885681152,14.00201416015625,26.04085350036621,9000,4.927603618834879,4.392255544662476,10.139328956604007,26.58199691772461,9000,3.636514986023195,3.550483226776123,10.378920291364194,25.248104095458984
LA,llama3-8b-inst,alphaedit,1500,RECENT_LAST_20PCT,300,RS,300,300,1.0,0,23b4d724b2401ed29982e064b7f2f2f337ce87d6b7b29fe666fbc286c4208f5a,262328857ee397d08cb30e4c9822f06dde2710c277dabda2b04921cf5d6fd0b4,c5cfd6229d1d7fb86c81584aa4eed2632889694ff04a06497d1624a549770856,300,0.004179963536674525,0.0013429441605694592,0.007905172370374206,0.31638601422309875,300,14.12927397886912,13.88235092163086,19.072291374206543,26.461711883544922,300,14.125094015332445,13.882090543760569,19.071258937177483,26.46083429234568
LA,llama3-8b-inst,alphaedit,1500,RECENT_LAST_20PCT,300,PS,590,600,0.9833333333333333,0,5514b8513c508fcbfefa4c814b97ac07f8e5b99c5912c1fb35664830388a2a4b,83dfee1001ee012e7b97d9fbccadbd7be5698b5e8b9cb1423ae443ac3609c13f,bdb11bc3d4ce9c4bdd0aeb64dd4aa994c28fcec15cfb6ea02e9b22b9700137ca,600,0.786821880379939,0.08927252888679504,3.0527937412261967,10.115962028503418,600,10.100239154497782,9.95322561264038,14.906174659729007,24.549524307250977,600,9.313417274117842,9.461092473007739,14.58474167234963,24.54914207611
LA,llama3-8b-inst,alphaedit,1500,RECENT_LAST_20PCT,300,NS,2203,3000,0.7343333333333333,0,64fd3254cb7343521d967ff435fcc735e680d6413ead40513976558409946543,28482a82d7eb4495258b79ee9017982f610948716f82a0d108211bb194f2f08c,424f43aaceaed1a2043a8b69c5664472eaf4df7d05007594b22aff759a1a6f05,3000,8.08546552475146,8.103442668914795,13.638384437561033,22.875377655029297,3000,5.002681592105902,4.449551105499268,10.184019660949705,26.581987380981445,3000,3.0827839326455577,3.0068976879119873,9.592626458406448,19.164753921329975
LA,llama3-8b-inst,alphaedit,2000,EARLY_FIRST_20PCT,400,RS,395,400,0.9875,0,6a22128bce608dce3fed488e2288a20ca751360ca82ee5217652ede444ff8a68,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,84134780491512ec41d3d5c39232e67e17d48ca5284048d7715c645105f20642,400,0.2623669562206851,0.0022668755846098065,0.07587329298257832,15.769471168518066,400,12.89687595039606,12.421844959259033,19.11765117645264,25.72353744506836,400,12.634508994175375,12.372761829581577,19.11620151317038,25.723452094862296
LA,llama3-8b-inst,alphaedit,2000,EARLY_FIRST_20PCT,400,PS,723,800,0.90375,0,476d7d73042bc0d560d0a4704184c59a74e1f03e3dde68c74982b403ddbb797a,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,e5cb649d0c7a0c252b16ee4e49be1d530e6c60decc59243af5b8128db7dc7e64,800,1.9480584062521848,0.4251392185688019,6.400337219238281,15.346179008483887,800,8.813506357858422,8.71548843383789,13.882137393951416,25.009035110473633,800,6.865447951606239,6.939524091780186,13.471718569472433,25.007930531399325
LA,llama3-8b-inst,alphaedit,2000,EARLY_FIRST_20PCT,400,NS,2891,4000,0.72275,0,f98e96ef9c63306c857f320a7108386e86e3dab03f19ec42f64d55314dfbdda1,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,b2a55ce71c795750cfdbddd19de4851cbed5fa4b29796befddafa73ad8b38cbf,4000,7.965289258037348,7.960662841796875,13.223752498626709,30.166053771972656,4000,5.084498007570277,4.492063760757446,10.454645252227783,25.9671688079834,4000,2.8807912504670714,2.9761619567871094,9.473342418670654,19.021535485982895
LA,llama3-8b-inst,alphaedit,2000,MIDDLE_60PCT,1200,RS,1199,1200,0.9991666666666666,0,60ac490c512342e71f70d2bc573e853383b81919eee67290db68f4b76edb28d8,62f4b4a50990eb62ea1534f4925d10bb2faee851295e1d9b3fc4014509a40711,b821b077525c6b4a5b7d39775f470288e32fe6789296f1e6a9687ef853355e52,1200,0.03982139860566955,0.0019358720164746046,0.014543360192328695,9.463362693786621,1200,13.940371022025744,13.690117835998535,19.38939437866211,28.95328712463379,1200,13.900549623420074,13.665481584728695,19.377420068542417,28.950610765255988
LA,llama3-8b-inst,alphaedit,2000,MIDDLE_60PCT,1200,PS,2316,2400,0.965,0,f991fb400d4884d7f6616a528de3812db7a614808e1ca4883a9f71e477dec58c,3d00ce65cbe287157603c3d9ad55ece4d7c1c9b19a5070478c45b5b3075197a8,df34f61fa72283b8e5be41a75bfd42aec10b7b5c50f9becdb8946c544d61c3fe,2400,1.0175719009071797,0.10705840587615967,3.721762776374817,15.437073707580566,2400,10.05731405499236,9.984463214874268,15.177213764190672,26.923046112060547,2400,9.03974215408518,9.158869752660394,15.002929609571583,26.91910888021812
LA,llama3-8b-inst,alphaedit,2000,MIDDLE_60PCT,1200,NS,8797,12000,0.7330833333333333,0,03d7e978c8e8f8753dd298715d9f5b146497da07a61a18e7ed51fb20bda98321,d775d137497e8d66ca480068248a7eecba1f972bb7b545d65ae6801dfc2bb066,6158afb7d09d84f28e6114c005d4642b69b5d6df1ba40b48ffdeca1a41018d95,12000,8.255930289696895,8.240693092346191,13.758150482177735,28.15633201599121,12000,5.2131316982049345,4.748986482620239,10.486787414550781,24.70226287841797,12000,3.042798591491961,3.0676499009132385,9.79281965494156,22.34105098247528
LA,llama3-8b-inst,alphaedit,2000,RECENT_LAST_20PCT,400,RS,400,400,1.0,0,e49000902a878747b37b4caf2b190e4c72517e803896586cc2aafa23a9922db2,add361e3c9a4a2d812650178c7e71e321e22c4519583385c7fc8c08c78c0fad1,24d0f76c7160eaac35e4e64ec3f9c8e5ddba73cb6a8fe898a024c5ac9f8de5b7,400,0.004847073743608234,0.0018173619755543768,0.010656894836574796,0.08155474811792374,400,14.338543155193328,14.029861450195312,20.038832855224612,26.52931022644043,400,14.333696081449721,14.029440731392242,20.038383492367576,26.528993537503993
LA,llama3-8b-inst,alphaedit,2000,RECENT_LAST_20PCT,400,PS,783,800,0.97875,0,a534a8ce2b8358f29a551e013dcadf5d6ff5136cd3f4227bb753f260c5a5b381,599dbcdcf7c0001f6068db56952d87e522e74e1713e130fb8bce52e77fd8ee83,0247acd4713e56e20bfb842b6b161f99f05f4f428ba6b735c2f706ac9cfc6e4d,800,0.8959116118329439,0.07079968228936195,3.559035587310792,12.696221351623535,800,10.718020599549636,10.472521305084229,15.961202144622803,23.10186767578125,800,9.822108987716692,9.824115044320934,15.787589026801287,23.101488304586383
LA,llama3-8b-inst,alphaedit,2000,RECENT_LAST_20PCT,400,NS,2806,4000,0.7015,0,6d408459447b7c34c0ee8731dd10e07544aba9840d1b8f998cd15adbc3dc105d,a96cc4a23711cabe7465bec84d232a25c79428e8e1a546382ca8cbbb5ec7c6c0,5c3f245a67a418dc4203c7db73959e9dc1005ffd2dbe2b2421c2ffbc38d77219,4000,7.940160411826145,7.89526629447937,13.620405197143555,25.566452026367188,4000,5.364521616799524,4.859243631362915,10.617781352996825,23.87845230102539,4000,2.5756387950266215,2.6464176923036575,9.387547755241393,20.476508982479572
LA,llama3-8b-inst,alphaedit,3000,EARLY_FIRST_20PCT,600,RS,585,600,0.975,0,6b7d6e015f9213871771c7177535472b4a5a818d3ef1f461bbdb26640311db8d,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,39e19950f39442b95b2bae835472e756fe37bcafd2c741051749c50916f5ca64,600,0.5732175697244505,0.008695295080542564,1.3561420679092444,14.098889350891113,600,11.433089671780666,10.968092441558838,17.6635498046875,25.242137908935547,600,10.859872102056215,10.625795282277977,17.61228110776283,25.241989623580594
LA,llama3-8b-inst,alphaedit,3000,EARLY_FIRST_20PCT,600,PS,1057,1200,0.8808333333333334,0,e43b775fd5f9fc651973dd5f5e3dc72c56af6251ee3dfccfb31f85cd1fa29ece,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,d598e2d351ffa229f6b651a88d6d0c5a90191c181c23613a4059b07ed215b986,1200,2.2310655403364943,0.7637642920017242,6.6278236389160226,15.622359275817871,1200,8.155542055213203,8.091345310211182,13.37651872634888,24.75143051147461,1200,5.924476514876709,6.09355765581131,12.457256185845479,24.75111787437345
LA,llama3-8b-inst,alphaedit,3000,EARLY_FIRST_20PCT,600,NS,4131,6000,0.6885,0,f46db3639576210eac3c2e40c0063a66360451e458b91c9734e3fbc97218892e,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,df96029ac2c6ff3182f3930721ac129f183f5fb00d075d31df7142acc37f26a9,6000,7.916977664672098,7.878021478652954,13.387658119201664,24.69878387451172,6000,5.5602436616173945,5.115600347518921,10.930165195465088,22.739002227783203,6000,2.356734003054703,2.3810863494873047,9.057979333400729,22.26480183005333
LA,llama3-8b-inst,alphaedit,3000,MIDDLE_60PCT,1800,RS,1793,1800,0.9961111111111111,0,a6d52ba71f019d4a12546f31080c42b838652b322025b56f3a39a0e851661273,d2353d89c45bce1987ba1fd609b3881fa080b7b95ab3d711a0fa2218e8784ad0,94cb8f29401463ad3d0f98c7aa40b09e575d267f619a423135e7d5e3a6a5c5ba,1800,0.1493589548958865,0.0040031904354691505,0.06690556108951573,13.063129425048828,1800,12.909611154550479,12.653260231018066,18.673433303833008,30.920520782470703,1800,12.760252199654593,12.55150390660856,18.638502821745348,30.9191502192989
