model,method,batch_index,request_sha256,case_identity_sha256,q_pre_L4,q_pre_L5,q_pre_L6,q_pre_L7,q_pre_L8,q_post_L8,q_L8_gt_0_2,d_parallel,d_perp,recurrence_closure_relative_error,target_new_nll,target_true_nll,target_new_strict,target_true_strict,target_new_margin,target_true_margin
llama3-8b-inst,memit,7,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,368a7b86b089ee462d5bbc4052e9d2203465501185933c66701a3ea9bca18a35,1.0,0.9412119948456821,0.86886120375244,0.7688471359196204,0.6074729778479443,0.2458541621963624,1,0.27254091639942835,0.38174402568191995,4.456933793228988e-18,0.003751147771254182,19.430404663085938,1,0,6.49073600769043,-19.426652908325195
llama3-8b-inst,memit,7,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,c92e1565e357dadfe79feae1e837efdd5cf23b7b9663217d9be49ec1df240dd5,1.0,0.9575667119618709,0.9155645268497492,0.841331926915408,0.7021712101090061,0.30974597276846866,1,0.31380579446645235,0.47858960903747755,4.55879931642663e-18,0.007880903780460358,9.670177459716797,1,0,5.320280075073242,-9.662296295166016
llama3-8b-inst,memit,7,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,ed35a4b70b8cd5d061d1621e7b57cdeb3728826acde9490b42cb297f3636a49b,1.0,0.9367064404599098,0.8627121904517356,0.7630381465481928,0.6110663135820985,0.24683680779578968,1,0.30710206751026853,0.340953857173706,3.270119912359225e-18,0.004796665161848068,10.69718074798584,1,0,6.793150901794434,-10.692383766174316
llama3-8b-inst,memit,7,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,3225ef8a89cb6fe99cac50c45c011a4675b8bceded22bbec8ed982d4c80c8288,1.0,0.9306946314365224,0.8652766783948505,0.7632381575104671,0.6051219539271616,0.2477294126396297,1,0.2692746758667439,0.3820390787796313,4.471773837944696e-18,0.0013500871136784554,13.15974235534668,1,0,8.370372772216797,-13.158391952514648
llama3-8b-inst,memit,7,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,3077e5bec25a5b671d4b7d97026cfceb9c7857655e23c032aaaf8312e39c4354,1.0,0.971232637310583,0.9275588529774389,0.8528780973857175,0.7135641451916602,0.3342271433383507,1,0.35482075566875326,0.4487178605563398,4.402368884713576e-18,0.006475892383605242,9.576614379882812,1,0,6.994634628295898,-9.570138931274414
llama3-8b-inst,memit,7,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,888f63794c31dbafd220df3494364234d47ddb4fda6c59843fb005136da6e47d,1.0,0.9626560187799039,0.9122875807534587,0.8393500968959697,0.7334044657362787,0.3079315979390859,1,0.40894195276385575,0.40874418469998997,2.8757641480495844e-18,0.0006839081761427224,11.417448997497559,1,0,7.979694366455078,-11.416765213012695
llama3-8b-inst,memit,7,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,7a096cbbfe58055303c12dd7597cd4c5732521c5413c5ee57b5601c6b2b6a875,1.0,0.9070023899760776,0.8216254094239566,0.7279242229476295,0.5845794068536833,0.2605438364891346,1,0.2703703595302715,0.34710921594329386,4.929583806905225e-18,0.0012373419012874365,13.126781463623047,1,0,7.80035400390625,-13.125544548034668
llama3-8b-inst,memit,7,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,ea8c41ce2655a28f7f2b4916adc6e41bb75f39f1d8210af1720a81c8f19f6a4f,1.0,0.9834054849820102,0.9155561281047895,0.8319138979839998,0.6636325125067771,0.3036191462589796,1,0.31178099539454573,0.42247878575027487,4.8692410032691955e-18,0.002282278146594763,12.217498779296875,1,0,6.5492706298828125,-12.215216636657715
llama3-8b-inst,memit,8,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,ca32bc6e3d7b53bdeb5cc47ac6b14b4939596ec00da936f06fbf43a46e15f00e,1.0,0.9723753011766552,0.931670334364865,0.8668844868158534,0.7386454087544669,0.3940435055279876,1,0.4430899231101585,0.36336261594751956,2.8183080527880247e-18,0.04032332822680473,7.085343360900879,1,0,3.7613906860351562,-7.04502010345459
llama3-8b-inst,memit,8,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,8bef10ae96a21e104e5ec2185b981f67518108261b6d28b56847c7bcb1a3d984,1.0,0.971488039265907,0.9066195502458901,0.8114056205339729,0.6513028045296176,0.23839378944165165,1,0.28474752531002673,0.4349887123753342,4.588477543721115e-18,0.0016925308154895902,10.646997451782227,1,0,8.059547424316406,-10.645304679870605
llama3-8b-inst,memit,8,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,13e5e57621c8fc4a7c2973a246d95a76cd385184098ff3e33579349c60a613bf,1.0,0.9255633924763594,0.8562076331178744,0.7736202503849006,0.61278127985276,0.25348925839289044,1,0.29306030369483305,0.3638577110057541,4.0567095282059976e-18,0.002357800491154194,7.288998126983643,1,0,7.286640167236328,-7.286640167236328
llama3-8b-inst,memit,8,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,f8a474773405ed578ecb2875c00ebfe86a4e813754e662c78e5c6a31d95ed9a4,1.0,0.9167035200423383,0.839856430864404,0.744304868881141,0.6118186894728849,0.27201628049515847,1,0.28733882400140254,0.3698959034772478,5.2987409635089225e-18,0.0011306566884741187,13.087599754333496,1,0,8.185416221618652,-13.086468696594238
llama3-8b-inst,memit,8,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,a7d5c8adab7ff948e718eece6ecda1dd36fa37d4d99c77a21e8b3a25cf552f9a,1.0,0.939633989753458,0.8638199489298115,0.7629406459531759,0.6122479890458653,0.26755317034782833,1,0.3079431422248453,0.34182066110382753,3.2540072769833637e-18,0.0008148210472427309,17.335893630981445,1,0,8.816385269165039,-17.335079193115234
llama3-8b-inst,memit,8,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,582771d3c5b5e5090f240aa620ffe52dc90cb9306fcf4e3100b01af48b79dc34,1.0,0.9900689607166826,0.9637229188783487,0.9137745238836548,0.8027498967035431,0.35021122663366444,1,0.3637516251494307,0.5714818473048172,5.953932066930733e-18,0.00482110446318984,10.533226013183594,1,0,7.305225372314453,-10.52840518951416
llama3-8b-inst,memit,8,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,bb085c8242dc5d1593666959a38684d05bd312dc1cb0c47289354017b8dc1d5f,1.0,0.9243773520431752,0.8596459549188032,0.7735306732112374,0.6454432997046748,0.269292697343765,1,0.26637548390484195,0.44619610167076196,4.095791088685833e-18,0.0016112453304231167,15.537958145141602,1,0,7.365474700927734,-15.536346435546875
llama3-8b-inst,memit,8,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,5e9c35460951032c1e67b09ff1696ad48b8c98362ea60a500f684fa48eb6b5db,1.0,0.9651667451922312,0.9060129785072892,0.8184487150670625,0.6472607128382936,0.2984684559030236,1,0.3034410258824252,0.40680900167325235,4.7115677332809756e-18,0.008959567174315453,6.9924516677856445,1,0,6.897539138793945,-6.983491897583008
llama3-8b-inst,memit,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,0ed370eb3a68b8c1e459dd29248b5aafe78a1260b0649651a86f159e5cfee832,1.0,0.9566206144519686,0.8942938900704333,0.8000903176178099,0.6447099272832677,0.32124966853721953,1,0.28588554862666254,0.4237524324099675,5.59714942700907e-18,0.0029550003819167614,10.00527572631836,1,0,7.255298614501953,-10.002320289611816
llama3-8b-inst,memit,8,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,989975abd3e6464069dd09f5c0c6a0da1e90b201a0b4c634b1241afbd7ccf968,1.0,0.9186919682310997,0.8558019007279869,0.7647589170472926,0.6367948301225684,0.30183767275567125,1,0.288701323540926,0.4082629937187292,4.420778112166043e-18,0.006398548372089863,10.853594779968262,1,0,6.40241813659668,-10.847196578979492
llama3-8b-inst,memit,9,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,3a33df5999a5f1167bc5134820a1e6447c84f80e0144192d27262c599362fa33,1.0,0.9224195597376673,0.8317734569193195,0.7217911180514452,0.5672925322398364,0.22695932098561405,1,0.2591468733382466,0.33317407738117705,3.4747025141589e-18,0.0003150205302517861,11.550806999206543,1,0,9.610092163085938,-11.550492286682129
llama3-8b-inst,memit,9,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,bfc56c5bc3241ef3aa25bcaafe316d595f4a8a0e278a060c2615e213a4846bcc,1.0,0.936284096128215,0.8631380647237293,0.7748246600229047,0.6624052081656632,0.2649633475786837,1,0.30905364201411284,0.4238455489410788,3.211095856483196e-18,0.004025689791887999,9.47668170928955,1,0,6.786005020141602,-9.47265625
llama3-8b-inst,memit,9,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,6897b2455ab7dac0c8ca8472a737018e055064b5768f8496ef4cc89eafa7f851,1.0,0.9250847381521825,0.8402502547027173,0.7204095394802124,0.5599571504025065,0.23421035782164618,1,0.2682003632268969,0.3071488729608134,3.853509125378026e-18,0.0011691170511767268,16.561256408691406,1,0,8.141778945922852,-16.560087203979492
llama3-8b-inst,memit,9,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,19ceabcb3ba81aff3deb7a092d02459710f27b7c7fa80c31349bdd09561f21f9,1.0,0.9655412253796839,0.9275115917789845,0.8620185188909928,0.7214309557578454,0.3709015839164556,1,0.3747428895938495,0.43604269835302994,4.41662736522766e-18,0.0035159694962203503,14.480451583862305,1,0,7.880075454711914,-14.476935386657715
llama3-8b-inst,memit,9,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,10b9f26d65e9a08450c11b0f268627569da193bd396631311ff7e846f7009d83,1.0,0.963064433049927,0.8864726758270204,0.7911733909579118,0.634947012556945,0.3131160724827038,1,0.302211004878728,0.38851231040172735,4.65586338151255e-18,0.0005754960584454238,18.368803024291992,1,0,8.557979583740234,-18.368227005004883
llama3-8b-inst,memit,9,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,ec35a70586f1c5031081568a5330b6b9f7622ca6680656bd93070167c045a3a6,1.0,0.9398126646550993,0.875232394988627,0.777038805343528,0.6290623425732353,0.25668451549045285,1,0.283455654982599,0.40247988832868875,4.4278364341285624e-18,0.0013944911770522594,7.227970123291016,1,0,7.22657585144043,-7.22657585144043
llama3-8b-inst,memit,9,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,25c62449da385612d79544cb58965a042777ef09e652bc62391b088a698ef190,1.0,0.9111859295159696,0.8250807708755048,0.7167668453396429,0.5684011833147373,0.2699079744659416,1,0.26185515635498396,0.3313151366024624,4.403015392217613e-18,0.0001292145170737058,16.411968231201172,1,0,9.544109344482422,-16.41183853149414
llama3-8b-inst,memit,9,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,e8c7634337430260725c6641f4e1771fe558b4f0530552f05150e3cbc797df88,1.0,0.9664649649934519,0.9225640379769753,0.8610179509438318,0.7427935603723013,0.355923881974472,1,0.43660297859067854,0.38272564714170443,2.417195913432391e-18,0.015638573095202446,9.694087982177734,1,0,4.4806060791015625,-9.678449630737305
llama3-8b-inst,memit,9,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,4a4ed37b2ef3579a4334209cda7e24679c165385b0d9ec39aba3496c1486e38b,1.0,0.9760825930739934,0.914897484747149,0.8140285096473632,0.65358255990782,0.2704308854876503,1,0.30580540246459925,0.4139215595415216,5.375611159232254e-18,0.0019250449258834124,14.018926620483398,1,0,6.857540130615234,-14.017001152038574
llama3-8b-inst,memit,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,ca98cb36f4369ee41794f06b0e0c4616ca51ba658b90e045cab02c0c22d96317,1.0,0.9067986735108402,0.8162977515442768,0.7097024280770511,0.5773321599925202,0.23159921002559383,1,0.2504854191320083,0.3610752139251444,3.6573285311514274e-18,0.0006688979919999838,12.464999198913574,1,0,8.675569534301758,-12.464330673217773
llama3-8b-inst,memit,10,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,e9b07fb6a182e4ebcfce1153bcd50d60a25bc079e03b3d474be04c75f160911a,1.0,0.9060160685112069,0.8088732670650416,0.6980562930802116,0.5243740182066451,0.20971160987926885,1,0.2536516812712406,0.26299859895056593,2.557146536175648e-18,0.0022217370569705963,9.941640853881836,1,0,7.7925262451171875,-9.93941879272461
llama3-8b-inst,memit,10,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,136825f78e9a75b355bac1555edfe3097b24f6743148acee11d9a5fc650d3e48,1.0,0.9281994522401463,0.8843890237028581,0.7887143438050862,0.6143575246614004,0.27110997048111196,1,0.2587388292868391,0.4086488157484665,5.784035058797181e-18,0.0003147821989841759,14.6724853515625,1,0,8.83655071258545,-14.672170639038086
llama3-8b-inst,memit,10,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,ad2e92909b85571ce76d86891c1a4bb234924c2c0bdc512662fb15f3940df976,1.0,0.9619335600795226,0.9101882474923723,0.8281334144151918,0.716908258241455,0.3171487210404656,1,0.41415608570178625,0.36982394883276287,1.9687525874029984e-18,0.019645988941192627,15.646768569946289,1,0,5.59503173828125,-15.62712287902832
llama3-8b-inst,memit,10,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,a4602141c9cee0ad23bc0704ddadb1cd8525cfbdc3efd2cd7c42425ccbc4c3e1,1.0,0.9618654719701746,0.8805375164824439,0.7899856659255551,0.6314091445165749,0.2778260435601874,1,0.2931925950088049,0.3942569872654572,5.6587851908395214e-18,0.001637666835449636,20.93434715270996,1,0,6.833444595336914,-20.932708740234375
llama3-8b-inst,memit,10,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,125760254f5428971a12fd644e806d951d3153c49f88ae8f818545673479e0c1,1.0,0.9502825447444213,0.889385129087012,0.8091009514982934,0.687622773624732,0.30807063572477583,1,0.35408912627381717,0.4071981323047641,2.973280027528558e-18,0.01903715543448925,5.40789794921875,1,0,4.335987091064453,-5.388860702514648
llama3-8b-inst,memit,10,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,b6f8a28d367400e6962964d5268bbbed66c9e15964afc267fc88b9aa106b8a8e,1.0,0.9668371238933592,0.8998913276998242,0.8020234201791954,0.6369852834165974,0.314011999061876,1,0.33944376023917283,0.3387486986371258,3.4892032339278144e-18,0.01562977023422718,8.611618995666504,1,0,5.680427551269531,-8.595989227294922
llama3-8b-inst,memit,10,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,a42e667f55e532d761cce1a6af4f93db3c7def29cb17ec0711c50349e0192078,1.0,0.9230898313752361,0.8612629698004428,0.7627927121623722,0.6083312172257023,0.28614161357432183,1,0.3091576891922197,0.33290436672976204,3.538596168567889e-18,0.0010281282011419535,16.462671279907227,1,0,8.061603546142578,-16.46164321899414
llama3-8b-inst,memit,10,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,bff60ae2cfa7fe23ae0e3ebd7a0e1a3caf718cfdbccadf6252f827374e8e18d0,1.0,0.9329688620840958,0.8546953411901353,0.7491335577157809,0.6050900177645667,0.3313667934200674,1,0.3012557525764939,0.33893450710616246,3.428615415385511e-18,0.0010969580616801977,21.59345817565918,1,0,8.076105117797852,-21.592361450195312
llama3-8b-inst,memit,10,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,c3c0ae9468bd862a09ef43c4a949bcfc05de3ec6be5b3b64f8a48ecc15de9867,1.0,0.9488266079233579,0.9015747572057486,0.8425301504371251,0.7337918133525823,0.3298277400369772,1,0.37638711714553647,0.45412367977449736,3.6496174570755784e-18,0.01964493654668331,10.991908073425293,1,0,5.033775329589844,-10.97226333618164
llama3-8b-inst,memit,10,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,56f78926bd7005ecedafdbd86bca23abaffebecf8a6c043b013882caacaf131b,1.0,0.932911493357242,0.8646711458419961,0.7630770757502825,0.5951555997556417,0.23217525555861734,1,0.2832471352898482,0.34739371634307686,3.996391936391298e-18,0.0019223083509132266,11.57082748413086,1,0,8.05648422241211,-11.568904876708984
llama3-8b-inst,alphaedit,1,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,b07d1e8ccfa4286697a0d72458a3c8fb7709522ee72275f78ced12d58814204e,1.0,0.968068051648174,0.9241137451668886,0.8066782386596204,0.5622820221735708,0.019730294772783177,1,0.17628299325823893,0.4178183593910405,6.537413818703082e-18,0.001023007556796074,15.6322021484375,1,0,8.079389572143555,-15.631178855895996
llama3-8b-inst,alphaedit,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,7f56f9f521fd3935238169b42dc54927ce50a68da30fbce006e4ecf2fd005b3a,1.0,0.9697737543815744,0.9233516538391656,0.825161785706762,0.5895018597420633,0.03662533836582622,1,0.17098212147916222,0.458131758539148,6.993813247854156e-18,0.0005720409681089222,15.392128944396973,1,0,9.171302795410156,-15.391556739807129
llama3-8b-inst,alphaedit,1,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,2c2b7ce2a76ebc953dca7897725f49e6e1a9804792ef817ead1abc93bf9aa24b,1.0,0.9360189916414708,0.8745863089938859,0.7806830860791135,0.6580499280998233,0.02928003871361606,1,0.1326665864578587,0.5677698918810861,6.779410599683654e-18,0.0007932615117169917,20.48640251159668,1,0,7.8895111083984375,-20.48560905456543
llama3-8b-inst,alphaedit,1,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,8763aae244983b8b8bfbbcec4fe5fd5ea94de1733c524f65543e8e19920bc3f0,1.0,0.9199474794655867,0.8145802183453482,0.6819095679878246,0.44466120408532805,0.01806321903271458,1,0.07603171410063672,0.3486116452863833,7.271110762065454e-18,0.0004984090337529778,10.122925758361816,1,0,8.845599174499512,-10.122426986694336
llama3-8b-inst,alphaedit,1,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,5427127116040f865211720356829a4febe284244be730abebc63cb5e3719d1a,1.0,1.0535656125438615,0.953843922272201,0.8271504226663798,0.5907806146766988,0.050498537064959576,1,0.15358347592762395,0.47328686885304405,9.38638188277943e-18,0.0009490515221841633,19.78046226501465,1,0,8.27928352355957,-19.779512405395508
llama3-8b-inst,alphaedit,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,073d1f6778b0b3c36978088e4320d5fa984919ee1851139b8dd9a00d0417fe4b,1.0,0.9087299517275338,0.8186549773547385,0.676431328499086,0.47864447619351197,0.02150467606197634,1,0.07987081647189444,0.38829481155163215,6.4623806625276224e-18,0.0007706294418312609,13.627691268920898,1,0,7.521890640258789,-13.626920700073242
llama3-8b-inst,alphaedit,1,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,9cb63f54fc0ea5c805a3da1fb79959d3a24c8ed190a32b1854313256bf3afc82,1.0,0.9875527330542517,0.9405844163639959,0.834821504530182,0.6063785390133758,0.03663203434881886,1,0.1711570512276437,0.47951785774879896,7.995419307182718e-18,0.0031998169142752886,12.198335647583008,1,0,6.555055618286133,-12.195136070251465
llama3-8b-inst,alphaedit,1,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,6f968aabd4225a6b6e98a3eaf0f4b3afd6c91fe5b4d3e7632a436a013a60fad0,1.0,0.9070436021628245,0.8197952064390476,0.6889713839282278,0.472983432548286,0.02985789908449687,1,0.12351609522640344,0.3450371916107314,6.321091356420608e-18,0.00010668662434909493,20.608789443969727,1,0,11.101961135864258,-20.60868263244629
llama3-8b-inst,alphaedit,1,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,5f868b0eb49bb6095b5f4297ff25c53a23ff9666b9b9332c5a984549e03f5a81,1.0,0.9168283014026261,0.8335171099822819,0.7136033137725499,0.5587557571178265,0.04015873113415558,1,0.14542522488471807,0.4391917691916121,5.1237845580716214e-18,0.0016501632053405046,7.910757541656494,1,0,7.909107208251953,-7.909107208251953
llama3-8b-inst,alphaedit,1,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,5320bd2ede321ce20b1ec0d2665e9ed2e211e42c69186e5ef8d51f86afa079ba,1.0,0.9077308790793266,0.8111967188056615,0.6703036237582631,0.43429452913369687,0.023235424258961194,1,0.06387193343655352,0.34493961903486137,6.904724510449081e-18,0.00038187362952157855,10.928404808044434,1,0,9.739151000976562,-10.928023338317871
llama3-8b-inst,alphaedit,2,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,411353515cc0142dae64277601822898304b68117deccac73129392d8e9f61c9,1.0,0.994141612146696,0.9516881603998448,0.8303877473232671,0.5889794263367493,0.027778292422883908,1,0.12673879878093552,0.49003930660627454,7.783334552783033e-18,0.00028165188268758357,21.26911735534668,1,0,9.225358963012695,-21.268835067749023
llama3-8b-inst,alphaedit,2,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,891017dacd4b473a6f7329fcec869b221ca3b62c8104dc76b679008e253cf333,1.0,0.9735104414042696,0.8810249510565957,0.7629853390601395,0.5202659996864827,0.04524308528348348,1,0.1332546884112586,0.3995222435380675,8.280700009488588e-18,7.557583012385294e-05,13.178915977478027,1,0,10.199684143066406,-13.178840637207031
llama3-8b-inst,alphaedit,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,dc3f3ccda49342816a251cf7e45b72927132282b580fa392b8a0f9a6a6298982,1.0,0.93497756141489,0.8368837872790367,0.6948285593592551,0.49376743853479843,0.03666551902767009,1,0.12306121612400164,0.37341362320314175,6.887866565862411e-18,0.002307730494067073,20.44287109375,1,0,6.616220474243164,-20.440563201904297
llama3-8b-inst,alphaedit,2,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,8d2cc46547918f9871cbfebbc5916d925d902c59226a8dd995fbaf067f0c31f7,1.0,0.9673816385952084,0.9215757145083536,0.7944563992213538,0.5855444011443683,0.03189658651180845,1,0.17246609505456367,0.45180886860078606,7.096643715430223e-18,4.446407547220588e-05,16.542631149291992,1,0,11.132169723510742,-16.542587280273438
llama3-8b-inst,alphaedit,2,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,f306f4f7ba37366e648ae8fa7a2ddde5764ac582ba2c792899e9a5a6ea30e61e,1.0,0.9724464927722348,0.9645521870375109,0.9056752797871832,0.6639446661073117,0.034698074228058574,1,0.1702839811116646,0.5511009825653067,8.57315937505204e-18,0.0007649118197150528,12.147089004516602,1,0,9.008545875549316,-12.146324157714844
llama3-8b-inst,alphaedit,2,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,3753536c7cc444ae78ffa4795b4a1eac793e07fb40d97000933557d1fdff50d2,1.0,0.9732857132571789,0.9310682826432705,0.839983379469907,0.6684841646975384,0.041169822745591625,1,0.21692064924558918,0.5225401904963892,6.452219559550584e-18,0.00024875884992070496,19.38759994506836,1,0,8.598129272460938,-19.387351989746094
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,8008f1973e406c947b9ce84010af5455438e9a1f4dd7d86b7338af89ed12d5a2,1.0,0.9501707182363368,0.9129402081919836,0.8288093437699156,0.6460875942060682,0.03408305547955935,1,0.14044727674565274,0.5491127672377097,7.042264312983307e-18,0.0012987758964300156,13.957347869873047,1,0,8.55778694152832,-13.956048965454102
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,ff6d33b2927d7269ea52c0536d19149101f75a146be52eca817f39d6b5deb8cc,1.0,0.9441562659607867,0.8722344876953273,0.7501740685723991,0.5342048700753984,0.04026242814289309,1,0.18287711732339204,0.37253181910060196,5.051993872478728e-18,0.00014625910262111574,27.599458694458008,1,0,9.511087417602539,-27.59931182861328
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,c7888c75fa98d5811d1a6f9c78a27ebe703d92b74dac38dc59feacb3edfae3cd,1.0,0.9064139914055687,0.8110916641888573,0.677277002608704,0.47381919154357066,0.029695011732302844,1,0.10833841244741926,0.35976666005121827,6.118777036303777e-18,0.0010527789127081633,17.55059051513672,1,0,7.502647399902344,-17.549537658691406
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,b613e40ed242cd48cf0cafeadbb976dcf0e45b7697fcfb2cae551aebfe2af5d7,1.0,0.921637103436738,0.829756037472346,0.6977814004726147,0.49078291795568896,0.02476494833126099,1,0.11850798099092491,0.3733905979027669,6.457330789704019e-18,4.6967357775429264e-05,19.773637771606445,1,0,10.936267852783203,-19.773590087890625
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,0d8c705a4223d64889a4c7bc28cf4a79093b011f91e35e452fe21f6a2b66c893,1.0,0.9670544820047656,0.9133516566345597,0.8153999024462385,0.5542576574243587,0.03918123549075018,1,0.15121725181196505,0.42877499092553123,7.826956886483726e-18,0.0022169791627675295,22.581336975097656,1,0,7.592660903930664,-22.579120635986328
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,703f7cd9993faaad9ca57ab30e9212e4b42497a235752a6d67ed0c4b15985889,1.0,0.9356744168652411,0.9312981262293396,0.8586498219276736,0.7372779133876329,0.031097665032288217,1,0.12199308907238411,0.6632489518716538,8.293559123767055e-18,0.00024327656137757003,11.42912483215332,1,0,9.415764808654785,-11.428881645202637
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,6cd34228c8f755c6d640410f4ce1b8e0ddf4e8dcb9a07d94ff46b13da6c90d89,1.0,1.0140582453769353,0.9581163486576654,0.8206225910488638,0.5797839352962619,0.046535034647280774,1,0.18093597721090376,0.4370780169420501,8.768208428941362e-18,0.00013481661153491586,14.04836368560791,1,0,9.529397964477539,-14.048229217529297
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,0b1054bb97a38f13a51f26a67808bac74d8af447d1adaf76972bb91779160efc,1.0,0.8905804894404535,0.7811408052570271,0.6192666543218097,0.3957861521459024,0.025023796535970512,1,0.07942383307405856,0.28030162279348403,6.5211591158304516e-18,0.0005658455775119364,13.921160697937012,1,0,8.165538787841797,-13.920595169067383
